candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,target_label,target_id,classification,disposition,reason,source_sha256,status
ega2.candidate.sha256.0f299b8b85f4cb56c63c392e1460cf3a9c3ada5ed7369f745227cd7ef3f8247d,ega2/ega2-indexes-and-contents.tex,435,1,3.6,backmatter_index_locator,subsection:II.3.6,ega2.c02.subsec.3-6,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.3b3ac7adfeb1724ed7825b163a483509fd081fdd101415a04f583cb109d78638,ega2/ega2-indexes-and-contents.tex,436,1,3.7,backmatter_index_locator,subsection:II.3.7,ega2.c02.subsec.3-7,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.174745eaf52edfb519276b5ab698aa74eff4d431eba5d1c6ea5e763cd7f7d940,ega2/ega2-indexes-and-contents.tex,437,1,3.8,backmatter_index_locator,subsection:II.3.8,ega2.c02.subsec.3-8,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.d3e5605229a40cc1598f6bb4ff41cf4a15c4b7ae25088b170095499a51366e82,ega2/ega2-indexes-and-contents.tex,439,1,\textsection4,backmatter_index_locator,section:II.4,ega2.c02.sec.4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.ae28c721fbe9708f431379aa83566de113b6b2891cb05f94e486deda036831bc,ega2/ega2-indexes-and-contents.tex,440,1,4.1,backmatter_index_locator,subsection:II.4.1,ega2.c02.subsec.4-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.5b06e8dda8e885badf9e8b53c768a2605b2a65445f8d9f669277c77a75c400e7,ega2/ega2-indexes-and-contents.tex,441,1,4.2,backmatter_index_locator,subsection:II.4.2,ega2.c02.subsec.4-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.4aea244032197d4dd2c853494a60799dde7e8470bb5f9881256b3259c848b1e1,ega2/ega2-indexes-and-contents.tex,442,1,4.3,backmatter_index_locator,subsection:II.4.3,ega2.c02.subsec.4-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.aa53c51fa043eb38c439ae24460b3de2714a265f3d7db83bed82bcd1ec747ca9,ega2/ega2-indexes-and-contents.tex,443,1,4.4,backmatter_index_locator,subsection:II.4.4,ega2.c02.subsec.4-4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.2cc81ac5e9c52ce4b48521188dd9169ea66996564dee623d672c488d8586b71a,ega2/ega2-indexes-and-contents.tex,444,1,4.5,backmatter_index_locator,subsection:II.4.5,ega2.c02.subsec.4-5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.0463fb8eadbaacd752b974a3a2381926cffc8eba1f0da34b0949621f0118a9cc,ega2/ega2-indexes-and-contents.tex,445,1,4.6,backmatter_index_locator,subsection:II.4.6,ega2.c02.subsec.4-6,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.877d7c06fb0eda8c089065bffd917fff7c48a1528edf36463a63c7224860e41f,ega2/ega2-indexes-and-contents.tex,446,1,\textsection5,backmatter_index_locator,section:II.5,ega2.c02.sec.5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.e332d8ea353342bcc6c049cf4239c2c539d484ffea527eea5e5864e01b7fb95a,ega2/ega2-indexes-and-contents.tex,448,1,5.1,backmatter_index_locator,subsection:II.5.1,ega2.c02.subsec.5-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.4db0e537928b15a0c7567bb80ab8d5157a2701b2d6bbf7961ce108147629f184,ega2/ega2-indexes-and-contents.tex,449,1,5.2,backmatter_index_locator,subsection:II.5.2,ega2.c02.subsec.5-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.560ac99742c0bad284e3ba14d21e0ca9c412fb0de3b0246b55c315d427e50a28,ega2/ega2-indexes-and-contents.tex,450,1,5.3,backmatter_index_locator,subsection:II.5.3,ega2.c02.subsec.5-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.a352206aaa0b4d0e818e2eb23dcc40a4b7a965015d1c3e24412696484733051f,ega2/ega2-indexes-and-contents.tex,451,1,5.4,backmatter_index_locator,subsection:II.5.4,ega2.c02.subsec.5-4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.da20b49374c77200c84ba11c84c8528567d8cc06d5714a856da1875e22698e5f,ega2/ega2-indexes-and-contents.tex,452,1,5.5,backmatter_index_locator,subsection:II.5.5,ega2.c02.subsec.5-5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.6bde2eb8bc1bbd05e814b41a36227fd1e61cfda588fb2dab88d33880bf8ad907,ega2/ega2-indexes-and-contents.tex,453,1,5.6,backmatter_index_locator,subsection:II.5.6,ega2.c02.subsec.5-6,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.711550ded126f82abb63625b22fc3868ddfcef325493835ea6bfce1e55f1c032,ega2/ega2-indexes-and-contents.tex,454,1,\textsection6,backmatter_index_locator,section:II.6,ega2.c02.sec.6,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.1c3a1d6924fdef81a846b055c75cafb00297e667d390989fde009f60de6b0667,ega2/ega2-indexes-and-contents.tex,455,1,6.1,backmatter_index_locator,subsection:II.6.1,ega2.c02.subsec.6-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.4645bb54bc02ed3f864a299275fc0be1d75115b1d3c89b942ce3e62f2ae343ea,ega2/ega2-indexes-and-contents.tex,456,1,6.2,backmatter_index_locator,subsection:II.6.2,ega2.c02.subsec.6-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.1ac5beff62bc15b1291a5c2c85911a5054462b1f6d47f78fa407af62dae1fd4e,ega2/ega2-indexes-and-contents.tex,457,1,6.3,backmatter_index_locator,subsection:II.6.3,ega2.c02.subsec.6-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.c109fe1dc3917c25ad5409926aeeb3e00cc4af830881e3c4d6af7feba505f1d5,ega2/ega2-indexes-and-contents.tex,458,1,6.4,backmatter_index_locator,subsection:II.6.4,ega2.c02.subsec.6-4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.1a054a7def37556d6a46e8ad94e2c219c72dc431f3bcefa3e6c12102cf7c2c74,ega2/ega2-indexes-and-contents.tex,459,1,6.5,backmatter_index_locator,subsection:II.6.5,ega2.c02.subsec.6-5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.a59e2f7f077cfb7768c82b41f264e990954f950239b70c094bfa11dfefedf051,ega2/ega2-indexes-and-contents.tex,460,1,6.6,backmatter_index_locator,subsection:II.6.6,ega2.c02.subsec.6-6,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.802a51acca5d25c08033cee6335be13e08b5a251729b78d46fe9d388950c8ea3,ega2/ega2-indexes-and-contents.tex,461,1,6.7,backmatter_index_locator,subsection:II.6.7,ega2.c02.subsec.6-7,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.4ce24964affbc22268cce29fac3d0092aea8c26c5624836e564592c6bf238e47,ega2/ega2-indexes-and-contents.tex,462,1,\textsection7,backmatter_index_locator,section:II.7,ega2.c02.sec.7,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.60a4545157b35b4991db830a77429a3126507f017ab8c585ba77c699392c0aea,ega2/ega2-indexes-and-contents.tex,463,1,7.1,backmatter_index_locator,subsection:II.7.1,ega2.c02.subsec.7-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.a35b689bb7e61576a50d51c467ed030c3f0be06b80dc0363787ee9574b1dc573,ega2/ega2-indexes-and-contents.tex,464,1,7.2,backmatter_index_locator,subsection:II.7.2,ega2.c02.subsec.7-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.ad5337d4211e8a03f6b7fdc199731d58dd02fd560efbca39648668cc92a16751,ega2/ega2-indexes-and-contents.tex,465,1,7.3,backmatter_index_locator,subsection:II.7.3,ega2.c02.subsec.7-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.d3dea6d07b15e3d55a30ec05a4b08363e39c03bee307142e6873d67f3cecb35e,ega2/ega2-indexes-and-contents.tex,466,1,7.4,backmatter_index_locator,subsection:II.7.4,ega2.c02.subsec.7-4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.30d506807a8b54813bf6367a60a7678a26d9f32d11fabf836e294f919a601c14,ega2/ega2-indexes-and-contents.tex,467,1,\textsection8,backmatter_index_locator,section:II.8,ega2.c02.sec.8,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.55752013c0de9cd445055de2e34631bce94d67c3128e6e1a7a99372af656e829,ega2/ega2-indexes-and-contents.tex,468,1,8.1,backmatter_index_locator,subsection:II.8.1,ega2.c02.subsec.8-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.08c3f011f91ed78df13c1a9543d6e5ab321226062fb436d70995d063854085d9,ega2/ega2-indexes-and-contents.tex,469,1,8.2,backmatter_index_locator,subsection:II.8.2,ega2.c02.subsec.8-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.0574fa52b999f96a8bb7f4a30d2c98ea62b83820802574fe55927880062ad9a6,ega2/ega2-indexes-and-contents.tex,470,1,8.3,backmatter_index_locator,subsection:II.8.3,ega2.c02.subsec.8-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.a944a111faca2172aa1fc3461f61eee0c6897ddb95fe70ff64439a0c604d8122,ega2/ega2-indexes-and-contents.tex,471,1,8.4,backmatter_index_locator,subsection:II.8.4,ega2.c02.subsec.8-4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.789e916a14b0998a12b04fd744db242669d768fa17b297ca0590aee01fd75a39,ega2/ega2-indexes-and-contents.tex,472,1,8.5,backmatter_index_locator,subsection:II.8.5,ega2.c02.subsec.8-5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.4f70f8fefe7969b935d046136b10111da87c5bff86bbebeb006d7b58288a9f8e,ega2/ega2-indexes-and-contents.tex,473,1,8.6,backmatter_index_locator,subsection:II.8.6,ega2.c02.subsec.8-6,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.7f1f6dbc656d14685fc9134c45ccab99da0a91a72e0227f16842f65de2682d12,ega2/ega2-indexes-and-contents.tex,475,1,8.7,backmatter_index_locator,subsection:II.8.7,ega2.c02.subsec.8-7,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.01200b73a5562d37fbf7e6ef3d72f18069478c4a3165ebd388c71519d49bd864,ega2/ega2-indexes-and-contents.tex,476,1,8.8,backmatter_index_locator,subsection:II.8.8,ega2.c02.subsec.8-8,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.6215ef830e04098970ee94bae402ae8fe266e5659536c1c6da9f3fb27df3f713,ega2/ega2-indexes-and-contents.tex,477,1,8.9,backmatter_index_locator,subsection:II.8.9,ega2.c02.subsec.8-9,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.93937dda571cceefdf8ee31c775695b20f98686fffb8027b60b47615818e4427,ega2/ega2-indexes-and-contents.tex,478,1,8.10,backmatter_index_locator,subsection:II.8.10,ega2.c02.subsec.8-10,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.a7cb36661bd3ba1d96fdab359d2f3bb8e027d98807a579c2a9c96a403a6506bc,ega2/ega2-indexes-and-contents.tex,479,1,8.11,backmatter_index_locator,subsection:II.8.11,ega2.c02.subsec.8-11,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.d44ba1fe0273cb1406ddffec51f2d4884b6b9a119929d4e5089f1144cea7498a,ega2/ega2-indexes-and-contents.tex,480,1,8.12,backmatter_index_locator,subsection:II.8.12,ega2.c02.subsec.8-12,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.3b257d57da70e530c3fc6d0a65e1ea9ec401cb62a234c23ebe332d4eaa255403,ega2/ega2-indexes-and-contents.tex,481,1,8.13,backmatter_index_locator,subsection:II.8.13,ega2.c02.subsec.8-13,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.fde3ea6388863a9165285eb7431bc65a98097e0399e9a563711571efe1c4f950,ega2/ega2-indexes-and-contents.tex,482,1,8.14,backmatter_index_locator,subsection:II.8.14,ega2.c02.subsec.8-14,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.69e8eb07f0c5286e9d7974045be0d77f20a5ad8f2b1c3a40fef33ba2efcdecb9,preamble.tex,9,33,0.76,bare_dotted,,,typography_layout_value,positive_residual,"numeric color, geometry, spacing, or macro-layout constant in the preamble",86684C38D113A1215B3F2FF93AB535F2076ECC09D5C8297685A679209DC5210C,adjudicated
ega2.candidate.sha256.74f0c8317cf5a62f1035094e195337febe8a82ad734dd5ae74f8f0644798d9fe,preamble.tex,9,39,0.13,bare_dotted,,,typography_layout_value,positive_residual,"numeric color, geometry, spacing, or macro-layout constant in the preamble",86684C38D113A1215B3F2FF93AB535F2076ECC09D5C8297685A679209DC5210C,adjudicated
ega2.candidate.sha256.4cfe98f90ae7a3cf1ea27ad6883b4c5c8a01f1c4a5554414496ba6718bb82da0,preamble.tex,9,45,0.28,bare_dotted,,,typography_layout_value,positive_residual,"numeric color, geometry, spacing, or macro-layout constant in the preamble",86684C38D113A1215B3F2FF93AB535F2076ECC09D5C8297685A679209DC5210C,adjudicated
