edge_id,pdf_page,annotation_index,rectangle,visible_text,reference_form,scope,target_id,source_relpath,source_line,source_column,candidate_id,application_id,origin_class,resolution_basis,compiled_status
ega2.edge.sha256.de1f18c1d5897a30fd9fd8b6cebfd44a8c373c18fd1952bc21bc463919d80600,150,14,"213.39100,64.43600,252.40500,73.68100",(8.14.5.4),sref,standalone EGA II reader,ega2.c02.eq.8-14-5-4,ega2/ega2-8.tex,3052,53,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.870a2fbd441fad89036f9059f7cd27e879b7883491e1ef95f8f0e4136530fa74,151,0,"308.04300,725.92000,339.58400,735.16600",(8.14.4),sref,standalone EGA II reader,ega2.c02.prop.8-14-4,ega2/ega2-8.tex,3057,28,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.99b877c0ccf1b48741206a751b94c6e71097b0867d697b96d30ad73f539b03b7,151,1,"262.62900,561.36700,306.62400,570.61300","(8.14.12.2),",sref,standalone EGA II reader,ega2.c02.eq.8-14-12-2,ega2/ega2-8.tex,3076,213,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e3e49078f7269f9cc92fda92c1f93a0c1b6ccc423f4e644a2f61395a2d33b594,151,2,"341.08900,433.94300,360.17800,443.18800","(3.3)),",sref,standalone EGA II reader,ega2.c02.subsec.3-3,ega2/ega2-8.tex,3090,57,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9316cdd89b8653c98c259dd80ee121c73f7e75458be62d0fe49811c204d63811,151,3,"451.56500,398.33600,456.54600,405.18000",3,prose_locator,standalone EGA II reader,ega2.c02.sec.3,ega2/ega2-8.tex,3091,96,ega2.candidate.sha256.d7c8cb89946ab95b7a44b2b86a459cdef5ebe198f3aa7da52f87823b3c4d859f,ega2.application.sha256.d7c8cb89946ab95b7a44b2b86a459cdef5ebe198f3aa7da52f87823b3c4d859f,reviewed_source_application,unique EGA II section/subsection target in explicit local context,resolved_internal_goto
ega2.edge.sha256.ecef62298cd7ce9fd45caad83194fda10460c25884737ec812c81d5afa3fe38d,151,4,"483.15600,383.73100,519.67900,392.97600",(8.14.11)),sref,standalone EGA II reader,ega2.c02.rem.8-14-11,ega2/ega2-8.tex,3092,107,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.402b881b5725e7fe19efdf412ab22da6dedc3a5c9b6c5fc0c5b0b85800d03030,151,5,"331.59300,346.07200,358.15300,355.31700",(3.4.2),sref,standalone EGA II reader,ega2.c02.statement.3-4-2,ega2/ega2-8.tex,3092,406,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0bf961f978e7200040d1e23122d4e3797388c94a33221c482c2af8a1f5200b66,151,6,"302.67000,326.53700,334.21100,335.78200","(8.14.1),",sref,standalone EGA II reader,ega2.c02.statement.8-14-1,ega2/ega2-8.tex,3097,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9c05161e3a652eefc8e4b0607672a9ea7bcacb024ca518698b79211dfbc50e45,151,7,"355.26400,313.19400,381.82400,322.43900",(3.1.8).,sref,standalone EGA II reader,ega2.c02.prop.3-1-8,ega2/ega2-8.tex,3098,91,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0fa040e301b0a1661642522c1fa4333625f228dbcd8888d80971617976e7f92a,151,8,"101.24800,288.08800,127.80800,297.33300",(3.1.1)),sref,standalone EGA II reader,ega2.c02.statement.3-1-1,ega2/ega2-8.tex,3101,134,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8d5b32e72d9b44b31a0c7bb584d63c7bc46dffa394c2a525adafd5990098c72d,151,9,"411.92200,222.87100,438.48200,232.11700",(2.2.2).,sref,standalone EGA II reader,ega2.c02.lem.2-2-2,ega2/ega2-8.tex,3109,147,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.39f2bc43d55cc73713b2cc659188a778a7cde44cec172a12293c02c754571585,151,10,"90.00000,207.54000,133.99500,216.78500",(8.14.13.1),sref,standalone EGA II reader,ega2.c02.rem.8-14-13-1,ega2/ega2-8.tex,3110,20,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e61e69df0d97f3ab069383b1fba55dd9fd702a71444c6bc0ea44bc798d58603e,151,11,"90.00000,103.30800,133.99500,112.55400","(8.14.13.1),",sref,standalone EGA II reader,ega2.c02.rem.8-14-13-1,ega2/ega2-8.tex,3118,100,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9c6c018feafa275f52eddfc58ffd20d528b3dbfd33283d1b8936eb6bae5b8b85,151,12,"221.30600,51.88300,258.64600,61.12800","(3.2.9, ii).",sref,standalone EGA II reader,ega2.c02.sec.3-2-9,ega2/ega2-8.tex,3125,31,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4b88b96c1f3fb1edfc0f01062d53438af396394a46ba150d97e36570f223cb6b,152,0,"193.24200,725.92000,237.23700,735.16600",(8.14.13.1),sref,standalone EGA II reader,ega2.c02.rem.8-14-13-1,ega2/ega2-8.tex,3127,20,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.82dbded9e01ab6c5d5f2d425070cdf5a5b2662f04726792332dcb1babc88de2d,152,1,"257.95600,673.46500,296.97000,682.71000","(8.14.5.4),",sref,standalone EGA II reader,ega2.c02.eq.8-14-5-4,ega2/ega2-8.tex,3134,73,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5a3f315c121b44f7a7e4f84f539892fbe369ecb551eeb5589e93e67411d5019a,152,2,"243.11200,509.83900,279.63500,519.08400","(8.14.12),",sref,standalone EGA II reader,ega2.c02.rem.8-14-12,ega2/ega2-8.tex,3151,57,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3f415a1b6e57b8d7b021c02902d00f1992ec3660825c70bdf5642e0acc627008,152,3,"154.55600,477.17000,186.09700,486.41500",(3.1.10),sref,standalone EGA II reader,ega2.c02.prop.3-1-10,ega2/ega2-8.tex,3157,9,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.bc4f42e163e81d3a91bcc5456a0e2f9e1bddc02cd94ec9d4b4a563a5d13d2acd,152,4,"476.76000,464.61700,520.75500,473.86200","(8.14.13.2),",sref,standalone EGA II reader,ega2.c02.eq.8-14-13-2,ega2/ega2-8.tex,3158,43,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0e34f63733087e5ca392f9baf5d0156addeccf9bbfef322995330fcfd3170014,152,5,"400.80100,452.06400,427.36100,461.30900",(3.2.7).,sref,standalone EGA II reader,ega2.c02.cor.3-2-7,ega2/ega2-8.tex,3158,136,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.11dac8c7693c883652f480c72a29875a9cbf70d26cdb43b0de3e70f0dc274a2f,152,6,"90.00000,439.51100,133.99500,448.75700",(8.14.13.1),sref,standalone EGA II reader,ega2.c02.rem.8-14-13-1,ega2/ega2-8.tex,3159,21,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.71508e8d01030767697d66c97b56060894e9def1137d86dd02e574399539cff0,152,7,"358.53100,439.51100,398.77000,448.75700","(2.1.6, iii)",sref,standalone EGA II reader,ega2.c02.lem.2-1-6,ega2/ega2-8.tex,3159,92,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.bc260c774723b43ae3869487e5ac7098fb715433f2197f418c383c3c9ddaf49c,152,8,"420.61800,439.51100,447.17800,448.75700",(3.4.3).,sref,standalone EGA II reader,ega2.c02.prop.3-4-3,ega2/ega2-8.tex,3159,117,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.068f81a881cf3bfeb302630edabd4f9f08dae7270d5a62bf95b9b46d5d53da96,154,0,"404.49000,679.27300,422.42300,685.43300",1.1.1,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.1-1-1,ega2/ega2-indexes-and-contents.tex,14,34,ega2.candidate.sha256.2e2b25522daad0bda1ae16e3c66f4ae84d54a510276cc6fe79559d0f4c44a3fa,ega2.application.sha256.2e2b25522daad0bda1ae16e3c66f4ae84d54a510276cc6fe79559d0f4c44a3fa,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.ffa10978f03f1a956e73440a7b98a54a51c0256c0d3461698cb8fc4537218c08,154,1,"193.35300,665.77400,211.28600,671.93400",1.1.2,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.1-1-2,ega2/ega2-indexes-and-contents.tex,16,36,ega2.candidate.sha256.9c1baa767decf64078f3e4e2a061f8b256276b8a0aaad65f8fbcc5b0efbc17f6,ega2.application.sha256.9c1baa767decf64078f3e4e2a061f8b256276b8a0aaad65f8fbcc5b0efbc17f6,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.93abfff8cd852b8f209f564ff09a0acf60a10c61eafa370f6da84d0aeed4ab28,154,2,"204.00000,652.27500,221.93200,658.43400",1.3.1,backmatter_index_locator,standalone EGA II reader,ega2.c02.prop.1-3-1,ega2/ega2-indexes-and-contents.tex,18,51,ega2.candidate.sha256.856e2475c2b5af3efd6a91671e15476bc4f8b4edb0d4ff4cf3d14bf3e3eeee9d,ega2.application.sha256.856e2475c2b5af3efd6a91671e15476bc4f8b4edb0d4ff4cf3d14bf3e3eeee9d,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.b7a684475c124e07c41253583945f1d50ca764ad2b37c5bb5f0353c0e45a5b36,154,3,"247.21000,637.96100,265.14300,644.12100",1.4.3,backmatter_index_locator,standalone EGA II reader,ega2.c02.prop.1-4-3,ega2/ega2-indexes-and-contents.tex,21,34,ega2.candidate.sha256.fe9093692a43bd69eeb0b3f3ef3b18779b03d2d17651c114624b93ceca964c3a,ega2.application.sha256.fe9093692a43bd69eeb0b3f3ef3b18779b03d2d17651c114624b93ceca964c3a,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.4d8610845580872e864c72127f645991dd0603df6ba8e82d286bfb55691738b2,154,4,"235.40500,624.46200,253.33700,630.62200",1.7.1,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.1-7-1,ega2/ega2-indexes-and-contents.tex,23,56,ega2.candidate.sha256.c407368159353e86de1318951dcc4c38b8a2fe7678fa875f1b0c24b3c8e41eec,ega2.application.sha256.c407368159353e86de1318951dcc4c38b8a2fe7678fa875f1b0c24b3c8e41eec,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.35a4d898284d93c88624537c2d8a3d241543effb862497654598a4e4a988299e,154,5,"219.26300,610.96300,237.19500,617.12200",1.7.4,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.1-7-4,ega2/ega2-indexes-and-contents.tex,26,32,ega2.candidate.sha256.73d78a5859039a06c2fe47bdb42c9c1cfd38c6c19ccf147439e0ca3f3dc1cdac,ega2.application.sha256.73d78a5859039a06c2fe47bdb42c9c1cfd38c6c19ccf147439e0ca3f3dc1cdac,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.99371d58a2ee844175c22c080dad5d8bd6700ca90def45edd7ebca6bbca92b80,154,6,"245.64800,597.46300,263.58100,603.62300",1.7.8,backmatter_index_locator,standalone EGA II reader,ega2.c02.def.1-7-8,ega2/ega2-indexes-and-contents.tex,28,65,ega2.candidate.sha256.6a3ce06f87f1c937aa362a01114cf08a68dc21b20fdff757b6e6832ee4317d32,ega2.application.sha256.6a3ce06f87f1c937aa362a01114cf08a68dc21b20fdff757b6e6832ee4317d32,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.cd96d09a6ffdf29dcb0a0259327e9adcf9f378b0d5ae30cd232cc00c1dd86934,154,7,"368.41400,583.23800,386.34600,589.39700",2.1.1,backmatter_index_locator,standalone EGA II reader,ega2.c02.sec.2-1-1,ega2/ega2-indexes-and-contents.tex,31,47,ega2.candidate.sha256.47408a09f10e8e275eca4c9625ad68c8f52cd8a29c2fc74823970f1a12a650fe,ega2.application.sha256.47408a09f10e8e275eca4c9625ad68c8f52cd8a29c2fc74823970f1a12a650fe,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.a4bda028239a2d18ea17d9a7a2ab4b355934da41e08485716fe332c690d19239,154,8,"300.04200,569.73800,317.97500,575.89800",2.1.1,backmatter_index_locator,standalone EGA II reader,ega2.c02.sec.2-1-1,ega2/ega2-indexes-and-contents.tex,33,59,ega2.candidate.sha256.d84af176f3fd151411642bac81afc030bca0d64f9eb9d930f2c36ce0d7aea2c2,ega2.application.sha256.d84af176f3fd151411642bac81afc030bca0d64f9eb9d930f2c36ce0d7aea2c2,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.62e72449941ac6789ae4bcca187f19ae71815cdf1d182d2c906c4fb2242e58ab,154,9,"317.94000,556.23900,335.87300,562.39900",2.1.2,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.2-1-2,ega2/ega2-indexes-and-contents.tex,35,62,ega2.candidate.sha256.59e885eaa98ab3cfa020d11b6d9771c41f4a379641b5f31448a4de63b192419b,ega2.application.sha256.59e885eaa98ab3cfa020d11b6d9771c41f4a379641b5f31448a4de63b192419b,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.cde0e500557d0e86f2038269f458ec86ef83477ff671d19466cec661cfa9c299,154,10,"205.62600,542.73900,228.04200,548.89900",2.1.10,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.2-1-10,ega2/ega2-indexes-and-contents.tex,38,36,ega2.candidate.sha256.59f8c97a979237b0761c0b9a61ae03d2eee99f7e625be48fe77cc08fcd95cfa8,ega2.application.sha256.59f8c97a979237b0761c0b9a61ae03d2eee99f7e625be48fe77cc08fcd95cfa8,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.316ddfd572cf0c7b4376f2175716929780d319924d699691842c76ede7d16b6f,154,11,"269.41600,529.24000,287.34900,535.40000",2.2.1,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.2-2-1,ega2/ega2-indexes-and-contents.tex,40,57,ega2.candidate.sha256.e14921b3651d4e297e91edce2102571bf8219b18237281f2b6398a6d0bbd5c5d,ega2.application.sha256.e14921b3651d4e297e91edce2102571bf8219b18237281f2b6398a6d0bbd5c5d,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.f9383ced56dcdb0639e3ae8b640c59e4b341e041ad9cfe8cf7fa0bd5126a2cf0,154,12,"141.28700,503.79400,159.22000,509.95400",2.2.7,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.2-2-7,ega2/ega2-indexes-and-contents.tex,44,47,ega2.candidate.sha256.b0d63413ab3b3003a4c53f3a4dfdc48fc56fcbf9983b696b06dfba891bd4507e,ega2.application.sha256.b0d63413ab3b3003a4c53f3a4dfdc48fc56fcbf9983b696b06dfba891bd4507e,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.f0b0da67cbd18714b45f965e68d404c6452e764c634db619fb9f85bf6ad0bcc7,154,13,"192.96000,490.29500,210.89300,496.45400",2.3.1,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.2-3-1,ega2/ega2-indexes-and-contents.tex,46,33,ega2.candidate.sha256.f19a9cec7ce31b411dc877086bb5a38f955ee7c94b90fa201de974294701b0cc,ega2.application.sha256.f19a9cec7ce31b411dc877086bb5a38f955ee7c94b90fa201de974294701b0cc,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.7e7e7f32e3ef81f6b232cc45ed5fff2c67f203eedcd5565cec053eb1c64a8040,154,14,"192.45800,476.79500,210.39100,482.95500",2.3.2,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.2-3-2,ega2/ega2-indexes-and-contents.tex,48,35,ega2.candidate.sha256.31069de8fb87a8f0b5dd92342a124aca7b8166aa189fb5dd3f6b294e0b806da0,ega2.application.sha256.31069de8fb87a8f0b5dd92342a124aca7b8166aa189fb5dd3f6b294e0b806da0,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.d142ce51523dbd9c1b7efb0e61e6490b72866db80d6e79e6ad83f1ab834d55c3,154,15,"197.99000,463.29600,215.92300,469.45600",2.3.3,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.2-3-3,ega2/ega2-indexes-and-contents.tex,50,35,ega2.candidate.sha256.d62641b6963a892b049fbeadba3d12a43c2441a0858a03aa5ea67f6aa7bb0701,ega2.application.sha256.d62641b6963a892b049fbeadba3d12a43c2441a0858a03aa5ea67f6aa7bb0701,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
ega2.edge.sha256.4467371751898c3a11d4e84aa238ea25362e6615159b76f66b3ef6527714df40,154,16,"207.35000,449.79600,229.76600,455.95600",2.3.10,backmatter_index_locator,standalone EGA II reader,ega2.c02.statement.2-3-10,ega2/ega2-indexes-and-contents.tex,52,50,ega2.candidate.sha256.407b16c01af664c74cd0c029bc66d73c065ada110e55a96a4c1b0e4fe53afaee,ega2.application.sha256.407b16c01af664c74cd0c029bc66d73c065ada110e55a96a4c1b0e4fe53afaee,reviewed_source_application,backmatter index locator resolves to the unique EGA II statement or subsection target,resolved_internal_goto
