term_id,from_state,to_state,transition_type,semiring,weight,evidence
ISV-unnamed--racionalna_baza_alge,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--racionalna_baza_alge,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--racionalna_baza_alge,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--racionalna_baza_alge,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--racionalna_baza_alge,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--racionalna_baza_alge,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--racionalna_baza_alge,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--racionalna_baza_alge,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--racionalna_baza_alge,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--racionalna_baza_alge,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.01736,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalna_baza_s_do,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--racionalna_baza_s_do,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--racionalna_baza_s_do,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--racionalna_baza_s_do,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--racionalna_baza_s_do,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--racionalna_baza_s_do,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--racionalna_baza_s_do,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--racionalna_baza_s_do,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--racionalna_baza_s_do,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--racionalna_baza_s_do,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--racionalna_baza_s_do,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.01736,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalna_baza_vsih,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--racionalna_baza_vsih,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--racionalna_baza_vsih,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--racionalna_baza_vsih,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-unnamed--racionalna_baza_vsih,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--racionalna_baza_vsih,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--racionalna_baza_vsih,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--racionalna_baza_vsih,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--racionalna_baza_vsih,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--racionalna_baza_vsih,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--racionalna_baza_vsih,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.02283,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalno-cěla_adju,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--racionalno-cěla_adju,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--racionalno-cěla_adju,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.85,international
ISV-unnamed--racionalno-cěla_adju,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--racionalno-cěla_adju,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--racionalno-cěla_adju,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--racionalno-cěla_adju,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--racionalno-cěla_adju,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-unnamed--racionalno-cěla_adju,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-unnamed--racionalno-cěla_adju,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-unnamed--racionalno-cěla_adju,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.05344,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--racionalno-cěle_koef,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--racionalno-cěle_koef,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--racionalno-cěle_koef,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--racionalno-cěle_koef,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-unnamed--racionalno-cěle_koef,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--racionalno-cěle_koef,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--racionalno-cěle_koef,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--racionalno-cěle_koef,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--racionalno-cěle_koef,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--racionalno-cěle_koef,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--racionalno-cěle_koef,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.02283,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalno-čislove_k,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--racionalno-čislove_k,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--racionalno-čislove_k,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.65,source_fidelity
ISV-unnamed--racionalno-čislove_k,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--racionalno-čislove_k,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--racionalno-čislove_k,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--racionalno-čislove_k,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--racionalno-čislove_k,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--racionalno-čislove_k,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--racionalno-čislove_k,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--racionalno-čislove_k,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.02157,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalno_algebraič,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--racionalno_algebraič,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--racionalno_algebraič,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.85,international
ISV-unnamed--racionalno_algebraič,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--racionalno_algebraič,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--racionalno_algebraič,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--racionalno_algebraič,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--racionalno_algebraič,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-unnamed--racionalno_algebraič,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-unnamed--racionalno_algebraič,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-unnamed--racionalno_algebraič,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.05344,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--racionalno_zavisny_n,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--racionalno_zavisny_n,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--racionalno_zavisny_n,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--racionalno_zavisny_n,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--racionalno_zavisny_n,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--racionalno_zavisny_n,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--racionalno_zavisny_n,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--racionalno_zavisny_n,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--racionalno_zavisny_n,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--racionalno_zavisny_n,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--racionalno_zavisny_n,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.01736,MISSING_WITNESS_BACKFILL
ISV-unnamed--ravnost_koeficientov,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--ravnost_koeficientov,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--ravnost_koeficientov,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--ravnost_koeficientov,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--ravnost_koeficientov,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--ravnost_koeficientov,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--ravnost_koeficientov,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--ravnost_koeficientov,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--ravnost_koeficientov,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--ravnost_koeficientov,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--ravnost_koeficientov,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.01736,MISSING_WITNESS_BACKFILL
ISV-unnamed--razděljenje_oblastij,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--razděljenje_oblastij,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--razděljenje_oblastij,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.6,pan_slavic_native
ISV-unnamed--razděljenje_oblastij,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-unnamed--razděljenje_oblastij,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--razděljenje_oblastij,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--razděljenje_oblastij,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--razděljenje_oblastij,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--razděljenje_oblastij,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-2; trap=False
ISV-unnamed--razděljenje_oblastij,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.8,no route
ISV-unnamed--razděljenje_oblastij,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.03135,OVERCLAIM_BACKFILL_NEEDED
ISV-unnamed--razklad_v_k_sostavny,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--razklad_v_k_sostavny,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--razklad_v_k_sostavny,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--razklad_v_k_sostavny,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--razklad_v_k_sostavny,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--razklad_v_k_sostavny,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--razklad_v_k_sostavny,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--razklad_v_k_sostavny,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--razklad_v_k_sostavny,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--razklad_v_k_sostavny,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--razklad_v_k_sostavny,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.01736,MISSING_WITNESS_BACKFILL
ISV-unnamed--razlika_med_cělym_i_,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--razlika_med_cělym_i_,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--razlika_med_cělym_i_,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.65,source_fidelity
ISV-unnamed--razlika_med_cělym_i_,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--razlika_med_cělym_i_,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--razlika_med_cělym_i_,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--razlika_med_cělym_i_,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--razlika_med_cělym_i_,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--razlika_med_cělym_i_,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--razlika_med_cělym_i_,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--razlika_med_cělym_i_,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.02157,MISSING_WITNESS_BACKFILL
ISV-unnamed--razlikove_izrazy,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--razlikove_izrazy,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--razlikove_izrazy,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--razlikove_izrazy,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--razlikove_izrazy,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--razlikove_izrazy,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--razlikove_izrazy,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--razlikove_izrazy,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--razlikove_izrazy,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--razlikove_izrazy,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--razlikove_izrazy,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.01736,MISSING_WITNESS_BACKFILL
ISV-unnamed--različny_od_nulovogo,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--različny_od_nulovogo,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--različny_od_nulovogo,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--različny_od_nulovogo,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--različny_od_nulovogo,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--različny_od_nulovogo,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--različny_od_nulovogo,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--različny_od_nulovogo,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--različny_od_nulovogo,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--različny_od_nulovogo,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--različny_od_nulovogo,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.01736,MISSING_WITNESS_BACKFILL
ISV-unnamed--razloženje_ideala_ra,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--razloženje_ideala_ra,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--razloženje_ideala_ra,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.7,pan_slavic_native
ISV-unnamed--razloženje_ideala_ra,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--razloženje_ideala_ra,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--razloženje_ideala_ra,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--razloženje_ideala_ra,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--razloženje_ideala_ra,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--razloženje_ideala_ra,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--razloženje_ideala_ra,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--razloženje_ideala_ra,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.02317,MISSING_WITNESS_BACKFILL
ISV-unnamed--razloženje_ideala_t_,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--razloženje_ideala_t_,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--razloženje_ideala_t_,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-unnamed--razloženje_ideala_t_,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--razloženje_ideala_t_,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--razloženje_ideala_t_,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--razloženje_ideala_t_,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--razloženje_ideala_t_,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--razloženje_ideala_t_,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--razloženje_ideala_t_,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--razloženje_ideala_t_,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.01736,MISSING_WITNESS_BACKFILL
ISV-unnamed--razširenje_prvogo_ro,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--razširenje_prvogo_ro,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--razširenje_prvogo_ro,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.65,source_fidelity
ISV-unnamed--razširenje_prvogo_ro,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--razširenje_prvogo_ro,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--razširenje_prvogo_ro,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--razširenje_prvogo_ro,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--razširenje_prvogo_ro,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--razširenje_prvogo_ro,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--razširenje_prvogo_ro,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--razširenje_prvogo_ro,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.02157,MISSING_WITNESS_BACKFILL
ISV-unnamed--razširjene_kolca_pol,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-unnamed--razširjene_kolca_pol,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-unnamed--razširjene_kolca_pol,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.65,source_fidelity
ISV-unnamed--razširjene_kolca_pol,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-unnamed--razširjene_kolca_pol,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-unnamed--razširjene_kolca_pol,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-unnamed--razširjene_kolca_pol,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-unnamed--razširjene_kolca_pol,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-unnamed--razširjene_kolca_pol,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-unnamed--razširjene_kolca_pol,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,1.0,no route
ISV-unnamed--razširjene_kolca_pol,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.02157,MISSING_WITNESS_BACKFILL
