source,lane,path_or_gap,artifact_role,required_action,claim_boundary
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/HEARTBEAT_20260706.md,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/MANIFEST.csv,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/PACKAGE_SUMMARY.csv,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/PACKAGE_SUMMARY.json,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/README.md,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/SESSION_LOGBOOK_20260706.md,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/SHA256SUMS.txt,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/B3_UPLOADER_READY_SUMMARY.csv,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/MANIFEST.csv,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/PACKAGE_VALIDATION.json,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_AUTHORITY_INPUT_INDEX.csv,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_BLOCKERS_RECOVERY_ROWS.csv,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv,source-use,verify source-body/path/hash linkage before any downstream draft use,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_LANGUAGE_BOUNDARY_ROUTING_ROWS.csv,coordination-routing,route as management/logbook evidence only; no GitHub Issues,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_SOURCE_BODY_SOURCE_WITNESS_STATUS_REFRESH.csv,source-use,verify source-body/path/hash linkage before any downstream draft use,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_TERM_ALTERNATIVES_FORMULA_NOTES_REFRESH.csv,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_ARABIC_AUTHORITY_INTERLINEAR_APPLICATION_ROWS_AC6F4E.csv,marker-table,route to marker/interlinear scaffolding queue as generated-draft support,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_ARABIC_RTL_SCRIPT_REGISTER_FORMULA_CHECKS_AC6F4E.csv,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_SOURCE_GATED_DRAFT_PRETRANSLATION_REFRESH_AC6F4E.csv,translation-pretranslation,treat as generated-draft/noncanonical until source/review gates exist,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/README.md,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/SHA256SUMS.txt,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A2C52A42_R3_ARABIC_AUTHORITY_BATCH_AUDIT_20260706.md,unclassified-delta,review and classify under Fable/source-use authority before lane adoption,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A2C52A42_R3_ARABIC_AUTHORITY_BATCH_MANIFEST_20260706.csv,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
prior-a2c52-ad3e-gap-queue,Arabic RTL,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A2C52A42_R3_ARABIC_AUTHORITY_BATCH_SHA256SUMS_20260706.txt,manifest-sha-logbook,record package/logbook drift and refresh hashes,"branch-drift authority addendum only; source-use/provenance/gap/routing support; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
