concept_id,unit_id,item,unit_type,fr_count,en_count,source_pages,evidence,scope
connected-component,fga.182.s8,182,section,2,3,209--220,"1(X,a) . Si X n'est pas connexe, on le remplace par la composante connexe de x=|a| . Si cependant X est connexe, alors les groupes _1(X,a) pour deux points géométriques",aggregate
connected-component,fga.182.s8.remark.u.n01,182,remark,1,2,213--213,un revêtement (non ramifié si X' l'est). Soit F'_1 une composante connexe de F' correspondant à un point y'_1 de Y' au-dessus de y . Supposons de plus enumerate [(ii)] ,precise
connected-component,fga.195,195,expose,1,3,369--390,"es connexes (qu'il faut se garder de confondre avec la composante connexe de l'élément neutre, i.e. la « variété de Picard »). Il est alors parfois commode de se placer",aggregate
connected-component,fga.195.sc,195,section,1,3,378--390,"es connexes (qu'il faut se garder de confondre avec la composante connexe de l'élément neutre, i.e. la « variété de Picard »). Il est alors parfois commode de se placer",aggregate
connected-component,fga.195.sc.remark.u.n01,195,remark,0,1,382--383,the generalized Jacobians of Rosenlicht are simply the connected components of the identity in the Picard schemes of complete curves that may have singularities; this sh,precise
connected-component,fga.221,221,expose,1,2,249--276,"aux F_s induits sur les fibres X_s relatifs à une même composante connexe de S , sont tous égaux [5], III, 7. Il en résulte (sans hypothèse de platitude) que l'ensemble",aggregate
connected-component,fga.221.s2,221,section,1,1,253--258,"aux F_s induits sur les fibres X_s relatifs à une même composante connexe de S , sont tous égaux [5], III, 7. Il en résulte (sans hypothèse de platitude) que l'ensemble",aggregate
connected-component,fga.221.s3,221,section,0,1,258--266,"ese schemes, beginning with the determination of their connected components (are they connected?), The 1962 erratum notes that Hartshorne proved the connectedness of the",aggregate
connected-component,fga.221.s3.remark.3-9,221,remark,0,1,266--266,"ese schemes, beginning with the determination of their connected components (are they connected?), The 1962 erratum notes that Hartshorne proved the connectedness of the",precise
connected-component,fga.e221,e221,erratum,0,1,302--302,.9. — Let us point out that Hartshorne has studied the connected components of Hilbert schemes over an algebraically closed field. He proves that the Hilb^ P _ r are con,aggregate
connected-component,fga.232,232,expose,2,4,143--161,"ux opérations de Z sur Pic_ X_0/k via u , contient une composante connexe isomorphe à \[ P ^ 0 _ X_0/k , \] (où Pic^ 0 dénote la composante connexe de l'élément neutre ",aggregate
connected-component,fga.232.s3,232,section,2,3,148--150,"ux opérations de Z sur Pic_ X_0/k via u , contient une composante connexe isomorphe à \[ P ^ 0 _ X_0/k , \] (où Pic^ 0 dénote la composante connexe de l'élément neutre ",aggregate
connected-component,fga.232.s3.remark.3-3,232,remark,2,3,149--150,"ux opérations de Z sur Pic_ X_0/k via u , contient une composante connexe isomorphe à \[ P ^ 0 _ X_0/k , \] (où Pic^ 0 dénote la composante connexe de l'élément neutre ",precise
connected-component,fga.232.s6,232,section,0,1,157--161," This would imply in particular, after dividing by the connected components of the identity elements, that the corresponding homomorphism on Néron–Severi groups is injec",aggregate
connected-component,fga.232.s6.remark.6-7,232,remark,0,1,160--160," This would imply in particular, after dividing by the connected components of the identity elements, that the corresponding homomorphism on Néron–Severi groups is injec",precise
connected-component,fga.236,236,expose,4,9,221--243,"es sur un corps est séparé. Nous désignerons par G^ la composante connexe de l'élément neutre e . Comme e est rationnel sur k , G^ est en fait géométriquement connexe, ",aggregate
connected-component,fga.236.s1,236,section,2,4,222--231,"es sur un corps est séparé. Nous désignerons par G^ la composante connexe de l'élément neutre e . Comme e est rationnel sur k , G^ est en fait géométriquement connexe, ",aggregate
connected-component,fga.236.s1.lemma.1-3,236,lemma,0,1,225--226," over S , and let X^ be the union, in the X_s , of the connected components containing g(s) . If s S and X_s^ is proper over k(s) , then there is an open neighborhood U ",precise
connected-component,fga.236.s1.corollary.1-7,236,corollary,1,1,229--229,"e de toute structure de groupe et de toute question de composante connexe, est un cas particulier d'un critère de platitude donné dans [IV], paragraphe 5, qui implique,",precise
connected-component,fga.236.s2,236,section,0,2,231--236,"is a monomorphism, and hence induces a monomorphism on connected components. The connected component of the right-hand side is proper over k by the preceding result, and",aggregate
connected-component,fga.236.s2.remark.2-2,236,remark,0,2,231--232,"is a monomorphism, and hence induces a monomorphism on connected components. The connected component of the right-hand side is proper over k by the preceding result, and",precise
connected-component,fga.236.s3,236,section,2,3,236--241, des fibres géométriques de f reste constant sur toute composante connexe de S (ce qui est d'ailleurs évident par voie transcendante lorsque f est simple projectif). Si,aggregate
connected-component,fga.236.s3.theorem.3-3,236,theorem,0,1,237--238,"tically at a point s S , they coincide over the entire connected component 238 of s [7]. (This result generalizes a classical theorem of Chow.) (ii) Hilbert schemes show",precise
connected-component,fga.236.s3.remark.3-10,236,remark,2,2,241--241, des fibres géométriques de f reste constant sur toute composante connexe de S (ce qui est d'ailleurs évident par voie transcendante lorsque f est simple projectif). Si,precise
group-scheme,fga.190,190,expose,1,0,299--327,"té et isotrivialité Soient S un pré-schéma, G un « pré-schéma en groupes » au-dessus de S , P un pré-schéma sur S sur lequel « G opère » (à droite). On dit que P est f",aggregate
group-scheme,fga.190.sb,190,section,1,0,314--327,"té et isotrivialité Soient S un pré-schéma, G un « pré-schéma en groupes » au-dessus de S , P un pré-schéma sur S sur lequel « G opère » (à droite). On dit que P est f",aggregate
group-scheme,fga.190.sb.remark.u.n02,190,remark,1,0,324--326,"té et isotrivialité Soient S un pré-schéma, G un « pré-schéma en groupes » au-dessus de S , P un pré-schéma sur S sur lequel « G opère » (à droite). On dit que P est f",precise
group-scheme,fga.195,195,expose,9,5,369--390,"ues en remplaçant les groupes finis ordinaires par des schémas en groupes finis au-dessus d'un pré-schéma de base donné (par exemple, les groupes algébriques finis sur ",aggregate
group-scheme,fga.195.sa,195,section,1,1,369--377,"ues en remplaçant les groupes finis ordinaires par des schémas en groupes finis au-dessus d'un pré-schéma de base donné (par exemple, les groupes algébriques finis sur ",aggregate
group-scheme,fga.195.sa.corollary.u.n01,195,corollary,1,1,374--376,"ues en remplaçant les groupes finis ordinaires par des schémas en groupes finis au-dessus d'un pré-schéma de base donné (par exemple, les groupes algébriques finis sur ",precise
group-scheme,fga.195.sc,195,section,8,4,378--390,"S -automorphismes d'un S -pré-schéma X (ce sera un pré-schéma en groupes), pré-schéma des S -homomorphismes d'un S -pré-schéma en groupes dans un autre (ce sera un pré",aggregate
group-scheme,fga.195.sc.remark.u.n01,195,remark,1,0,382--383,"upe commutatif, les pré-schémas de Picard sont des pré-schémas en groupes. Notons aussi que les jacobiennes généralisées de Rosenlicht ne sont autres que les composante",precise
group-scheme,fga.195.sc.remark.u.n03,195,remark,1,1,384--386,"n des fibrés principaux sur X , à groupe structural un schéma en groupes G sur S qui est affine et plat sur S , et commutatif. Dans le cas où G ne serait pas commutati",precise
group-scheme,fga.195.sc.remark.u.n04,195,remark,2,2,386--389," point origine marqué (i.e. X_0 est considéré comme un schéma en groupes sur k ), et soit F(A) l'ensemble des classes, à un isomorphisme près, de schémas abéliens sur ",precise
group-scheme,fga.212,212,expose,8,8,99--118,"eut supposer que B' est le quotient de A_K par un sous-schéma en groupes C' . (N.B.: C' ne sera en général pas « réduit », i.e. ses anneaux locaux auront des éléments ",aggregate
group-scheme,fga.212.s7,212,section,6,6,114--116,"eut supposer que B' est le quotient de A_K par un sous-schéma en groupes C' . (N.B.: C' ne sera en général pas « réduit », i.e. ses anneaux locaux auront des éléments ",aggregate
group-scheme,fga.212.s7.proposition.7-1,212,proposition,2,2,114--115,"eut supposer que B' est le quotient de A_K par un sous-schéma en groupes C' . (N.B.: C' ne sera en général pas « réduit », i.e. ses anneaux locaux auront des éléments ",precise
group-scheme,fga.212.s7.theorem.7-2,212,theorem,3,3,115--115,"2 Soient S le spectre d'un anneau artinien, F et G des schémas en groupes de type fini sur S , u:F G un homomorphisme de schémas en groupes sur S . On suppose: enumerat",precise
group-scheme,fga.212.s7.corollary.7-4,212,corollary,1,1,115--116,"COROLLAIRE 7.4 Soient F,G des schémas en groupes de type fini sur un corps k , et soit u:F G un homomorphisme de k -groupes. Alors u se factori",precise
group-scheme,fga.212.s8,212,section,2,2,116--118,"ément qu'il est représentable, il correspond donc à un schéma en groupes sur S , d'ailleurs affine sur S , noté Gl(n)_S . Sa formation est compatible avec le changemen",aggregate
group-scheme,fga.221,221,expose,1,0,249--276," S en x . D'autre part, Cartier a démontré que tout préschéma en groupes localement de type fini sur un corps k de caractéristique 0 est simple sur k . En conjuguant c",aggregate
group-scheme,fga.221.s5,221,section,1,0,268--273," S en x . D'autre part, Cartier a démontré que tout préschéma en groupes localement de type fini sur un corps k de caractéristique 0 est simple sur k . En conjuguant c",aggregate
group-scheme,fga.221.s5.remark.5-5,221,remark,1,0,271--272," S en x . D'autre part, Cartier a démontré que tout préschéma en groupes localement de type fini sur un corps k de caractéristique 0 est simple sur k . En conjuguant c",precise
group-scheme,fga.236,236,expose,32,19,221--243,"es schémas de Picard. 1 Propriétés topologiques des préschémas en groupes commutatifs Soient d'abord k un corps, G un préschéma en groupes sur k . Comme l'élément neutr",aggregate
group-scheme,fga.236.s1,236,section,23,13,222--231,"1 Propriétés topologiques des préschémas en groupes commutatifs Soient d'abord k un corps, G un préschéma en groupes sur k . Comme l'élément neutr",aggregate
group-scheme,fga.236.s1.remark.u.n01,236,remark,7,2,223--224,"REMARQUE On peut construire le schéma en groupes quotient G/G^ =N (cf. [3], IV), et définir alors G^ , G^ , G^ comme les images inverses dans G",precise
group-scheme,fga.236.s1.lemma.1-2,236,lemma,6,4,224--225," , alors il existe un ouvert non vide U dans S , et un schéma en groupes de type fini H sur U à fibres connexes, enfin un homomorphisme de schémas en groupes H G|U qui",precise
group-scheme,fga.236.s1.remark.1-9,236,remark,6,6,229--230,"inité dénombrable de fois l'origine, obtenant ainsi un schéma en groupes G sur la droite affine dont toutes les fibres sont réduites au groupe unité, sauf une dont la ",precise
group-scheme,fga.236.s1.proposition.1-11,236,proposition,1,1,230--231,") au-dessus de S soit l'ensemble sous-jacent à un sous-schéma en groupes ouvert induit de G|U . De plus, toute section de G sur U est une section de G' sur U . 231",precise
group-scheme,fga.236.s2,236,section,4,1,231--236," ce qui précède, et qu'il s'agit d'un homomorphisme de schémas en groupes, qui sera nécessairement une immersion fermée, il s'ensuit que Pic_ X/k ^ est également propre",aggregate
group-scheme,fga.236.s2.remark.2-2,236,remark,1,1,231--232," ce qui précède, et qu'il s'agit d'un homomorphisme de schémas en groupes, qui sera nécessairement une immersion fermée, il s'ensuit que Pic_ X/k ^ est également propre",precise
group-scheme,fga.236.s2.theorem.2-5,236,theorem,1,0,233--233,", soit _n l'homomorphisme puissance n -ième dans ce préschéma en groupes. Alors _n est étale en tous les points x _ X/S Le texte imprimé porte « x X » ; _n est l'endom",precise
group-scheme,fga.236.s2.corollary.2-7,236,corollary,1,0,234--234,"sertion est vraie trivialement ou presque pour tout préschéma en groupes localement de type fini sur une base localement noethérienne, puisqu'il suffit de regarder le ",precise
group-scheme,fga.236.s2.remark.2-8,236,remark,1,0,234--235," qui devraient être valables chaque fois qu'on a un préschéma en groupes, localement de type fini sur S localement noethérien, dans lequel la dimension des fibres est ",precise
group-scheme,fga.236.s3,236,section,5,5,236--241,"éma d'Albanese PROPOSITION 3.1 Soient k un corps, G un schéma en groupes de type fini sur k , commutatif et « sans composante additive ». Alors G_ réd ^ est séparable ",aggregate
group-scheme,fga.236.s3.proposition.3-1,236,proposition,2,2,236--236,"PROPOSITION 3.1 Soient k un corps, G un schéma en groupes de type fini sur k , commutatif et « sans composante additive ». Alors G_ réd ^ est séparable ",precise
group-scheme,fga.236.s3.corollary.3-2,236,corollary,2,2,236--237,"ibles. Rappelons qu'on appelle schéma abélien sur S un schéma en groupes sur S , propre et simple sur S , à fibres géométriques connexes. Nous nous proposons d'examine",precise
group-scheme,fga.236.s3.theorem.3-3,236,theorem,1,1,237--238,"e rigidité générale pour les sous-schémas abéliens des schémas en groupes commutatifs : si deux tels sous-schémas coïncident ensemblistement en un point s S , ils coïnc",precise
group-scheme,fga.e236,e236,erratum,1,0,303--307," n 0 , l'homomorphisme de puissance n -ième dans le préschéma en groupes Pic_ X/S est un morphisme de type fini. Notons que (i) et (ii) signifient aussi que (sous les ",aggregate
etale,fga.190,190,expose,23,37,299--327,"te quoi, en effet, est plat !). 308 3. Application aux étalements toc subsection 3. Application aux étalements Soient A un anneau local, B une algèbre loca",aggregate
