target_id,target_type,display_fr,display_en,scope,item,label,source_pages,authority
fga.236.s3.corollary.3-2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,237--237,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-3,theorem,Théorème 3.3,Theorem 3.3,internal,236,3.3,237--238,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-3.item.i,subitem,Sous-item (i),Subitem (i),internal,236,(i),237--237,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-3.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,236,(ii),237--237,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-3.item.iii,subitem,Sous-item (iii),Subitem (iii),internal,236,(iii),237--237,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-4,remark,Remarque 3.4,Remark 3.4,internal,236,3.4,238--239,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-4.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,238--238,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-4.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,238--238,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-4.eq.star,equation,Équation *,Equation *,internal,236,*,238--238,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-4.item.a,subitem,Sous-item a.,Subitem a.,internal,236,a.,239--239,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-4.item.b,subitem,Sous-item b.,Subitem b.,internal,236,b.,239--239,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-4.item.c,subitem,Sous-item c.,Subitem c.,internal,236,c.,239--239,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-5,theorem,Théorème 3.5,Theorem 3.5,internal,236,3.5,239--240,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-5.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,239--239,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-5.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,239--239,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-5.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,236,,240--240,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-5.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,236,,240--240,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.theorem.3-5.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,236,,240--240,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.corollary.3-6,corollary,Corollaire 3.6,Corollary 3.6,internal,236,3.6,240--240,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-7,remark,Remarque 3.7,Remark 3.7,internal,236,3.7,240--240,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-8,remark,Remarque 3.8,Remark 3.8,internal,236,3.8,240--241,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.corollary.3-8,corollary,Corollaire 3.8,Corollary 3.8,internal,236,3.8,241--241,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.corollary.3-9,corollary,Corollaire 3.9,Corollary 3.9,internal,236,3.9,241--241,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-10,remark,Remarque 3.10,Remark 3.10,internal,236,3.10,241--241,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.remark.3-10.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,241--241,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s4,section,Le théorème de finitude pour le schéma de Picard,The finiteness theorem for the Picard scheme,internal,236,4,241--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s4.theorem.4-1,theorem,Théorème 4.1,Theorem 4.1,internal,236,4.1,242--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s4.theorem.4-1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,242--242,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s4.theorem.4-1.item.a,subitem,Sous-item a.,Subitem a.,internal,236,a.,242--242,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s4.theorem.4-1.item.b,subitem,Sous-item b.,Subitem b.,internal,236,b.,242--242,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s4.theorem.4-1.item.bprime,subitem,Sous-item b'.,Subitem b'.,internal,236,b'.,242--242,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s4.theorem.4-1.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s4.corollary.4-2,corollary,Corollaire 4.2,Corollary 4.2,internal,236,4.2,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib,bibliography,BIBLIOGRAPHIE,BIBLIOGRAPHY,internal,236,,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib.ref.1,bibliography_item,Référence [1],Reference [1],internal,236,1,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib.ref.2,bibliography_item,Référence [2],Reference [2],internal,236,2,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib.ref.3,bibliography_item,Référence [3],Reference [3],internal,236,3,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib.ref.4,bibliography_item,Référence [4],Reference [4],internal,236,4,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib.ref.5,bibliography_item,Référence [5],Reference [5],internal,236,5,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib.ref.6,bibliography_item,Référence [6],Reference [6],internal,236,6,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib.ref.7,bibliography_item,Référence [7],Reference [7],internal,236,7,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.bib.ref.8,bibliography_item,Référence [8],Reference [8],internal,236,8,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.e236,erratum,Erratum et complément à l'exposé no 236,Erratum and supplement to Exposé no. 236,internal,e236,e236,303--307,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.p303,source_page,Page source 303,Source page 303,internal,e236,303,303--303,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.p304,source_page,Page source 304,Source page 304,internal,e236,304,304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.p305,source_page,Page source 305,Source page 305,internal,e236,305,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.p306,source_page,Page source 306,Source page 306,internal,e236,306,306--306,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.p307,source_page,Page source 307,Source page 307,internal,e236,307,307--307,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.u.n01,subitem,8. TDTE VI : Les schémas de Picard. Propriétés générales.,8. TDTE VI: Picard schemes. General properties.,internal,e236,,303--303,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.u.n02,subitem,"Page 12, ligne 16.","Page 12, line 16.",internal,e236,,303--303,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.u.n03,subitem,Ligne 18.,Line 18.,internal,e236,,303--303,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.u.n04,subitem,"Page 16, proposition 3.1, 6e ligne.","Page 16, Proposition 3.1, sixth line.",internal,e236,,303--303,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.u.n05,subitem,"Page 21, § 4 : Le théorème de finitude pour le schéma de Picard.","Page 21, §4: The finiteness theorem for the Picard scheme.",internal,e236,,303--303,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.i,subitem,Sous-item (i),Subitem (i),internal,e236,(i),303--303,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,e236,,303--303,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,e236,(ii),304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,e236,,304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.iii,subitem,Sous-item (iii),Subitem (iii),internal,e236,(iii),304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,e236,,304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.iv,subitem,Sous-item (iv),Subitem (iv),internal,e236,(iv),304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.v,subitem,Sous-item (v),Subitem (v),internal,e236,(v),304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.vi,subitem,Sous-item (vi),Subitem (vi),internal,e236,(vi),304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,e236,,304--304,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.vii,subitem,Sous-item (vii),Subitem (vii),internal,e236,(vii),305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,e236,,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.viii,subitem,Sous-item (viii),Subitem (viii),internal,e236,(viii),305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.a,subitem,Sous-item a.,Subitem a.,internal,e236,a.,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.b,subitem,Sous-item b.,Subitem b.,internal,e236,b.,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n06,equation,Équation non numérotée,Equation unnumbered,internal,e236,,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.bprime,subitem,Sous-item b'.,Subitem b'.,internal,e236,b'.,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.c,subitem,Sous-item c.,Subitem c.,internal,e236,c.,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n07,equation,Équation non numérotée,Equation unnumbered,internal,e236,,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.d,subitem,Sous-item d.,Subitem d.,internal,e236,d.,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.e,subitem,Sous-item e.,Subitem e.,internal,e236,e.,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n08,equation,Équation non numérotée,Equation unnumbered,internal,e236,,305--305,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.item.ix,subitem,Sous-item (ix),Subitem (ix),internal,e236,(ix),306--306,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.e236.eq.u.n09,equation,Équation non numérotée,Equation unnumbered,internal,e236,,307--307,SB_1961-1962__7__303_1 D8FFB36337F12CE15F9E15E917174A4C5EDCBD28C5B0CD9F0A501098DB8BD61B
fga.com,comment,Commentaires de 1962,1962 Comments,internal,com,com,297--298,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.p297,source_page,Page source 297,Source page 297,internal,com,297,297--297,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.p298,source_page,Page source 298,Source page 298,internal,com,298,298--298,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.sec.avertissement,section,Avertissement,Notice,internal,com,,297--297,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.sec.sigles-employes,section,Sigles employés,Abbreviations used,internal,com,,297--298,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.sec.sigles-employes.item.sga,subitem,Sous-item SGA :,Subitem SGA :,internal,com,SGA :,297--297,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.sec.sigles-employes.item.shg,subitem,Sous-item SHG :,Subitem SHG :,internal,com,SHG :,298--298,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.sec.sigles-employes.item.shmt,subitem,Sous-item SHMT :,Subitem SHMT :,internal,com,SHMT :,298--298,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.sec.sigles-employes.item.ega,subitem,Sous-item EGA :,Subitem EGA :,internal,com,EGA :,298--298,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
fga.com.sec.sigles-employes.item.tdte,subitem,Sous-item TDTE :,Subitem TDTE :,internal,com,TDTE :,298--298,SB_1961-1962__7__297_0 EC50BEB1757358D5512CFE3836F8FBC49D8E24D96A2AEA771EA1A1960F772EF6
ext.ega,external_work,Éléments de géométrie algébrique,Éléments de géométrie algébrique,external,,EGA,,Named in FGA; external identity not asserted here
ext.sga,external_work,Séminaire de géométrie algébrique,Séminaire de géométrie algébrique,external,,SGA,,Named in FGA; external identity not asserted here
ext.shg,external_work,"Séminaire Grothendieck, Harvard","Séminaire Grothendieck, Harvard",external,,SHG,,Named in FGA; external identity not asserted here
ext.shmt,external_work,"Séminaire Mumford–Tate, Harvard","Séminaire Mumford–Tate, Harvard",external,,SHMT,,Named in FGA; external identity not asserted here
ext.tdte,external_work,Technique de descente et théorèmes d'existence,Technique de descente et théorèmes d'existence,external,,TDTE,,Named in FGA; external identity not asserted here
concept.coherent-sheaf,concept,Coherent sheaf,Coherent sheaf,internal_vocabulary,,coherent-sheaf,,Derived only from direct FGA text occurrences
concept.ext-functor,concept,Ext functor,Ext functor,internal_vocabulary,,ext-functor,,Derived only from direct FGA text occurrences
concept.local-cohomology,concept,Local cohomology,Local cohomology,internal_vocabulary,,local-cohomology,,Derived only from direct FGA text occurrences
concept.duality,concept,Duality,Duality,internal_vocabulary,,duality,,Derived only from direct FGA text occurrences
concept.dualizing-sheaf,concept,Dualizing sheaf,Dualizing sheaf,internal_vocabulary,,dualizing-sheaf,,Derived only from direct FGA text occurrences
concept.fundamental-class,concept,Fundamental class,Fundamental class,internal_vocabulary,,fundamental-class,,Derived only from direct FGA text occurrences
concept.poincare-duality,concept,Poincaré duality,Poincaré duality,internal_vocabulary,,poincare-duality,,Derived only from direct FGA text occurrences
concept.formal-geometry,concept,Formal geometry,Formal geometry,internal_vocabulary,,formal-geometry,,Derived only from direct FGA text occurrences
concept.formal-scheme,concept,Formal scheme,Formal scheme,internal_vocabulary,,formal-scheme,,Derived only from direct FGA text occurrences
concept.formal-completion,concept,Formal completion,Formal completion,internal_vocabulary,,formal-completion,,Derived only from direct FGA text occurrences
concept.algebraization,concept,Algebraization,Algebraization,internal_vocabulary,,algebraization,,Derived only from direct FGA text occurrences
concept.existence-theorem,concept,Existence theorem,Existence theorem,internal_vocabulary,,existence-theorem,,Derived only from direct FGA text occurrences
concept.descent,concept,Descent,Descent,internal_vocabulary,,descent,,Derived only from direct FGA text occurrences
concept.faithfully-flat,concept,Faithfully flat morphism,Faithfully flat morphism,internal_vocabulary,,faithfully-flat,,Derived only from direct FGA text occurrences
concept.descent-datum,concept,Descent datum,Descent datum,internal_vocabulary,,descent-datum,,Derived only from direct FGA text occurrences
concept.effectivity,concept,Effectivity,Effectivity,internal_vocabulary,,effectivity,,Derived only from direct FGA text occurrences
concept.quotient,concept,Quotient,Quotient,internal_vocabulary,,quotient,,Derived only from direct FGA text occurrences
concept.equivalence-relation,concept,Equivalence relation,Equivalence relation,internal_vocabulary,,equivalence-relation,,Derived only from direct FGA text occurrences
concept.representability,concept,Representability,Representability,internal_vocabulary,,representability,,Derived only from direct FGA text occurrences
concept.hilbert-functor,concept,Hilbert functor,Hilbert functor,internal_vocabulary,,hilbert-functor,,Derived only from direct FGA text occurrences
concept.hilbert-scheme,concept,Hilbert scheme,Hilbert scheme,internal_vocabulary,,hilbert-scheme,,Derived only from direct FGA text occurrences
concept.picard-functor,concept,Picard functor,Picard functor,internal_vocabulary,,picard-functor,,Derived only from direct FGA text occurrences
concept.picard-scheme,concept,Picard scheme,Picard scheme,internal_vocabulary,,picard-scheme,,Derived only from direct FGA text occurrences
concept.cartier-divisor,concept,Cartier divisor,Cartier divisor,internal_vocabulary,,cartier-divisor,,Derived only from direct FGA text occurrences
concept.invertible-module,concept,Invertible Module,Invertible Module,internal_vocabulary,,invertible-module,,Derived only from direct FGA text occurrences
concept.poincare-bundle,concept,Poincaré bundle,Poincaré bundle,internal_vocabulary,,poincare-bundle,,Derived only from direct FGA text occurrences
concept.albanese,concept,Albanese scheme,Albanese scheme,internal_vocabulary,,albanese,,Derived only from direct FGA text occurrences
concept.abelian-scheme,concept,Abelian scheme,Abelian scheme,internal_vocabulary,,abelian-scheme,,Derived only from direct FGA text occurrences
concept.neron-severi,concept,Néron–Severi group,Néron–Severi group,internal_vocabulary,,neron-severi,,Derived only from direct FGA text occurrences
concept.hilbert-polynomial,concept,Hilbert polynomial,Hilbert polynomial,internal_vocabulary,,hilbert-polynomial,,Derived only from direct FGA text occurrences
concept.flatness,concept,Flatness,Flatness,internal_vocabulary,,flatness,,Derived only from direct FGA text occurrences
concept.properness,concept,Properness,Properness,internal_vocabulary,,properness,,Derived only from direct FGA text occurrences
concept.smoothness,concept,Smoothness,Smoothness,internal_vocabulary,,smoothness,,Derived only from direct FGA text occurrences
concept.separatedness,concept,Separatedness,Separatedness,internal_vocabulary,,separatedness,,Derived only from direct FGA text occurrences
concept.projectivity,concept,Projectivity,Projectivity,internal_vocabulary,,projectivity,,Derived only from direct FGA text occurrences
