edge_id,source_id,relation,target_id,confidence,evidence,provenance,official_stacks_tag
edge.003877,fga.195.sc.proposition.5-1,about,concept.tame-ramification,medium,"ire à la proposition 5.1 qui permet d'étendre au cas « tamely ramified » les méthodes exposées dans [2] pour l'étude du groupe fondamental, et de résoudre","Direct cross-language text match, pages 389--390",
edge.003878,fga.182,about,concept.frobenius-radicial,medium,"un schéma algébrique sur le corps k , k' une extension radicielle de k , alors tout revêtement non ramifié de X _k k' provient par image réciproque (i.e. exte","Direct cross-language text match, pages 193--220",
edge.003879,fga.182.s8,about,concept.frobenius-radicial,medium,"un schéma algébrique sur le corps k , k' une extension radicielle de k , alors tout revêtement non ramifié de X _k k' provient par image réciproque (i.e. exte","Direct cross-language text match, pages 209--220",
edge.003880,fga.182.s8.lemma.2,about,concept.frobenius-radicial,medium,"un schéma algébrique sur le corps k , k' une extension radicielle de k , alors tout revêtement non ramifié de X _k k' provient par image réciproque (i.e. exte","Direct cross-language text match, pages 211--211",
edge.003881,fga.182.s8.lemma.5,about,concept.frobenius-radicial,medium,"ue H^0(X, _X) est un anneau local A et que A/ r(A) est radiciel sur k . Soit une clôture algébrique de k , et soit X=X _k (il est connexe). Choisissons un poi","Direct cross-language text match, pages 212--212",
edge.003882,fga.190,about,concept.frobenius-radicial,medium,"nsions finies séparables de corps. Le cas d'extensions radicielles de hauteur 1 a été ensuite traité par P. Cartier. Faute du langage des schémas, et plus par","Direct cross-language text match, pages 299--327",
edge.003883,fga.190.sa,about,concept.frobenius-radicial,medium," noethérien et soit S' S un morphisme fini, surjectif, radiciel (ou, ce qui revient au même, un morphisme de type fini tel que, pour tout T sur S , le morphis","Direct cross-language text match, pages 300--314",
edge.003884,fga.190.sa.remark.u.n01,about,concept.frobenius-radicial,medium," noethérien et soit S' S un morphisme fini, surjectif, radiciel (ou, ce qui revient au même, un morphisme de type fini tel que, pour tout T sur S , le morphis","Direct cross-language text match, pages 307--312",
edge.003885,fga.190.sb,about,concept.frobenius-radicial,medium," donnée de descente sur X' ) si le morphisme :S' S est radiciel (i.e. injectif, et à extensions résiduelles qui 318 sont radicielles). On peut montrer aussi q","Direct cross-language text match, pages 314--327",
edge.003886,fga.190.sb.lemma.1-2,about,concept.frobenius-radicial,medium," donnée de descente sur X' ) si le morphisme :S' S est radiciel (i.e. injectif, et à extensions résiduelles qui 318 sont radicielles). On peut montrer aussi q","Direct cross-language text match, pages 317--318",
edge.003887,fga.190.sb.theorem.3,about,concept.frobenius-radicial,medium,"e préschémas, fidèlement plat et quasi-compact. Si est radiciel, c'est un morphisme de descente strict. Si est fini, c'est un morphisme de descente strict rel","Direct cross-language text match, pages 318--318",
edge.003888,fga.190.sb.remark.u.n01,about,concept.frobenius-radicial,medium,"té si P est la classe des morphismes surjectifs, resp. radiciels (ces cas résultant de la surjectivité de ), resp. plats, resp. fidèlement plats, resp. simple","Direct cross-language text match, pages 318--324",
edge.003889,fga.212,about,concept.frobenius-radicial,medium,", obtenue en raisonnant « modulo morphismes surjectifs radiciels » (i.e. obtenue en adjoignant formellement des inverses pour les morphismes en question), est","Direct cross-language text match, pages 99--118",
edge.003890,fga.212.proposition.2-1,about,concept.frobenius-radicial,medium,", obtenue en raisonnant « modulo morphismes surjectifs radiciels » (i.e. obtenue en adjoignant formellement des inverses pour les morphismes en question), est","Direct cross-language text match, pages 103--108",
edge.003891,fga.221,about,concept.frobenius-radicial,medium,"schémas de Hilbert. On trouve par exemple que si X est radiciel sur S , alors _ X/S (Z/X) existe sans aucune restriction sur Z . Par exemple, soit T un S -pré","Direct cross-language text match, pages 249--276",
edge.003892,fga.221.s5,about,concept.frobenius-radicial,medium,"schémas de Hilbert. On trouve par exemple que si X est radiciel sur S , alors _ X/S (Z/X) existe sans aucune restriction sur Z . Par exemple, soit T un S -pré","Direct cross-language text match, pages 268--273",
edge.003893,fga.221.s5.proposition.5-7,about,concept.frobenius-radicial,medium,"schémas de Hilbert. On trouve par exemple que si X est radiciel sur S , alors _ X/S (Z/X) existe sans aucune restriction sur Z . Par exemple, soit T un S -pré","Direct cross-language text match, pages 272--273",
edge.003894,fga.e236,about,concept.frobenius-radicial,medium,"ant seulement (i) pour les morphismes finis surjectifs radiciels, de façon précise, pour un morphisme de Frobenius). Pour (i), on utilise de façon essentielle","Direct cross-language text match, pages 303--307",
edge.003895,fga.149,about,concept.normality,medium,"e X n'est réduite à un seul point, pour i=0,1 si X est normale et toutes ses composantes sont de dimension >1 (cf. [3]). Le texte imprimé porte ici « S est n","Direct cross-language text match, pages 169--193",
edge.003896,fga.149.s6,about,concept.normality,medium,"e X n'est réduite à un seul point, pour i=0,1 si X est normale et toutes ses composantes sont de dimension >1 (cf. [3]). Le texte imprimé porte ici « S est n","Direct cross-language text match, pages 185--187",
edge.003897,fga.149.s6.corollary.u.n01,about,concept.normality,medium,"e X n'est réduite à un seul point, pour i=0,1 si X est normale et toutes ses composantes sont de dimension >1 (cf. [3]). Le texte imprimé porte ici « S est n","Direct cross-language text match, pages 187--187",
edge.003898,fga.182,about,concept.normality,medium,"imple). Le même résultat est valable pour « absolument normal » (« théorème de Bertini »). Soit f:X Y un morphisme propre tel que equation i f_*( _X)= _Y, e","Direct cross-language text match, pages 193--220",
edge.003899,fga.182.s8,about,concept.normality,medium,"imple). Le même résultat est valable pour « absolument normal » (« théorème de Bertini »). Soit f:X Y un morphisme propre tel que equation i f_*( _X)= _Y, e","Direct cross-language text match, pages 209--220",
edge.003900,fga.182.s8.remark.u.n01,about,concept.normality,medium,"imple). Le même résultat est valable pour « absolument normal » (« théorème de Bertini »). Soit f:X Y un morphisme propre tel que equation i f_*( _X)= _Y, e","Direct cross-language text match, pages 213--213",
edge.003901,fga.182.s8.corollary.1,about,concept.normality,medium,"hism _1(X) _1(Y) (surjective by Lemma 4) is the closed normal subgroup generated by the images in _1(X) of the groups _1( f^ -1 (y) ) , where \[ f^ -1 (y) =","Direct cross-language text match, pages 214--214",
edge.003902,fga.182.s8.corollary.4,about,concept.normality,medium,"s de Serre–Lang, débarrassés ici de toute hypothèse de normalité :","Direct cross-language text match, pages 215--215",
edge.003903,fga.182.s8.corollary.4.n02,about,concept.normality,medium,"soit de la forme X'' _ V'' K'' , où V'' est la clôture normale de V dans K'' , et où X'' est un revêtement non ramifié de X _VV'' . Supposons par exemple X_0","Direct cross-language text match, pages 217--218",
edge.003904,fga.190,about,concept.normality,medium,"théorème de Grauert–Remmert [2] implique que, si S est normal, on obtient ainsi une équivalence de la catégorie des revêtements étales de S et de la catégor","Direct cross-language text match, pages 299--327",
edge.003905,fga.190.sa,about,concept.normality,medium,"théorème de Grauert–Remmert [2] implique que, si S est normal, on obtient ainsi une équivalence de la catégorie des revêtements étales de S et de la catégor","Direct cross-language text match, pages 300--314",
edge.003906,fga.190.sa.remark.u.n01,about,concept.normality,medium,"théorème de Grauert–Remmert [2] implique que, si S est normal, on obtient ainsi une équivalence de la catégorie des revêtements étales de S et de la catégor","Direct cross-language text match, pages 307--312",
edge.003907,fga.195,about,concept.normality,medium,"» aux points de ramification. De plus, lorsque X_0 est normale, on constate que le schéma formel des modules garanti par 5.1 est simple sur Spec( ) . 390 cen","Direct cross-language text match, pages 369--390",
edge.003908,fga.195.sc,about,concept.normality,medium,"» aux points de ramification. De plus, lorsque X_0 est normale, on constate que le schéma formel des modules garanti par 5.1 est simple sur Spec( ) . 390 cen","Direct cross-language text match, pages 378--390",
edge.003909,fga.195.sc.proposition.5-1,about,concept.normality,medium,"» aux points de ramification. De plus, lorsque X_0 est normale, on constate que le schéma formel des modules garanti par 5.1 est simple sur Spec( ) . 390 cen","Direct cross-language text match, pages 389--390",
edge.003910,fga.212,about,concept.normality,medium,"ommutes with every base extension of S ; and if F is a normal subgroup of G , then G/F can be endowed with the structure of the quotient group of G by F . T","Direct cross-language text match, pages 99--118",
edge.003911,fga.212.s7,about,concept.normality,medium,"ommutes with every base extension of S ; and if F is a normal subgroup of G , then G/F can be endowed with the structure of the quotient group of G by F . T","Direct cross-language text match, pages 114--116",
edge.003912,fga.212.s7.corollary.7-3,about,concept.normality,medium,"ommutes with every base extension of S ; and if F is a normal subgroup of G , then G/F can be endowed with the structure of the quotient group of G by F . T","Direct cross-language text match, pages 115--115",
edge.003913,fga.221,about,concept.normality,medium,"ts F envisagés de L sont sans torsion. Comme P^r_K est normal, il s'ensuit que F est localement libre de rang a=a_ F dans un ouvert U= P^r_K-Y , où Y est de","Direct cross-language text match, pages 249--276",
edge.003914,fga.221.s2,about,concept.normality,medium,"ts F envisagés de L sont sans torsion. Comme P^r_K est normal, il s'ensuit que F est localement libre de rang a=a_ F dans un ouvert U= P^r_K-Y , où Y est de","Direct cross-language text match, pages 253--258",
edge.003915,fga.221.s2.lemma.2-5,about,concept.normality,medium,"ts F envisagés de L sont sans torsion. Comme P^r_K est normal, il s'ensuit que F est localement libre de rang a=a_ F dans un ouvert U= P^r_K-Y , où Y est de","Direct cross-language text match, pages 255--257",
edge.003916,fga.221.s4,about,concept.normality,medium," ) ; Y est un préschéma simple ([3], IV) sur S , resp. normal sur S (i.e. les fibres Y_ s' sont normales « sur k(s') », i.e. sont normales par toute extensi","Direct cross-language text match, pages 266--268",
