application_id,candidate_id,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,target_label,target_id,resolution_basis,source_sha256,status
ega1.application.sha256.0975aa6a9483ba903b9c0ca343a7ad0f88edc49b87cb78187d72045bc89c72d3,ega1.candidate.sha256.0975aa6a9483ba903b9c0ca343a7ad0f88edc49b87cb78187d72045bc89c72d3,ega1/ega1-10.tex,1379,27,I.3.5.1,\sref{I.3.5.1},sref,I.3.5.1,ega1.c01.statement.3-5-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.e2608260607594f50344cd8e6b39b80fd66035758869478e79f625c33adc81c6,ega1.candidate.sha256.e2608260607594f50344cd8e6b39b80fd66035758869478e79f625c33adc81c6,ega1/ega1-10.tex,1384,84,I.6.3.4,\sref{I.6.3.4},sref,I.6.3.4,ega1.c01.prop.6-3-4,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.550ee6148c5e26894bf9d3cd0534a5855d3327e2124f2739341b55a7b8628b9b,ega1.candidate.sha256.550ee6148c5e26894bf9d3cd0534a5855d3327e2124f2739341b55a7b8628b9b,ega1/ega1-10.tex,1385,39,I.10.13.1,\sref{I.10.13.1},sref,I.10.13.1,ega1.c01.prop.10-13-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.f70b4a90fc41f8d9948b3697686d9fa055545e01c94f3c02d38be777a79d5c1a,ega1.candidate.sha256.f70b4a90fc41f8d9948b3697686d9fa055545e01c94f3c02d38be777a79d5c1a,ega1/ega1-10.tex,1387,209,I.10.13.1,\sref{I.10.13.1},sref,I.10.13.1,ega1.c01.prop.10-13-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.1e632f91041c84db4defb59b709fade09915cbce75fb5b33d4364aa93ec80778,ega1.candidate.sha256.1e632f91041c84db4defb59b709fade09915cbce75fb5b33d4364aa93ec80778,ega1/ega1-10.tex,1388,137,I.10.7.4,\sref{I.10.7.4},sref,I.10.7.4,ega1.c01.statement.10-7-4,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.e7dc3a0d95e50528d7638dbe15a007ac15172eb23960ea07d1904ef4945fc84d,ega1.candidate.sha256.e7dc3a0d95e50528d7638dbe15a007ac15172eb23960ea07d1904ef4945fc84d,ega1/ega1-10.tex,1392,100,I.6.3.8,\sref{I.6.3.8},sref,I.6.3.8,ega1.c01.cor.6-3-8,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.99ea2db8231245ee1fa1091c5c4fe3a12b86bff2533933f97cb0f26621968586,ega1.candidate.sha256.99ea2db8231245ee1fa1091c5c4fe3a12b86bff2533933f97cb0f26621968586,ega1/ega1-10.tex,1393,18,I.10.12.3.1,\sref{I.10.12.3.1},sref,I.10.12.3.1,ega1.c01.prop.10-12-3-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.bd742c8ca810709a7e8dbda75a6e5a01db7e9f85a17f0a1a8059ab924619b35c,ega1.candidate.sha256.bd742c8ca810709a7e8dbda75a6e5a01db7e9f85a17f0a1a8059ab924619b35c,ega1/ega1-10.tex,1394,65,I.6.3.8,\sref{I.6.3.8},sref,I.6.3.8,ega1.c01.cor.6-3-8,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.5ea50e64b23c96299a5fb0f3db7863a849816d271fe361880329f83223b718ae,ega1.candidate.sha256.5ea50e64b23c96299a5fb0f3db7863a849816d271fe361880329f83223b718ae,ega1/ega1-10.tex,1394,97,I.10.12.3.1,\sref{I.10.12.3.1},sref,I.10.12.3.1,ega1.c01.prop.10-12-3-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.63cd7ca65a7975eb7baa70c7f4871a9582cc52b40952167d1b3cf7974cfd9999,ega1.candidate.sha256.63cd7ca65a7975eb7baa70c7f4871a9582cc52b40952167d1b3cf7974cfd9999,ega1/ega1-10.tex,1394,120,I.10.13.1,\sref{I.10.13.1},sref,I.10.13.1,ega1.c01.prop.10-13-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.22fb463d91e4e30a07371ac0bbf650fc812a52fea471489c698e1de3bb8501b3,ega1.candidate.sha256.22fb463d91e4e30a07371ac0bbf650fc812a52fea471489c698e1de3bb8501b3,ega1/ega1-10.tex,1394,320,I.6.3.8,\sref{I.6.3.8},sref,I.6.3.8,ega1.c01.cor.6-3-8,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.b77581603b782c5fa8bddf6a070a01187d557314803b8a7d4bb377245bb185ce,ega1.candidate.sha256.b77581603b782c5fa8bddf6a070a01187d557314803b8a7d4bb377245bb185ce,ega1/ega1-10.tex,1399,25,I.10.9.9,\sref{I.10.9.9},sref,I.10.9.9,ega1.c01.cor.10-9-9,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.7a2f60b4b0e1390b68eb39a0d1e6ffb6e0e9269b905920fc9fedb70ea925ea2a,ega1.candidate.sha256.7a2f60b4b0e1390b68eb39a0d1e6ffb6e0e9269b905920fc9fedb70ea925ea2a,ega1/ega1-10.tex,1412,55,I.10.10.3,\sref{I.10.10.3},sref,I.10.10.3,ega1.c01.prop.10-10-3,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.ba6f3521fd824adcdf95f3fa1659b6d966514e33e21d0a2d99ee370c56154bce,ega1.candidate.sha256.ba6f3521fd824adcdf95f3fa1659b6d966514e33e21d0a2d99ee370c56154bce,ega1/ega1-10.tex,1414,224,I.10.11.3,\sref{I.10.11.3},sref,I.10.11.3,ega1.c01.thm.10-11-3,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.d9404d2168afcaddf6d2f0b326f70055259a5fd0a7bd806e622dcc04da20923f,ega1.candidate.sha256.d9404d2168afcaddf6d2f0b326f70055259a5fd0a7bd806e622dcc04da20923f,ega1/ega1-10.tex,1418,97,I.10.6.4,\sref{I.10.6.4},sref,I.10.6.4,ega1.c01.cor.10-6-4,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.9ab69003f3d7f6852d26b4ab9eb687ec463c98d3a5905120ca5b204c4d800a17,ega1.candidate.sha256.9ab69003f3d7f6852d26b4ab9eb687ec463c98d3a5905120ca5b204c4d800a17,ega1/ega1-10.tex,1418,259,I.6.1.4,\sref{I.6.1.4},sref,I.6.1.4,ega1.c01.prop.6-1-4,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.96a0b536ef811437f32a8783fa3d87473b80141c57e00ec950a7044350c71b91,ega1.candidate.sha256.96a0b536ef811437f32a8783fa3d87473b80141c57e00ec950a7044350c71b91,ega1/ega1-10.tex,1429,264,I.10.4.5,\sref{I.10.4.5},sref,I.10.4.5,ega1.c01.def.10-4-5,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.a194822c32f55c66a32fda99e2210fed800e138e3f8d3698745aa64003e69db0,ega1.candidate.sha256.a194822c32f55c66a32fda99e2210fed800e138e3f8d3698745aa64003e69db0,ega1/ega1-10.tex,1430,148,I.10.10.5,\sref{I.10.10.5},sref,I.10.10.5,ega1.c01.prop.10-10-5,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.73ea68a8d78e48b611c0bc19314c735e21101f8301d1818999c61651d94699c8,ega1.candidate.sha256.73ea68a8d78e48b611c0bc19314c735e21101f8301d1818999c61651d94699c8,ega1/ega1-10.tex,1430,299,I.10.2.2,\sref{I.10.2.2},sref,I.10.2.2,ega1.c01.prop.10-2-2,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.c95e2990b8da1d05beaf31b8ee0229e32db1e9ab0aff92a56d5032da65390c65,ega1.candidate.sha256.c95e2990b8da1d05beaf31b8ee0229e32db1e9ab0aff92a56d5032da65390c65,ega1/ega1-10.tex,1442,47,I.10.13.1[\emph{c}],\sref{I.10.13.1}[\emph{c}],sref,I.10.13.1,ega1.c01.prop.10-13-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.3fd0ed378532cbdbc51c84587596d9af64639feaa5e4ab6651969bcd9787fa8d,ega1.candidate.sha256.3fd0ed378532cbdbc51c84587596d9af64639feaa5e4ab6651969bcd9787fa8d,ega1/ega1-10.tex,1448,214,I.10.4.6,\sref{I.10.4.6},sref,I.10.4.6,ega1.c01.prop.10-4-6,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.f42d71e79b9f5690601fdbeeb46bf5ccd1c2d6cbd5052459ab4a09fe1c2b1830,ega1.candidate.sha256.f42d71e79b9f5690601fdbeeb46bf5ccd1c2d6cbd5052459ab4a09fe1c2b1830,ega1/ega1-10.tex,1456,192,I.10.10.2,\sref{I.10.10.2},sref,I.10.10.2,ega1.c01.prop.10-10-2,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.88e3fe176b5dea7ab7b3daaad628788b61b7fce8566a99ef7a61ef9c51c652f7,ega1.candidate.sha256.88e3fe176b5dea7ab7b3daaad628788b61b7fce8566a99ef7a61ef9c51c652f7,ega1/ega1-10.tex,1474,4,I.3.5.1,\sref{I.3.5.1},sref,I.3.5.1,ega1.c01.statement.3-5-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.4b65210bcf94056f5973ff5116439f79eae1b973aebd11f840cd4fafcd7b1215,ega1.candidate.sha256.4b65210bcf94056f5973ff5116439f79eae1b973aebd11f840cd4fafcd7b1215,ega1/ega1-10.tex,1488,25,I.10.14.5[ii],\sref{I.10.14.5}[ii],sref,I.10.14.5,ega1.c01.prop.10-14-5,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.fceacc2121972eae0592f5ac3231d85d14dd30d1d3d2f8e29fa82b86bbd39218,ega1.candidate.sha256.fceacc2121972eae0592f5ac3231d85d14dd30d1d3d2f8e29fa82b86bbd39218,ega1/ega1-10.tex,1509,240,I.10.14.5[ii],\sref{I.10.14.5}[ii],sref,I.10.14.5,ega1.c01.prop.10-14-5,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.f5c18c5b5c7552ba969c182cfaa1f3b347795b6ff2ab103512628692e492f56e,ega1.candidate.sha256.f5c18c5b5c7552ba969c182cfaa1f3b347795b6ff2ab103512628692e492f56e,ega1/ega1-10.tex,1510,90,I.10.10.5,\sref{I.10.10.5},sref,I.10.10.5,ega1.c01.prop.10-10-5,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.9cc33f750c615adee3161c1c2ebcdea1648ae2e2e09dafda5aab5475f859f6e1,ega1.candidate.sha256.9cc33f750c615adee3161c1c2ebcdea1648ae2e2e09dafda5aab5475f859f6e1,ega1/ega1-10.tex,1510,129,I.10.14.6.1,\sref{I.10.14.6.1},sref,I.10.14.6.1,ega1.c01.cor.10-14-6-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.d93473e52b8d3b1d4ea86bfa7d36c1ccd9c82c150d9239733c2091cbd981a0da,ega1.candidate.sha256.d93473e52b8d3b1d4ea86bfa7d36c1ccd9c82c150d9239733c2091cbd981a0da,ega1/ega1-10.tex,1510,189,I.10.10.8,\sref{I.10.10.8},sref,I.10.10.8,ega1.c01.prop.10-10-8,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.9203c10b4fe9c1edecbaf5378156bdd05d46eed73dc014ea2ce65ec3c3d36167,ega1.candidate.sha256.9203c10b4fe9c1edecbaf5378156bdd05d46eed73dc014ea2ce65ec3c3d36167,ega1/ega1-10.tex,1524,43,I.10.9.9,\sref{I.10.9.9},sref,I.10.9.9,ega1.c01.cor.10-9-9,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.1ce6a326cfc319e4a6bc7e89c3da42df45abb291203f7300ef1e142ae3642a6f,ega1.candidate.sha256.1ce6a326cfc319e4a6bc7e89c3da42df45abb291203f7300ef1e142ae3642a6f,ega1/ega1-10.tex,1524,72,I.10.14.5,\sref{I.10.14.5},sref,I.10.14.5,ega1.c01.prop.10-14-5,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.622306d877acce604de272c31eafd8d8bc896f30f2f1817d061ad0a2496f95bc,ega1.candidate.sha256.622306d877acce604de272c31eafd8d8bc896f30f2f1817d061ad0a2496f95bc,ega1/ega1-10.tex,1524,93,I.10.14.6,\sref{I.10.14.6},sref,I.10.14.6,ega1.c01.cor.10-14-6,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.144f4afa5ac9510b5a8d36381e07124397e40c6706f2ea47e07de99ef778c048,ega1.candidate.sha256.144f4afa5ac9510b5a8d36381e07124397e40c6706f2ea47e07de99ef778c048,ega1/ega1-10.tex,1545,122,I.10.7.4,\sref{I.10.7.4},sref,I.10.7.4,ega1.c01.statement.10-7-4,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.65b51e6267db6885d93b61524733bee8e1b8f9c7f064076624482bb1c5416fee,ega1.candidate.sha256.65b51e6267db6885d93b61524733bee8e1b8f9c7f064076624482bb1c5416fee,ega1/ega1-10.tex,1562,22,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.6ee8643a1d80e6021d41f1d4b4659a4211112a34fdaa53189128df583425a227,ega1.candidate.sha256.6ee8643a1d80e6021d41f1d4b4659a4211112a34fdaa53189128df583425a227,ega1/ega1-10.tex,1563,15,I.10.15.3,\sref{I.10.15.3},sref,I.10.15.3,ega1.c01.prop.10-15-3,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.ccd17999165af424532f4937d2f8bea4ae4f12e47498f1aaba8c8d51d63f14cc,ega1.candidate.sha256.ccd17999165af424532f4937d2f8bea4ae4f12e47498f1aaba8c8d51d63f14cc,ega1/ega1-10.tex,1563,67,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.3108ab207cb85bfa63fce35afb992c701d6bb1d4a1ff0a07b7150633970e9883,ega1.candidate.sha256.3108ab207cb85bfa63fce35afb992c701d6bb1d4a1ff0a07b7150633970e9883,ega1/ega1-10.tex,1563,116,I.5.5.1,\sref{I.5.5.1},sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.17bca2c52e3fdd284ec9d79a0e9b76bdb4fe1617c5e1473ff10227683c9e9770,ega1.candidate.sha256.17bca2c52e3fdd284ec9d79a0e9b76bdb4fe1617c5e1473ff10227683c9e9770,ega1/ega1-10.tex,1566,96,I.10.15.3,\sref{I.10.15.3},sref,I.10.15.3,ega1.c01.prop.10-15-3,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.14a33acf27257c143ec4f74ddea0f73f91f44f60f63015c8ccc0903d96540369,ega1.candidate.sha256.14a33acf27257c143ec4f74ddea0f73f91f44f60f63015c8ccc0903d96540369,ega1/ega1-10.tex,1566,148,I.5.5.5,\sref{I.5.5.5},sref,I.5.5.5,ega1.c01.prop.5-5-5,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.f16352535f43ea0d405a6dbdece99a1e26d1d0c1bb001622ed2c4c3d5f017a20,ega1.candidate.sha256.f16352535f43ea0d405a6dbdece99a1e26d1d0c1bb001622ed2c4c3d5f017a20,ega1/ega1-10.tex,1566,164,I.5.5.9,\sref{I.5.5.9},sref,I.5.5.9,ega1.c01.cor.5-5-9,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.200745f78c5cc3695787234cf6d017ffafd21dedcb24c4a9290263e4dc2f0d96,ega1.candidate.sha256.200745f78c5cc3695787234cf6d017ffafd21dedcb24c4a9290263e4dc2f0d96,ega1/ega1-10.tex,1566,184,I.5.5.10,\sref{I.5.5.10},sref,I.5.5.10,ega1.c01.prop.5-5-10,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.53ce3793d21b6f89e07db84878f2b348cb13697a55cf45d598632a7d8da3cdb4,ega1.candidate.sha256.53ce3793d21b6f89e07db84878f2b348cb13697a55cf45d598632a7d8da3cdb4,ega1/ega1-10.tex,1568,97,I.10.6.3,\sref{I.10.6.3},sref,I.10.6.3,ega1.c01.prop.10-6-3,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.8e4edbe11b4cd0690480c0bb500c23e7f9e341e401d0ccb848266af5cdd52320,ega1.candidate.sha256.8e4edbe11b4cd0690480c0bb500c23e7f9e341e401d0ccb848266af5cdd52320,ega1/ega1-10.tex,1580,183,I.10.7.4,\sref{I.10.7.4},sref,I.10.7.4,ega1.c01.statement.10-7-4,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.42bc9e292b2611c65546f5d3772bcd8d4001d6500f7d0416b2dc39c1e0aa9999,ega1.candidate.sha256.42bc9e292b2611c65546f5d3772bcd8d4001d6500f7d0416b2dc39c1e0aa9999,ega1/ega1-10.tex,1581,46,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.4bec3c5a765b5fb51729a2fd6c4474fcf10577f9ef7a8600a8be97f11f466633,ega1.candidate.sha256.4bec3c5a765b5fb51729a2fd6c4474fcf10577f9ef7a8600a8be97f11f466633,ega1/ega1-10.tex,1584,98,I.10.14.4,\sref{I.10.14.4},sref,I.10.14.4,ega1.c01.lem.10-14-4,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.9ee514bf1ecea569fbbe1b17309997d1b95c2b1b01e746aa606c0a55683ea948,ega1.candidate.sha256.9ee514bf1ecea569fbbe1b17309997d1b95c2b1b01e746aa606c0a55683ea948,ega1/ega1-10.tex,1601,22,I.10.14.2,\sref{I.10.14.2},sref,I.10.14.2,ega1.c01.def.10-14-2,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.a6a6dc6bac9016954d2bed233cc6e5aa35e2ce7e1424fc9ec40895a1a1c51f24,ega1.candidate.sha256.a6a6dc6bac9016954d2bed233cc6e5aa35e2ce7e1424fc9ec40895a1a1c51f24,ega1/ega1-10.tex,1601,135,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.7370671ed5df5c4fbe0f2d1eb25a185e39d8957d2a93848c9952474491ad3263,ega1.candidate.sha256.7370671ed5df5c4fbe0f2d1eb25a185e39d8957d2a93848c9952474491ad3263,ega1/ega1-10.tex,1611,22,I.10.8.5,\sref{I.10.8.5},sref,I.10.8.5,ega1.c01.prop.10-8-5,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.9bd884e185f99d79ad39f6666f65df9d79004d89875636e35f0a1e94acef2be7,ega1.candidate.sha256.9bd884e185f99d79ad39f6666f65df9d79004d89875636e35f0a1e94acef2be7,ega1/ega1-10.tex,1611,132,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.c93db6468b59b91f90b756ab07ca93aa2a453ab6c248d7e5bacddf98aacc6ace,ega1.candidate.sha256.c93db6468b59b91f90b756ab07ca93aa2a453ab6c248d7e5bacddf98aacc6ace,ega1/ega1-10.tex,1611,255,I.5.5.1[vi],\sref{I.5.5.1}[vi],sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,active_local_link
ega1.application.sha256.3c1f0eba1c33945f3a8ff2ee3abd3557d8dcf2abab38bf34d1f726a54c6ebe39,ega1.candidate.sha256.3c1f0eba1c33945f3a8ff2ee3abd3557d8dcf2abab38bf34d1f726a54c6ebe39,ega1/ega1-backmatter-index-notation.tex,63,147,1.1.1,\hyperref[I.1.1.1]{1.1.1},hyperref,I.1.1.1,ega1.c01.statement.1-1-1,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
ega1.application.sha256.6bd8e81086dd9d92488125a2e93ec824b6cb2c7b1c842b1e5a924ecdd09eeb80,ega1.candidate.sha256.6bd8e81086dd9d92488125a2e93ec824b6cb2c7b1c842b1e5a924ecdd09eeb80,ega1/ega1-backmatter-index-notation.tex,64,38,1.1.3,\hyperref[I.1.1.3]{1.1.3},hyperref,I.1.1.3,ega1.c01.statement.1-1-3,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
ega1.application.sha256.127f2195179ecdbe27c4cbb333c182800182b0a3ba7f987a390af0f945ab0e99,ega1.candidate.sha256.127f2195179ecdbe27c4cbb333c182800182b0a3ba7f987a390af0f945ab0e99,ega1/ega1-backmatter-index-notation.tex,65,33,1.2.1,\hyperref[I.1.2.1]{1.2.1},hyperref,I.1.2.1,ega1.c01.statement.1-2-1,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
ega1.application.sha256.cd7a6b275fa050b225a05459b36529db1373b138a9c41fade3a2c1cb2363e713,ega1.candidate.sha256.cd7a6b275fa050b225a05459b36529db1373b138a9c41fade3a2c1cb2363e713,ega1/ega1-backmatter-index-notation.tex,66,29,1.3.1,\hyperref[I.1.3.1]{1.3.1},hyperref,I.1.3.1,ega1.c01.statement.1-3-1,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
ega1.application.sha256.43a980982b2ba22f89976ff99196398a42e24b250882524cdef4d43d543e3488,ega1.candidate.sha256.43a980982b2ba22f89976ff99196398a42e24b250882524cdef4d43d543e3488,ega1/ega1-backmatter-index-notation.tex,67,33,1.3.3,\hyperref[I.1.3.3]{1.3.3},hyperref,I.1.3.3,ega1.c01.statement.1-3-3,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
ega1.application.sha256.28fbd6fa97498d96fabca14b1f69d210fc25321c8269c504c2de072fd3c0182d,ega1.candidate.sha256.28fbd6fa97498d96fabca14b1f69d210fc25321c8269c504c2de072fd3c0182d,ega1/ega1-backmatter-index-notation.tex,68,66,1.3.4,\hyperref[I.1.3.4]{1.3.4},hyperref,I.1.3.4,ega1.c01.def.1-3-4,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
ega1.application.sha256.7fc24b0e7136edeb52d08c90f53233236ccb12927343373866691000e79f9acf,ega1.candidate.sha256.7fc24b0e7136edeb52d08c90f53233236ccb12927343373866691000e79f9acf,ega1/ega1-backmatter-index-notation.tex,69,35,1.3.5,\hyperref[I.1.3.5]{1.3.5},hyperref,I.1.3.5,ega1.c01.prop.1-3-5,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
ega1.application.sha256.68d574eb4d486d856d60f12ca233ccdc25b86390fbe8ea274639f4d71a9cdd24,ega1.candidate.sha256.68d574eb4d486d856d60f12ca233ccdc25b86390fbe8ea274639f4d71a9cdd24,ega1/ega1-backmatter-index-notation.tex,70,39,1.6.1,\hyperref[I.1.6.1]{1.6.1},hyperref,I.1.6.1,ega1.c01.statement.1-6-1,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
ega1.application.sha256.6010f2f072338f576fb82bb87321267b0ca8f7dd5ad49a4baa98cbf1b7dd519e,ega1.candidate.sha256.6010f2f072338f576fb82bb87321267b0ca8f7dd5ad49a4baa98cbf1b7dd519e,ega1/ega1-backmatter-index-notation.tex,71,27,1.7.1,\hyperref[I.1.7.1]{1.7.1},hyperref,I.1.7.1,ega1.c01.def.1-7-1,explicit local hyperref to exact unique source label,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,active_local_link
