edge_id,pdf_page,annotation_index,source_rectangle,visible_text,action_type,target_id,target_label,target_kind,target_page,status,pdf_sha256
ega1.edge.sha256.a6690bbf397a6140b7db2959fd54a3f47d543596cd6aab6533e08fca4ddd97fd,101,1,"220.503,584.888,257.026,594.133","(10.10.2),",GoTo,ega1.c01.prop.10-10-2,I.10.10.2,prop,99,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.fdad41d9054365cc6833fa3b8d0c9256df638fcdc40020ad7502def95a98800b,101,2,"464.658,584.888,501.181,594.133",(10.10.2).,GoTo,ega1.c01.prop.10-10-2,I.10.10.2,prop,99,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.9ef6131060a56ba03f1fb5f54fe2d16fb199c60addf16ac2cd8fefc11075066b,101,3,"207.361,572.131,243.884,581.377","(10.10.2),",GoTo,ega1.c01.prop.10-10-2,I.10.10.2,prop,99,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b2e56957e518f30e37f988437ffa51e8ce8abbe85c4a7c0a726930dbb47ee284,101,4,"372.671,527.018,409.194,536.263","(10.10.5),",GoTo,ega1.c01.prop.10-10-5,I.10.10.5,prop,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.e26c8e0c835f7138d6c583972165739534b1a1de78877f9433a3686c5243cd7e,101,5,"233.923,457.922,260.483,467.167","(1.6.1),",GoTo,ega1.c01.statement.1-6-1,I.1.6.1,statement,13,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4fae1a0ce9ceec7b561840d97b03498eef122515c07c16efadc76ec5100d87c6,101,6,"489.214,457.922,520.755,467.167","(10.9.1),",GoTo,ega1.c01.statement.10-9-1,I.10.9.1,statement,97,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.46edbdfb24b1f6fb75fbbb4cc8a71ccfbc74982d8caf906a3ba4bf490880c87d,101,7,"398.042,445.369,429.584,454.614",(10.2.2).,GoTo,ega1.c01.prop.10-2-2,I.10.2.2,prop,85,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.1e9be81fc6f54ec8ae4ee8b3b16be22a3c76e4a8c11897f32beb946e89ff8583,101,8,"461.48,383.581,493.022,392.827","(10.8.8),",GoTo,ega1.c01.prop.10-8-8,I.10.8.8,prop,96,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.17ecfa48dade21eb9524ec7e3336dbabd281c3ffa0cc54c46f85a089d17fe7e2,101,9,"90.0,335.235,116.56,344.48",(1.6.5);,GoTo,ega1.c01.prop.1-6-5,I.1.6.5,prop,14,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.5b67484a85c003a7ed372a3818ef55ec8330c7f4e085cd18e181ea64a6e82386,101,10,"434.793,335.235,466.335,344.48",(10.9.2).,GoTo,ega1.c01.statement.10-9-2,I.10.9.2,statement,98,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.78be235e5d8c6dab9704c9cc3691099cfa8b5bddc9f12681388e4332af5b45a9,101,11,"269.339,256.887,305.862,266.133",(10.10.8).,GoTo,ega1.c01.prop.10-10-8,I.10.10.8,prop,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.af43c39374b5872b6995bb3eae0da1c9efbe1f27028fe221cec1f43f8cdfc971,101,12,"299.06,244.131,335.583,253.376","(10.10.2),",GoTo,ega1.c01.prop.10-10-2,I.10.10.2,prop,99,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6a4662aa14bd93e0ee72955067dab878cbe41da790457e5cd2aeccbd0a21c65e,101,13,"298.705,163.743,335.228,172.988",(10.10.3),GoTo,ega1.c01.prop.10-10-3,I.10.10.3,prop,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.65f17b376a36af5fa3aa49cbb15d0e72321be8aef344825328210bb566dfcdda,101,14,"357.076,163.743,393.599,172.988",(10.10.5).,GoTo,ega1.c01.prop.10-10-5,I.10.10.5,prop,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.5ec0b49f0255aa5d8fbfd317d0475d57b073cb423ebf4293295c0ed2d471c7d2,101,15,"440.843,119.953,472.385,129.198",(10.6.3).,GoTo,ega1.c01.prop.10-6-3,I.10.6.3,prop,91,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b1b8eb4e304373ddc653061d13c4c670c408ff3adc7b8dad56b8bfb1464e841e,101,16,"210.438,64.436,241.98,73.681",(10.6.6).,GoTo,ega1.c01.rem.10-6-6,I.10.6.6,rem,92,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cfc8f62919b2709792d8c08979811d63bf01c7a7722abc1838c4122464e98695,102,0,"362.827,713.367,399.35,722.613",(10.10.5),GoTo,ega1.c01.prop.10-10-5,I.10.10.5,prop,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.95ba688f665ec97bf2c16c01bb9a1664d3ccb7e1cfc90ff9c71395e42a7a3f02,102,1,"464.95,713.367,501.473,722.613",(10.10.6).,GoTo,ega1.c01.cor.10-10-6,I.10.10.6,cor,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b4e419c2fc22753b8a0ba7b7e0cf8dcfd6f9bd76d8be2aea8c1319dc4e7e8b9e,102,2,"90.0,645.912,126.523,655.157",(10.11.3)),GoTo,ega1.c01.thm.10-11-3,I.10.11.3,thm,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.827fcee1dea5fe94d47d0e614b47a775bc82ec1bfb6a2a014c0b85692406a56a,102,3,"478.005,586.543,522.0,595.789",(10.11.4.1),GoTo,ega1.c01.cor.10-11-4-1,I.10.11.4.1,cor,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.00a6b736465afd93bd3164e97590c790cedf3b02142e1a12a3ada28118252fd7,102,4,"188.619,547.561,225.142,556.806",←−n (10.11.3).,GoTo,ega1.c01.thm.10-11-3,I.10.11.3,thm,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.e5a3da00635a2846ce592151aa338c49710746a95f78a9959215a008e9fb4ce9,102,5,"210.808,442.243,237.368,451.488",((1.3.9),GoTo,ega1.c01.cor.1-3-9,I.1.3.9,cor,8,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.793b3cd3ac9f847d3f113d142a0141a8c6ee67dfb72582ea00150371f3b78975,102,6,"261.749,442.243,298.272,451.488",(10.10.2)),GoTo,ega1.c01.prop.10-10-2,I.10.10.2,prop,99,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3095574af6e3633f370bbcc4619cf687b0ab7732905d3c5b376befaa488541f4,102,7,"173.546,407.382,210.069,416.627",(10.11.3),GoTo,ega1.c01.thm.10-11-3,I.10.11.3,thm,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4193a3a124e8d540afd40d9bf697466cfa5707b940f63d9ebc88124c59abffd2,102,8,"229.46,382.276,265.983,391.521",(10.11.4),GoTo,ega1.c01.cor.10-11-4,I.10.11.4,cor,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3bb6abb3a14e74fcf31a68fd0fc25b015ba54401cd8bbe2c4448da05dfedc650,102,9,"126.572,286.877,163.095,296.122",(10.11.3)),GoTo,ega1.c01.thm.10-11-3,I.10.11.3,thm,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3206ceed09a40e2abf3dea18d9a3bee434325465bbf7db0d06affeec595aced0,102,10,"417.921,286.877,454.444,296.122",(10.11.6),GoTo,ega1.c01.statement.10-11-6,I.10.11.6,statement,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6ed0a529cb627709d78d19497aa283fb87bae5faab34c564eba4576e850f0c38,102,11,"268.758,205.535,312.753,214.78",(10.11.7.1),GoTo,ega1.c01.prop.10-11-7-1,I.10.11.7.1,prop,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.8c88e923c82c3606c82e812384a48dc71f965fb674d224d852f724a79c26fe04,102,12,"179.869,165.804,216.392,175.049",(10.11.3).,GoTo,ega1.c01.thm.10-11-3,I.10.11.3,thm,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b9c7878792b6d979554f3d85930cd6cfc8e4728c5f6f2eeeae5b165037abcb02,102,13,"310.034,165.804,354.029,175.049","(10.11.7.2),",GoTo,ega1.c01.prop.10-11-7-2,I.10.11.7.2,prop,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.59d75835c188204891b2bcf3781933464416162c2ea5142cc3d878a384fe9a96,102,14,"379.793,140.698,423.788,149.943","(10.11.4.1),",GoTo,ega1.c01.cor.10-11-4-1,I.10.11.4.1,cor,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.794f7a6091e198a5da9d9db719061c9b381a31954aa9dc172df316effd2ed45a,102,15,"187.161,115.306,231.156,124.552",(10.11.7.2),GoTo,ega1.c01.prop.10-11-7-2,I.10.11.7.2,prop,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.c240404177c21c868b6095beb123151d02d90cbbeb684217c34ee7c7d2fed24a,102,16,"433.493,102.753,470.016,111.999",(10.10.5),GoTo,ega1.c01.prop.10-10-5,I.10.10.5,prop,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.34e7bed1ae919111a80e56126cb4072483e723f09277b68f92a7cb4ab1fd52fa,102,17,"476.76,89.997,520.755,99.242","(10.10.2.1),",GoTo,ega1.c01.eq.10-10-2-1,I.10.10.2.1,eq,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.475d1261d28e8f29fc264e5157371c04260b236150b7f3ef2e2075b23f32e2c8,102,18,"90.0,77.444,133.995,86.689","(10.10.2.3),",GoTo,ega1.c01.eq.10-10-2-3,I.10.10.2.3,eq,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.e9b7de455a9b4cf034edc7efdcce4f89e610ad4351f3e68f54b36396293f1ee9,102,19,"207.538,77.444,251.324,86.689","(1.3.12, ii)",GoTo,ega1.c01.cor.1-3-12,I.1.3.12,cor,9,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.c5808f44f8f4fd85c18869595d996d69727f3a79e3ba4078a46cfaa5d57d3053,103,0,"422.395,713.367,466.39,722.613",(10.11.7.2),GoTo,ega1.c01.prop.10-11-7-2,I.10.11.7.2,prop,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0f46f7e6c783110ec387858f4c4f8a0b9310b8dc72a38c89f460f130903dbf79,103,1,"181.16,623.525,217.683,632.77","(10.11.5),",GoTo,ega1.c01.cor.10-11-5,I.10.11.5,cor,102,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.e6c82dd3c1c596111b39b6229e65f6c69696842078567829912537fc922b8350,103,2,"230.268,438.699,261.809,447.944",((10.3.6),GoTo,ega1.c01.prop.10-3-6,I.10.3.6,prop,87,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.99be98aa80cdd0d917ba5f34a525f82a68c0e9dfe1cb705b23488638a099526e,103,3,"245.391,77.143,276.933,86.388",(10.5.6). ψ∗(J,GoTo,ega1.c01.prop.10-5-6,I.10.5.6,prop,89,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.bd4e36da8c53a880d0f30057ac0519b1b5220349f5e597f22505a550f09def90,104,0,"90.0,725.92,116.56,735.166",(4.4.5).,GoTo,ega1.c01.prop.4-4-5,I.4.4.5,prop,41,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2d1fef8f04339f45300c8245d7ada88dff5aa3edf8517c2c3ce3d5fefcf0919c,104,1,"316.194,643.608,360.189,652.854",(10.12.2.1),GoTo,ega1.c01.statement.10-12-2-1,I.10.12.2.1,statement,103,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.7ea203ead55b5190d03a5a23a63b2a46be9068158ea5d97d0a7a353ac1f74391,104,2,"435.731,631.055,467.272,640.301",(10.6.3);,GoTo,ega1.c01.prop.10-6-3,I.10.6.3,prop,91,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.d6c6c5844e123e479260418f50ed64ac6a5472567c1f9e5566c2b65795e0359a,104,3,"494.195,586.563,520.755,595.808","(4.4.5),",GoTo,ega1.c01.prop.4-4-5,I.4.4.5,prop,41,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.10bf792051139f4104c25850bc6fbec6b5fd1e18e41438064d355a8f8d316791,104,4,"90.0,561.457,121.542,570.703",(10.6.3) J∆(with,GoTo,ega1.c01.prop.10-6-3,I.10.6.3,prop,91,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2bfb8f9fa4de06c8b6a0f8efa5ff97ac09542151748a8813c42e99f6bfccd7bb,104,5,"402.551,498.181,434.093,507.426",(10.6.4);,GoTo,ega1.c01.cor.10-6-4,I.10.6.4,cor,91,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.aaf5d3966299505d4d3bd2c3d5f8f2db5464baf1a8bfde6dcd416154b8403709,104,6,"244.895,406.834,281.418,416.079","(10.10.9),",GoTo,ega1.c01.cor.10-10-9,I.10.10.9,cor,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.5bd3c83cffad791c74e18ed8b2f39d84b19cae4ec830c070c784308e29e39820,104,7,"314.146,273.073,350.669,282.319","(10.12.1),",GoTo,ega1.c01.statement.10-12-1,I.10.12.1,statement,103,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.ce4541e72c2d4a3c0dacfb3945d2ac7a7192a3de1964fc9055940e20078bcd49,104,8,"284.078,153.169,320.601,162.414",(10.12.3).,GoTo,ega1.c01.thm.10-12-3,I.10.12.3,thm,103,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0d54ab66fc507c85ee78b429498c96cbe489aca3268599db81b3bbe22c11aaca,104,9,"257.528,102.754,284.089,111.999",(6.3.2).,GoTo,ega1.c01.prop.6-3-2,I.6.3.2,prop,56,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.d4996d1212de14372ff552fc81849611d12f9d4b52170e1ee67d4ae0e8ad101b,104,10,"305.553,102.754,332.113,111.999","(5.1.9),",GoTo,ega1.c01.prop.5-1-9,I.5.1.9,prop,44,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0e21b328d0d6276a171a268c22d5f9d5a88a62c220c045e2506f4cb01d75b70f,104,11,"473.969,64.941,505.511,74.186",(10.6.4);,GoTo,ega1.c01.cor.10-6-4,I.10.6.4,cor,91,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.792d0d7e97cdb8e253286adb3c246df72197e7ae78fc42f1135f422598f34134,105,0,"207.17,663.156,243.693,672.401","(10.10.9),",GoTo,ega1.c01.cor.10-10-9,I.10.10.9,cor,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.424ca588ce31ca7b7b15b7a15dda24752e1b3bbe638691fe7d924e06904be891,105,1,"302.213,644.625,338.736,653.87",(10.13.1),GoTo,ega1.c01.prop.10-13-1,I.10.13.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.8f6596e1720662efdfcda8b9861d0983cfbe08cd52cbc37fb640a9675e6f17f3,105,2,"268.942,603.373,305.465,612.619",(10.13.1),GoTo,ega1.c01.prop.10-13-1,I.10.13.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2302ce02e3866a61536cf2b6093bf5f9e8cd18a5ab08059de4b289e3f5bceb93,105,3,"257.082,574.675,293.605,583.92",(10.13.1),GoTo,ega1.c01.prop.10-13-1,I.10.13.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.aff7a9662831ec9ec88f06c1ea3e2d0c34a7b6998cbc3427660f3cde4bff84aa,105,4,"315.453,574.675,342.013,583.92",(6.3.2).,GoTo,ega1.c01.prop.6-3-2,I.6.3.2,prop,56,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.c9186302985a8e39ddc1c38d7ace2ac6afd14b71866033aa0bad1f4957e0ae37,105,5,"427.689,556.144,464.212,565.389",(10.13.1),GoTo,ega1.c01.prop.10-13-1,I.10.13.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.71d310e2c6876d2015ea880acda7b910271fbcd54b61d0110efa8be5de0e94f4,105,6,"209.903,473.641,246.426,482.886","(10.13.1),",GoTo,ega1.c01.prop.10-13-1,I.10.13.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.634573e76e1d9ec87d9ed4abb17f20fc6804732be1d03a3bb8a62564385b9e18,105,7,"151.264,461.088,177.824,470.333","(6.3.3),",GoTo,ega1.c01.prop.6-3-3,I.6.3.3,prop,56,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cb7427009a57366edc07a7abcc5ccca91340ad51794165ebb67aaab48caa4b33,105,8,"346.199,461.088,382.722,470.333",(10.10.9).,GoTo,ega1.c01.cor.10-10-9,I.10.10.9,cor,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.58eb89861a36bb4369e41c99ac7230cda76e1082e903f0711f6ccf19ad08c842,105,9,"238.601,306.748,265.161,315.993","(3.5.1),",GoTo,ega1.c01.statement.3-5-1,I.3.5.1,statement,32,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.c24d5eba22566a31c46bf4d4a0c9c68b778e8b3e6c05cc9caf439dc8a77a79b0,105,10,"120.285,218.877,146.845,228.122","(6.3.4),",GoTo,ega1.c01.prop.6-3-4,I.6.3.4,prop,56,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6a27fb95132bbc6fd2fb3781fbb151e925f88335474ade22e374ed27ccfc8067,105,11,"403.548,218.877,440.071,228.122",(10.13.1).,GoTo,ega1.c01.prop.10-13-1,I.10.13.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4be24cb7d2cfe5a460b5fa5c94e3a48b5391c2ea4e8027d7138967c6fdb41eb4,105,12,"365.62,193.771,402.143,203.016",(10.13.1),GoTo,ega1.c01.prop.10-13-1,I.10.13.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2775004430cfb293854aea6d6965093fe51820ff175e01cbed9bed7ff45ceabe,105,13,"90.0,168.665,121.542,177.91","(10.7.4),",GoTo,ega1.c01.statement.10-7-4,I.10.7.4,statement,94,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.da6a6bb233b6e3025a9e4cce80f3c48dc08192d69ea45def3c5b84304e870db9,105,14,"449.73,134.15,476.29,143.395",(6.3.8). S′,GoTo,ega1.c01.cor.6-3-8,I.6.3.8,cor,57,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.63ea0e26035a96a7acdb39be6d3473bd73b2909f65dcd23811aeb95b5e3115e6,105,15,"132.321,121.597,176.316,130.842","×S0 (10.12.3.1), S′",GoTo,ega1.c01.prop.10-12-3-1,I.10.12.3.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.91a03d762f2e6bdad2cc830f73e4a67720f8379478e2ab33b6cad76121e652f1,105,16,"150.865,109.044,177.426,118.289","(6.3.8),",GoTo,ega1.c01.cor.6-3-8,I.6.3.8,cor,57,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.58fbf6a065732e9912cd23fd1d762910ff5d819ebecb3624e3b4d80fe35a78a6,105,17,"255.67,109.044,299.665,118.289",(10.12.3.1),GoTo,ega1.c01.prop.10-12-3-1,I.10.12.3.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.54c728832f2f2df34f5eced913ad811d2a5620e99aa73fbbc30e644705e7a429,105,18,"324.245,109.044,360.768,118.289",(10.13.1),GoTo,ega1.c01.prop.10-13-1,I.10.13.1,prop,104,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.30447d0e00edd53236e0e0e3cd2e855c5dd91180525bea34b01a3e2d38fe25fe,105,19,"90.0,83.938,116.56,93.183",(6.3.8)).,GoTo,ega1.c01.cor.6-3-8,I.6.3.8,cor,57,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6ae3fc4f47933c1667b811b9041c22e6fc3531fca037e524acae8f90a2695d0b,105,20,"290.999,65.407,322.54,74.652","(10.9.9),",GoTo,ega1.c01.cor.10-9-9,I.10.9.9,cor,99,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.82449b8a2b8124b8b5840f641d86d700f2a8e207f8c25c5cc504b2caa56aab99,106,0,"263.937,663.394,300.46,672.639",(10.10.3),GoTo,ega1.c01.prop.10-10-3,I.10.10.3,prop,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.db7e5429fdf8ad0ba7078d74862aef0a7d786604a6e8ade018309c8fb3c4fdc8,106,1,"457.887,637.98,494.41,647.225","(10.11.3),",GoTo,ega1.c01.thm.10-11-3,I.10.11.3,thm,101,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.8588347ee5b0c39a10675031b2b2e8c79a8eea69eb1f27f52d9411a0fd2fae03,106,2,"474.697,586.586,506.239,595.831",(10.6.4),GoTo,ega1.c01.cor.10-6-4,I.10.6.4,cor,91,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b5f1345f19dca30354df5ba7aa0c07a37e7b76aec68a91f5e9c97a7e89e46611,106,3,"187.862,561.48,214.422,570.725",(6.1.4)).,GoTo,ega1.c01.prop.6-1-4,I.6.1.4,prop,54,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.d261c2b2a2a60be649ad3c33727b307ab96aa01a7727dd05fb582196461cc311,106,4,"421.146,460.643,452.688,469.889",(10.4.5),GoTo,ega1.c01.def.10-4-5,I.10.4.5,def,88,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cfc1a7a54b892e3235126d97b235e92e0a50818b6008f1104b352f64f41255ef,106,5,"398.874,435.334,435.397,444.579","(10.10.5),",GoTo,ega1.c01.prop.10-10-5,I.10.10.5,prop,100,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
