expose,kind,index,fr_line,en_line,fr_tag,en_tag,similarity,status,fr_norm,en_norm,fr_raw,en_raw
XV,allmath,1073,15209,15554,,,1.0000,paired,"\[w:T(L')\xrightarrow\simM,\]","\[w:T(L')\xrightarrow\simM,\]","\[ w:T(L')\xrightarrow{\sim}M, \]","\[ w:T(L')\xrightarrow{\sim}M, \]"
XV,allmath,1074,15212,15557,,,1.0000,paired,$u=w\circT(v)$,$u=w\circT(v)$,$u=w\circ T(v)$,$u=w\circ T(v)$
XV,allmath,1075,15212,15557,,,1.0000,paired,$D^-(A_0)$,$D^-(A_0)$,$D^-(A_0)$,$D^-(A_0)$
XV,allmath,1076,15216,15561,,,1.0000,paired,$M$,$M$,$M$,$M$
XV,allmath,1077,15216,15561,,,1.0000,paired,$L'$,$L'$,$L'$,$L'$
XV,allmath,1078,15216,15561,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1079,15216,15561,,,1.0000,paired,$N$,$N$,$N$,$N$
XV,allmath,1080,15216,15561,,,1.0000,paired,$T(N)$,$T(N)$,$T(N)$,$T(N)$
XV,allmath,1081,15216,15561,,,1.0000,paired,$N$,$N$,$N$,$N$
XV,allmath,1082,15216,15561,,,1.0000,paired,$L\in\ObD^-(A)$,$L\in\ObD^-(A)$,$L\in\Ob D^-(A)$,$L\in\Ob D^-(A)$
XV,allmath,1083,15216,15561,,,1.0000,paired,$L\lten_AA_0$,$L\lten_AA_0$,$L\lten_A A_0$,$L\lten_A A_0$
XV,allmath,1084,15216,15561,,,1.0000,paired,$A_0$,$A_0$,$A_0$,$A_0$
XV,allmath,1085,15216,15561,,,1.0000,paired,$D^-(A)$,$D^-(A)$,$D^-(A)$,$D^-(A)$
XV,allmath,1086,15216,15561,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1087,15216,15561,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1088,15220,15565,,,0.6667,paired,$A$,$L$,$A$,$L$
XV,allmath,1089,15220,15565,,,0.6667,paired,$L$,$A$,$L$,$A$
XV,allmath,1090,15220,15565,,,1.0000,paired,$\varphi$,$\varphi$,$\varphi$,$\varphi$
XV,allmath,1091,15220,15565,,,1.0000,paired,$\varphi_0$,$\varphi_0$,$\varphi_0$,$\varphi_0$
XV,allmath,1092,15220,15565,,,1.0000,paired,$M=T(L)$,$M=T(L)$,$M=T(L)$,$M=T(L)$
XV,allmath,1093,15220,15565,,,1.0000,paired,$T(\varphi)$,$T(\varphi)$,$T(\varphi)$,$T(\varphi)$
XV,allmath,1094,15220,15565,,,1.0000,paired,$D^-(A_0)$,$D^-(A_0)$,$D^-(A_0)$,$D^-(A_0)$
XV,allmath,1095,15220,15565,,,1.0000,paired,$\varphi'$,$\varphi'$,$\varphi'$,$\varphi'$
XV,allmath,1096,15220,15565,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1097,15220,15565,,,1.0000,paired,$\varphi$,$\varphi$,$\varphi$,$\varphi$
XV,allmath,1098,15220,15565,,,1.0000,paired,$D^-(A)$,$D^-(A)$,$D^-(A)$,$D^-(A)$
XV,allmath,1099,15220,15565,,,1.0000,paired,$T(\varphi')=\varphi_0$,$T(\varphi')=\varphi_0$,$T(\varphi')=\varphi_0$,$T(\varphi')=\varphi_0$
XV,allmath,1100,15223,15568,,,1.0000,paired,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$
XV,allmath,1101,15223,15568,,,1.0000,paired,$(h'_\nu)$,$(h'_\nu)$,$(h'_\nu)$,$(h'_\nu)$
XV,allmath,1102,15223,15568,,,1.0000,paired,$\nu$,$\nu$,$\nu$,$\nu$
XV,allmath,1103,15223,15568,,,1.0000,paired,"$K'_0,h'_0,\ldots,K'_\nu-1,h'_\nu-1$","$K'_0,h'_0,\ldots,K'_\nu-1,h'_\nu-1$","$K'_0,h'_0,\ldots,K'_{\nu-1},h'_{\nu-1}$","$K'_0,h'_0,\ldots,K'_{\nu-1},h'_{\nu-1}$"
XV,allmath,1104,15224,15569,,,1.0000,paired,"\[A=\mathbbZ/\ell^\nu+1\mathbbZ,I=\ell^\nu\mathbbZ/\ell^\nu+1\mathbbZ\]","\[A=\mathbbZ/\ell^\nu+1\mathbbZ,I=\ell^\nu\mathbbZ/\ell^\nu+1\mathbbZ\]","\[ A=\mathbb Z/\ell^{\nu+1}\mathbb Z, \qquad I=\ell^\nu\mathbb Z/\ell^{\nu+1}\mathbb Z \]","\[ A=\mathbb Z/\ell^{\nu+1}\mathbb Z, \qquad I=\ell^\nu\mathbb Z/\ell^{\nu+1}\mathbb Z \]"
XV,allmath,1105,15229,15574,,,1.0000,paired,$I^2=0$,$I^2=0$,$I^2=0$,$I^2=0$
XV,allmath,1106,15230,15575,,,1.0000,paired,\[A_0=\mathbbZ/\ell^\nu\mathbbZ.\],\[A_0=\mathbbZ/\ell^\nu\mathbbZ.\],\[ A_0=\mathbb Z/\ell^\nu\mathbb Z. \],\[ A_0=\mathbb Z/\ell^\nu\mathbb Z. \]
XV,allmath,1107,15233,15578,,,1.0000,paired,$L=K_\nu$,$L=K_\nu$,$L=K_\nu$,$L=K_\nu$
XV,allmath,1108,15233,15578,,,1.0000,paired,$M=K'_\nu-1$,$M=K'_\nu-1$,$M=K'_{\nu-1}$,$M=K'_{\nu-1}$
XV,allmath,1109,15233,15578,,,1.0000,paired,$K'_\nu=L'$,$K'_\nu=L'$,$K'_\nu=L'$,$K'_\nu=L'$
XV,allmath,1110,15233,15578,,,1.0000,paired,$K'_\nu\toK'_\nu-1$,$K'_\nu\toK'_\nu-1$,$K'_\nu\to K'_{\nu-1}$,$K'_\nu\to K'_{\nu-1}$
XV,allmath,1111,15233,15578,,,1.0000,paired,$w$,$w$,$w$,$w$
XV,allmath,1112,15233,15578,,,1.0000,paired,$v$,$v$,$v$,$v$
XV,allmath,1113,15233,15578,,,1.0000,paired,$D^-(A)$,$D^-(A)$,$D^-(A)$,$D^-(A)$
XV,allmath,1114,15233,15578,,,1.0000,paired,$h_\nu$,$h_\nu$,$h_\nu$,$h_\nu$
XV,allmath,1115,15233,15578,,,1.0000,paired,$K'$,$K'$,$K'$,$K'$
XV,allmath,1116,15233,15578,,,1.0000,paired,$D^-(A)$,$D^-(A)$,$D^-(A)$,$D^-(A)$
XV,allmath,1117,15233,15578,,,1.0000,paired,$h''_\nu:K'_\nu\toK'_\nu$,$h''_\nu:K'_\nu\toK'_\nu$,$h''_\nu:K'_\nu\to K'_\nu$,$h''_\nu:K'_\nu\to K'_\nu$
XV,allmath,1118,15233,15578,,,1.0000,paired,$L=K'_\nu$,$L=K'_\nu$,$L=K'_\nu$,$L=K'_\nu$
XV,allmath,1119,15233,15578,,,1.0000,paired,$\varphi=h''_\nu$,$\varphi=h''_\nu$,$\varphi=h''_\nu$,$\varphi=h''_\nu$
XV,allmath,1120,15233,15578,,,1.0000,paired,$\varphi_0=h'_\nu-1$,$\varphi_0=h'_\nu-1$,$\varphi_0=h'_{\nu-1}$,$\varphi_0=h'_{\nu-1}$
XV,allmath,1121,15233,15578,,,1.0000,paired,$h'_\nu:K'_\nu\toK'_\nu$,$h'_\nu:K'_\nu\toK'_\nu$,$h'_\nu:K'_\nu\to K'_\nu$,$h'_\nu:K'_\nu\to K'_\nu$
XV,allmath,1122,15233,15578,,,1.0000,paired,$M^i=0$,$M^i=0$,$M^i=0$,$M^i=0$
XV,allmath,1123,15233,15578,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1124,15233,15578,,,1.0000,paired,$L'^i=0$,$L'^i=0$,$L'^i=0$,$L'^i=0$
XV,allmath,1125,15233,15578,,,1.0000,paired,$K'_\nu$,$K'_\nu$,$K'_\nu$,$K'_\nu$
XV,allmath,1126,15239,15584,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1127,15239,15584,,,1.0000,paired,$Q$,$Q$,$Q$,$Q$
XV,allmath,1128,15239,15584,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1129,15239,15584,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1130,15239,15584,,,1.0000,paired,$A_0$,$A_0$,$A_0$,$A_0$
XV,allmath,1131,15239,15584,,,1.0000,paired,$f_0:T(P)\toT(Q)$,$f_0:T(P)\toT(Q)$,$f_0:T(P)\to T(Q)$,$f_0:T(P)\to T(Q)$
XV,allmath,1132,15239,15584,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1133,15239,15584,,,1.0000,paired,$f:P\toQ$,$f:P\toQ$,$f:P\to Q$,$f:P\to Q$
XV,allmath,1134,15239,15584,,,1.0000,paired,$T(f)=f_0$,$T(f)=f_0$,$T(f)=f_0$,$T(f)=f_0$
XV,allmath,1135,15240,15585,,,1.0000,paired,$I$,$I$,$I$,$I$
XV,allmath,1136,15240,15585,,,1.0000,paired,$A_0$,$A_0$,$A_0$,$A_0$
XV,allmath,1137,15240,15585,,,1.0000,paired,$P_0$,$P_0$,$P_0$,$P_0$
XV,allmath,1138,15240,15585,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1139,15240,15585,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1140,15240,15585,,,1.0000,paired,$T(P)\simeqP_0$,$T(P)\simeqP_0$,$T(P)\simeq P_0$,$T(P)\simeq P_0$
XV,allmath,1141,15240,15585,,,1.0000,paired,$P'$,$P'$,$P'$,$P'$
XV,allmath,1142,15240,15585,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1143,15240,15585,,,1.0000,paired,$T(P')\simeqP_0$,$T(P')\simeqP_0$,$T(P')\simeq P_0$,$T(P')\simeq P_0$
XV,allmath,1144,15240,15585,,,1.0000,paired,$P'\simeqP$,$P'\simeqP$,$P'\simeq P$,$P'\simeq P$
XV,allmath,1145,15244,15589,,,1.0000,paired,$u_P$,$u_P$,$u_P$,$u_P$
XV,allmath,1146,15244,15589,,,1.0000,paired,$u_Q$,$u_Q$,$u_Q$,$u_Q$
XV,allmath,1147,15244,15589,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1148,15244,15589,,,1.0000,paired,$T(P)$,$T(P)$,$T(P)$,$T(P)$
XV,allmath,1149,15244,15589,,,1.0000,paired,$Q$,$Q$,$Q$,$Q$
XV,allmath,1150,15244,15589,,,1.0000,paired,$T(Q)$,$T(Q)$,$T(Q)$,$T(Q)$
XV,allmath,1151,15244,15589,,,1.0000,paired,$f_0\circu_P$,$f_0\circu_P$,$f_0\circ u_P$,$f_0\circ u_P$
XV,allmath,1152,15244,15589,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1153,15244,15589,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1154,15244,15589,,,1.0000,paired,$T(Q)$,$T(Q)$,$T(Q)$,$T(Q)$
XV,allmath,1155,15244,15589,,,1.0000,paired,$u_Q$,$u_Q$,$u_Q$,$u_Q$
XV,allmath,1156,15244,15589,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1157,15244,15589,,,1.0000,paired,$f_0\circu_P$,$f_0\circu_P$,$f_0\circ u_P$,$f_0\circ u_P$
XV,allmath,1158,15244,15589,,,1.0000,paired,$u_Q$,$u_Q$,$u_Q$,$u_Q$
XV,allmath,1159,15244,15589,,,1.0000,paired,$f_0\circu_P=u_Q\circf$,$f_0\circu_P=u_Q\circf$,$f_0\circ u_P=u_Q\circ f$,$f_0\circ u_P=u_Q\circ f$
XV,allmath,1160,15244,15589,,,1.0000,paired,$f$,$f$,$f$,$f$
XV,allmath,1161,15244,15589,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1162,15244,15589,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1163,15244,15589,,,1.0000,paired,$Q$,$Q$,$Q$,$Q$
XV,allmath,1164,15244,15589,,,1.0000,paired,$T(f)=f_0$,$T(f)=f_0$,$T(f)=f_0$,$T(f)=f_0$
XV,allmath,1165,15246,15591,,,1.0000,paired,$P_0$,$P_0$,$P_0$,$P_0$
XV,allmath,1166,15246,15591,,,1.0000,paired,$I$,$I$,$I$,$I$
XV,allmath,1167,15246,15591,,,1.0000,paired,$P_0$,$P_0$,$P_0$,$P_0$
XV,allmath,1168,15246,15591,,,1.0000,paired,$A_0$,$A_0$,$A_0$,$A_0$
XV,allmath,1169,15246,15591,,,1.0000,paired,$L_0$,$L_0$,$L_0$,$L_0$
XV,allmath,1170,15246,15591,,,1.0000,paired,$P_0$,$P_0$,$P_0$,$P_0$
XV,allmath,1171,15246,15591,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1172,15246,15591,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1173,15246,15591,,,1.0000,paired,$T(L)\simeqL_0$,$T(L)\simeqL_0$,$T(L)\simeq L_0$,$T(L)\simeq L_0$
XV,allmath,1174,15246,15591,,,1.0000,paired,$P_0$,$P_0$,$P_0$,$P_0$
XV,allmath,1175,15246,15591,,,1.0000,paired,$e_0:L_0\toL_0$,$e_0:L_0\toL_0$,$e_0:L_0\to L_0$,$e_0:L_0\to L_0$
XV,allmath,1176,15246,15591,,,1.0000,paired,$e:L\toL$,$e:L\toL$,$e:L\to L$,$e:L\to L$
XV,allmath,1177,15246,15591,,,1.0000,paired,$e_0$,$e_0$,$e_0$,$e_0$
XV,allmath,1178,15246,15591,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1179,15246,15591,,,1.0000,paired,$B$,$B$,$B$,$B$
XV,allmath,1180,15246,15591,,,1.0000,paired,$\End(L)$,$\End(L)$,$\End(L)$,$\End(L)$
XV,allmath,1181,15246,15591,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1182,15246,15591,,,1.0000,paired,$e_0$,$e_0$,$e_0$,$e_0$
XV,allmath,1183,15246,15591,,,1.0000,paired,$B$,$B$,$B$,$B$
XV,allmath,1184,15246,15591,,,1.0000,paired,$\End(L)\to\End(L_0)$,$\End(L)\to\End(L_0)$,$\End(L)\to\End(L_0)$,$\End(L)\to\End(L_0)$
XV,allmath,1185,15246,15591,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1186,15246,15591,,,1.0000,paired,$P'$,$P'$,$P'$,$P'$
XV,allmath,1187,15246,15591,,,1.0000,paired,$T(P)\simeqP_0\simeqT(P')$,$T(P)\simeqP_0\simeqT(P')$,$T(P)\simeq P_0\simeq T(P')$,$T(P)\simeq P_0\simeq T(P')$
XV,allmath,1188,15246,15591,,,1.0000,paired,$f:P\toP'$,$f:P\toP'$,$f:P\to P'$,$f:P\to P'$
XV,allmath,1189,15246,15591,,,1.0000,paired,$P$,$P$,$P$,$P$
XV,allmath,1190,15246,15591,,,1.0000,paired,$P'$,$P'$,$P'$,$P'$
XV,allmath,1191,15246,15591,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1192,15246,15591,,,1.0000,paired,$T(f)$,$T(f)$,$T(f)$,$T(f)$
XV,allmath,1193,15246,15591,,,1.0000,paired,$\operatornameGr_I(f)$,$\operatornameGr_I(f)$,$\operatorname{Gr}_I(f)$,$\operatorname{Gr}_I(f)$
XV,allmath,1194,15246,15591,,,1.0000,paired,$f$,$f$,$f$,$f$
XV,allmath,1195,15246,15591,,,1.0000,paired,$I$,$I$,$I$,$I$
XV,allmath,1196,15249,15594,,,1.0000,paired,$I$,$I$,$I$,$I$
XV,allmath,1197,15249,15594,,,1.0000,paired,$N_0$,$N_0$,$N_0$,$N_0$
XV,allmath,1198,15249,15594,,,1.0000,paired,$A_0$,$A_0$,$A_0$,$A_0$
XV,allmath,1199,15249,15594,,,1.0000,paired,$N$,$N$,$N$,$N$
XV,allmath,1200,15249,15594,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1201,15249,15594,,,1.0000,paired,$T(N)\simeqN_0$,$T(N)\simeqN_0$,$T(N)\simeq N_0$,$T(N)\simeq N_0$
XV,allmath,1202,15252,15597,,,1.0000,paired,$N_0$,$N_0$,$N_0$,$N_0$
XV,allmath,1203,15253,15598,,,1.0000,paired,"\[0\longrightarrowZ_0^i\longrightarrowN_0^i\longrightarrowZ_0^i+1\longrightarrow0,\]","\[0\longrightarrowZ_0^i\longrightarrowN_0^i\longrightarrowZ_0^i+1\longrightarrow0,\]","\[ 0\longrightarrow Z_0^i\longrightarrow N_0^i\longrightarrow Z_0^{i+1}\longrightarrow0, \]","\[ 0\longrightarrow Z_0^i\longrightarrow N_0^i\longrightarrow Z_0^{i+1}\longrightarrow0, \]"
XV,allmath,1204,15256,15601,,,1.0000,paired,$Z_0^i$,$Z_0^i$,$Z_0^i$,$Z_0^i$
XV,allmath,1205,15256,15601,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1206,15256,15601,,,1.0000,paired,$N_0^i$,$N_0^i$,$N_0^i$,$N_0^i$
XV,allmath,1207,15256,15601,,,1.0000,paired,$N_0^i=0$,$N_0^i=0$,$N_0^i=0$,$N_0^i=0$
XV,allmath,1208,15256,15601,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1209,15256,15601,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1210,15256,15601,,,1.0000,paired,$Z_0^i$,$Z_0^i$,$Z_0^i$,$Z_0^i$
XV,allmath,1211,15256,15601,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1212,15256,15601,,,1.0000,paired,$N_0$,$N_0$,$N_0$,$N_0$
XV,allmath,1213,15256,15601,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1214,15257,15602,,,1.0000,paired,\[S_0:0\longrightarrowP_0\longrightarrowQ_0\longrightarrowR_0\longrightarrow0\],\[S_0:0\longrightarrowP_0\longrightarrowQ_0\longrightarrowR_0\longrightarrow0\],\[ S_0:0\longrightarrow P_0\longrightarrow Q_0\longrightarrow R_0\longrightarrow0 \],\[ S_0:0\longrightarrow P_0\longrightarrow Q_0\longrightarrow R_0\longrightarrow0 \]
XV,allmath,1215,15260,15605,,,1.0000,paired,$A_0$,$A_0$,$A_0$,$A_0$
XV,allmath,1216,15260,15605,,,1.0000,paired,$Q_0$,$Q_0$,$Q_0$,$Q_0$
XV,allmath,1217,15260,15605,,,1.0000,paired,$R$,$R$,$R$,$R$
XV,allmath,1218,15260,15605,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1219,15260,15605,,,1.0000,paired,$T(R)\simeqR_0$,$T(R)\simeqR_0$,$T(R)\simeq R_0$,$T(R)\simeq R_0$
XV,allmath,1220,15261,15606,,,1.0000,paired,\[S:0\longrightarrowP\longrightarrowQ\longrightarrowR\longrightarrow0\],\[S:0\longrightarrowP\longrightarrowQ\longrightarrowR\longrightarrow0\],\[ S:0\longrightarrow P\longrightarrow Q\longrightarrow R\longrightarrow0 \],\[ S:0\longrightarrow P\longrightarrow Q\longrightarrow R\longrightarrow0 \]
XV,allmath,1221,15264,15609,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1222,15264,15609,,,1.0000,paired,$Q$,$Q$,$Q$,$Q$
XV,allmath,1223,15264,15609,,,1.0000,paired,$T(S)\simeqS_0$,$T(S)\simeqS_0$,$T(S)\simeq S_0$,$T(S)\simeq S_0$
XV,allmath,1224,15264,15609,,,1.0000,paired,$Q_0$,$Q_0$,$Q_0$,$Q_0$
XV,allmath,1225,15264,15609,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1226,15264,15609,,,1.0000,paired,$Q$,$Q$,$Q$,$Q$
XV,allmath,1227,15264,15609,,,1.0000,paired,$Q_0\toR_0$,$Q_0\toR_0$,$Q_0\to R_0$,$Q_0\to R_0$
XV,allmath,1228,15264,15609,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1229,15264,15609,,,1.0000,paired,$Q\toR$,$Q\toR$,$Q\to R$,$Q\to R$
XV,allmath,1230,15264,15609,,,1.0000,paired,$P=\ker(Q\toR)$,$P=\ker(Q\toR)$,$P=\ker(Q\to R)$,$P=\ker(Q\to R)$
XV,allmath,1231,15264,15609,,,1.0000,paired,$S$,$S$,$S$,$S$
XV,allmath,1232,15266,15611,,,1.0000,paired,$M=T(L)$,$M=T(L)$,$M=T(L)$,$M=T(L)$
XV,allmath,1233,15266,15611,,,1.0000,paired,$T(\varphi)$,$T(\varphi)$,$T(\varphi)$,$T(\varphi)$
XV,allmath,1234,15266,15611,,,1.0000,paired,$\varphi_0$,$\varphi_0$,$\varphi_0$,$\varphi_0$
XV,allmath,1235,15266,15611,,,1.0000,paired,$k_0=(k_0^i)_i$,$k_0=(k_0^i)_i$,$k_0=(k_0^i)_i$,$k_0=(k_0^i)_i$
XV,allmath,1236,15266,15611,,,1.0000,paired,$k_0^i:M^i\toM^i-1$,$k_0^i:M^i\toM^i-1$,$k_0^i:M^i\to M^{i-1}$,$k_0^i:M^i\to M^{i-1}$
XV,allmath,1237,15267,15612,,,1.0000,paired,"\[T(\varphi)-\varphi_0=d_0k_0+k_0d_0,\]","\[T(\varphi)-\varphi_0=d_0k_0+k_0d_0,\]","\[ T(\varphi)-\varphi_0=d_0k_0+k_0d_0, \]","\[ T(\varphi)-\varphi_0=d_0k_0+k_0d_0, \]"
XV,allmath,1238,15270,15615,,,1.0000,paired,$d_0$,$d_0$,$d_0$,$d_0$
XV,allmath,1239,15270,15615,,,1.0000,paired,$M$,$M$,$M$,$M$
XV,allmath,1240,15270,15615,,,1.0000,paired,$k_0^i$,$k_0^i$,$k_0^i$,$k_0^i$
XV,allmath,1241,15270,15615,,,1.0000,paired,$k^i:L^i\toL^i-1$,$k^i:L^i\toL^i-1$,$k^i:L^i\to L^{i-1}$,$k^i:L^i\to L^{i-1}$
XV,allmath,1242,15270,15615,,,1.0000,paired,$k=(k^i)_i$,$k=(k^i)_i$,$k=(k^i)_i$,$k=(k^i)_i$
XV,allmath,1243,15270,15615,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1244,15271,15616,,,1.0000,paired,\[\varphi'=\varphi-kd-dk\],\[\varphi'=\varphi-kd-dk\],\[ \varphi'=\varphi-kd-dk \],\[ \varphi'=\varphi-kd-dk \]
XV,allmath,1245,15274,15619,,,0.8571,paired,$d=$,$d$,$d=$,$d$
XV,allmath,1246,15274,15619,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1247,15276,15621,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1248,15276,15621,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1249,15276,15621,,,1.0000,paired,$T(L)$,$T(L)$,$T(L)$,$T(L)$
XV,allmath,1250,15276,15621,,,1.0000,paired,$u$,$u$,$u$,$u$
XV,allmath,1251,15276,15621,,,1.0000,paired,$D^-(A_0)$,$D^-(A_0)$,$D^-(A_0)$,$D^-(A_0)$
XV,allmath,1252,15276,15621,,,1.0000,paired,$T(L)\toM$,$T(L)\toM$,$T(L)\to M$,$T(L)\to M$
XV,allmath,1253,15276,15621,,,1.0000,paired,$u$,$u$,$u$,$u$
XV,allmath,1254,15276,15621,,,1.0000,paired,$u$,$u$,$u$,$u$
XV,allmath,1255,15276,15621,,,1.0000,paired,$N_0$,$N_0$,$N_0$,$N_0$
XV,allmath,1256,15277,15622,,,1.0000,paired,"\[N_0^i=M^i\oplusM^i-1,d^i(x,y)=(d^ix,x-d^i-1y)\]","\[N_0^i=M^i\oplusM^i-1,d^i(x,y)=(d^ix,x-d^i-1y)\]","\[ N_0^i=M^i\oplus M^{i-1}, \quad  d^i(x,y)=(d^i x,x-d^{i-1}y) \]","\[ N_0^i=M^i\oplus M^{i-1}, \quad  d^i(x,y)=(d^i x,x-d^{i-1}y) \]"
XV,allmath,1257,15282,15627,,,1.0000,paired,$x\inM^i$,$x\inM^i$,$x\in M^i$,$x\in M^i$
XV,allmath,1258,15282,15627,,,1.0000,paired,$y\inM^i-1$,$y\inM^i-1$,$y\in M^{i-1}$,$y\in M^{i-1}$
XV,allmath,1259,15282,15627,,,1.0000,paired,$N_0\toM$,$N_0\toM$,$N_0\to M$,$N_0\to M$
XV,allmath,1260,15282,15627,,,1.0000,paired,$N_0^i\toM^i$,$N_0^i\toM^i$,$N_0^i\to M^i$,$N_0^i\to M^i$
XV,allmath,1261,15282,15627,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1262,15282,15627,,,1.0000,paired,$N_0$,$N_0$,$N_0$,$N_0$
XV,allmath,1263,15282,15627,,,1.0000,paired,$N$,$N$,$N$,$N$
XV,allmath,1264,15282,15627,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1265,15282,15627,,,1.0000,paired,$L\oplusN$,$L\oplusN$,$L\oplus N$,$L\oplus N$
XV,allmath,1266,15282,15627,,,1.0000,paired,$N$,$N$,$N$,$N$
XV,allmath,1267,15282,15627,,,1.0000,paired,$u$,$u$,$u$,$u$
XV,allmath,1268,15283,15628,,,1.0000,paired,\[T(L\oplusN)=T(L)\oplusN_0\longrightarrowM\],\[T(L\oplusN)=T(L)\oplusN_0\longrightarrowM\],\[ T(L\oplus N)=T(L)\oplus N_0\longrightarrow M \],\[ T(L\oplus N)=T(L)\oplus N_0\longrightarrow M \]
XV,allmath,1269,15286,15631,,,1.0000,paired,$u$,$u$,$u$,$u$
XV,allmath,1270,15286,15631,,,1.0000,paired,$T(L)$,$T(L)$,$T(L)$,$T(L)$
XV,allmath,1271,15286,15631,,,1.0000,paired,$N_0\toM$,$N_0\toM$,$N_0\to M$,$N_0\to M$
XV,allmath,1272,15286,15631,,,1.0000,paired,$N_0$,$N_0$,$N_0$,$N_0$
XV,allmath,1273,15288,15633,,,1.0000,paired,$u:T(L)\toM$,$u:T(L)\toM$,$u:T(L)\to M$,$u:T(L)\to M$
XV,allmath,1274,15288,15633,,,1.0000,paired,$R_0$,$R_0$,$R_0$,$R_0$
XV,allmath,1275,15288,15633,,,1.0000,paired,$R_0$,$R_0$,$R_0$,$R_0$
XV,allmath,1276,15288,15633,,,1.0000,paired,$u$,$u$,$u$,$u$
XV,allmath,1277,15289,15634,,,1.0000,paired,\[0\longrightarrowR_0\longrightarrowT(L)\longrightarrowM\longrightarrow0\],\[0\longrightarrowR_0\longrightarrowT(L)\longrightarrowM\longrightarrow0\],\[ 0\longrightarrow R_0\longrightarrow T(L)\longrightarrow M\longrightarrow0 \],\[ 0\longrightarrow R_0\longrightarrow T(L)\longrightarrow M\longrightarrow0 \]
XV,allmath,1278,15292,15637,,,1.0000,paired,$M$,$M$,$M$,$M$
XV,allmath,1279,15292,15637,,,1.0000,paired,$R_0$,$R_0$,$R_0$,$R_0$
XV,allmath,1280,15292,15637,,,0.6667,paired,$A$,$R$,$A$,$R$
XV,allmath,1281,15292,15637,,,0.6667,paired,$R$,$A$,$R$,$A$
XV,allmath,1282,15292,15637,,,1.0000,paired,$f_0:R_0\toT(L)$,$f_0:R_0\toT(L)$,$f_0:R_0\to T(L)$,$f_0:R_0\to T(L)$
XV,allmath,1283,15292,15637,,,1.0000,paired,$f:R\toL$,$f:R\toL$,$f:R\to L$,$f:R\to L$
XV,allmath,1284,15292,15637,,,1.0000,paired,$R_0$,$R_0$,$R_0$,$R_0$
XV,allmath,1285,15292,15637,,,1.0000,paired,$f_0$,$f_0$,$f_0$,$f_0$
XV,allmath,1286,15292,15637,,,1.0000,paired,$0$,$0$,$0$,$0$
XV,allmath,1287,15293,15638,,,1.0000,paired,"\[f_0=h_0d_R_0+d_T(L)h_0,\]","\[f_0=h_0d_R_0+d_T(L)h_0,\]","\[ f_0=h_0d_{R_0}+d_{T(L)}h_0, \]","\[ f_0=h_0d_{R_0}+d_{T(L)}h_0, \]"
