residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-001741,SGA5_English_sync_workpass.tex,11770,6,11,VII,VII,9.9.3,9.9.3,,,sga5:VII:equation:9.9.3,,structural_declaration_tag,target_or_formula_declaration,\tag{9.9.3}\label{sga5:VII:equation:9.9.3}
SGA5-R9-RESIDUAL-001742,SGA5_English_sync_workpass.tex,11775,6,11,VII,VII,9.9.4,9.9.4,,,sga5:VII:equation:9.9.4,,structural_declaration_tag,target_or_formula_declaration,\tag{9.9.4}\label{sga5:VII:equation:9.9.4}
SGA5-R9-RESIDUAL-001743,SGA5_English_sync_workpass.tex,11807,14,18,VII,VII,9.10,9.10,,,sga5:VII:subsection:9.10,,structural_declaration_tag,target_or_formula_declaration,\subsection*{9.10}\phantomsection\label{sga5:VII:subsection:9.10}
SGA5-R9-RESIDUAL-001744,SGA5_English_sync_workpass.tex,11820,6,12,VII,VII,9.10.1,9.10.1,,,sga5:VII:equation:9.10.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.10.1}\label{sga5:VII:equation:9.10.1}
SGA5-R9-RESIDUAL-001745,SGA5_English_sync_workpass.tex,11838,6,12,VII,VII,9.10.2,9.10.2,,,sga5:VII:equation:9.10.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.10.2}\label{sga5:VII:equation:9.10.2}
SGA5-R9-RESIDUAL-001746,SGA5_English_sync_workpass.tex,12053,79,82,VIII,VIII,3.1,3.1,,proposition,sga5:VIII:proposition:3.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VIII:proposition:3.1}\begin{statement}{Proposition 3.1}
SGA5-R9-RESIDUAL-001747,SGA5_English_sync_workpass.tex,12134,79,82,VIII,VIII,4.1,4.1,,proposition,sga5:VIII:proposition:4.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VIII:proposition:4.1}\begin{statement}{Proposition 4.1}
SGA5-R9-RESIDUAL-001748,SGA5_English_sync_workpass.tex,12159,167,172,VIII,I,I 2.7,2.7,,,,,external_work_citation,external_citation_context,"ier ([2], 4--2 Theorem) and will be given in the first exposé of the seminar on Riemann-Roch (SGA 6 I 2.7)."
SGA5-R9-RESIDUAL-001749,SGA5_English_sync_workpass.tex,12181,22,28,VIII,IV,IV 1.6,1.6,,,,,external_work_citation,external_citation_context,\footnote{cf. (SGA 6 IV 1.6).}
SGA5-R9-RESIDUAL-001751,SGA5_English_sync_workpass.tex,12226,79,82,VIII,VIII,5.1,5.1,,proposition,sga5:VIII:proposition:5.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VIII:proposition:5.1}\begin{statement}{Proposition 5.1}
SGA5-R9-RESIDUAL-001752,SGA5_English_sync_workpass.tex,12230,101,106,VIII,I,I 2.7,2.7,,,,,external_work_citation,external_citation_context,The proof of this proposition will appear in the first exposé of the seminar on Riemann-Roch (SGA 6 I 2.7).
SGA5-R9-RESIDUAL-001754,SGA5_English_sync_workpass.tex,12329,99,102,VIII,VIII,6.3,6.3,,,,,external_work_citation,external_citation_context,"Passing to homology, one defines the $\operatorname{Tor}_i^A(X^\bullet,Y^\bullet)$ (cf. also [1], 6.3). In the particular case of a commutative ring $A$, one obtains in fact an exact bifunctor"
SGA5-R9-RESIDUAL-001755,SGA5_English_sync_workpass.tex,12345,79,82,VIII,VIII,8.1,8.1,,proposition,sga5:VIII:proposition:8.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VIII:proposition:8.1}\begin{statement}{Proposition 8.1}
SGA5-R9-RESIDUAL-001756,SGA5_English_sync_workpass.tex,12351,122,129,VIII,I,I 5.8.1,5.8.1,,,,,external_work_citation,external_citation_context,"text{ is pseudo-coherent, has bounded cohomology, and has finite Tor-dimension.}\footnote{cf. SGA 6 I 5.8.1.}"
SGA5-R9-RESIDUAL-001758,SGA5_English_sync_workpass.tex,12457,110,121,VIII,IV,IV 2.11.1.2,2.11.1.2,,,,,external_work_citation,external_citation_context, formula will be proved in a more general form in the exposés of the seminar on Riemann-Roch (SGA 6 IV 2.11.1.2).
SGA5-R9-RESIDUAL-001759,SGA5_English_sync_workpass.tex,12504,559,566,VIII,I,I 4.7.2,4.7.2,,,sga5:I:equation:4.7.2,,external_work_citation,external_citation_context,"and in the general case, in terms of comodules, at least if $G$ is affine over $\Lambda$; cf. SGA 3 I 4.7.2)."
SGA5-R9-RESIDUAL-001760,SGA5_English_sync_workpass.tex,12552,239,246,X,II,II 4.12,4.12,,,,,external_work_citation,external_citation_context,"category $\widetilde X_{\et,G}$ which is a topos, as follows readily from Giraud's criterion (SGA 4 II 4.12)."
SGA5-R9-RESIDUAL-001761,SGA5_English_sync_workpass.tex,12566,64,67,X,X,2.1,2.1,,lemma,sga5:X:lemma:2.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:lemma:2.1}\begin{statement}{Lemma 2.1}
SGA5-R9-RESIDUAL-001762,SGA5_English_sync_workpass.tex,12570,76,79,X,X,2.2,2.2,,proposition,sga5:X:proposition:2.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:proposition:2.2}\begin{statement}{Proposition 2.2}
SGA5-R9-RESIDUAL-001763,SGA5_English_sync_workpass.tex,12571,199,204,X,V,V 1.7,1.7,,,,,external_work_citation,external_citation_context,"$X$, and let $V$ be an open subset of $X$ stable under $G$ and such that $G$ acts admissibly (SGA 1 V 1.7) and freely on $V$. Let $\Lambda=\mathbb Z/\ell^n\mathbb Z$, with $\ell$ a prime number different f"
SGA5-R9-RESIDUAL-001764,SGA5_English_sync_workpass.tex,12591,8,16,X,VIII,VIII 5.5,5.5,,,,,external_work_citation,external_citation_context,(SGA 4 VIII 5.5). Hence
SGA5-R9-RESIDUAL-001765,SGA5_English_sync_workpass.tex,12595,7,15,X,VIII,VIII 5.5,5.5,,,,,external_work_citation,external_citation_context,"SGA 4 VIII 5.5 also gives the possibility of determining the fibres of the sheaf $p_*(\Lambda_{V,X})$, and, taking"
SGA5-R9-RESIDUAL-001768,SGA5_English_sync_workpass.tex,12611,373,381,X,VIII,VIII 7.2,7.2,,,,,unavailable_source_target,source_checked_same_work_target_absent,"t it is enough to show that the groups $H^q(X,\Lambda_{V,X})$ are of finite type over $\Lambda[G]$ (VIII 7.2), or equivalently over $\Lambda$; this follows from (SGA 4 XIV 1.1), applied to the $\Lambda$-modul"
SGA5-R9-RESIDUAL-001769,SGA5_English_sync_workpass.tex,12611,441,448,X,XIV,XIV 1.1,1.1,,,,,external_work_citation,external_citation_context," finite type over $\Lambda[G]$ (VIII 7.2), or equivalently over $\Lambda$; this follows from (SGA 4 XIV 1.1), applied to the $\Lambda$-module $\Lambda_{V,X}$."
SGA5-R9-RESIDUAL-001770,SGA5_English_sync_workpass.tex,12623,17,20,X,X,3.1,3.1,,,sga5:X:subsubsection:3.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{3.1. Characters}\phantomsection\label{sga5:X:subsubsection:3.1}
SGA5-R9-RESIDUAL-001771,SGA5_English_sync_workpass.tex,12651,76,79,X,X,3.2,3.2,,proposition,sga5:X:proposition:3.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:proposition:3.2}\begin{statement}{Proposition 3.2}
SGA5-R9-RESIDUAL-001772,SGA5_English_sync_workpass.tex,12659,17,20,X,X,3.3,3.3,,,sga5:X:subsubsection:3.3,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{3.3. Restriction and induction}\phantomsection\label{sga5:X:subsubsection:3.3}
SGA5-R9-RESIDUAL-001773,SGA5_English_sync_workpass.tex,12684,6,11,X,X,3.3.1,3.3.1,,,sga5:X:equation:3.3.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.3.1}\label{sga5:X:equation:3.3.1}
SGA5-R9-RESIDUAL-001774,SGA5_English_sync_workpass.tex,12688,17,20,X,X,3.4,3.4,,,sga5:X:subsubsection:3.4,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{3.4. Additional structures on complexes}\phantomsection\label{sga5:X:subsubsection:3.4}
SGA5-R9-RESIDUAL-001775,SGA5_English_sync_workpass.tex,12696,17,20,X,X,3.5,3.5,,,sga5:X:subsubsection:3.5,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{3.5}\phantomsection\label{sga5:X:subsubsection:3.5}
SGA5-R9-RESIDUAL-001776,SGA5_English_sync_workpass.tex,12702,76,79,X,X,3.6,3.6,,proposition,sga5:X:proposition:3.6,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:proposition:3.6}\begin{statement}{Proposition 3.6}
SGA5-R9-RESIDUAL-001778,SGA5_English_sync_workpass.tex,12706,6,11,X,X,3.6.1,3.6.1,,,sga5:X:equation:3.6.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.6.1}\label{sga5:X:equation:3.6.1}
SGA5-R9-RESIDUAL-001779,SGA5_English_sync_workpass.tex,12711,6,11,X,X,3.6.2,3.6.2,,,sga5:X:equation:3.6.2,,structural_declaration_tag,target_or_formula_declaration,\tag{3.6.2}\label{sga5:X:equation:3.6.2}
SGA5-R9-RESIDUAL-001780,SGA5_English_sync_workpass.tex,12717,6,11,X,X,3.6.3,3.6.3,,,sga5:X:equation:3.6.3,,structural_declaration_tag,target_or_formula_declaration,\tag{3.6.3}\label{sga5:X:equation:3.6.3}
SGA5-R9-RESIDUAL-001781,SGA5_English_sync_workpass.tex,12726,17,20,X,X,3.7,3.7,,,sga5:X:subsubsection:3.7,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{3.7}\phantomsection\label{sga5:X:subsubsection:3.7}
SGA5-R9-RESIDUAL-001782,SGA5_English_sync_workpass.tex,12731,6,11,X,X,3.7.1,3.7.1,,,sga5:X:equation:3.7.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.7.1}\label{sga5:X:equation:3.7.1}
SGA5-R9-RESIDUAL-001783,SGA5_English_sync_workpass.tex,12740,6,11,X,X,3.7.2,3.7.2,,,sga5:X:equation:3.7.2,,structural_declaration_tag,target_or_formula_declaration,\tag{3.7.2}\label{sga5:X:equation:3.7.2}
SGA5-R9-RESIDUAL-001784,SGA5_English_sync_workpass.tex,12766,76,79,X,X,3.8,3.8,,proposition,sga5:X:proposition:3.8,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:proposition:3.8}\begin{statement}{Proposition 3.8}
SGA5-R9-RESIDUAL-001785,SGA5_English_sync_workpass.tex,12773,6,11,X,X,3.8.1,3.8.1,,,sga5:X:equation:3.8.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.8.1}\label{sga5:X:equation:3.8.1}
SGA5-R9-RESIDUAL-001786,SGA5_English_sync_workpass.tex,12779,72,75,X,X,3.9,3.9,,corollary,sga5:X:corollary:3.9,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:corollary:3.9}\begin{statement}{Corollary 3.9}
SGA5-R9-RESIDUAL-001787,SGA5_English_sync_workpass.tex,12785,6,11,X,X,3.9.1,3.9.1,,,sga5:X:equation:3.9.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.9.1}\label{sga5:X:equation:3.9.1}
SGA5-R9-RESIDUAL-001788,SGA5_English_sync_workpass.tex,12808,64,67,X,X,4.1,4.1,,lemma,sga5:X:lemma:4.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:lemma:4.1}\begin{statement}{Lemma 4.1}
SGA5-R9-RESIDUAL-001789,SGA5_English_sync_workpass.tex,12835,17,20,X,X,4.2,4.2,,,sga5:X:subsubsection:4.2,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{4.2}\phantomsection\label{sga5:X:subsubsection:4.2}
SGA5-R9-RESIDUAL-001790,SGA5_English_sync_workpass.tex,12852,6,11,X,X,4.2.1,4.2.1,,,sga5:X:equation:4.2.1,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.1}\label{sga5:X:equation:4.2.1}
SGA5-R9-RESIDUAL-001791,SGA5_English_sync_workpass.tex,12860,25,28,X,X,0.4,0.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"1-v_{y'}(s),& s\ne e,\\[0.4em]"
SGA5-R9-RESIDUAL-001792,SGA5_English_sync_workpass.tex,12863,6,11,X,X,4.2.2,4.2.2,,,sga5:X:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.2}\label{sga5:X:equation:4.2.2}
SGA5-R9-RESIDUAL-001793,SGA5_English_sync_workpass.tex,12870,6,11,X,X,4.2.3,4.2.3,,,sga5:X:equation:4.2.3,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.3}\label{sga5:X:equation:4.2.3}
SGA5-R9-RESIDUAL-001794,SGA5_English_sync_workpass.tex,12876,25,28,X,X,0.4,0.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"1-v_{y'}(s),& s\ne e,\\[0.4em]"
SGA5-R9-RESIDUAL-001795,SGA5_English_sync_workpass.tex,12880,6,11,X,X,4.2.4,4.2.4,,,sga5:X:equation:4.2.4,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.4}\label{sga5:X:equation:4.2.4}
SGA5-R9-RESIDUAL-001796,SGA5_English_sync_workpass.tex,12887,6,11,X,X,4.2.5,4.2.5,,,sga5:X:equation:4.2.5,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.5}\label{sga5:X:equation:4.2.5}
SGA5-R9-RESIDUAL-001797,SGA5_English_sync_workpass.tex,12895,24,27,X,X,0.4,0.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"'-v_{y'}(s),& s\ne e,\\[0.4em]"
SGA5-R9-RESIDUAL-001798,SGA5_English_sync_workpass.tex,12898,6,11,X,X,4.2.6,4.2.6,,,sga5:X:equation:4.2.6,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.6}\label{sga5:X:equation:4.2.6}
SGA5-R9-RESIDUAL-001799,SGA5_English_sync_workpass.tex,12906,6,11,X,X,4.2.7,4.2.7,,,sga5:X:equation:4.2.7,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.7}\label{sga5:X:equation:4.2.7}
SGA5-R9-RESIDUAL-001800,SGA5_English_sync_workpass.tex,12910,6,11,X,X,4.2.8,4.2.8,,,sga5:X:equation:4.2.8,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.8}\label{sga5:X:equation:4.2.8}
SGA5-R9-RESIDUAL-001801,SGA5_English_sync_workpass.tex,12914,17,20,X,X,4.3,4.3,,,sga5:X:subsubsection:4.3,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{4.3}\phantomsection\label{sga5:X:subsubsection:4.3}
SGA5-R9-RESIDUAL-001802,SGA5_English_sync_workpass.tex,12918,76,79,X,X,4.4,4.4,,proposition,sga5:X:proposition:4.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:proposition:4.4}\begin{statement}{Proposition 4.4}
SGA5-R9-RESIDUAL-001804,SGA5_English_sync_workpass.tex,12943,17,20,X,X,4.5,4.5,,,sga5:X:subsubsection:4.5,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{4.5}\phantomsection\label{sga5:X:subsubsection:4.5}
SGA5-R9-RESIDUAL-001805,SGA5_English_sync_workpass.tex,12949,85,88,X,X,0.8,0.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\displaystyle\sum_{\substack{p(z')=y\\s(z')=z'}}\bigl(1-v_{z'}(s)\bigr),& s\ne e,\\[0.8em]"
SGA5-R9-RESIDUAL-001806,SGA5_English_sync_workpass.tex,12952,6,11,X,X,4.5.1,4.5.1,,,sga5:X:equation:4.5.1,,structural_declaration_tag,target_or_formula_declaration,\tag{4.5.1}\label{sga5:X:equation:4.5.1}
SGA5-R9-RESIDUAL-001807,SGA5_English_sync_workpass.tex,12957,85,88,X,X,0.8,0.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\displaystyle\sum_{\substack{p(z')=y\\s(z')=z'}}\bigl(1-v_{z'}(s)\bigr),& s\ne e,\\[0.8em]"
SGA5-R9-RESIDUAL-001808,SGA5_English_sync_workpass.tex,12960,6,11,X,X,4.5.2,4.5.2,,,sga5:X:equation:4.5.2,,structural_declaration_tag,target_or_formula_declaration,\tag{4.5.2}\label{sga5:X:equation:4.5.2}
SGA5-R9-RESIDUAL-001809,SGA5_English_sync_workpass.tex,12965,72,75,X,X,0.8,0.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\displaystyle-\sum_{\substack{p(z')=y\\s(z')=z'}}v_{z'}(s),& s\ne e,\\[0.8em]"
SGA5-R9-RESIDUAL-001810,SGA5_English_sync_workpass.tex,12968,6,11,X,X,4.5.3,4.5.3,,,sga5:X:equation:4.5.3,,structural_declaration_tag,target_or_formula_declaration,\tag{4.5.3}\label{sga5:X:equation:4.5.3}
SGA5-R9-RESIDUAL-001811,SGA5_English_sync_workpass.tex,12976,17,20,X,X,4.6,4.6,,,sga5:X:subsubsection:4.6|sga5:X:remark:4.6,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{4.6}\phantomsection\label{sga5:X:subsubsection:4.6}
SGA5-R9-RESIDUAL-001812,SGA5_English_sync_workpass.tex,12988,48,51,X,X,4.6,4.6,,remark,sga5:X:subsubsection:4.6|sga5:X:remark:4.6,,structural_declaration_tag,target_or_formula_declaration,"\phantomsection\label{sga5:X:remark:4.6}Remark 4.6. The modules $Sw_{y'}$, $Sw'_{y'}$, $Art_{y'}$ are purely local invariants: they are known from the"
SGA5-R9-RESIDUAL-001813,SGA5_English_sync_workpass.tex,12992,17,20,X,X,5.0,5.0,,,sga5:X:subsubsection:5.0,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{5.0}\phantomsection\label{sga5:X:subsubsection:5.0}
SGA5-R9-RESIDUAL-001814,SGA5_English_sync_workpass.tex,13014,71,77,X,IX,IX 1.5,1.5,,,,,unavailable_source_target,source_checked_same_work_target_absent,The reduction homomorphism $\lambda_\nu^*$ is in fact an isomorphism [IX 1.5]. The inverse of $\lambda_\nu^*$ will be denoted by $\mu_\nu$.
SGA5-R9-RESIDUAL-001815,SGA5_English_sync_workpass.tex,13023,76,79,X,X,5.1,5.1,,proposition,sga5:X:proposition:5.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:proposition:5.1}\begin{statement}{Proposition 5.1}
SGA5-R9-RESIDUAL-001816,SGA5_English_sync_workpass.tex,13031,6,9,X,X,5.2,5.2,,,sga5:X:equation:5.2,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2}\label{sga5:X:equation:5.2}
SGA5-R9-RESIDUAL-001818,SGA5_English_sync_workpass.tex,13051,6,11,X,X,5.2.1,5.2.1,,,sga5:X:equation:5.2.1,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.1}\label{sga5:X:equation:5.2.1}
SGA5-R9-RESIDUAL-001820,SGA5_English_sync_workpass.tex,13123,86,89,X,X,0.8,0.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\displaystyle\sum_{\substack{y'\in Y'\\g(y')=y'}}\bigl(v_{y'}(g)-1\bigr),& g\ne e,\\[0.8em]"
SGA5-R9-RESIDUAL-001821,SGA5_English_sync_workpass.tex,13126,6,11,X,X,5.2.2,5.2.2,,,sga5:X:equation:5.2.2,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.2}\label{sga5:X:equation:5.2.2}
SGA5-R9-RESIDUAL-001822,SGA5_English_sync_workpass.tex,13143,17,20,X,X,6.1,6.1,,,sga5:X:subsubsection:6.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{6.1}\phantomsection\label{sga5:X:subsubsection:6.1}
SGA5-R9-RESIDUAL-001823,SGA5_English_sync_workpass.tex,13155,6,11,X,X,6.1.1,6.1.1,,,sga5:X:equation:6.1.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.1.1}\label{sga5:X:equation:6.1.1}
SGA5-R9-RESIDUAL-001824,SGA5_English_sync_workpass.tex,13189,17,20,X,X,6.2,6.2,,,sga5:X:subsubsection:6.2,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{6.2}\phantomsection\label{sga5:X:subsubsection:6.2}
SGA5-R9-RESIDUAL-001825,SGA5_English_sync_workpass.tex,13196,6,11,X,X,6.2.1,6.2.1,,,sga5:X:equation:6.2.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.2.1}\label{sga5:X:equation:6.2.1}
SGA5-R9-RESIDUAL-001826,SGA5_English_sync_workpass.tex,13203,6,11,X,X,6.2.2,6.2.2,,,sga5:X:equation:6.2.2,,structural_declaration_tag,target_or_formula_declaration,\tag{6.2.2}\label{sga5:X:equation:6.2.2}
SGA5-R9-RESIDUAL-001827,SGA5_English_sync_workpass.tex,13208,6,11,X,X,6.2.3,6.2.3,,,sga5:X:equation:6.2.3,,structural_declaration_tag,target_or_formula_declaration,\tag{6.2.3}\label{sga5:X:equation:6.2.3}
SGA5-R9-RESIDUAL-001828,SGA5_English_sync_workpass.tex,13222,68,71,X,X,7.1,7.1,,theorem,sga5:X:theorem:7.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:theorem:7.1}\begin{statement}{Theorem 7.1}
SGA5-R9-RESIDUAL-001830,SGA5_English_sync_workpass.tex,13229,6,9,X,X,7.2,7.2,,,sga5:X:equation:7.2,,structural_declaration_tag,target_or_formula_declaration,\tag{7.2}\label{sga5:X:equation:7.2}
SGA5-R9-RESIDUAL-001831,SGA5_English_sync_workpass.tex,13239,6,9,X,X,7.3,7.3,,,sga5:X:equation:7.3,,structural_declaration_tag,target_or_formula_declaration,\tag{7.3}\label{sga5:X:equation:7.3}
SGA5-R9-RESIDUAL-001832,SGA5_English_sync_workpass.tex,13245,62,65,X,X,3.1,3.1,,,sga5:X:subsubsection:3.1,,external_work_citation,source_checked_external_citation_override,Taking derived functors on both sides and applying [5] prop. 3.1) gives \hyperref[sga5:X:equation:7.3]{(7.3)}.
SGA5-R9-RESIDUAL-001833,SGA5_English_sync_workpass.tex,13251,6,9,X,X,7.4,7.4,,,sga5:X:equation:7.4,,structural_declaration_tag,target_or_formula_declaration,\tag{7.4}\label{sga5:X:equation:7.4}
SGA5-R9-RESIDUAL-001834,SGA5_English_sync_workpass.tex,13257,50,53,X,X,3.1,3.1,,,sga5:X:subsubsection:3.1,,external_work_citation,source_checked_external_citation_override,"On the other hand, one can again apply [5] Prop. 3.1), which gives, since $Rp^*=p^*$ and $Rp_*=p_*$:"
SGA5-R9-RESIDUAL-001835,SGA5_English_sync_workpass.tex,13268,6,9,X,X,7.5,7.5,,,sga5:X:equation:7.5,,structural_declaration_tag,target_or_formula_declaration,\tag{7.5}\label{sga5:X:equation:7.5}
SGA5-R9-RESIDUAL-001836,SGA5_English_sync_workpass.tex,13295,6,9,X,X,7.6,7.6,,,sga5:X:equation:7.6,,structural_declaration_tag,target_or_formula_declaration,\tag{7.6}\label{sga5:X:equation:7.6}
SGA5-R9-RESIDUAL-001837,SGA5_English_sync_workpass.tex,13304,6,9,X,X,7.7,7.7,,,sga5:X:equation:7.7,,structural_declaration_tag,target_or_formula_declaration,\tag{7.7}\label{sga5:X:equation:7.7}
SGA5-R9-RESIDUAL-001838,SGA5_English_sync_workpass.tex,13316,6,9,X,X,7.8,7.8,,,sga5:X:equation:7.8,,structural_declaration_tag,target_or_formula_declaration,\tag{7.8}\label{sga5:X:equation:7.8}
SGA5-R9-RESIDUAL-001842,SGA5_English_sync_workpass.tex,13366,72,75,X,X,7.9,7.9,,corollary,sga5:X:corollary:7.9,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:corollary:7.9}\begin{statement}{Corollary 7.9}
SGA5-R9-RESIDUAL-001843,SGA5_English_sync_workpass.tex,13370,6,10,X,X,7.10,7.10,,,sga5:X:equation:7.10,,structural_declaration_tag,target_or_formula_declaration,\tag{7.10}\label{sga5:X:equation:7.10}
SGA5-R9-RESIDUAL-001844,SGA5_English_sync_workpass.tex,13375,6,10,X,X,7.11,7.11,,,sga5:X:equation:7.11,,structural_declaration_tag,target_or_formula_declaration,\tag{7.11}\label{sga5:X:equation:7.11}
SGA5-R9-RESIDUAL-001845,SGA5_English_sync_workpass.tex,13379,73,77,X,X,7.12,7.12,,corollary,sga5:X:corollary:7.12,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:corollary:7.12}\begin{statement}{Corollary 7.12}
SGA5-R9-RESIDUAL-001846,SGA5_English_sync_workpass.tex,13399,6,10,X,X,7.13,7.13,,,sga5:X:equation:7.13,,structural_declaration_tag,target_or_formula_declaration,\tag{7.13}\label{sga5:X:equation:7.13}
SGA5-R9-RESIDUAL-001847,SGA5_English_sync_workpass.tex,13406,65,69,X,X,7.14,7.14,,lemma,sga5:X:lemma:7.14,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:X:lemma:7.14}\begin{statement}{Lemma 7.14}
