residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-002028,SGA5_English_sync_workpass.tex,15713,45,56,XV,IIIB,III B 5.3.5,5.3.5,,,sga5:IIIB:equation:5.3.5,sga5:IIIB:equation:5.3.5,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{evaluation arrow}{III 2.2.2, III B 5.3.5}"
SGA5-R9-RESIDUAL-002029,SGA5_English_sync_workpass.tex,15714,38,49,XV,IIIB,III B 5.4.2,5.4.2,,,sga5:IIIB:equation:5.4.2,sga5:IIIB:equation:5.4.2,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{tensor-product arrow}{III B 5.4.2}
SGA5-R9-RESIDUAL-002030,SGA5_English_sync_workpass.tex,15715,43,50,XV,I,I 3.1.5,3.1.5,,,sga5:I:statement:3.1.5,sga5:I:statement:3.1.5,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{strongly desingularizable}{I 3.1.5}
SGA5-R9-RESIDUAL-002031,SGA5_English_sync_workpass.tex,15717,44,54,XV,III,III 3.2 b),3.2, b),,sga5:III:subsection:3.2,sga5:III:subsection:3.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Frobenius (correspondence)}{III 3.2 b), XIV 2.1}"
SGA5-R9-RESIDUAL-002032,SGA5_English_sync_workpass.tex,15717,56,63,XV,XIV,XIV 2.1,2.1,,,,,unavailable_source_target,source_checked_same_work_target_absent,"\sgaindexentry{Frobenius (correspondence)}{III 3.2 b), XIV 2.1}"
SGA5-R9-RESIDUAL-002033,SGA5_English_sync_workpass.tex,15720,40,47,XV,VII,VII 4.9,4.9,,,sga5:VII:corollary:4.9,sga5:VII:corollary:4.9,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Gauss-Bonnet (formula)}{VII 4.9}
SGA5-R9-RESIDUAL-002034,SGA5_English_sync_workpass.tex,15721,40,47,XV,VII,VII 1.5,1.5,,,sga5:VII:corollary:1.5,sga5:VII:corollary:1.5,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Gysin (exact sequence)}{VII 1.5}
SGA5-R9-RESIDUAL-002035,SGA5_English_sync_workpass.tex,15722,66,73,XV,III,III 3.3,3.3,,,sga5:III:subsection:3.3,sga5:III:subsection:3.3,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{direct image (of a cohomological correspondence)}{III 3.3}
SGA5-R9-RESIDUAL-002036,SGA5_English_sync_workpass.tex,15723,45,54,XV,III,III 4.5.1,4.5.1,,,sga5:III:equation:4.5.1,sga5:III:equation:4.5.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Lefschetz-Verdier (formula)}{III 4.5.1, 4.7, 6.7.2}"
SGA5-R9-RESIDUAL-002037,SGA5_English_sync_workpass.tex,15723,56,59,XV,III,4.7,4.7,,,sga5:III:corollary:4.7,sga5:III:corollary:4.7,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Lefschetz-Verdier (formula)}{III 4.5.1, 4.7, 6.7.2}"
SGA5-R9-RESIDUAL-002038,SGA5_English_sync_workpass.tex,15723,61,66,XV,III,6.7.2,6.7.2,,,sga5:III:equation:6.7.2,sga5:III:equation:6.7.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Lefschetz-Verdier (formula)}{III 4.5.1, 4.7, 6.7.2}"
SGA5-R9-RESIDUAL-002039,SGA5_English_sync_workpass.tex,15724,50,57,XV,XII,XII 3.1,3.1,,,sga5:XII:equation:3.1,sga5:XII:equation:3.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Nielsen-Wecken (local invariant)}{XII 3.1}
SGA5-R9-RESIDUAL-002040,SGA5_English_sync_workpass.tex,15725,42,49,XV,XII,XII 5.1,5.1,,,sga5:XII:proposition:5.1,sga5:XII:proposition:5.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Nielsen-Wecken (formula)}{XII 5.1}
SGA5-R9-RESIDUAL-002041,SGA5_English_sync_workpass.tex,15726,55,60,XV,I,I 4.1,4.1,,,sga5:I:subsection:4.1|sga5:I:equation:4.1,sga5:I:subsection:4.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{normalized at $x$ (dualizing complex)}{I 4.1, 4.5}"
SGA5-R9-RESIDUAL-002042,SGA5_English_sync_workpass.tex,15726,62,65,XV,I,4.5,4.5,,,sga5:I:subsection:4.5,sga5:I:subsection:4.5,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{normalized at $x$ (dualizing complex)}{I 4.1, 4.5}"
SGA5-R9-RESIDUAL-002043,SGA5_English_sync_workpass.tex,15727,62,69,XV,III,III 5.3,5.3,,,sga5:III:subsection:5.3,sga5:III:subsection:5.3,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{external tensor product (of correspondences)}{III 5.3}
SGA5-R9-RESIDUAL-002044,SGA5_English_sync_workpass.tex,15728,47,54,XV,I,I 3.1.4,3.1.4,,,sga5:I:statement:3.1.4,sga5:I:statement:3.1.4,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{absolute cohomological purity}{I 3.1.4, I App 4.4}"
SGA5-R9-RESIDUAL-002045,SGA5_English_sync_workpass.tex,15728,62,65,XV,I,4.4,4.4,,,sga5:I:lemma:4.4|sga5:I:definition:4.4,sga5:I:definition:4.4,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{absolute cohomological purity}{I 3.1.4, I App 4.4}"
SGA5-R9-RESIDUAL-002046,SGA5_English_sync_workpass.tex,15729,33,38,XV,I,I 1.1,1.1,,,sga5:I:definition:1.1|sga5:I:paragraph:1.1,sga5:I:definition:1.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{quasi-injective}{I 1.1}
SGA5-R9-RESIDUAL-002047,SGA5_English_sync_workpass.tex,15731,38,45,XV,X,X 4.2.5,4.2.5,,,sga5:X:equation:4.2.5,sga5:X:equation:4.2.5,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Artin representation}{X 4.2.5}
SGA5-R9-RESIDUAL-002048,SGA5_English_sync_workpass.tex,15732,37,44,XV,X,X 4.2.2,4.2.2,,,sga5:X:equation:4.2.2,sga5:X:equation:4.2.2,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Swan representation}{X 4.2.2}
SGA5-R9-RESIDUAL-002049,SGA5_English_sync_workpass.tex,15733,45,52,XV,VII,VII 4.1,4.1,,,sga5:VII:theorem:4.1,sga5:VII:theorem:4.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{self-intersection (formula)}{VII 4.1, 9.2}"
SGA5-R9-RESIDUAL-002050,SGA5_English_sync_workpass.tex,15733,54,57,XV,VII,9.2,9.2,,,sga5:VII:theorem:9.2,sga5:VII:theorem:9.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{self-intersection (formula)}{VII 4.1, 9.2}"
SGA5-R9-RESIDUAL-002051,SGA5_English_sync_workpass.tex,15734,36,39,XV,V,3.1,3.1,,,sga5:V:subsubsection:3.1|sga5:V:theorem:a.3,sga5:V:theorem:a.3,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Shih (theorem)}{V A 3.1}
SGA5-R9-RESIDUAL-002052,SGA5_English_sync_workpass.tex,15735,43,50,XV,V,V 2.2.1,2.2.1,,,sga5:V:definition:2.2.1,sga5:V:definition:2.2.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{AR-null projective system}{V 2.2.1}
SGA5-R9-RESIDUAL-002053,SGA5_English_sync_workpass.tex,15736,57,64,XV,V,V 3.1.1,3.1.1,,,sga5:V:definition:3.1.1,sga5:V:definition:3.1.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$J$-adic, AR-$J$-adic projective system}{V 3.1.1, 3.2.2, 5.1.1, 5.1.3}"
SGA5-R9-RESIDUAL-002054,SGA5_English_sync_workpass.tex,15736,66,71,XV,V,3.2.2,3.2.2,,,sga5:V:definition:3.2.2,sga5:V:definition:3.2.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$J$-adic, AR-$J$-adic projective system}{V 3.1.1, 3.2.2, 5.1.1, 5.1.3}"
SGA5-R9-RESIDUAL-002055,SGA5_English_sync_workpass.tex,15736,73,78,XV,V,5.1.1,5.1.1,,,sga5:V:definition:5.1.1,sga5:V:definition:5.1.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$J$-adic, AR-$J$-adic projective system}{V 3.1.1, 3.2.2, 5.1.1, 5.1.3}"
SGA5-R9-RESIDUAL-002056,SGA5_English_sync_workpass.tex,15736,80,85,XV,V,5.1.3,5.1.3,,,sga5:V:definition:5.1.3,sga5:V:definition:5.1.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$J$-adic, AR-$J$-adic projective system}{V 3.1.1, 3.2.2, 5.1.1, 5.1.3}"
SGA5-R9-RESIDUAL-002057,SGA5_English_sync_workpass.tex,15737,46,55,XV,III,III 4.2.7,4.2.7,,,sga5:III:equation:4.2.7,sga5:III:equation:4.2.7,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{local Lefschetz-Verdier term}{III 4.2.7, 6.6.3, III B 6}"
SGA5-R9-RESIDUAL-002058,SGA5_English_sync_workpass.tex,15737,57,62,XV,III,6.6.3,6.6.3,,,sga5:III:equation:6.6.3,sga5:III:equation:6.6.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{local Lefschetz-Verdier term}{III 4.2.7, 6.6.3, III B 6}"
SGA5-R9-RESIDUAL-002059,SGA5_English_sync_workpass.tex,15738,23,34,XV,IIIB,III B 5.6.1,5.6.1,,,sga5:IIIB:equation:5.6.1,sga5:IIIB:equation:5.6.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{trace}{III B 5.6.1, 6}"
SGA5-R9-RESIDUAL-002060,SGA5_English_sync_workpass.tex,15739,38,46,XV,III,III 6.12,6.12,,,sga5:III:corollary:6.12,sga5:III:corollary:6.12,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Woods-Hole (formula)}{III 6.12}
SGA5-R9-RESIDUAL-002061,SGA5_English_sync_workpass.tex,15742,38,43,XV,I,I 1.4,1.4,,,sga5:I:definition:1.4,sga5:I:definition:1.4,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$\dim\mathrm{q.inj}$}{I 1.4}
SGA5-R9-RESIDUAL-002062,SGA5_English_sync_workpass.tex,15743,34,39,XV,I,I 1.6,1.6,,,sga5:I:proposition:1.6,sga5:I:proposition:1.6,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\underline D_K$}{I 1.6, 1.7}"
SGA5-R9-RESIDUAL-002063,SGA5_English_sync_workpass.tex,15743,41,44,XV,I,1.7,1.7,,,sga5:I:definition:1.7,sga5:I:definition:1.7,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\underline D_K$}{I 1.6, 1.7}"
SGA5-R9-RESIDUAL-002064,SGA5_English_sync_workpass.tex,15744,69,75,XV,I,I 1.10,1.10,,,sga5:I:notation:1.10,sga5:I:notation:1.10,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$D^b(X)_{\mathrm{torf}}$, $D^b(X)_{\mathrm{qinjf}}$}{I 1.10}"
SGA5-R9-RESIDUAL-002065,SGA5_English_sync_workpass.tex,15745,46,52,XV,I,I 1.12,1.12,,,sga5:I:proposition:1.12,sga5:I:proposition:1.12,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$K_X$, $\underline D_X$, $D$}{I 1.12, III 1.3}"
SGA5-R9-RESIDUAL-002066,SGA5_English_sync_workpass.tex,15745,54,61,XV,III,III 1.3,1.3,,,sga5:III:subsection:1.3,sga5:III:subsection:1.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$K_X$, $\underline D_X$, $D$}{I 1.12, III 1.3}"
SGA5-R9-RESIDUAL-002067,SGA5_English_sync_workpass.tex,15746,38,45,XV,I,I 3.1.3,3.1.3,,,sga5:I:statement:3.1.3,sga5:I:statement:3.1.3,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$(\mathrm{cdloc})_n$}{I 3.1.3}
SGA5-R9-RESIDUAL-002068,SGA5_English_sync_workpass.tex,15747,39,46,XV,III,III 1.1,1.1,,,sga5:III:subsection:1.1,sga5:III:subsection:1.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$D_{\mathrm{ctf}}(X)$}{III 1.1}
SGA5-R9-RESIDUAL-002069,SGA5_English_sync_workpass.tex,15748,33,40,XV,III,III 1.2,1.2,,,sga5:III:subsection:1.2,sga5:III:subsection:1.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$f_*, f_!, f^!$}{III 1.2}"
SGA5-R9-RESIDUAL-002070,SGA5_English_sync_workpass.tex,15749,37,44,XV,III,III 1.4,1.4,,,sga5:III:subsection:1.4,sga5:III:subsection:1.4,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\Hom_f^{(i)}(L,M)$}{III 1.4}"
SGA5-R9-RESIDUAL-002071,SGA5_English_sync_workpass.tex,15750,34,41,XV,III,III 1.5,1.5,,,sga5:III:subsection:1.5,sga5:III:subsection:1.5,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$L_1\lten_S L_2$}{III 1.5}
SGA5-R9-RESIDUAL-002072,SGA5_English_sync_workpass.tex,15751,34,43,XV,III,III 1.6.2,1.6.2,,,sga5:III:equation:1.6.2,sga5:III:equation:1.6.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$u_1\lten_S L_2$}{III 1.6.2, 1.7.2, 1.7.5}"
SGA5-R9-RESIDUAL-002073,SGA5_English_sync_workpass.tex,15751,45,50,XV,III,1.7.2,1.7.2,,,sga5:III:equation:1.7.2,sga5:III:equation:1.7.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$u_1\lten_S L_2$}{III 1.6.2, 1.7.2, 1.7.5}"
SGA5-R9-RESIDUAL-002074,SGA5_English_sync_workpass.tex,15751,52,57,XV,III,1.7.5,1.7.5,,,sga5:III:equation:1.7.5,sga5:III:equation:1.7.5,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$u_1\lten_S L_2$}{III 1.6.2, 1.7.2, 1.7.5}"
SGA5-R9-RESIDUAL-002075,SGA5_English_sync_workpass.tex,15752,30,37,XV,III,III 1.8,1.8,,,sga5:III:subsection:1.8,sga5:III:subsection:1.8,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$u\lten_S P$}{III 1.8}
SGA5-R9-RESIDUAL-002076,SGA5_English_sync_workpass.tex,15753,42,51,XV,III,III 2.1.3,2.1.3,,,sga5:III:equation:2.1.3,sga5:III:equation:2.1.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$R\underline{\Hom}(u,v)$}{III 2.1.3, 2.1.5}"
SGA5-R9-RESIDUAL-002077,SGA5_English_sync_workpass.tex,15753,53,58,XV,III,2.1.5,2.1.5,,,sga5:III:equation:2.1.5,sga5:III:equation:2.1.5,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$R\underline{\Hom}(u,v)$}{III 2.1.3, 2.1.5}"
SGA5-R9-RESIDUAL-002078,SGA5_English_sync_workpass.tex,15754,67,76,XV,III,III 3.1.2,3.1.2,,,sga5:III:equation:3.1.2,sga5:III:equation:3.1.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$R\underline{\Hom}_S(L_1,L_2)$, $\Hom_S(L_1,L_2)$}{III 3.1.2, 6.4.3}"
SGA5-R9-RESIDUAL-002079,SGA5_English_sync_workpass.tex,15754,78,83,XV,III,6.4.3,6.4.3,,,sga5:III:equation:6.4.3,sga5:III:equation:6.4.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$R\underline{\Hom}_S(L_1,L_2)$, $\Hom_S(L_1,L_2)$}{III 3.1.2, 6.4.3}"
SGA5-R9-RESIDUAL-002080,SGA5_English_sync_workpass.tex,15755,38,47,XV,III,III 3.2.4,3.2.4,,,sga5:III:equation:3.2.4,sga5:III:equation:3.2.4,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\cl(c,N)$, $\cl(c)$}{III 3.2.4}"
SGA5-R9-RESIDUAL-002081,SGA5_English_sync_workpass.tex,15756,32,41,XV,III,III 6.8.1,6.8.1,,,sga5:III:equation:6.8.1,sga5:III:equation:6.8.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$\cl_{X/S}(Y)$}{III 6.8.1}
SGA5-R9-RESIDUAL-002082,SGA5_English_sync_workpass.tex,15757,31,38,XV,III,III 3.3,3.3,,,sga5:III:subsection:3.3,sga5:III:subsection:3.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$f_*u$, $u_*$}{III 3.3, 6.5}"
SGA5-R9-RESIDUAL-002083,SGA5_English_sync_workpass.tex,15757,40,43,XV,III,6.5,6.5,,,sga5:III:subsection:6.5,sga5:III:subsection:6.5,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$f_*u$, $u_*$}{III 3.3, 6.5}"
SGA5-R9-RESIDUAL-002084,SGA5_English_sync_workpass.tex,15758,38,47,XV,III,III 4.1.4,4.1.4,,,sga5:III:equation:4.1.4,sga5:III:equation:4.1.4,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\langle u,v\rangle$}{III 4.1.4, III B 6.6.3}"
SGA5-R9-RESIDUAL-002085,SGA5_English_sync_workpass.tex,15758,49,60,XV,IIIB,III B 6.6.3,6.6.3,,,sga5:IIIB:equation:6.6.3,sga5:IIIB:equation:6.6.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\langle u,v\rangle$}{III 4.1.4, III B 6.6.3}"
SGA5-R9-RESIDUAL-002086,SGA5_English_sync_workpass.tex,15759,40,49,XV,III,III 4.2.7,4.2.7,,,sga5:III:equation:4.2.7,sga5:III:equation:4.2.7,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\langle u,v\rangle_Z$}{III 4.2.7, III B 6.6.3}"
SGA5-R9-RESIDUAL-002087,SGA5_English_sync_workpass.tex,15759,51,62,XV,IIIB,III B 6.6.3,6.6.3,,,sga5:IIIB:equation:6.6.3,sga5:IIIB:equation:6.6.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\langle u,v\rangle_Z$}{III 4.2.7, III B 6.6.3}"
SGA5-R9-RESIDUAL-002088,SGA5_English_sync_workpass.tex,15760,52,59,XV,III,III 6.8,6.8,,,sga5:III:subsection:6.8,sga5:III:subsection:6.8,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$\operatorname{Res}_{Y/S}(\omega)$}{III 6.8}
SGA5-R9-RESIDUAL-002089,SGA5_English_sync_workpass.tex,15761,62,71,XV,IIIB,III B 5.1,5.1,,,sga5:IIIB:subsubsection:5.1,sga5:IIIB:subsubsection:5.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$A^\circ$, $A^e$, $A_\natural$, $G_\natural$}{III B 5.1}"
SGA5-R9-RESIDUAL-002090,SGA5_English_sync_workpass.tex,15762,25,34,XV,IIIB,III B 5.6,5.6,,,sga5:IIIB:subsubsection:5.6,sga5:IIIB:subsubsection:5.6,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\Tr_A$}{III B 5.6, 6.5.3}"
SGA5-R9-RESIDUAL-002091,SGA5_English_sync_workpass.tex,15762,36,41,XV,IIIB,6.5.3,6.5.3,,,sga5:IIIB:equation:6.5.3,sga5:IIIB:equation:6.5.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\Tr_A$}{III B 5.6, 6.5.3}"
SGA5-R9-RESIDUAL-002092,SGA5_English_sync_workpass.tex,15763,29,41,XV,IIIB,III B 5.10.2,5.10.2,,,sga5:IIIB:equation:5.10.2,sga5:IIIB:equation:5.10.2,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$\Tr_{B/A}$}{III B 5.10.2}
SGA5-R9-RESIDUAL-002093,SGA5_English_sync_workpass.tex,15764,64,74,XV,IIIB,III B 5.13,5.13,,,sga5:IIIB:subsubsection:5.13,sga5:IIIB:subsubsection:5.13,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$A_{\natural,\varphi}$, $G_{\natural,\varphi}$}{III B 5.13}"
SGA5-R9-RESIDUAL-002094,SGA5_English_sync_workpass.tex,15765,60,71,XV,IIIB,III B 6.5.2,6.5.2,,,sga5:IIIB:equation:6.5.2,sga5:IIIB:equation:6.5.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$K\!A_{X,L_\natural}$, $K\!A_{X,\natural}$}{III B 6.5.2}"
SGA5-R9-RESIDUAL-002095,SGA5_English_sync_workpass.tex,15766,22,29,XV,V,V 2.1.1,2.1.1,,,sga5:V:definition:2.1.1,sga5:V:definition:2.1.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{MLAR}{V 2.1.1}
SGA5-R9-RESIDUAL-002096,SGA5_English_sync_workpass.tex,15767,40,47,XV,V,V 2.4.2,2.4.2,,,sga5:V:definition:2.4.2,sga5:V:definition:2.4.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\Hom_{AR}(N^\circ,C)$}{V 2.4.2}"
SGA5-R9-RESIDUAL-002097,SGA5_English_sync_workpass.tex,15768,29,36,XV,V,V 3.1.1,3.1.1,,,sga5:V:definition:3.1.1,sga5:V:definition:3.1.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$J$-ad$(C)$}{V 3.1.1}
SGA5-R9-RESIDUAL-002098,SGA5_English_sync_workpass.tex,15769,34,41,XV,V,V 3.2.1,3.2.1,,,sga5:V:proposition:3.2.1,sga5:V:proposition:3.2.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$AR$-$J$-ad$(C)$}{V 3.2.1}
SGA5-R9-RESIDUAL-002099,SGA5_English_sync_workpass.tex,15770,35,42,XV,V,V 5.1.3,5.1.3,,,sga5:V:definition:5.1.3,sga5:V:definition:5.1.3,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$AR$-$J$-adn$(C)$}{V 5.1.3}
SGA5-R9-RESIDUAL-002100,SGA5_English_sync_workpass.tex,15771,33,41,XV,VI,VI 1.1.1,1.1.1,,,sga5:VI:definition:1.1.1,sga5:VI:definition:1.1.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$\ell$-adc$(X)$}{VI 1.1.1}
SGA5-R9-RESIDUAL-002101,SGA5_English_sync_workpass.tex,15772,29,37,XV,VI,VI 1.4.1,1.4.1,,,sga5:VI:paragraph:1.4.1,sga5:VI:paragraph:1.4.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$A$-fc$(X)$}{VI 1.4.1}
SGA5-R9-RESIDUAL-002102,SGA5_English_sync_workpass.tex,15773,36,44,XV,VI,VI 1.4.3,1.4.3,,,sga5:VI:definition:1.4.3|sga5:VI:paragraph:1.4.3,sga5:VI:definition:1.4.3,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$\QQ_\ell$-fc$(X)$}{VI 1.4.3}
SGA5-R9-RESIDUAL-002103,SGA5_English_sync_workpass.tex,15774,41,49,XV,VI,VI 1.5.3,1.5.3,,,sga5:VI:definition:1.5.3,sga5:VI:definition:1.5.3,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$AR$-$\ZZ_\ell$-fc$(X)$}{VI 1.5.3}
SGA5-R9-RESIDUAL-002104,SGA5_English_sync_workpass.tex,15775,32,41,XV,VII,VII 2.2.5,2.2.5,,,sga5:VII:subsubsection:2.2.5,sga5:VII:subsubsection:2.2.5,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$A^\bullet(X)$}{VII 2.2.5}
SGA5-R9-RESIDUAL-002105,SGA5_English_sync_workpass.tex,15776,34,41,XV,VII,VII 3.2,3.2,,,sga5:VII:definition:3.2,sga5:VII:definition:3.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$c_i(E)$, $c(E)$}{VII 3.2, 3.9}"
SGA5-R9-RESIDUAL-002106,SGA5_English_sync_workpass.tex,15776,43,46,XV,VII,3.9,3.9,,,sga5:VII:subsubsection:3.9,sga5:VII:subsubsection:3.9,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$c_i(E)$, $c(E)$}{VII 3.2, 3.9}"
SGA5-R9-RESIDUAL-002107,SGA5_English_sync_workpass.tex,15777,25,33,XV,VII,VII 4.11,4.11,,,sga5:VII:proposition:4.11,sga5:VII:proposition:4.11,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$EP(X)$}{VII 4.11}
SGA5-R9-RESIDUAL-002108,SGA5_English_sync_workpass.tex,15778,34,41,XV,VII,VII 1.2,1.2,,,sga5:VII:corollary:1.2,sga5:VII:corollary:1.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$K_D(C)$, $K(C)$}{VII 1.2}"
SGA5-R9-RESIDUAL-002109,SGA5_English_sync_workpass.tex,15779,41,46,XV,X,X 3.1,3.1,,,sga5:X:subsubsection:3.1,sga5:X:subsubsection:3.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\mathcal F(G,\Lambda)$}{X 3.1}"
SGA5-R9-RESIDUAL-002110,SGA5_English_sync_workpass.tex,15780,25,32,XV,X,X 4.2.2,4.2.2,,,sga5:X:equation:4.2.2,sga5:X:equation:4.2.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\Sw_y$}{X 4.2.2, 4.3}"
SGA5-R9-RESIDUAL-002111,SGA5_English_sync_workpass.tex,15780,34,37,XV,X,4.3,4.3,,,sga5:X:subsubsection:4.3,sga5:X:subsubsection:4.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$\Sw_y$}{X 4.2.2, 4.3}"
SGA5-R9-RESIDUAL-002112,SGA5_English_sync_workpass.tex,15781,26,33,XV,X,X 4.2.5,4.2.5,,,sga5:X:equation:4.2.5,sga5:X:equation:4.2.5,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$\Art_y$}{X 4.2.5}
SGA5-R9-RESIDUAL-002113,SGA5_English_sync_workpass.tex,15784,39,46,XV,XII,XII 3.1,3.1,,,sga5:XII:equation:3.1,sga5:XII:equation:3.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$NW_f^{G,\varphi}(x)$}{XII 3.1}"
