"package_id","language","bcp47","body_id","source_use_label","source_type","topic_tags","source_url","access_signal","license_or_access_signal","original_local_path","package_relative_path","sha256","bytes","hard_row_relevance","gap_or_blocker_note","included_in_package","non_claim_boundary"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-GITHUB-SOURCE-ARCHIVE-METADATA-20260705","audit-ledger","github-source-archive-metadata-json","Pan-Turkic; GitHub; metadata; provenance","","GitHub source-archive recovery support file","generated by this session; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_METADATA_20260705.json","generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_METADATA_20260705.json","bdb570e01a74756a2e4aa07a366676920b29ae1dc8fb8e3d034bb25629a40d37","1621","exact metadata for GitHub source archives","Generated GitHub source archive metadata JSON.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-GITHUB-SOURCE-ARCHIVE-README-20260705","method-note","github-source-archive-readme","Pan-Turkic; GitHub; recovery README","","GitHub source-archive recovery support file","generated by this session; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_README_20260705.md","generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_README_20260705.md","49e638fb4dcc9b3f381ed33848f5bae65ddee77392c15c680f584744948865ee","955","documents GitHub source archive recovery limits","Generated GitHub source archive recovery README.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-MUTUAL-WAKE-COORDINATION-20260705","audit-ledger","mutual-wake-coordination-ledger","Noether; mutual wake; Pan-Turkic; coordination","","locally generated mutual-wake coordination/state artifact","generated by this session; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\mutual-wake\PAN_TURKIC_MUTUAL_WAKE_COORDINATION_20260705.csv","generated-draft/mutual-wake/PAN_TURKIC_MUTUAL_WAKE_COORDINATION_20260705.csv","83b020fb8fda6cda35d5e313511d65067f65ddda5fe977b6edc12689e6768800","2830","coordination support only; not source-row closure","Generated mutual-wake coordination ledger.","True","mutual-wake coordination ledger and current heartbeat state; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-MUTUAL-WAKE-COORDINATION-README-20260705","method-note","mutual-wake-coordination-readme","Noether; mutual wake; README","","locally generated mutual-wake coordination/state artifact","generated by this session; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\mutual-wake\PAN_TURKIC_MUTUAL_WAKE_COORDINATION_README_20260705.md","generated-draft/mutual-wake/PAN_TURKIC_MUTUAL_WAKE_COORDINATION_README_20260705.md","0dd5b507b149ac4d2ba8422dec0d273223ca741d872a578dfaf74d882ef4da2b","631","documents coordination ledger scope and limits","Generated mutual-wake README.","True","mutual-wake coordination ledger and current heartbeat state; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","UZ-WEB-20260705-ARXIVUZ-KOPHADLAR-HALQASI-HTML","native-source-body","current-web-html-source-body","Uzbek; algebra; polynomial ring; ring; source-canon","https://arxiv.uz/uz/documents/referatlar/algebra/ko-phadlar-halqasi","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","9d33be7369a193f7c3501f0ef69e7988ff7ce4f3e5d051a4d7883838fb0d36c4","60601","exact Uzbek polynomial-ring source body; supports source-tied generated-draft L-POLYNOMIAL-RING support only","Current web page titled Ko`phadlar halqasi. Publicly reachable; no license clearance claim.","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","UZ-WEB-20260705-ARXIVUZ-KOPHADLAR-HALQASI-TEXT","OCR-witness","html-text-witness","Uzbek; algebra; polynomial ring; ring; source-canon; text witness","https://arxiv.uz/uz/documents/referatlar/algebra/ko-phadlar-halqasi","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\ocr-witnesses\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi_html.txt","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi_html.txt","4eb236deee8d17d402a9988f43d9a43e42749f8899d54bd44f424bb7a59c9b56","12862","exact Uzbek polynomial-ring source body; supports source-tied generated-draft L-POLYNOMIAL-RING support only","Text witness derived from local HTML source body for term occurrence search; no license clearance claim.","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-HTML","native-source-body","current-web-html-source-body","Uzbek; ring theory; Noether adjacent; algebra; source-canon","https://scientific-jl.org/tad/article/view/5091","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","8e0afd3f517af37b9ae68f6cf7ae96af9728df6e571d33188a0d7eda3bbafafc","26392","Uzbek ring and Noether-adjacent article page; not exact Noetherian-ring hard-row closure","Current web article page for HALQA VA UNING XOSSALARI. Publicly reachable; no license clearance claim.","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-TEXT","OCR-witness","html-text-witness","Uzbek; ring theory; Noether adjacent; algebra; source-canon; text witness","https://scientific-jl.org/tad/article/view/5091","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\ocr-witnesses\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_html.txt","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_html.txt","389222d8bbf490bdb671e0b1e5337647c513ad723cf33c260e318cf65bb13b86","3141","Uzbek ring and Noether-adjacent article page; not exact Noetherian-ring hard-row closure","Text witness derived from local HTML source body for term occurrence search; no license clearance claim.","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-PDF","native-source-body","current-web-source-pdf","Uzbek; ring theory; Noether adjacent; algebra; source-canon","https://scientific-jl.org/tad/article/download/5091/4974/9931","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.pdf","bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.pdf","fe9d55e04c858c706269e0bf788d59d77c28a476e6d017f49722bda8ec1f118c","1098440","Uzbek source PDF on ring properties with Noether-adjacent context; not exact Noetherian-ring hard-row closure","Current web PDF body for HALQA VA UNING XOSSALARI. Publicly reachable; no license clearance claim.","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","Uzbek; ring theory; Noether adjacent; algebra; source-canon; text witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\ocr-witnesses\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","011bcce34fd0f8ad715b2ff4bb18241329bd6401e308ceaf14e28632580f3b01","19187","Uzbek source PDF on ring properties with Noether-adjacent context; not exact Noetherian-ring hard-row closure","pdftotext UTF-8 extraction created local text witness","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","KK-WEB-20260705-UNIVISION-606140-HTML","native-source-body","current-web-html-source-body","Kazakh; algebra; polynomial ring; education-program; source-canon","https://univision.kz/kk/edu-program/67174.html","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_univision_606140.html","bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_univision_606140.html","ce3cecf96133d746a7964a6f6168e769fc1a4b18c89bc47a279ff94b01e9c582","145692","exact Kazakh phrase Kopmushelik sakina in algebra-and-geometry programme row; supports source-tied generated-draft L-POLYNOMIAL-RING support only","Current web education-program page; exact term witness, not full algebra exposition; no license clearance claim.","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","KK-WEB-20260705-UNIVISION-606140-TEXT","OCR-witness","html-text-witness","Kazakh; algebra; polynomial ring; education-program; source-canon; text witness","https://univision.kz/kk/edu-program/67174.html","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\ocr-witnesses\kk\current-web-hard-row-20260705\KK-WEB-20260705_univision_606140_html.txt","ocr-witnesses/kk/current-web-hard-row-20260705/KK-WEB-20260705_univision_606140_html.txt","448fc0ec06a8de5c177e514f72244227f50e1f17c289ecb7f359c026d0736aaa","96337","exact Kazakh phrase Kopmushelik sakina in algebra-and-geometry programme row; supports source-tied generated-draft L-POLYNOMIAL-RING support only","Text witness derived from local HTML source body for term occurrence search; no license clearance claim.","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","KK-WEB-20260705-AUEZOV-606110-PDF","native-source-body","current-web-source-pdf","Kazakh; algebra; polynomial ring; education-program PDF; source-canon","https://auezov.edu.kz/ep/images/002024/inf/606110.pdf","current web access observed 2026-07-05; local body packaged for provenance review","publicly reachable URL recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_auezov_606110.pdf","bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_auezov_606110.pdf","ea6ad5ddc7d65ba44d964c1c4bd8d58ef935bcdc0fcc7071c3b47c69c53c88b2","1512894","exact Kazakh phrase Kopmushelik sakina in source PDF; supports source-tied generated-draft L-POLYNOMIAL-RING support only","Current web education-program PDF; exact term witness, not full hard-row closure; no license clearance claim.","True","source-canon/provenance and generated-draft/non-canonical support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
