layer	inherited_path	inherited_tex_line	inherited_unit	printed_pages	line	disposition	evidence
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	305	par.020	73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	306	par.020	73	 t^2\equiv bu^2\pmod p.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	307	par.020	73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	308	par.020	73	From this, raising both sides to the power $\frac{p-1}{4}$, one obtains	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	309	par.020	73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	310	par.020	73	 t^{\frac{p-1}{2}}\equiv b^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\pmod p.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	311	par.020	73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	312	par.020	73	The formula $(\alpha)$, namely $\leg{u}{p}=\leg{2^\nu}{p}$, where $2^\nu$ denotes the highest power dividing $u$, can be presented in another manner. For this it is necessary to distinguish two cases, according as $p$ is of the form $8n+1$ or of the form $8n+5$.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	313	par.020			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	314	par.021	73;74	\unitid{dirichlet.v1.p04a.en.par.021}If $p$ is a prime number $8n+1$, one has, as is known, $\leg{2}{p}=1$, and consequently $\leg{2^\nu}{p}=1$; the formula in question therefore becomes in this case $\leg{u}{p}=1$. If $p$ is a prime number $8n+5$, the number $\nu$ is equal to 1; for if $\nu$ were greater than unity, $u^2$ would be divisible by 8, and $p=t^2-bu^2$ would be of the form $8n+1$. Moreover, since in this case $\leg{2}{p}=-1$, formula $(\alpha)$ becomes $\leg{u}{p}=-1$. The two cases just examined are included in the formula	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	315	par.021	73;74	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	316	par.021	73;74	 \leg{u}{p}=(-1)^{\frac{p-1}{4}},	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	317	par.021	73;74	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	318	par.021	73;74	which is equivalent to the congruence	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	319	par.021	73;74	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	320	par.021	73;74	 u^{\frac{p-1}{2}}\equiv (-1)^{\frac{p-1}{4}}\pmod p.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	321	par.021	73;74	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	322	par.021	73;74	Substituting the value which this gives for $u^{\frac{p-1}{2}}$ in the congruence obtained above, one has	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	323	par.021	73;74	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	324	par.021	73;74	 t^{\frac{p-1}{2}}\equiv (-b)^{\frac{p-1}{4}}\pmod p,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	325	par.021	73;74	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	326	par.021	73;74	a result which shows that $-b$ will or will not be a biquadratic residue with respect to $p$ according as $t$ is or is not a quadratic residue with respect to $p$. Comparing this result with that contained in formula $(\gamma)$, one arrives at the theorem which we shall state:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png;qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	327	par.021			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	328	thm.006	74	\unitid{dirichlet.v1.p04a.en.thm.006}“Let $b$ designate a prime number $4n+3$, and $p$ a prime number $4n+1$ capable of being put under the form $t^2-bu^2$. Having written $p=t^2-bu^2$ (where $t$ is supposed odd), I say that $-b$ will or will not be a biquadratic residue with respect to $p$ according as $t$ is or is not a quadratic residue with respect to $b$.”	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	329	thm.006			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	330	thm.006	74	\begin{center}4.\end{center}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	331	thm.006			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	332	par.022	74	\unitid{dirichlet.v1.p04a.en.par.022}We shall now deduce from this theorem another by means of which one can decide still more quickly whether $-b$ is or is not a biquadratic residue with respect to $p$. Preserve the preceding notations and put $p=\varphi^2+\psi^2$ (where $\psi$ is supposed even). Equating this value of $p$ to the one considered above, one has	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	333	par.022	74	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	334	par.022	74	 p=t^2-bu^2=\varphi^2+\psi^2,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	335	par.022	74	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	336	par.022	74	and, after transposing,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	337	par.022	74	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	338	par.022	74	 t^2-\psi^2=(t+\psi)(t-\psi)=\varphi^2+bu^2.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	339	par.022	74	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	340	par.022	74	There are now two cases to distinguish, according as $\varphi$ is or is not divisible by $b$. We begin with the latter of these two cases. Let $m$ be the greatest common divisor of $\varphi$ and $u$, which will be odd ($\varphi$ being odd) and not divisible by $b$, and put $\varphi=m\varphi'$, $u=mu'$. Substitution of these values in the last equation changes it into	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	341	par.022	74	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	342	par.022	74	 (t+\psi)(t-\psi)=m^2(\varphi'^2+bu'^2).	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	343	par.022	74	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	344	par.022	74	It is evident, from this equation, that $t+\psi$ is composed of two factors $E$ and $K$, the first of which divides $m^2$, the second $\varphi'^2+bu'^2$, and that the same is true of $t-\psi$. Denoting the factors of this last number by $F$ and $L$, we shall have the equations	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	345	par.022	74	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	346	par.022	74	 t+\psi=EK,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	347	par.022	74	\qquad t-\psi=FL,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	348	par.022	74	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	349	par.022	74	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	350	par.022	74	 m^2=EF,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	351	par.022	74	\qquad \varphi'^2+bu'^2=KL.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	352	par.022	74	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p074_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	353	par.022			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	354	par.022		\end{document}	PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
