authority_pdf_page	source_volume_page	paper_folio	archive_path	finding	disposition
163	656	305	diagram_aid_extracted_copy/images/D018_p163_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
163	656	305	diagram_aid_extracted_copy/images/D018_p163_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
164	657	306	diagram_aid_extracted_copy/images/D018_p164_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
164	657	306	diagram_aid_extracted_copy/images/D018_p164_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
165	658	307	diagram_aid_extracted_copy/images/D018_p165_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
165	658	307	diagram_aid_extracted_copy/images/D018_p165_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
165	658	307	diagram_aid_extracted_copy/images/D018_p165_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
165	658	307	diagram_aid_extracted_copy/images/D018_p165_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_extracted_copy/images/D018_p166_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_extracted_copy/images/D018_p166_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_extracted_copy/images/D018_p166_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_extracted_copy/images/D018_p166_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_extracted_copy/images/D018_p166_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_extracted_copy/images/D018_p166_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_extracted_copy/images/D018_p167_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_extracted_copy/images/D018_p167_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_extracted_copy/images/D018_p167_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_extracted_copy/images/D018_p167_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_extracted_copy/images/D018_p167_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
168	661	310	diagram_aid_extracted_copy/images/D018_p168_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
168	661	310	diagram_aid_extracted_copy/images/D018_p168_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
168	661	310	diagram_aid_extracted_copy/images/D018_p168_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
168	661	310	diagram_aid_extracted_copy/images/D018_p168_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
168	661	310	diagram_aid_extracted_copy/images/D018_p168_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
163	656	305	diagram_aid_primary/images/D018_p163_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
163	656	305	diagram_aid_primary/images/D018_p163_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
163	656	305	diagram_aid_primary/images/D018_p163_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
164	657	306	diagram_aid_primary/images/D018_p164_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
164	657	306	diagram_aid_primary/images/D018_p164_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
165	658	307	diagram_aid_primary/images/D018_p165_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
165	658	307	diagram_aid_primary/images/D018_p165_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
165	658	307	diagram_aid_primary/images/D018_p165_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
165	658	307	diagram_aid_primary/images/D018_p165_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_primary/images/D018_p166_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_primary/images/D018_p166_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_primary/images/D018_p166_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_primary/images/D018_p166_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_primary/images/D018_p166_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
166	659	308	diagram_aid_primary/images/D018_p166_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_primary/images/D018_p167_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_primary/images/D018_p167_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_primary/images/D018_p167_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_primary/images/D018_p167_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
167	660	309	diagram_aid_primary/images/D018_p167_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
168	661	310	diagram_aid_primary/images/D018_p168_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
168	661	310	diagram_aid_primary/images/D018_p168_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
168	661	310	diagram_aid_primary/images/D018_p168_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
