marker_uid,concept,lane,language,marker,evidence_channel,base_weight,source_use,risk_flags,main_sources,source,note
MK6_2_001324,ring ring theory,cjk,ko,환,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001325,prime ideal ring theory,cjk,ja,素イデアル,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-001;CJK-FIND-20260705-002;CJK-FIND-20260705-003;CJK-FIND-20260705-004;CJK-FIND-20260705-016;CJK-FIND-20260705-017;CJK-FIND-20260705-018,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001326,prime ideal ring theory,cjk,zh-Hans,素理想,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001327,prime ideal ring theory,cjk,ko,소 아이디얼,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001328,algebra algebra core,cjk,ja,代数,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-001;CJK-FIND-20260705-002;CJK-FIND-20260705-003;CJK-FIND-20260705-004;CJK-FIND-20260705-016;CJK-FIND-20260705-017;CJK-FIND-20260705-018,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001329,algebra algebra core,cjk,ko,대수,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001330,basis theorem commutative algebra,cjk,ja,基底定理,sourcebody_internal_candidate,0.35,generated-draft,covered_with_context_check_caution,CJK-FIND-20260705-001;CJK-FIND-20260705-002;CJK-FIND-20260705-003;CJK-FIND-20260705-004;CJK-FIND-20260705-016;CJK-FIND-20260705-017;CJK-FIND-20260705-018,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001331,basis theorem commutative algebra,cjk,zh-Hans,基定理,sourcebody_internal_candidate,0.35,generated-draft,covered_with_context_check_caution,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001332,field field theory,cjk,ja,体,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-001;CJK-FIND-20260705-002;CJK-FIND-20260705-003;CJK-FIND-20260705-004;CJK-FIND-20260705-016;CJK-FIND-20260705-017;CJK-FIND-20260705-018,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001333,field field theory,cjk,zh-Hans,域,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001334,field field theory,cjk,ko,체,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001335,isomorphism morphism,cjk,ja,同型,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-001;CJK-FIND-20260705-002;CJK-FIND-20260705-003;CJK-FIND-20260705-004;CJK-FIND-20260705-016;CJK-FIND-20260705-017;CJK-FIND-20260705-018,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001336,isomorphism morphism,cjk,zh-Hans,同构,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001337,isomorphism morphism,cjk,ko,동형사상,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001338,homomorphism morphism,cjk,ja,準同型,sourcebody_internal_candidate,0.35,generated-draft,covered_with_limited_source_caution,CJK-FIND-20260705-001;CJK-FIND-20260705-002;CJK-FIND-20260705-003;CJK-FIND-20260705-004;CJK-FIND-20260705-016;CJK-FIND-20260705-017;CJK-FIND-20260705-018,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001339,homomorphism morphism,cjk,zh-Hans,同态,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001340,homomorphism morphism,cjk,ko,준동형사상,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001341,automorphism morphism,cjk,ja,自己同型,sourcebody_internal_candidate,0.35,generated-draft,covered_with_limited_source_caution,CJK-FIND-20260705-001;CJK-FIND-20260705-002;CJK-FIND-20260705-003;CJK-FIND-20260705-004;CJK-FIND-20260705-016;CJK-FIND-20260705-017;CJK-FIND-20260705-018,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001342,automorphism morphism,cjk,zh-Hans,自同构,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001343,endomorphism morphism,cjk,ja,自己準同型,sourcebody_internal_candidate,0.35,generated-draft,covered_with_limited_source_caution,CJK-FIND-20260705-001;CJK-FIND-20260705-002;CJK-FIND-20260705-003;CJK-FIND-20260705-004;CJK-FIND-20260705-016;CJK-FIND-20260705-017;CJK-FIND-20260705-018,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001344,endomorphism morphism,cjk,zh-Hans,自同态,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001345,right module module theory,cjk,zh-Hans,右模,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001346,module homomorphism module theory,cjk,zh-Hans,模同态,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001347,module homomorphism module theory,cjk,ko,가군 준동형사상,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001348,group algebra representation theory,cjk,zh-Hans,群代数,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001349,ring algebra core,cjk,zh-Hans,环,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001350,group algebra core,cjk,zh-Hans,群,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001351,group algebra core,cjk,ko,군,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001352,abstract algebra course scope,cjk,zh-Hans,抽象代数,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001353,abstract algebra course scope,cjk,ko,추상대수학,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001354,division ring field theory,cjk,zh-Hans,除环,sourcebody_internal_candidate,0.35,generated-draft,covered_with_limited_source_caution,CJK-FIND-20260705-005;CJK-FIND-20260705-006;CJK-FIND-20260705-007;CJK-FIND-20260705-008;CJK-FIND-20260705-009;CJK-FIND-20260705-010;CJK-FIND-20260705-011,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001355,modern algebra course scope,cjk,ko,현대대수학,sourcebody_internal_candidate,0.35,generated-draft,covered_without_extra_caution_marker,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001356,noether noetherian noetherian,cjk,ko,뇌터／Noetherian,sourcebody_internal_candidate,0.35,generated-draft,covered_with_review_caution,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
MK6_2_001357,noetherian noetherian,cjk,ko,뇌터,sourcebody_internal_candidate,0.35,generated-draft,covered_with_review_caution,CJK-FIND-20260705-012;CJK-FIND-20260705-013;CJK-FIND-20260705-019,20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv,Current source witnesses are manifest-only provenance rows; raw source bodies/archives are not included in rolling packages.
