src,dst,edge_type,weight,marker_uid
concept:CJK-W4-LEX-harish-chandra-representation-theory-a419b6bd13,lane:cjk,has_lane,0.9,MK6_2_001436
lane:cjk,lang:und,has_language,0.9,MK6_2_001436
lang:und,marker:MK6_2_001436,has_marker,0.9,MK6_2_001436
marker:MK6_2_001436,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001436
concept:CJK-W4-LEX-artin-artinian-finiteness-d5fab98be6,lane:cjk,has_lane,0.9,MK6_2_001437
lane:cjk,lang:und,has_language,0.9,MK6_2_001437
lang:und,marker:MK6_2_001437,has_marker,0.9,MK6_2_001437
marker:MK6_2_001437,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001437
concept:CJK-W4-LEX-completely-reducible-representation-theory-16a17e71af,lane:cjk,has_lane,0.9,MK6_2_001438
lane:cjk,lang:und,has_language,0.9,MK6_2_001438
lang:und,marker:MK6_2_001438,has_marker,0.9,MK6_2_001438
marker:MK6_2_001438,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001438
concept:Noetherian ring,lane:generic,has_lane,0.9,MK6_2_001439
lane:generic,lang:und,has_language,0.9,MK6_2_001439
lang:und,marker:MK6_2_001439,has_marker,0.9,MK6_2_001439
marker:MK6_2_001439,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001439
concept:polynomial ring,lane:generic,has_lane,0.9,MK6_2_001440
lane:generic,lang:und,has_language,0.9,MK6_2_001440
lang:und,marker:MK6_2_001440,has_marker,0.9,MK6_2_001440
marker:MK6_2_001440,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001440
concept:ideal,lane:generic,has_lane,0.9,MK6_2_001441
lane:generic,lang:und,has_language,0.9,MK6_2_001441
lang:und,marker:MK6_2_001441,has_marker,0.9,MK6_2_001441
marker:MK6_2_001441,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001441
concept:cross-Turkic transfer,lane:generic,has_lane,0.9,MK6_2_001442
lane:generic,lang:und,has_language,0.9,MK6_2_001442
lang:und,marker:MK6_2_001442,has_marker,0.9,MK6_2_001442
marker:MK6_2_001442,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001442
concept:,lane:generic,has_lane,0.9,MK6_2_001443
lane:generic,lang:und,has_language,0.9,MK6_2_001443
lang:und,marker:MK6_2_001443,has_marker,0.9,MK6_2_001443
marker:MK6_2_001443,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001443
concept:all,lane:generic,has_lane,0.9,MK6_2_001444
lane:generic,lang:und,has_language,0.9,MK6_2_001444
lang:und,marker:MK6_2_001444,has_marker,0.9,MK6_2_001444
marker:MK6_2_001444,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001444
concept:rf_image_range,lane:generic,has_lane,0.9,MK6_2_001445
lane:generic,lang:und,has_language,0.9,MK6_2_001445
lang:und,marker:MK6_2_001445,has_marker,0.9,MK6_2_001445
marker:MK6_2_001445,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001445
concept:rf_domain;rf_codomain,lane:generic,has_lane,0.9,MK6_2_001446
lane:generic,lang:und,has_language,0.9,MK6_2_001446
lang:und,marker:MK6_2_001446,has_marker,0.9,MK6_2_001446
marker:MK6_2_001446,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001446
concept:rf_relation;rf_function,lane:generic,has_lane,0.9,MK6_2_001447
lane:generic,lang:und,has_language,0.9,MK6_2_001447
lang:und,marker:MK6_2_001447,has_marker,0.9,MK6_2_001447
marker:MK6_2_001447,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001447
concept:rf_linear_map,lane:generic,has_lane,0.9,MK6_2_001448
lane:generic,lang:und,has_language,0.9,MK6_2_001448
lang:und,marker:MK6_2_001448,has_marker,0.9,MK6_2_001448
marker:MK6_2_001448,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001448
concept:all relation/function terms,lane:generic,has_lane,0.9,MK6_2_001449
lane:generic,lang:und,has_language,0.9,MK6_2_001449
lang:und,marker:MK6_2_001449,has_marker,0.9,MK6_2_001449
marker:MK6_2_001449,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001449
concept:public or accepted terminology,lane:generic,has_lane,0.9,MK6_2_001450
lane:generic,lang:und,has_language,0.9,MK6_2_001450
lang:und,marker:MK6_2_001450,has_marker,0.9,MK6_2_001450
marker:MK6_2_001450,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001450
concept:function terminology,lane:generic,has_lane,0.9,MK6_2_001451
lane:generic,lang:und,has_language,0.9,MK6_2_001451
lang:und,marker:MK6_2_001451,has_marker,0.9,MK6_2_001451
marker:MK6_2_001451,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001451
concept:relation-function boundary,lane:generic,has_lane,0.9,MK6_2_001452
lane:generic,lang:und,has_language,0.9,MK6_2_001452
lang:und,marker:MK6_2_001452,has_marker,0.9,MK6_2_001452
marker:MK6_2_001452,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001452
concept:all ledgers,lane:generic,has_lane,0.9,MK6_2_001453
lane:generic,lang:und,has_language,0.9,MK6_2_001453
lang:und,marker:MK6_2_001453,has_marker,0.9,MK6_2_001453
marker:MK6_2_001453,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001453
concept:interlanguage candidates,lane:generic,has_lane,0.9,MK6_2_001454
lane:generic,lang:und,has_language,0.9,MK6_2_001454
lang:und,marker:MK6_2_001454,has_marker,0.9,MK6_2_001454
marker:MK6_2_001454,evidence:adverse_or_false_sense,has_evidence_channel,0.9,MK6_2_001454
concept:znati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001455
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001455
lang:isv,marker:MK6_2_001455,has_marker,0.35,MK6_2_001455
marker:MK6_2_001455,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001455
concept:korak,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001456
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001456
lang:isv,marker:MK6_2_001456,has_marker,0.35,MK6_2_001456
marker:MK6_2_001456,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001456
concept:sootvětstvovati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001457
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001457
lang:isv,marker:MK6_2_001457,has_marker,0.35,MK6_2_001457
marker:MK6_2_001457,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001457
concept:ležati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001458
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001458
lang:isv,marker:MK6_2_001458,has_marker,0.35,MK6_2_001458
marker:MK6_2_001458,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001458
concept:sostojati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001459
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001459
lang:isv,marker:MK6_2_001459,has_marker,0.35,MK6_2_001459
marker:MK6_2_001459,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001459
concept:važi,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001460
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001460
lang:isv,marker:MK6_2_001460,has_marker,0.35,MK6_2_001460
marker:MK6_2_001460,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001460
concept:sovsěm,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001461
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001461
lang:isv,marker:MK6_2_001461,has_marker,0.35,MK6_2_001461
marker:MK6_2_001461,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001461
concept:provesti / izvesti,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001462
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001462
lang:isv,marker:MK6_2_001462,has_marker,0.35,MK6_2_001462
marker:MK6_2_001462,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001462
concept:nastavati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001463
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001463
lang:isv,marker:MK6_2_001463,has_marker,0.35,MK6_2_001463
marker:MK6_2_001463,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001463
concept:pokazati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001464
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001464
lang:isv,marker:MK6_2_001464,has_marker,0.35,MK6_2_001464
marker:MK6_2_001464,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001464
concept:izčezati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001465
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001465
lang:isv,marker:MK6_2_001465,has_marker,0.35,MK6_2_001465
marker:MK6_2_001465,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001465
concept:vměsto,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001466
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001466
lang:isv,marker:MK6_2_001466,has_marker,0.35,MK6_2_001466
marker:MK6_2_001466,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001466
concept:vyražati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001467
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001467
lang:isv,marker:MK6_2_001467,has_marker,0.35,MK6_2_001467
marker:MK6_2_001467,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001467
concept:jednoznačno oprěděljeny,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001468
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001468
lang:isv,marker:MK6_2_001468,has_marker,0.35,MK6_2_001468
marker:MK6_2_001468,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001468
concept:naležati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001469
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001469
lang:isv,marker:MK6_2_001469,has_marker,0.35,MK6_2_001469
marker:MK6_2_001469,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001469
concept:poslědstvije,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001470
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001470
lang:isv,marker:MK6_2_001470,has_marker,0.35,MK6_2_001470
marker:MK6_2_001470,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001470
concept:pytanje,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001471
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001471
lang:isv,marker:MK6_2_001471,has_marker,0.35,MK6_2_001471
marker:MK6_2_001471,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001471
concept:rěšenje,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001472
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001472
lang:isv,marker:MK6_2_001472,has_marker,0.35,MK6_2_001472
marker:MK6_2_001472,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001472
concept:sadržati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001473
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001473
lang:isv,marker:MK6_2_001473,has_marker,0.35,MK6_2_001473
marker:MK6_2_001473,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001473
concept:prědpoloženje,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001474
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001474
lang:isv,marker:MK6_2_001474,has_marker,0.35,MK6_2_001474
marker:MK6_2_001474,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001474
concept:protivno,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001475
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001475
lang:isv,marker:MK6_2_001475,has_marker,0.35,MK6_2_001475
marker:MK6_2_001475,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001475
concept:postaviti,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001476
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001476
lang:isv,marker:MK6_2_001476,has_marker,0.35,MK6_2_001476
marker:MK6_2_001476,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001476
concept:rečeno,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001477
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001477
lang:isv,marker:MK6_2_001477,has_marker,0.35,MK6_2_001477
marker:MK6_2_001477,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001477
concept:daljny,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001478
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001478
lang:isv,marker:MK6_2_001478,has_marker,0.35,MK6_2_001478
marker:MK6_2_001478,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001478
concept:prěnesti,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001479
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001479
lang:isv,marker:MK6_2_001479,has_marker,0.35,MK6_2_001479
marker:MK6_2_001479,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001479
concept:oblik,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001480
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001480
lang:isv,marker:MK6_2_001480,has_marker,0.35,MK6_2_001480
marker:MK6_2_001480,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001480
concept:kriva,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001481
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001481
lang:isv,marker:MK6_2_001481,has_marker,0.35,MK6_2_001481
marker:MK6_2_001481,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001481
concept:prědhodny,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001482
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001482
lang:isv,marker:MK6_2_001482,has_marker,0.35,MK6_2_001482
marker:MK6_2_001482,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001482
concept:prirěditi,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001483
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001483
lang:isv,marker:MK6_2_001483,has_marker,0.35,MK6_2_001483
marker:MK6_2_001483,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001483
concept:korolar,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001484
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001484
lang:isv,marker:MK6_2_001484,has_marker,0.35,MK6_2_001484
marker:MK6_2_001484,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001484
concept:obraz,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001485
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001485
lang:isv,marker:MK6_2_001485,has_marker,0.35,MK6_2_001485
marker:MK6_2_001485,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001485
concept:bukva,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001486
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001486
lang:isv,marker:MK6_2_001486,has_marker,0.35,MK6_2_001486
marker:MK6_2_001486,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001486
concept:prějdti,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001487
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001487
lang:isv,marker:MK6_2_001487,has_marker,0.35,MK6_2_001487
marker:MK6_2_001487,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001487
concept:obščnost,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001488
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001488
lang:isv,marker:MK6_2_001488,has_marker,0.35,MK6_2_001488
marker:MK6_2_001488,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001488
concept:početek,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001489
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001489
lang:isv,marker:MK6_2_001489,has_marker,0.35,MK6_2_001489
marker:MK6_2_001489,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001489
concept:obći,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001490
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001490
lang:isv,marker:MK6_2_001490,has_marker,0.35,MK6_2_001490
marker:MK6_2_001490,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001490
concept:nazyvaje se,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001491
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001491
lang:isv,marker:MK6_2_001491,has_marker,0.35,MK6_2_001491
marker:MK6_2_001491,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001491
concept:ręd,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001492
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001492
lang:isv,marker:MK6_2_001492,has_marker,0.35,MK6_2_001492
marker:MK6_2_001492,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001492
concept:lema,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001493
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001493
lang:isv,marker:MK6_2_001493,has_marker,0.35,MK6_2_001493
marker:MK6_2_001493,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001493
concept:prvy,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001494
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001494
lang:isv,marker:MK6_2_001494,has_marker,0.35,MK6_2_001494
marker:MK6_2_001494,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001494
concept:tvori,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001495
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001495
lang:isv,marker:MK6_2_001495,has_marker,0.35,MK6_2_001495
marker:MK6_2_001495,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001495
concept:ostati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001496
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001496
lang:isv,marker:MK6_2_001496,has_marker,0.35,MK6_2_001496
marker:MK6_2_001496,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001496
concept:tělo (algebra: body/division ring),lane:interslavic_proof_register,has_lane,0.35,MK6_2_001497
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001497
lang:isv,marker:MK6_2_001497,has_marker,0.35,MK6_2_001497
marker:MK6_2_001497,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001497
concept:davati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001498
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001498
lang:isv,marker:MK6_2_001498,has_marker,0.35,MK6_2_001498
marker:MK6_2_001498,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001498
concept:potęga,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001499
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001499
lang:isv,marker:MK6_2_001499,has_marker,0.35,MK6_2_001499
marker:MK6_2_001499,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001499
concept:cěly,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001500
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001500
lang:isv,marker:MK6_2_001500,has_marker,0.35,MK6_2_001500
marker:MK6_2_001500,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001500
concept:morati,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001501
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001501
lang:isv,marker:MK6_2_001501,has_marker,0.35,MK6_2_001501
marker:MK6_2_001501,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001501
concept:osnova,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001502
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001502
lang:isv,marker:MK6_2_001502,has_marker,0.35,MK6_2_001502
marker:MK6_2_001502,evidence:sourcebody_internal_candidate,has_evidence_channel,0.35,MK6_2_001502
concept:slěduje,lane:interslavic_proof_register,has_lane,0.35,MK6_2_001503
lane:interslavic_proof_register,lang:isv,has_language,0.35,MK6_2_001503
