status,path,top_root,signal_terms,path_class,source_use_decision,non_claim_boundary
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/B3_UPLOADER_READY_SUMMARY.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/BLOCKER_RECOVERY_ROWS_FAA2_EXTENSION.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/FABLE_SOURCE_USE_ADVERSE_SUPPORT_ROWS_FAA2.csv,uploader-transfer,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/FORMULA_NEIGHBORING_ROLLUP_FAA2.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/LOGBOOK_EXCERPT.md,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/MANIFEST.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/PACKAGE_VALIDATION.json,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/README.md,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/REVIEW_ONLY_RETURN_BOUNDARY_FAA2.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/SHA256SUMS.txt,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/SOURCE_CONTEXT_SAMPLE_ROWS_FAA2.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/SOURCE_GATED_SUPPORT_SLOT_ROWS_FAA2.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/TERM_FAMILY_SOURCE_USE_ROLLUP_FAA2.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/olp-faa2-relation-function-source-use-extension-20260706/OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706/ZERO_CLAIM_LEDGER_FAA2_EXTENSION.csv,uploader-transfer,source_use,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/r6-faa2c330-current-head-source-start-continuation-20260706/R6_FAA2C330_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_FAA2C330_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,uploader-transfer,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,uploader-transfer/r6-faa2c330-current-head-source-start-continuation-20260706/R6_FAA2C330_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_FAA2C330_SOURCE_USE_CONTINUATION_LEDGER.csv,uploader-transfer,source_use,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
