edge_id,pdf_page,annotation_index,rect_x0,rect_y0,rect_x1,rect_y1,visible_text_from_rect,input_destination,target_id,target_pdf_page,target_view,target_left,target_top,target_kind,target_expose,target_title,origin_class,application_id,override_id,status
sga1.edge.sha256.b4985c62a82a37b8f4ad3d181db608c9e73f6a9a68742ded6fed54f66d6b8e79,250,2,339.391,599.391,367.439,612.292,"X.1.3) ion, wi",proposition.645,sga1.e10.thm.1-3,168,/XYZ,87.874,683.507,thm,X,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.1097707c23f1dbf5b0c5555785afa3387b903ef184c5530879bc1291189d1f18,250,3,467.291,599.391,508.008,612.292,XIII.4.3 of prime,proposition.879,sga1.e13.prop.4-3,249,/XYZ,87.874,707.206,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.800086aee6606510a667f9e6081e4f29c10fba111e6c65f49fb6f04ea9439d12,250,4,198.809,561.143,240.142,572.771,XIII.4.1,proposition.876,sga1.e13.prop.4-1,248,/XYZ,87.874,765.508,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.71c4d8663c2ca6a623c4ef0cd660a24ee4a91276d54e16bfe4aa92ba0c9c68f4,250,5,89.844,508.731,129.412,521.632,(XIII.2.9) section.,proposition.851,sga1.e13.cor.2-9,234,/XYZ,87.874,371.331,cor,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.1ab9c9a6d6306b4c88d710180c3ccac9d12abbe94a0facaec5f3c8b88d52c145,250,6,227.739,508.731,267.838,521.632,XIII.4.3,proposition.879,sga1.e13.prop.4-3,249,/XYZ,87.874,707.206,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.8b582ae4155254a7b7e7eca12170f0506c09b8bde22a01d26d4b90b76e5e8be2,250,7,319.809,476.058,360.116,487.687,XIII.4.3.,proposition.879,sga1.e13.prop.4-3,249,/XYZ,87.874,707.206,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.8c2d1ca2313e91329c820c7a6b549aa75e913fe2cbdb7bf370b676da2ccb8062,250,8,99.605,101.142,130.688,112.770,XIII.4,section*.884,sga1.e13.sec.4.key-xiii-4-5-1,250,/XYZ,87.874,324.539,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.0f94a08186b9fd75d04255f80785927b6a1d2b68358ca4fdd8db1e0c20485fd3,251,0,370.014,735.882,401.581,748.784,XIII.4,section*.886,sga1.e13.sec.4.key-xiii-4-5-3,250,/XYZ,87.874,196.006,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.037904d941d336cede3ceabfb364155262103f2fbbd50f5643e644b69c7541bc,251,1,451.013,722.709,502.702,735.611,(XIII.4.-1.1),AMS.880,sga1.e13.eq.xiii-4-1-1.key-eq-xiii-4-3-1,249,/XYZ,90.84,598.436,eq,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.b59498d12745f9860fea31a921d12d95edde304aa30bd28224787769af09f8ac,251,2,108.090,712.485,139.173,721.993,XIII.4,section*.885,sga1.e13.sec.4.key-xiii-4-5-2,250,/XYZ,87.874,260.188,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.836a81b1c4317be01e4a2c72c4f7a927e5d05ae0f1695991318ca51c416eb9db,251,3,202.422,712.485,233.505,721.993,XIII.4,section*.884,sga1.e13.sec.4.key-xiii-4-5-1,250,/XYZ,87.874,324.539,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.1197ed7d48fb080dc7be803b99edb3e6ed77505ceb655fe62a192e211e41b230,251,4,256.360,712.485,287.443,721.993,XIII.4.,section*.886,sga1.e13.sec.4.key-xiii-4-5-3,250,/XYZ,87.874,196.006,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.2799b0ba83e31eee88b8e787f462e82bc2ee4bb3ccb1c678e3adb54bf8863baa,251,5,437.011,453.593,476.061,466.093,XIII.3.8.,proposition.873,sga1.e13.cor.3-8,247,/XYZ,87.874,525.872,cor,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.b481b39fedd787cd14ed7181c7a5aee8216080b864540d5568c95f0dc8af8224,251,6,444.038,440.035,483.384,452.937,XIII.3.5 in dimen,proposition.869,sga1.e13.cor.3-5,245,/XYZ,87.874,652.645,cor,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.23b6de5dea9733206da7c39af55e6d329c3f77e9e7557e2011f0e8d9ab75a2b9,251,7,89.874,401.181,129.700,414.996,≤1. It f (XIII.1.4 all the hy,proposition.791,sga1.e13.rem.1-4,216,/XYZ,87.874,607.298,rem,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.776cbb70ef7a69f4d34959b26d45c4e5b642259eddabc6f3768d5e126fe4a971,251,8,188.817,388.836,228.385,400.465,XIII.4.2.,proposition.878,sga1.e13.lem.4-2,248,/XYZ,87.874,211.41,lem,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.df37781501114f5ed32c8897f2bae92ce8357f2442481ba38af92b5bfd6e5fcc,251,9,269.016,266.973,320.705,279.874,(XIII.4.-1.0),AMS.888,sga1.e13.eq.xiii-4-1-0,251,/XYZ,90.84,574.308,eq,XIII,"K\""unneth formula",inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.1790f3342cb79de46b82979c7da2ac390470e24183762ece51a1cac354c5fa34,251,10,252.564,213.602,304.253,226.504,(XIII.4.-1.0),AMS.888,sga1.e13.eq.xiii-4-1-0,251,/XYZ,90.84,574.308,eq,XIII,"K\""unneth formula",inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.dd718a5110e61a270638759ec4cac804e55aa793bfef23c7b1412b7379b93c5c,252,0,207.135,655.309,245.963,666.937,XIII.4.1,proposition.876,sga1.e13.prop.4-1,248,/XYZ,87.874,765.508,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.0f10249c12aa1cb0e9eed2e631134cf038994230bc5395aba5c7b2d878631e69,252,1,267.657,655.309,306.485,666.937,XIII.4.3,proposition.879,sga1.e13.prop.4-3,249,/XYZ,87.874,707.206,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.79a407a0e8fbfcb083294555e53485d47148ac16b06423bdf656b12591ea28e7,252,2,102.493,401.860,130.140,414.761,V.6.9) orphism,proposition.416,sga1.e05.prop.6-9,97,/XYZ,87.874,662.9,prop,V,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.01c491b009d3b6ba6448fa61097913e8ac439d567a05c27b02c0b6ad2ac9636f,252,3,311.198,401.860,362.887,414.761,1 (XIII.4.-1.0) is an epimor,AMS.890,sga1.e13.eq.xiii-4-1-0.key-eq-xiii-4-7-0,252,/XYZ,90.84,618.398,eq,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.1f404cba8fe6fd62027ecaffdffc1cabc02369b62792e20d38d2794aea2feb5c,252,4,170.488,351.698,222.176,364.600,(XIII.4.-1.1) p generated,AMS.891,sga1.e13.eq.xiii-4-1-1.key-eq-xiii-4-7-1,252,/XYZ,90.84,506.028,eq,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.269e7e0e390b7edbfb141cd063c8067b0e38b55d7c1256cd93fd0b5ffcba5e84,252,5,334.199,201.888,365.929,214.789,XIII.4. isfied:,section*.889,sga1.e13.sec.4.key-xiii-4-7,251,/XYZ,87.874,207.007,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.29c15e6e2c828463f42629dfbf346c71967d09a3d9ea7b2d79698278cb79da9e,252,6,207.054,81.316,258.743,94.217,(XIII.4.-1.3),AMS.893,sga1.e13.eq.xiii-4-1-3,252,/XYZ,90.84,283.138,eq,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.887ba9087af012c7dd5dee370efc4c4d373953a87bd0267bf23cef29a7275420,253,0,319.967,735.882,371.656,748.784,(XIII.4.-1.2),AMS.892,sga1.e13.eq.xiii-4-1-2,252,/XYZ,90.84,386.978,eq,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.26e6544534057923ca894959bbf2c578f59ca8e71917b20cbd88a09529746690,253,1,349.954,303.775,390.593,315.404,"XIII.4.7,",proposition.894,sga1.e13.prop.4-7,252,/XYZ,87.874,218.563,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.b4ef59c73b44081ead1aa89dd64bc9e3315fa2698bb46e4aa6e71216f1103233,253,2,195.126,219.540,202.573,232.441,(∗) up,AMS.896,sga1.e13.eq.star.key-eq-xiii-4-8-star,253,/XYZ,90.84,287.932,eq,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.435ec458f10320cc3fb91fa845049698f17153e5b3b1fb0ef50bb6d30304a892,253,3,277.498,219.496,316.955,233.709,"XIII.4.7. rs L(x, .",proposition.894,sga1.e13.prop.4-7,252,/XYZ,87.874,218.563,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.d2f49379985c0b718b72df458fca60241dd8e2bcbbfd551c67792ccac63aedf0,253,4,355.435,120.170,387.059,133.072,XIII.4 en subse,section*.889,sga1.e13.sec.4.key-xiii-4-7,251,/XYZ,87.874,207.007,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.25a5b4e10fbdb357daf14195f4ff49e3c574584ea7c9a5e74be271c52597451d,254,0,249.635,722.931,289.942,735.832,XIII.1.3,proposition.790,sga1.e13.ex.1-3,216,/XYZ,87.874,679.207,ex,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.a23a1da89f8d642f6cf36fdae9ec0e7298a7894bb527d806ce66403bb30fd199,254,1,168.898,693.100,200.550,709.506,XIII.4 X over a,section*.883,sga1.e13.sec.4.key-xiii-4-5,250,/XYZ,87.874,492.127,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.e95594daed4a254d42e0781d957ead67722a466316b7a3a5c21efdb4e975f728,254,2,370.273,640.787,401.925,655.045,e there XIII.4 . cit. ) t,section*.889,sga1.e13.sec.4.key-xiii-4-7,251,/XYZ,87.874,207.007,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.e379e0a3dca7a901cd4426c5452db0ebc4f8aa310a73c0d55682e9fab4c1ee98,254,3,439.875,418.120,479.442,431.227,(XIII.2.3,proposition.835,sga1.e13.rem.2-3,229,/XYZ,87.874,663.36,rem,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.b0db32e457b9d6aa576e6330d1e3b76939f3f5321c4a20ecae1868ccbaffbcea,254,4,330.186,345.875,352.669,358.376,I.7.4.,proposition.59,sga1.e01.cor.7-4,13,/XYZ,87.874,633.086,cor,I,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.40cad1834f3c3dd344a7acee804cffb67debc42ea590019dcb7f288a49474085,254,5,260.983,214.021,302.317,225.650,"XIII.5.1,",proposition.899,sga1.e13.prop.5-1,254,/XYZ,87.874,533.912,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.47f3dd791ef2e5d015d3c62e48a93c09290c01cab59da6b36870f18599816f50,255,0,372.161,748.834,411.729,761.735,(XIII.5.1) ion of X′,proposition.899,sga1.e13.prop.5-1,254,/XYZ,87.874,533.912,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.e1fd3ae1066331390aaf873482a272b7cd10df155357f2f47359e79acb391a28,255,1,204.515,722.931,232.871,735.832,(I.10.2),proposition.110,sga1.e01.cor.10-2,22,/XYZ,87.874,545.127,cor,I,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.62a20fa42961f220c31545734061cd408a9107c0605fa0dd04dc1912dcbd62d3,255,2,393.453,641.229,420.597,654.970,f Y . A X.3.6.,proposition.681,sga1.e10.lem.3-6,177,/XYZ,87.874,576.842,lem,X,\ifthenelse {\boolean {orig}} {\textsc {Abhyankar}'s lemma} {\textsc {Abhyankar}'s lemma},inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.21293337cf362021e64bd33cef3744203484c70c2b2ac37ef5bac7d293185cff,255,3,300.104,388.077,339.561,399.706,"XIII.5.2,",proposition.900,sga1.e13.prop.5-2,254,/XYZ,87.874,287.006,prop,XIII,Absolute Abhyankar lemma,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.0b1b46fa7f36fbb18613dae64a5636038dd907e4667f5906d22c15b879729019,255,4,417.587,107.769,448.670,120.671,(XIII.2) that(,section*.819,sga1.e13.sec.2.key-xiii-2-1,225,/XYZ,87.874,136.845,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.43901cc7b8d2326713d9daa520fd36b3e8e67107c11ca7a4413b817e0735dc78,256,0,299.645,677.069,339.213,689.970,1 1 (XIII.2.1),proposition.821,sga1.e13.def.2-1,226,/XYZ,87.874,626.956,def,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.1ab555d8fae073601f3cd99c6041152981c28c23f26994717483947364cc3d34,256,1,388.488,656.471,428.056,669.372,(XIII.5.1) r S at x′,proposition.899,sga1.e13.prop.5-1,254,/XYZ,87.874,533.912,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.8eea566c045bb196733cbd2455686f70dfa70d58cbdc7f49ae33dc9d0e6849c7,256,2,380.547,630.568,403.448,643.470,(I.7.4) t every,proposition.59,sga1.e01.cor.7-4,13,/XYZ,87.874,633.086,cor,I,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.9fc25075bd24ad3ee95147d8e36ef18f1001112b9d56e5736e6c5d58447e2b34,256,3,463.734,617.617,503.302,630.518,(XIII.5.1),proposition.899,sga1.e13.prop.5-1,254,/XYZ,87.874,533.912,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.1ac6cefbf7309e402efd59a037635657137abd35827bf9ec24b73b9892c3f024,256,4,349.290,571.116,388.858,584.017,(XIII.5.4) t localizat,proposition.903,sga1.e13.prop.5-4,255,/XYZ,87.874,137.395,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.a8b2e71ad8aa1a33f5dbe32c77a15362e9196fdf3bf66a2173d5ecdc082f84c2,256,5,356.018,199.395,383.162,214.538,trum o X.3.6. is were,proposition.681,sga1.e10.lem.3-6,177,/XYZ,87.874,576.842,lem,X,\ifthenelse {\boolean {orig}} {\textsc {Abhyankar}'s lemma} {\textsc {Abhyankar}'s lemma},inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.2e25ebcc7e2eccb1eb74cbcbd9a4dde363c1d1b9b92dc052d0bd8455124160a0,256,6,228.018,117.150,267.918,130.715,"1η 1η XIII.5.2, nding the",proposition.900,sga1.e13.prop.5-2,254,/XYZ,87.874,287.006,prop,XIII,Absolute Abhyankar lemma,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.e1bea12706ddfbf2bbbc372dff7bd64963a8d5ad689c62b4747f7ca0ce1a1c06,257,0,261.748,735.155,302.348,748.716,XIII.5.4.,proposition.903,sga1.e13.prop.5-4,255,/XYZ,87.874,137.395,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.f8726f9bca63fe17c978d9484963667f50119780b5cecd6d9d13da67dfef8fa6,257,1,212.786,552.502,252.576,565.403,"XIII.5.4,",proposition.903,sga1.e13.prop.5-4,255,/XYZ,87.874,137.395,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.3ff598371f615312032998f4db2f261b8b7c443c95f82e99ddc05038c1dcdf22,257,2,313.330,396.035,354.664,409.596,XIII.5.6.,proposition.905,sga1.e13.cor.5-6,257,/XYZ,87.874,765.508,cor,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.37885702f2bd58bf9d1df628a84156d458668528fb1101f9ae5f0e184517894c,258,0,158.696,650.185,189.210,663.745,"torsor u XIII.2,",section*.825,sga1.e13.sec.2.key-xiii-2-1-4,227,/XYZ,87.874,765.508,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.241b44201f9681c4adcd9c8b4b50fb2a15a23fed8542c626277a298a2c8236f5,258,1,287.055,622.195,327.362,636.669,XIII.5.6,proposition.905,sga1.e13.cor.5-6,257,/XYZ,87.874,765.508,cor,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.dfbfe931c0876f1f1c37c3b386280a6d569cb571cd096a531eec6fe9fa2515d2,258,2,190.353,608.112,197.800,621.013,(∗) ow,AMS.908,sga1.e13.eq.star.key-eq-xiii-5-7-star,258,/XYZ,90.84,722.023,eq,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.852285a49926af7bd2e982cb95cf99cb75976719f22a297a09c4088c2cba84d9,258,3,492.530,494.847,505.432,507.748,(∗∗),AMS.909,sga1.e13.eq.starstar,258,/XYZ,90.84,556.292,eq,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.b9e27afa5112651249c62d1e2b88b52629b3bf92da0857c91ad25fb4381b4aff,258,4,220.365,372.349,251.448,385.250,(XIII.0),section*.779,sga1.e13.sec.0,212,/XYZ,87.874,321.963,sec,XIII,Review of the theory of stacks,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.69ce3d81c25efe6f930f13d4dbe7b57c1de1580e8dc2ef8d09c3b155e9dbf6a6,258,5,498.558,305.737,506.823,314.937,"[1,",cite.XIII.1,sga1.e13.bib.xiii-1,261,/XYZ,87.874,651.934,bib,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.b36935776cab4e856e897479cea0367fd815546184d63770ba209a0d87f53f24,259,0,252.086,503.418,292.393,515.046,X XIII.6.3 ′,proposition.913,sga1.e13.lem.6-3,259,/XYZ,87.874,460.111,lem,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.e57fa5e5dcd6a94e13412143118addbc3e071e9b7d45132ec7e36acb06c89f35,259,1,359.340,476.909,398.169,490.015,"XIII.6.3; , which co",proposition.913,sga1.e13.lem.6-3,259,/XYZ,87.874,460.111,lem,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.9d3d56fd8efe6c3dc6490aefc595fc7c1b7b75363bf7c4f3d8365dc89828c3de,260,0,168.174,748.834,207.741,761.735,XIII.6.1,proposition.911,sga1.e13.prop.6-1,258,/XYZ,87.874,453.781,prop,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.0177b04756c043550a31c493dcce1da94e67476ec62c0029b17425a6ffc79844,260,1,413.567,748.834,453.135,761.735,XIII.2.4,proposition.836,sga1.e13.thm.2-4,229,/XYZ,87.874,238.994,thm,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.33640a93ad75996914448331c6a4d4d8f6f75f0760a571d44996710d8548d249,260,2,452.672,716.455,483.755,729.357,(XIII.2) . Let Φ,section*.819,sga1.e13.sec.2.key-xiii-2-1,225,/XYZ,87.874,136.845,sec,XIII,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.c4ec504c266fd05b6b255f3106d3c17d18c3fd9641d9eb44fce84246d5f51aa9,262,0,271.527,635.097,278.128,646.399,.1,section*.5,sga1.e01.sec.1,6,/XYZ,87.874,612.746,sec,I,Notions of differential calculus,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.6555fdc67bcadc812553a5716e228681db518dd0d69eabee2c0cf784042ddd48,262,1,271.527,618.753,278.128,632.169,1,section*.5,sga1.e01.sec.1,6,/XYZ,87.874,612.746,sec,I,Notions of differential calculus,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.efeff9ed66d20ff42607e140b26510c7319fe4dc4d4a0fec4883d3c5ae317e3b,262,2,256.680,603.687,263.281,615.824,".1,",section*.5,sga1.e01.sec.1,6,/XYZ,87.874,612.746,sec,I,Notions of differential calculus,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.aedf5730828ffa6408cabfd4a94539bc7ded0ffe67806ac6b5bf759ca4bab5ff,262,3,266.920,603.687,278.128,615.824,36,equation*.194,sga1.e02.eq.4-5,41,/XYZ,246.978,388.865,eq,II,Remarks II.4.18,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.2f65b2b9d93f42e9b76ae8995c94db08bfebe51acd1d3f75532ebce7560c4c1e,262,4,271.527,588.583,278.128,600.758,1,section*.5,sga1.e01.sec.1,6,/XYZ,87.874,612.746,sec,I,Notions of differential calculus,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.ec9e8cba41479485235798437446aaba1800e58271631f72bdd98f2ce5a36747,262,5,271.527,574.573,278.128,585.128,. 2,proposition.18,sga1.e01.cor.3-4,7,/XYZ,87.874,436.204,cor,I,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.db439f7818895473ecae4d4a6dec27266ce616406e5c14ce9de19a34a2085e56,262,6,266.920,558.816,278.128,570.954,. 36,equation*.194,sga1.e02.eq.4-5,41,/XYZ,246.978,388.865,eq,II,Remarks II.4.18,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.32ae617f6413800f9d7bbc72636d75eec4cf0afe826c89523711a90802041755,262,7,266.920,544.806,278.128,555.361,. 51,proposition.253,sga1.e03.cor.5-2,56,/XYZ,521.575,679.107,cor,III,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.4eae305d36558e75cfea5250bb241ad19d75fb91e4c18556fb1e8b61b92fba2b,262,8,266.920,530.570,278.128,541.529,80,section*.388,sga1.e05.sec.4,85,/XYZ,87.874,520.655,sec,V,Axiomatic conditions for a Galois theory,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.b931c73cc704c2a8b350a157e2d39188db2251f4c63e4bc3dcd326a861bfbc74,262,9,266.920,517.928,278.128,525.594,.83,AMS.390,sga1.e05.eq.star.key-eq-v-4-star,86,/XYZ,90.84,608.134,eq,V,Axiomatic conditions for a Galois theory,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.de38105fb0380f72617a570842c5c60bb9dc65f1d2aff3bf3f3e62b84759b0fa,262,10,266.920,500.803,278.128,511.762,.85,proposition.396,sga1.e05.prop.5-2,90,/XYZ,87.874,238.88,prop,V,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.c8edfec6cb6efa7771b3ce71ed977624bee342e16681143c864becc508f78fd9,262,11,266.920,488.161,278.128,496.331,87,proposition.402,sga1.e05.cor.5-7,92,/XYZ,87.874,557.465,cor,V,,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.2dcaff2c68135f4d602f46912f64dd8c931b61da3ed2ae36d8332edb7379c215,262,12,266.920,471.036,278.128,481.995,93,section*.421,sga1.e05.sec.7,98,/XYZ,87.874,721.875,sec,V,The case of preschemes,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.cbc752c3f6f974544460c44ead7c70e832afa3eeb07841d8c368e9e20058bbc2,262,13,266.920,456.153,278.128,467.517,93,section*.421,sga1.e05.sec.7,98,/XYZ,87.874,721.875,sec,V,The case of preschemes,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.96f816e46c7274e80de11f1df65f2ef9820ab4a49d2a38b8a1d07ea5a7690d47,262,14,266.920,441.269,278.128,452.228,94,section*.421,sga1.e05.sec.7,98,/XYZ,87.874,721.875,sec,V,The case of preschemes,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.52e7cc057eff82ef4dc3611fbad09ec262b5d9dbfb8c3b3f68b797334bae83b3,262,15,266.920,426.385,278.128,437.749,.94,section*.421,sga1.e05.sec.7,98,/XYZ,87.874,721.875,sec,V,The case of preschemes,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.b5535e193a0ea0eb7377c21cbfcf5645929d5ae3bf6a3aa00cf9e17038cc45ca,262,16,266.920,413.743,278.128,421.880,.97,section*.428,sga1.e06.sec.1,101,/XYZ,87.874,141.2,sec,VI,"Universes, categories, and equivalences of categories",inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.3a1cf94f677de75e3a6cff75e6b2e54a679caca9fd0b763860a2ce71eee11764,262,17,266.920,398.860,278.128,406.996,.97,section*.428,sga1.e06.sec.1,101,/XYZ,87.874,141.2,sec,VI,"Universes, categories, and equivalences of categories",inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.78c4e382d3d96bf20e72b60cf6d43f1564e22d7a5091017abe7802ba98d56c74,262,18,266.920,381.735,278.128,392.694,.97,section*.428,sga1.e06.sec.1,101,/XYZ,87.874,141.2,sec,VI,"Universes, categories, and equivalences of categories",inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.f6e6433b5c3fe3109f27524cfde878677a1584e4eda9975806acb1b1e9c1b133,262,19,266.920,366.851,278.128,377.810,.97,section*.428,sga1.e06.sec.1,101,/XYZ,87.874,141.2,sec,VI,"Universes, categories, and equivalences of categories",inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.cfc2a9eff7a14c4be5f9aae1ff80c5413923883623376e2af20cb8ef4444a3d3,262,20,266.920,351.968,278.128,363.332,97,section*.428,sga1.e06.sec.1,101,/XYZ,87.874,141.2,sec,VI,"Universes, categories, and equivalences of categories",inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.cc64e3bbb521aa7fa391b57c724f53e178c3131cbafb14f4d95f0f21f176b646,262,21,266.920,339.326,278.128,347.978,.97,section*.428,sga1.e06.sec.1,101,/XYZ,87.874,141.2,sec,VI,"Universes, categories, and equivalences of categories",inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.61d5b8301e2fd966d81452864493b1df5ef06196411356a4d3e534c92ecebf8e,262,22,266.920,321.553,278.128,332.579,.98,section*.430,sga1.e06.sec.2,103,/XYZ,87.874,762.52,sec,VI,Categories over another category,inherited_internal_link,,,resolved_stable_goto
sga1.edge.sha256.bcfd10435d0eeed0051101647f6bcbb88a9e42b4a6b0bb7c226c07d35bf8c589,262,23,266.920,306.670,278.128,318.276,.98,section*.430,sga1.e06.sec.2,103,/XYZ,87.874,762.52,sec,VI,Categories over another category,inherited_internal_link,,,resolved_stable_goto
