printed_page	full_pdf_page	scope_leaf	unit_id	segment	placement	french_tex	english_tex	cross_language_math	source_review	manual_evidence
94	111	32	p094.u05	2	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u05	3	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u05	4	inline	L	L	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u05	5	display	"\begin{array}{ll}
t+\psi s=EK,&m^2=EF,\\
t-\psi s=FL,&(s\varphi')^2-au'^2=KL.
\end{array}"	"\begin{array}{ll}
t+\psi s=EK,&m^2=EF,\\
t-\psi s=FL,&(s\varphi')^2-au'^2=KL.
\end{array}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u05	6	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u05	7	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u05	8	display	\leg{E}{a}=1,\quad\leg{F}{a}=1.	\leg{E}{a}=1,\quad\leg{F}{a}=1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u06	1	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u06	2	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u06	3	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u06	4	inline	u'=\dfrac{u}{m}	u'=\dfrac{u}{m}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u06	5	inline	s\varphi'	s\varphi'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u06	6	inline	(s\varphi')^2-au'^2	(s\varphi')^2-au'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u06	7	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u06	8	inline	L	L	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
95	112	33	p095.u01	1	display	\leg{K}{a}=1,\quad\leg{L}{a}=1.	\leg{K}{a}=1,\quad\leg{L}{a}=1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u01	2	display	\leg{EK}{a}=\leg{t+\psi s}{a}=1,\quad\leg{FL}{a}=\leg{t-\psi s}{a}=1.	\leg{EK}{a}=\leg{t+\psi s}{a}=1,\quad\leg{FL}{a}=\leg{t-\psi s}{a}=1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u01	3	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u01	4	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u01	5	inline	\leg{t-\psi s}{a}=1	\leg{t-\psi s}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u01	6	inline	\leg{\psi s-t}{a}=1	\leg{\psi s-t}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u01	7	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u01	8	inline	\leg{\psi s\pm t}{a}=1	\leg{\psi s\pm t}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	1	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	2	inline	u'=\dfrac{u}{m}	u'=\dfrac{u}{m}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	3	inline	(s\varphi')^2	(s\varphi')^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	4	inline	u'^2	u'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	5	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	6	inline	(s\varphi')^2-au'^2	(s\varphi')^2-au'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	7	inline	8n	8n	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	8	inline	8n+4	8n+4	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	9	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	10	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	11	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	12	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	13	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	14	inline	\leg{K}{a}=1	\leg{K}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	15	inline	\leg{L}{a}=1	\leg{L}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	16	inline	K=2^\beta K'	K=2^\beta K'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	17	inline	2^\beta	2^\beta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	18	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	19	inline	K'	K'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	20	inline	(s\varphi')^2-au'^2	(s\varphi')^2-au'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	21	inline	\leg{K'}{a}=1	\leg{K'}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	22	inline	a=8n+1	a=8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	23	inline	\leg{2}{a}=1	\leg{2}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	24	inline	\leg{2^\beta}{a}=1	\leg{2^\beta}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	25	inline	\leg{K'}{a}=1	\leg{K'}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	26	inline	\leg{K}{a}=1	\leg{K}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	27	inline	\leg{L}{a}=1	\leg{L}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	28	inline	\leg{E}{a}=1	\leg{E}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	29	inline	\leg{F}{a}=1	\leg{F}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	30	display	\leg{EK}{a}=\leg{t+\psi s}{a}=1,\quad\leg{FL}{a}=\leg{t-\psi s}{a}=1.	\leg{EK}{a}=\leg{t+\psi s}{a}=1,\quad\leg{FL}{a}=\leg{t-\psi s}{a}=1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	31	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	32	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	33	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u02	34	inline	\leg{\psi s\pm t}{a}=1	\leg{\psi s\pm t}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u03	1	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u03	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u03	3	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u03	4	inline	KL	KL	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u03	5	inline	(s\varphi')^2-au'^2	(s\varphi')^2-au'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u03	6	inline	8n+4	8n+4	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u03	7	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
95	112	33	p095.u03	8	inline	L	L	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/95
96	113	34	p096.u01	1	inline	4n+2	4n+2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	2	inline	K=2K'	K=2K'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	3	inline	L=2L'	L=2L'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	4	inline	K'	K'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	5	inline	L'	L'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	6	inline	(s\varphi')^2-au'^2	(s\varphi')^2-au'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	7	inline	\leg{K'}{a}=1	\leg{K'}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	8	inline	\leg{L'}{a}=1	\leg{L'}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	9	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	10	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	11	inline	\leg{2}{a}=-1	\leg{2}{a}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	12	inline	\leg{K}{a}=-1	\leg{K}{a}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	13	inline	\leg{L}{a}=-1	\leg{L}{a}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	14	inline	\leg{E}{a}=1	\leg{E}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	15	inline	\leg{F}{a}=1	\leg{F}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	16	display	\leg{EK}{a}=\leg{t+\psi s}{a}=-1,\quad\leg{FL}{a}=\leg{t-\psi s}{a}=-1.	\leg{EK}{a}=\leg{t+\psi s}{a}=-1,\quad\leg{FL}{a}=\leg{t-\psi s}{a}=-1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	17	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	18	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	19	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u01	20	display	\leg{\psi s\pm t}{a}=-1.	\leg{\psi s\pm t}{a}=-1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u02	1	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u02	2	inline	\leg{\psi s\pm t}{a}=1	\leg{\psi s\pm t}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u02	3	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u02	4	inline	\leg{\psi s\pm t}{a}=(-1)^{\frac{a-1}{4}}	\leg{\psi s\pm t}{a}=(-1)^{\frac{a-1}{4}}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	1	inline	(\vartheta')	(\vartheta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	2	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	3	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	5	inline	\leg{t}{a}=1	\leg{t}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	6	inline	\leg{t}{a}=-1	\leg{t}{a}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	7	inline	\leg{\psi s\pm t}{a}=1	\leg{\psi s\pm t}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	8	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	9	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	10	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u03	11	display	"\leg{t}{a}=\leg{\psi s\pm t}{a}\quad\text{ou}\quad
\leg{t}{a}=-\leg{\psi s\pm t}{a}."	"\leg{t}{a}=\leg{\psi s\pm t}{a}\quad\text{or}\quad
\leg{t}{a}=-\leg{\psi s\pm t}{a}."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u04	1	inline	(\vartheta')	(\vartheta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u04	2	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u04	3	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u04	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u04	5	display	"\leg{t}{a}=(-1)^{\frac{a-1}{4}}\quad\text{ou}\quad
\leg{t}{a}=-(-1)^{\frac{a-1}{4}}."	"\leg{t}{a}=(-1)^{\frac{a-1}{4}}\quad\text{or}\quad
\leg{t}{a}=-(-1)^{\frac{a-1}{4}}."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u04	6	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
96	113	34	p096.u04	7	inline	\leg{\psi s\pm t}{a}=(-1)^{\frac{a-1}{4}}	\leg{\psi s\pm t}{a}=(-1)^{\frac{a-1}{4}}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/96
97	114	35	p097.u01	1	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u01	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u01	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u01	4	display	"\leg{t}{a}=\leg{\psi s\pm t}{a}\quad\text{ou}\quad
\leg{t}{a}=-\leg{\psi s\pm t}{a}."	"\leg{t}{a}=\leg{\psi s\pm t}{a}\quad\text{or}\quad
\leg{t}{a}=-\leg{\psi s\pm t}{a}."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u01	5	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u01	6	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u02	1	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u02	2	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u02	3	inline	\leg{t}{a}=\leg{\psi s\pm t}{a}	\leg{t}{a}=\leg{\psi s\pm t}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u02	4	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u02	5	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u02	6	inline	\leg{t}{a}=-\leg{\psi s\pm t}{a}	\leg{t}{a}=-\leg{\psi s\pm t}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	1	inline	\leg{p}{a}=1	\leg{p}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	2	inline	\chi^2\equiv p\md{a}	\chi^2\equiv p\md{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	3	inline	-\frac12a	-\frac12a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	4	inline	\frac12a	\frac12a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	5	inline	\chi	\chi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	6	inline	(\eta')	(\eta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	7	inline	t^2\equiv ps^2\md{a}	t^2\equiv ps^2\md{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	8	inline	t^2\equiv\chi^2s^2	t^2\equiv\chi^2s^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	9	inline	\pm t\equiv\chi s\md{a}	\pm t\equiv\chi s\md{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	10	inline	\chi^2\equiv p\md{a}	\chi^2\equiv p\md{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	11	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	12	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	13	inline	\leg{t}{a}=\leg{\psi s\pm t}{a}	\leg{t}{a}=\leg{\psi s\pm t}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	14	inline	\pm t\equiv\chi s\md{a}	\pm t\equiv\chi s\md{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	15	inline	\pm t	\pm t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	16	inline	\chi s	\chi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u03	17	display	\leg{t}{a}=\leg{\psi s+\chi s}{a}=\leg{\psi+\chi}{a}\leg{s}{a}.	\leg{t}{a}=\leg{\psi s+\chi s}{a}=\leg{\psi+\chi}{a}\leg{s}{a}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	1	inline	\pm t\equiv\chi s\md{a}	\pm t\equiv\chi s\md{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	3	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	4	inline	\leg{t}{a}=\leg{\chi}{a}\leg{s}{a}	\leg{t}{a}=\leg{\chi}{a}\leg{s}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	5	inline	\leg{t^2}{a}=\leg{\chi}{a}\leg{\chi+\psi}{a}\leg{s^2}{a}	\leg{t^2}{a}=\leg{\chi}{a}\leg{\chi+\psi}{a}\leg{s^2}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	6	inline	\leg{\chi(\chi+\psi)}{a}=1	\leg{\chi(\chi+\psi)}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	7	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	8	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	9	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	10	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u04	11	inline	\leg{\chi(\chi+\psi)}{a}=-1	\leg{\chi(\chi+\psi)}{a}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u05	1	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u05	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u05	3	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
97	114	35	p097.u05	4	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/97
98	115	36	p098.u02	1	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u02	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u02	3	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u02	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u02	5	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u02	6	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u02	7	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u04	1	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u04	2	inline	\psi^2	\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u04	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u04	4	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
98	115	36	p098.u05	1	inline	(\delta')	(\delta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/98
