row_uid,term_id,src_state,dst_state,channel,weight,state,evidence,note
stateC_1047__ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,q3_ISV_FORM::razklad v k sostavnyh česti / k podgrup,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1047__ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,q3_ISV_FORM::razklad v k sostavnyh česti / k podgrup,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1047__ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,q3_ISV_FORM::razklad v k sostavnyh česti / k podgrup,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1047__ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,q3_ISV_FORM::razklad v k sostavnyh česti / k podgrup,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1048__ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razlo_enja_raz,ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,q0_START,q1_SOURCE::Zerlegungsgruppe; Verzweigungsstellen; unverzweigt,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1048__ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razlo_enja_raz,ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,q1_SOURCE::Zerlegungsgruppe; Verzweigungsstellen; unverzweigt,q2_CONCEPT::grup,concept_link,1.0,state_C,concept_link,B_intl_stem_probeable
stateC_1048__ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razlo_enja_raz,ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,q2_CONCEPT::grup,q3_ISV_FORM::grupa razloženja; razvětvjene města; nerazvětvjeny,form_realization,1.0,state_C,chosen_form_latin,
stateC_1048__ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razlo_enja_raz,ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,q3_ISV_FORM::grupa razloženja; razvětvjene města; nerazvětvjeny,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1048__ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razlo_enja_raz,ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,q3_ISV_FORM::grupa razloženja; razvětvjene města; nerazvětvjeny,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1048__ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razlo_enja_raz,ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,q3_ISV_FORM::grupa razloženja; razvětvjene města; nerazvětvjeny,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1048__ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razlo_enja_raz,ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,q3_ISV_FORM::grupa razloženja; razvětvjene města; nerazvětvjeny,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1049__ISV-zerlegungssatz--teorema_razlo_enja,ISV-zerlegungssatz--teorema_razloženja,q0_START,q1_SOURCE::Zerlegungssatz,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1049__ISV-zerlegungssatz--teorema_razlo_enja,ISV-zerlegungssatz--teorema_razloženja,q1_SOURCE::Zerlegungssatz,q2_CONCEPT::theorem,concept_link,1.0,state_C,v10_queue,B_intl_stem_probeable
stateC_1049__ISV-zerlegungssatz--teorema_razlo_enja,ISV-zerlegungssatz--teorema_razloženja,q2_CONCEPT::theorem,q3_ISV_FORM::teorema razloženja,form_realization,1.0,state_C,chosen_form_latin,
stateC_1049__ISV-zerlegungssatz--teorema_razlo_enja,ISV-zerlegungssatz--teorema_razloženja,q3_ISV_FORM::teorema razloženja,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1049__ISV-zerlegungssatz--teorema_razlo_enja,ISV-zerlegungssatz--teorema_razloženja,q3_ISV_FORM::teorema razloženja,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1049__ISV-zerlegungssatz--teorema_razlo_enja,ISV-zerlegungssatz--teorema_razloženja,q3_ISV_FORM::teorema razloženja,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1049__ISV-zerlegungssatz--teorema_razlo_enja,ISV-zerlegungssatz--teorema_razloženja,q3_ISV_FORM::teorema razloženja,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,0.5426,state_C,west,
stateC_1049__ISV-zerlegungssatz--teorema_razlo_enja,ISV-zerlegungssatz--teorema_razloženja,q3_ISV_FORM::teorema razloženja,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1050__ISV-zerlegungss_tze--razlo_ne_teoremy,ISV-zerlegungssätze--razložne_teoremy,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1050__ISV-zerlegungss_tze--razlo_ne_teoremy,ISV-zerlegungssätze--razložne_teoremy,q1_SOURCE::unknown_source,q2_CONCEPT::module,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1050__ISV-zerlegungss_tze--razlo_ne_teoremy,ISV-zerlegungssätze--razložne_teoremy,q2_CONCEPT::module,q3_ISV_FORM::razložne teoremy,form_realization,1.0,state_C,chosen_form_latin,
stateC_1050__ISV-zerlegungss_tze--razlo_ne_teoremy,ISV-zerlegungssätze--razložne_teoremy,q3_ISV_FORM::razložne teoremy,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1050__ISV-zerlegungss_tze--razlo_ne_teoremy,ISV-zerlegungssätze--razložne_teoremy,q3_ISV_FORM::razložne teoremy,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1050__ISV-zerlegungss_tze--razlo_ne_teoremy,ISV-zerlegungssätze--razložne_teoremy,q3_ISV_FORM::razložne teoremy,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1050__ISV-zerlegungss_tze--razlo_ne_teoremy,ISV-zerlegungssätze--razložne_teoremy,q3_ISV_FORM::razložne teoremy,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,1.0,state_C,,hold_not_bulk_writeback
stateC_1050__ISV-zerlegungss_tze--razlo_ne_teoremy,ISV-zerlegungssätze--razložne_teoremy,q3_ISV_FORM::razložne teoremy,q5_DECISION::HOLD_targeted_review_not_writeback,decision,1.0,state_C,F10-1,review
stateC_1051__ISV-zerlegungss_tze_f_r_normen_und_moduln--teoremy_o_razlo_enju,ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1051__ISV-zerlegungss_tze_f_r_normen_und_moduln--teoremy_o_razlo_enju,ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,q1_SOURCE::unknown_source,q2_CONCEPT::module,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1051__ISV-zerlegungss_tze_f_r_normen_und_moduln--teoremy_o_razlo_enju,ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,q2_CONCEPT::module,q3_ISV_FORM::teoremy o razloženju norm i modulov,form_realization,1.0,state_C,chosen_form_latin,
stateC_1051__ISV-zerlegungss_tze_f_r_normen_und_moduln--teoremy_o_razlo_enju,ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,q3_ISV_FORM::teoremy o razloženju norm i modulov,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1051__ISV-zerlegungss_tze_f_r_normen_und_moduln--teoremy_o_razlo_enju,ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,q3_ISV_FORM::teoremy o razloženju norm i modulov,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_1051__ISV-zerlegungss_tze_f_r_normen_und_moduln--teoremy_o_razlo_enju,ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,q3_ISV_FORM::teoremy o razloženju norm i modulov,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_1051__ISV-zerlegungss_tze_f_r_normen_und_moduln--teoremy_o_razlo_enju,ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,q3_ISV_FORM::teoremy o razloženju norm i modulov,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1052__ISV-zu_p_geh_rige_prim_rkomponente--primarna_komponenta_,ISV-zu_p_gehörige_primärkomponente--primarna_komponenta_,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1052__ISV-zu_p_geh_rige_prim_rkomponente--primarna_komponenta_,ISV-zu_p_gehörige_primärkomponente--primarna_komponenta_,q1_SOURCE::unknown_source,q2_CONCEPT::group,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_1052__ISV-zu_p_geh_rige_prim_rkomponente--primarna_komponenta_,ISV-zu_p_gehörige_primärkomponente--primarna_komponenta_,q2_CONCEPT::group,q3_ISV_FORM::primarna komponenta prinadležeča k p,form_realization,1.0,state_C,chosen_form_latin,
stateC_1052__ISV-zu_p_geh_rige_prim_rkomponente--primarna_komponenta_,ISV-zu_p_gehörige_primärkomponente--primarna_komponenta_,q3_ISV_FORM::primarna komponenta prinadležeča k p,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1052__ISV-zu_p_geh_rige_prim_rkomponente--primarna_komponenta_,ISV-zu_p_gehörige_primärkomponente--primarna_komponenta_,q3_ISV_FORM::primarna komponenta prinadležeča k p,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1052__ISV-zu_p_geh_rige_prim_rkomponente--primarna_komponenta_,ISV-zu_p_gehörige_primärkomponente--primarna_komponenta_,q3_ISV_FORM::primarna komponenta prinadležeča k p,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1052__ISV-zu_p_geh_rige_prim_rkomponente--primarna_komponenta_,ISV-zu_p_gehörige_primärkomponente--primarna_komponenta_,q3_ISV_FORM::primarna komponenta prinadležeča k p,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,1.0,state_C,,hold_not_bulk_writeback
stateC_1052__ISV-zu_p_geh_rige_prim_rkomponente--primarna_komponenta_,ISV-zu_p_gehörige_primärkomponente--primarna_komponenta_,q3_ISV_FORM::primarna komponenta prinadležeča k p,q5_DECISION::HOLD_targeted_review_not_writeback,decision,1.0,state_C,F10-1,review
stateC_1053__ISV-zu_q_isomorphe_k_rper--polja_izomorfne_k_q,ISV-zu_q_isomorphe_körper--polja_izomorfne_k_q,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1053__ISV-zu_q_isomorphe_k_rper--polja_izomorfne_k_q,ISV-zu_q_isomorphe_körper--polja_izomorfne_k_q,q1_SOURCE::unknown_source,q2_CONCEPT::field,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_1053__ISV-zu_q_isomorphe_k_rper--polja_izomorfne_k_q,ISV-zu_q_isomorphe_körper--polja_izomorfne_k_q,q2_CONCEPT::field,q3_ISV_FORM::polja izomorfne k Q,form_realization,1.0,state_C,chosen_form_latin,
stateC_1053__ISV-zu_q_isomorphe_k_rper--polja_izomorfne_k_q,ISV-zu_q_isomorphe_körper--polja_izomorfne_k_q,q3_ISV_FORM::polja izomorfne k Q,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1053__ISV-zu_q_isomorphe_k_rper--polja_izomorfne_k_q,ISV-zu_q_isomorphe_körper--polja_izomorfne_k_q,q3_ISV_FORM::polja izomorfne k Q,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_1053__ISV-zu_q_isomorphe_k_rper--polja_izomorfne_k_q,ISV-zu_q_isomorphe_körper--polja_izomorfne_k_q,q3_ISV_FORM::polja izomorfne k Q,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_1053__ISV-zu_q_isomorphe_k_rper--polja_izomorfne_k_q,ISV-zu_q_isomorphe_körper--polja_izomorfne_k_q,q3_ISV_FORM::polja izomorfne k Q,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1054__ISV-zugeh_rige_primideale--sootv_tni_prosti_ide,ISV-zugehörige_primideale--sootvětni_prosti_ide,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1054__ISV-zugeh_rige_primideale--sootv_tni_prosti_ide,ISV-zugehörige_primideale--sootvětni_prosti_ide,q1_SOURCE::unknown_source,q2_CONCEPT::prime ideal,concept_link,1.0,state_C,,
stateC_1054__ISV-zugeh_rige_primideale--sootv_tni_prosti_ide,ISV-zugehörige_primideale--sootvětni_prosti_ide,q2_CONCEPT::prime ideal,q3_ISV_FORM::sootvětni prosti idealy,form_realization,1.0,state_C,chosen_form_latin,
stateC_1054__ISV-zugeh_rige_primideale--sootv_tni_prosti_ide,ISV-zugehörige_primideale--sootvětni_prosti_ide,q3_ISV_FORM::sootvětni prosti idealy,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1054__ISV-zugeh_rige_primideale--sootv_tni_prosti_ide,ISV-zugehörige_primideale--sootvětni_prosti_ide,q3_ISV_FORM::sootvětni prosti idealy,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_1054__ISV-zugeh_rige_primideale--sootv_tni_prosti_ide,ISV-zugehörige_primideale--sootvětni_prosti_ide,q3_ISV_FORM::sootvětni prosti idealy,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_1054__ISV-zugeh_rige_primideale--sootv_tni_prosti_ide,ISV-zugehörige_primideale--sootvětni_prosti_ide,q3_ISV_FORM::sootvětni prosti idealy,q5_DECISION::AUTHORITY_or_specialist_review,decision,1.0,state_C,F10-4,yes_with_definition
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q0_START,q1_SOURCE::zugehöriges Primideal,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q1_SOURCE::zugehöriges Primideal,q2_CONCEPT::ideal,concept_link,1.0,state_C,v10_queue,A_probe_covered_concept
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q2_CONCEPT::ideal,q3_ISV_FORM::asociovany prost ideal,form_realization,1.0,state_C,chosen_form_latin,
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q3_ISV_FORM::asociovany prost ideal,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q3_ISV_FORM::asociovany prost ideal,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q3_ISV_FORM::asociovany prost ideal,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q3_ISV_FORM::asociovany prost ideal,q4_CANDIDATE_SUPPORT_W,candidate_support_W,1.0,state_C,W0_filtered_candidate,not certified
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q3_ISV_FORM::asociovany prost ideal,q4_CANDIDATE_SUPPORT_S,candidate_support_S,1.0,state_C,W0_filtered_candidate,not certified
stateC_1055__ISV-zugeh_riges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,q3_ISV_FORM::asociovany prost ideal,q5_DECISION::CANDIDATE_W0_filtered_add_WS_after_row_context,decision,1.0,state_C,F10-1,review
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q1_SOURCE::unknown_source,q2_CONCEPT::ideal,concept_link,1.0,state_C,v10_queue,A_probe_covered_concept
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q2_CONCEPT::ideal,q3_ISV_FORM::pridruženy prosty ideal,form_realization,1.0,state_C,chosen_form_latin,
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal,q4_CANDIDATE_SUPPORT_W,candidate_support_W,1.0,state_C,W0_filtered_candidate,not certified
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal,q4_CANDIDATE_SUPPORT_S,candidate_support_S,1.0,state_C,W0_filtered_candidate,not certified
stateC_1056__ISV-zugeh_riges_primideal--pridru_eny_prosty_id,ISV-zugehöriges_primideal--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal,q5_DECISION::CANDIDATE_W0_filtered_add_WS_after_row_context,decision,1.0,state_C,F10-1,review
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q1_SOURCE::unknown_source,q2_CONCEPT::ideal,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q2_CONCEPT::ideal,q3_ISV_FORM::pridruženy prosty ideal v nekomutativnom slučaju,form_realization,1.0,state_C,chosen_form_latin,
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal v nekomutativnom slučaju,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal v nekomutativnom slučaju,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal v nekomutativnom slučaju,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal v nekomutativnom slučaju,q4_CANDIDATE_SUPPORT_W,candidate_support_W,1.0,state_C,W0_filtered_candidate,not certified
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal v nekomutativnom slučaju,q4_CANDIDATE_SUPPORT_S,candidate_support_S,1.0,state_C,W0_filtered_candidate,not certified
stateC_1057__ISV-zugeh_riges_primideal_im_nicht-kommutati--pridru_eny_prosty_id,ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal v nekomutativnom slučaju,q5_DECISION::CANDIDATE_W0_filtered_add_WS_after_row_context,decision,1.0,state_C,F10-1,review
stateC_1058__ISV-zugeh_riges_primideal_section07_uniquene--pridru_eny_prosty_id,ISV-zugehöriges_primideal_section07_uniquene--pridruženy_prosty_id,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1058__ISV-zugeh_riges_primideal_section07_uniquene--pridru_eny_prosty_id,ISV-zugehöriges_primideal_section07_uniquene--pridruženy_prosty_id,q1_SOURCE::unknown_source,q2_CONCEPT::ideal,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1058__ISV-zugeh_riges_primideal_section07_uniquene--pridru_eny_prosty_id,ISV-zugehöriges_primideal_section07_uniquene--pridruženy_prosty_id,q2_CONCEPT::ideal,q3_ISV_FORM::pridruženy prosty ideal,form_realization,1.0,state_C,chosen_form_latin,
stateC_1058__ISV-zugeh_riges_primideal_section07_uniquene--pridru_eny_prosty_id,ISV-zugehöriges_primideal_section07_uniquene--pridruženy_prosty_id,q3_ISV_FORM::pridruženy prosty ideal,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
