adverse_or_gap_handling,branch_path,claim_boundary,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,next_action,payload_group,sha256,source_link_status,source_use_label,use_status
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/INTERLINEAR_SCAFFOLD_ROWS_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,10,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,3ed1ec149b831172a056a56b44dbbf058be703f6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0255_3ed1ec149b_INTERLINEAR_SCAFFOLD_ROWS_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,16DA6BFA2B58D5B7DC43DE523102BA63CDEDF42A8769E012717A3408D386757B,branch_blob_extracted_to_local_source_body_by_object_id,source_use;normalization_marker;b3_handoff;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/LOGBOOK_EXCERPT.md,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,52215d60d557b59118a91ec563c70c51a860f1d8,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0256_52215d60d5_LOGBOOK_EXCERPT.md,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,1AFE000315A31A6DFDDCFF22408A7616E0823242B6AF4A01BCAE4596FBBBB0BA,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;b3_handoff;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/MANIFEST.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,11,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,b321fc8238fb663912d12e192c958cd8a4828896,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0257_b321fc8238_MANIFEST.csv,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,A1FCB8F2A6A443E5DFDB9EB5DEF2174A8DA4BDCDF6D3FD6E79F35856C2E2138F,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/PACKAGE_VALIDATION.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,e4708e44b6f77216725a10928e23c0bcc08b0c59,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0258_e4708e44b6_PACKAGE_VALIDATION.json,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,9940FA3EB5E1A9FAC9BF2AAE0C7C440B5F8C0E7A8378B6750A50BF9F1DD9BCD3,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/README.md,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,fd6b2feb3adec371bf4b2519b246ce1836f66d59,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0259_fd6b2feb3a_README.md,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,4B8753F370D7553DD0C93297266C0C87E96839E2DD88D720BC42507DB915BFF8,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SHA256SUMS.txt,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,f554d43dbb69368186007f24438821d4404b35c0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0260_f554d43dbb_SHA256SUMS.txt,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,DBC8AEF0C178AA14BDA5B72B4FC51E66E48DF84FE749AA351BF6142D8E71207F,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SOURCE_USE_BOUNDARY_ROWS_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,5,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,ada8297ba0eb63fa4bb37db63654d48f478f2846,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0261_ada8297ba0_SOURCE_USE_BOUNDARY_ROWS_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,8C886B1C23D1E6B88D5FAD4C24BEA4B69444C8386BA0788CA8A94B4DF32A3B87,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;b3_handoff;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/TERMINOLOGY_ALTERNATIVES_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,14,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,630d9bfcadaaeab82b69cc5d4b5e426b1d21091b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0262_630d9bfcad_TERMINOLOGY_ALTERNATIVES_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,88CB7675465E07DBF42701C2F220872C6F0CC68005822E139A00E5C29DD1FC4A,branch_blob_extracted_to_local_source_body_by_object_id,adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;b3_handoff;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/olp-relation-function-1fa37d6d-interlinear-terminology-heartbeat-20260707/OLP_1FA37D6D_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/ZERO_CLAIM_INTERLINEAR_LEDGER_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,3d1ca2c47a8ef8310450f3afb25ba1706897aec8,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0263_3d1ca2c47a_ZERO_CLAIM_INTERLINEAR_LEDGER_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,olp_1fa_interlinear_terminology_heartbeat_transfer,2E123DAFC65409F29888C6047C84C70AF8261A5CDDDCD95DBDBCF30FB432F0F9,branch_blob_extracted_to_local_source_body_by_object_id,source_use;normalization_marker;b3_handoff;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/r2-pan-turkic-hard-blockers-4065f6a4-frontier-recovery-20260707/outputs/R2_4065F6A4_FRONTIER_RECOVERY_20260707/4065F6A4_B3_HANDOFF_BOUNDARIES_20260707.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,2,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,aad2e07e9589d5e785f0113dbafa6652dcd6eadf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0264_aad2e07e95_4065F6A4_B3_HANDOFF_BOUNDARIES_20260707.csv,B3 can package; lane owners continue source-body/source-gated review only,r2_pan_turkic_4065_frontier_recovery_transfer,629D4B67D788C51E968E06F43D2B9EF0E7FE5B61D3ECED9E0F7805DCD1501FC0,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/r2-pan-turkic-hard-blockers-4065f6a4-frontier-recovery-20260707/outputs/R2_4065F6A4_FRONTIER_RECOVERY_20260707/4065F6A4_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,4,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,627fd5b8894eae8ce80ede598e31df967b719a84,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0265_627fd5b889_4065F6A4_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,B3 can package; lane owners continue source-body/source-gated review only,r2_pan_turkic_4065_frontier_recovery_transfer,ADD72F5A69039707572D75221D993B4549DE4511B6FF8E72B5825FC635111E6F,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/r2-pan-turkic-hard-blockers-4065f6a4-frontier-recovery-20260707/outputs/R2_4065F6A4_FRONTIER_RECOVERY_20260707/4065F6A4_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,3,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,a4da706cd48763f4a9653700347d485102831d2c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0266_a4da706cd4_4065F6A4_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,B3 can package; lane owners continue source-body/source-gated review only,r2_pan_turkic_4065_frontier_recovery_transfer,47CE6E77520481956E3A866A29F48CBB8D8B76FF95916FEDA655A84CA5852620,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;b3_handoff;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/r2-pan-turkic-hard-blockers-4065f6a4-frontier-recovery-20260707/outputs/R2_4065F6A4_FRONTIER_RECOVERY_20260707/4065F6A4_VISIBLE_SIBLING_WAKE_FOLLOWUP_20260707.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,2,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,69bf9b263d353f2a3b1a8308a595d275a0a8f044,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0267_69bf9b263d_4065F6A4_VISIBLE_SIBLING_WAKE_FOLLOWUP_20260707.csv,B3 can package; lane owners continue source-body/source-gated review only,r2_pan_turkic_4065_frontier_recovery_transfer,3B64ABD39FC53377803FBBA4D4BE593DFD17D4AA3E50604E6BAC5BE32EFD321A,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/r2-pan-turkic-hard-blockers-4065f6a4-frontier-recovery-20260707/outputs/R2_4065F6A4_FRONTIER_RECOVERY_20260707/ACTIVE_SESSION_STATE.md,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,79b548df6260323790d37e2d0853440dc8503cd8,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0268_79b548df62_ACTIVE_SESSION_STATE.md,B3 can package; lane owners continue source-body/source-gated review only,r2_pan_turkic_4065_frontier_recovery_transfer,7B3D8706CB8DC34526DD18705A55CB17517E5E91F4E1F809CADC564E5CEBF7D2,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/r2-pan-turkic-hard-blockers-4065f6a4-frontier-recovery-20260707/outputs/R2_4065F6A4_FRONTIER_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,1,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,16101c6f72614cf32866c08472e0ed1ae8721363,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0269_16101c6f72_B3_UPLOADER_READY_SUMMARY.csv,B3 can package; lane owners continue source-body/source-gated review only,r2_pan_turkic_4065_frontier_recovery_transfer,778B79DA8B21EA97BF14DB31E131EE13FC69441BC39CC7072A620B1A9BBB4067,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/r2-pan-turkic-hard-blockers-4065f6a4-frontier-recovery-20260707/outputs/R2_4065F6A4_FRONTIER_RECOVERY_20260707/HEARTBEAT_20260705.md,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,4ae7d4634ba2c845d8df1c741f728a44db937aff,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0270_4ae7d4634b_HEARTBEAT_20260705.md,B3 can package; lane owners continue source-body/source-gated review only,r2_pan_turkic_4065_frontier_recovery_transfer,C0DE064623F349700648914F7D46702ABF3808DBC2D214FA61E8E41A916D3D45,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,uploader-transfer/r2-pan-turkic-hard-blockers-4065f6a4-frontier-recovery-20260707/outputs/R2_4065F6A4_FRONTIER_RECOVERY_20260707/MANIFEST.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,21,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,a1670a685bdab0bce88f0913bb00065f4c79c76b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0271_a1670a685b_MANIFEST.csv,B3 can package; lane owners continue source-body/source-gated review only,r2_pan_turkic_4065_frontier_recovery_transfer,5A7A42F37BACA6F32132BA855661218A291E7F87EA4349307196BEA1B21B4054,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route,evidence_for_authority_routing_not_term_approval
