"branch_head","support_id","source_evidence_id","language_gate","route_to_lane","concept","target_rendering","target_rendering_status","status_label","source_file_claim","source_context_locator","resolved","resolved_local_path","resolved_sha256","resolved_bytes","resolution_note","term_alternatives_or_register_notes","formula_neighboring_usage_note","reviewer_question","hard_boundary","source_use_label"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-UR-ویژہ-20","UR-WB-LA-000-E016;UR-WB-LA-006-E022;UR-WB-LA-006-E023;UR-WB-LA-006-E024;UR-WB-LA-006-E025","ur_Arab","Urdu source-acquisition/support lane only","Urdu Wikibooks linear algebra overview","ویژہ","source-context term support; generated-draft/non-canonical if consumed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","line 14; 20 exact-context matches","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","resolved by source-file leaf name; matches=1","Urdu source term carried as source-context support only; do not merge with Hindi/Hindustani or Persian.","formula-or-definition-neighboring-candidate; preserve Urdu RTL script around LTR formula/math tokens.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Urdu does not authorize Arabic/Persian/Dari/Tajik/Pan-Turkic rows; generated support remains non-canonical.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-UR-ویژہ_قدر-1","UR-WB-LA-000-E017","ur_Arab","Urdu source-acquisition/support lane only","Urdu Wikibooks linear algebra overview","ویژہ قدر","source-context term support; generated-draft/non-canonical if consumed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","line 14; 1 exact-context matches","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","resolved by source-file leaf name; matches=1","Urdu source term carried as source-context support only; do not merge with Hindi/Hindustani or Persian.","formula-or-definition-neighboring-candidate; preserve Urdu RTL script around LTR formula/math tokens.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Urdu does not authorize Arabic/Persian/Dari/Tajik/Pan-Turkic rows; generated support remains non-canonical.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-UR-ویژہ_سمتیہ-1","UR-WB-LA-000-E018","ur_Arab","Urdu source-acquisition/support lane only","Urdu Wikibooks linear algebra overview","ویژہ سمتیہ","source-context term support; generated-draft/non-canonical if consumed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","line 14; 1 exact-context matches","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","resolved by source-file leaf name; matches=1","Urdu source term carried as source-context support only; do not merge with Hindi/Hindustani or Persian.","formula-or-definition-neighboring-candidate; preserve Urdu RTL script around LTR formula/math tokens.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Urdu does not authorize Arabic/Persian/Dari/Tajik/Pan-Turkic rows; generated support remains non-canonical.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-UR-مصفوفہ-115","UR-WB-LA-001-E006;UR-WB-LA-001-E007;UR-WB-LA-001-E008;UR-WB-LA-001-E009;UR-WB-LA-001-E010","ur_Arab","Urdu source-acquisition/support lane only","linear algebra foundations","مصفوفہ","source-context term support; generated-draft/non-canonical if consumed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ur_Arab\UR-WB-LA-001_bab1_ur_wikibooks_linear_algebra_raw.wikitext","line 3; 115 exact-context matches","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-001_bab1_ur_wikibooks_linear_algebra_raw.wikitext","6986ffa44e1b11c69642bc31a2b4fa3a9f5ad89ab8e66f08ea9e66cec6cbfbdb","15007","resolved by source-file leaf name; matches=1","Urdu source term carried as source-context support only; do not merge with Hindi/Hindustani or Persian.","formula-or-definition-neighboring-candidate; preserve Urdu RTL script around LTR formula/math tokens.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Urdu does not authorize Arabic/Persian/Dari/Tajik/Pan-Turkic rows; generated support remains non-canonical.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","UR-C4-SCAF-001","UR-WB-LA-000-E001","ur_Arab","Urdu/Hindustani owner lane only after independent gate; R3 support lane records source-gated scaffold","linear algebra","لکیری الجبرا","generated-draft/non-canonical source-gated scaffold","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies/ur_Arab/UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","UR-WB-LA-000-E001","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","resolved by source-file leaf name; matches=1","lakiri aljabra","technical-prose/context-title","Can an Urdu mathematical reviewer confirm this scaffold against the cited source-body context, without treating it as Hindustani/Hindi evidence?","Urdu source evidence does not authorize Arabic, Persian/Farsi, Dari, Tajik, Hindustani, Ottoman, Pan-Turkic, or Uyghur rows.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","UR-C4-SCAF-002","UR-WB-LA-000-E002","ur_Arab","Urdu/Hindustani owner lane only after independent gate; R3 support lane records source-gated scaffold","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","generated-draft/non-canonical source-gated scaffold","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies/ur_Arab/UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","UR-WB-LA-000-E002","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","resolved by source-file leaf name; matches=1","mutawaqat lakiri musawat ka nizam","chapter-index formula/definition neighboring candidate","Can an Urdu mathematical reviewer confirm this scaffold against the cited source-body context, without treating it as Hindustani/Hindi evidence?","Urdu source evidence does not authorize Arabic, Persian/Farsi, Dari, Tajik, Hindustani, Ottoman, Pan-Turkic, or Uyghur rows.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","UR-C4-SCAF-003","UR-WB-LA-003-E003","ur_Arab","Urdu/Hindustani owner lane only after independent gate; R3 support lane records source-gated scaffold","vector space","سمتیہ فضاء","generated-draft/non-canonical source-gated scaffold","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies/ur_Arab/UR-WB-LA-003_bab3_ur_wikibooks_linear_algebra_raw.wikitext","UR-WB-LA-003-E003","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-003_bab3_ur_wikibooks_linear_algebra_raw.wikitext","ea5e7f629cc1d07d5b70be5c7fd29b4a17d19a53dbc152239b178b4f44ed0ff6","9159","resolved by source-file leaf name; matches=1","samtia faza","formula/definition neighboring candidate","Can an Urdu mathematical reviewer confirm this scaffold against the cited source-body context, without treating it as Hindustani/Hindi evidence?","Urdu source evidence does not authorize Arabic, Persian/Farsi, Dari, Tajik, Hindustani, Ottoman, Pan-Turkic, or Uyghur rows.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","UR-C4-SCAF-004","UR-WB-LA-005-E001","ur_Arab","Urdu/Hindustani owner lane only after independent gate; R3 support lane records source-gated scaffold","inner product space","اندرونی حاصل ضرب فضاء","generated-draft/non-canonical source-gated scaffold","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies/ur_Arab/UR-WB-LA-005_bab5_ur_wikibooks_linear_algebra_raw.wikitext","UR-WB-LA-005-E001","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-005_bab5_ur_wikibooks_linear_algebra_raw.wikitext","8806f2b3e8f7e6d4f10517a4449e8cc5c1b0fa0a265a4c1abb3bc43fed5ee4b9","16543","resolved by source-file leaf name; matches=1","andaruni hasil-e-zarb faza","formula/definition neighboring candidate","Can an Urdu mathematical reviewer confirm this scaffold against the cited source-body context, without treating it as Hindustani/Hindi evidence?","Urdu source evidence does not authorize Arabic, Persian/Farsi, Dari, Tajik, Hindustani, Ottoman, Pan-Turkic, or Uyghur rows.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","UR-C4-SCAF-005","UR-WB-LA-006-E003","ur_Arab","Urdu/Hindustani owner lane only after independent gate; R3 support lane records source-gated scaffold","eigenvalue","ویژہ قدر","generated-draft/non-canonical source-gated scaffold","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies/ur_Arab/UR-WB-LA-006_bab6_ur_wikibooks_linear_algebra_raw.wikitext","UR-WB-LA-006-E003","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-006_bab6_ur_wikibooks_linear_algebra_raw.wikitext","21c66b2a3832303cd1c6cbd379526995a48ddb00c2e0439ee831f31f8360e207","11061","resolved by source-file leaf name; matches=1","wezha qadar","formula/definition neighboring candidate","Can an Urdu mathematical reviewer confirm this scaffold against the cited source-body context, without treating it as Hindustani/Hindi evidence?","Urdu source evidence does not authorize Arabic, Persian/Farsi, Dari, Tajik, Hindustani, Ottoman, Pan-Turkic, or Uyghur rows.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","UR-C4-SCAF-006","UR-WB-LA-006-E004","ur_Arab","Urdu/Hindustani owner lane only after independent gate; R3 support lane records source-gated scaffold","eigenvector","ویژہ سمتیہ","generated-draft/non-canonical source-gated scaffold","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies/ur_Arab/UR-WB-LA-006_bab6_ur_wikibooks_linear_algebra_raw.wikitext","UR-WB-LA-006-E004","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-006_bab6_ur_wikibooks_linear_algebra_raw.wikitext","21c66b2a3832303cd1c6cbd379526995a48ddb00c2e0439ee831f31f8360e207","11061","resolved by source-file leaf name; matches=1","wezha samtia","formula/definition neighboring candidate","Can an Urdu mathematical reviewer confirm this scaffold against the cited source-body context, without treating it as Hindustani/Hindi evidence?","Urdu source evidence does not authorize Arabic, Persian/Farsi, Dari, Tajik, Hindustani, Ottoman, Pan-Turkic, or Uyghur rows.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","UR-C4-SCAF-007","UR-WB-LA-006-E006","ur_Arab","Urdu/Hindustani owner lane only after independent gate; R3 support lane records source-gated scaffold","eigenspace","ویژہ فضاء","generated-draft/non-canonical source-gated scaffold","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies/ur_Arab/UR-WB-LA-006_bab6_ur_wikibooks_linear_algebra_raw.wikitext","UR-WB-LA-006-E006","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-006_bab6_ur_wikibooks_linear_algebra_raw.wikitext","21c66b2a3832303cd1c6cbd379526995a48ddb00c2e0439ee831f31f8360e207","11061","resolved by source-file leaf name; matches=1","wezha faza","formula/definition neighboring candidate","Can an Urdu mathematical reviewer confirm this scaffold against the cited source-body context, without treating it as Hindustani/Hindi evidence?","Urdu source evidence does not authorize Arabic, Persian/Farsi, Dari, Tajik, Hindustani, Ottoman, Pan-Turkic, or Uyghur rows.","source-gated generated-draft/non-canonical support for own language gate only"
