lexeme_id,row_id,language_id,language_label,english_concept,draft_form,script_or_codepoint_scope,source_status,source_basis,formula_neighboring_usage_note,term_alternatives_or_register_note,codepoint_tex_pdf_note,status
cjklex-0039,ko-source-attestation::ko-wiki-backfill-algebraic-number-field::환,ko,Korean addendum,ring,환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-algebraic-number-field 대수적 수체 rev 41743364 count 38; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-backfill-heegner-number::환,ko,Korean addendum,ring,환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-heegner-number 헤그너 수 rev 39041736 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-abstract-algebra::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-abstract-algebra 추상대수학 rev 41744985 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-abstract-algebra_추상대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-ring-theory::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ring-theory 환론 rev 39056267 count 3; native-source-bodies/ko/wiki-bodies/ko-wiki-ring-theory_환론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-module::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-module 가군 rev 41652760 count 2; native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-group-theory::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-group-theory 군론 rev 41776557 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-group-theory_군론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-field::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-field 체 (수학) rev 41649269 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-ideal::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ideal 아이디얼 rev 39160743 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-commutative-algebra::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-commutative-algebra 가환대수학 rev 41811027 count 5; native-source-bodies/ko/wiki-bodies/ko-wiki-commutative-algebra_가환대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-linear-algebra::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-linear-algebra 선형대수학 rev 41811221 count 2; native-source-bodies/ko/wiki-bodies/ko-wiki-linear-algebra_선형대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-backfill-semisimple-ring::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-semisimple-ring 반단순환 rev 39375212 count 5; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-backfill-hopf-algebra::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-hopf-algebra 호프 대수 rev 41657185 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-backfill-noetherian-ring::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-noetherian-ring 뇌터 환 rev 39051386 count 4; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0039,ko-source-attestation::ko-wiki-backfill-localization::환론,ko,Korean addendum,ring,환론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-localization 국소화 (환론) rev 41904060 count 3; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
