"occurrence_id","policy_id","unit_id","source_tex","source_start_line","source_end_line","printed_start","printed_end","target_file","target_line","target_column","source_form","selected_form","decision_class","rationale","status"
"FAC-EN-NOCC-1A2B52B95208FEB1","FAC-EN-N0006","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","12","87","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-8DC1CF3B935229E6","FAC-EN-N0006","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","21","22","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-5434802861C617BD","FAC-EN-N0006","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","24","99","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-959BE1F488A5C5AA","FAC-EN-N0006","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","24","132","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-46D9F3AF42D0045A","FAC-EN-N0006","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","26","22","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-D19F7F6B7BB7EEFE","FAC-EN-N0016","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","32","31","application(s) reguliere(s)","regular maps","terminology","standard English morphism terminology in the source-defined category","active_occurrence"
"FAC-EN-NOCC-59661874C92AB575","FAC-EN-N0015","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","32","105","isomorphisme(s) biregulier(s)","biregular isomorphism","terminology","standard algebraic-geometry term retaining both regularity directions","active_occurrence"
"FAC-EN-NOCC-1DE16CA4AA7AD717","FAC-EN-N0016","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","32","196","application(s) reguliere(s)","regular maps","terminology","standard English morphism terminology in the source-defined category","active_occurrence"
"FAC-EN-NOCC-5A4DF27380D64A59","FAC-EN-N0006","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","32","296","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-8DEAF1B858A7BE6B","FAC-EN-N0006","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","32","325","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-F94184ECDD00AA10","FAC-EN-N0007","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","7","35","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-839D3E2A77D864C8","FAC-EN-N0021","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","7","125","topologie de Zariski","Zariski topology","terminology","standard proper-name terminology","active_occurrence"
"FAC-EN-NOCC-E9A40CA7EC598402","FAC-EN-N0002","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","7","167","recouvrement(s); plus fin","finer","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-A4C112FB29359C63","FAC-EN-N0002","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","7","263","recouvrement(s); plus fin","finer","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-C3BADE7A765E26ED","FAC-EN-N0017","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","7","341","localement ferme(e)(s)","locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-2DA35FCC2E95A0EF","FAC-EN-N0017","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","7","412","localement ferme(e)(s)","locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-F265ABB6584D9893","FAC-EN-N0006","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","7","466","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-1DACB5EE67E4E95F","FAC-EN-N0017","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","9","14","localement ferme(e)(s)","locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-0E87EBE50AB41150","FAC-EN-N0007","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","9","56","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-F07C285C1F5A19D8","FAC-EN-N0008","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","11","43","\\to in prose element assignment","\mapsto","semantic_typography","distinguishes element assignment from a morphism arrow","active_occurrence"
"FAC-EN-NOCC-905B48E00778090A","FAC-EN-N0008","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","13","109","\\to in prose element assignment","\mapsto","semantic_typography","distinguishes element assignment from a morphism arrow","active_occurrence"
"FAC-EN-NOCC-A84D29DA2361F400","FAC-EN-N0016","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","13","151","application(s) reguliere(s)","regular map","terminology","standard English morphism terminology in the source-defined category","active_occurrence"
"FAC-EN-NOCC-E0616A0552F303D7","FAC-EN-N0017","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","15","21","localement ferme(e)(s)","locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-1EA7E753FFC92592","FAC-EN-N0015","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","21","60","isomorphisme(s) biregulier(s)","biregular isomorphism","terminology","standard algebraic-geometry term retaining both regularity directions","active_occurrence"
"FAC-EN-NOCC-7DC3374691F426E9","FAC-EN-N0015","FAC-EN-U0031","fac_body.tex","1194","1210","225","226","english_source_first_workpass/source/components/031_II_1_33_products.tex","21","120","isomorphisme(s) biregulier(s)","biregular isomorphisms","terminology","standard algebraic-geometry term retaining both regularity directions","active_occurrence"
"FAC-EN-NOCC-9C0C1785DCB63B22","FAC-EN-N0006","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","13","31","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-4F92839A4F00D22E","FAC-EN-N0006","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","13","60","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-B2AAA59A0F9D49D4","FAC-EN-N0006","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","17","211","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-91F6E8B080CC6DF3","FAC-EN-N0006","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","17","230","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-D7956A5AB3A48F0E","FAC-EN-N0002","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","19","56","recouvrement(s); plus fin","covering","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-5A0BCFD183686132","FAC-EN-N0017","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","19","198","localement ferme(e)(s)","locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-425E7FDC6C7AB9F8","FAC-EN-N0006","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","19","273","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-D830214767E41ED1","FAC-EN-N0006","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","21","69","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-A47A56BDA37ED9B2","FAC-EN-N0014","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","21","129","variete(s) prealgebrique(s)","prealgebraic variety","historical_terminology","preserves Serre historical intermediate category and does not modernize it into schemes","active_occurrence"
"FAC-EN-NOCC-00C24A0C664324EB","FAC-EN-N0022","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","21","210","carte(s)","chart","terminology","standard local-coordinate terminology for algebraic varieties","active_occurrence"
"FAC-EN-NOCC-908EDD65CD765995","FAC-EN-N0022","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","21","339","carte(s)","charts","terminology","standard local-coordinate terminology for algebraic varieties","active_occurrence"
"FAC-EN-NOCC-EA8A232221A27684","FAC-EN-N0021","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","23","37","topologie de Zariski","Zariski topology","terminology","standard proper-name terminology","active_occurrence"
"FAC-EN-NOCC-43F1AFB8A5E3AAED","FAC-EN-N0006","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","23","79","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-BA415C1CEF958BB1","FAC-EN-N0018","FAC-EN-U0032","fac_body.tex","1213","1265","226","228","english_source_first_workpass/source/components/032_II_1_34_algebraic_variety_structure.tex","23","116","faisceau des anneaux locaux","sheaf of local rings","terminology","standard English name for Serre local-ring sheaf","active_occurrence"
