structural_id,unit_id,structure_type,language,script,source_role,target_path,start_line,end_line,parent_id,order_index,type_ordinal,paired_script_id,pairing_state,labels,references,unresolved_references,file_sha256,span_sha256,completion_state,review_state,publication_state,boundary_confidence,boundary_basis,continuation_cursor
SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0005,SLISV-UNIT-566AA411E33B,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,183,185,SLISV-STR-566AA411E33B-SECTION-0001,69,5,SLISV-STR-25E14FBE1FF3-EQUATION_DISPLAY-0005,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,B159EE194B0F721393D222D8DCE4363D9525C5BD4CB6E92FE266AD00E483F9C5,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-566AA411E33B-NOTE-0008
SLISV-STR-566AA411E33B-NOTE-0008,SLISV-UNIT-566AA411E33B,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,186,186,SLISV-STR-566AA411E33B-SECTION-0001,70,8,SLISV-STR-25E14FBE1FF3-NOTE-0008,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,EEE5FB6577604B5CD794F42F1380B178DCCF6A168DF7CDFC1F0B6C7B33529D00,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0052
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0052,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,188,188,SLISV-STR-566AA411E33B-SECTION-0001,71,52,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0052,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,2A04FEA8D4D8197225ED121A8089216C2214F565C437345443716593B88A39C3,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0053
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0053,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,190,194,SLISV-STR-566AA411E33B-SECTION-0001,72,53,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0053,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,E6B2E16879EC2FA2AB237B12C170CAE92CB31C91102FC9DF0E9A546E2C9EDA9A,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0006
SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0006,SLISV-UNIT-566AA411E33B,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,191,193,SLISV-STR-566AA411E33B-SECTION-0001,73,6,SLISV-STR-25E14FBE1FF3-EQUATION_DISPLAY-0006,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,5E85CF5ECF9FB7273161B26A5D1B5C91CE9E0152CE2EEEC4DA4F46DFE4BAD876,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0054
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0054,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,196,198,SLISV-STR-566AA411E33B-SECTION-0001,74,54,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0054,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,3B496E1530143F1E53E49E1961E99EB5DFF56366FF9DA1101A0949FF1ADCE113,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0055
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0055,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,200,201,SLISV-STR-566AA411E33B-SECTION-0001,75,55,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0055,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,328A5CC031FA5020C6C1C3310A36B892CA4A6F26F379E3D5C258AA4655BE54AA,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0056
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0056,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,203,204,SLISV-STR-566AA411E33B-SECTION-0001,76,56,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0056,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,B9786D014506B4F46FBA7481DD24EB7F4AA020822DC2413179A2D895A2B440D5,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0057
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0057,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,206,207,SLISV-STR-566AA411E33B-SECTION-0001,77,57,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0057,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,71208CEDB4475DC79EEB7D8A7656B6FDE05AFB9FC8C2379B63E56B5966ACDD48,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0058
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0058,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,209,209,SLISV-STR-566AA411E33B-SECTION-0001,78,58,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0058,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,9F13137949F7C3339D77F4C4280D0F07D1BEE83D79CC790F48E1BCACE06D6A0D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0059
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0059,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,211,211,SLISV-STR-566AA411E33B-SECTION-0001,79,59,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0059,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,503966787A446C35A76148152DFDA6182C6EB816C95F9691FD0FA78D04A588A0,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0060
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0060,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,213,213,SLISV-STR-566AA411E33B-SECTION-0001,80,60,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0060,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,1B3299F68A465AC2D6F9115479DFC671D2326EE59CEA04E0B9407F5933B4FEB4,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,
SLISV-STR-4C7A0146E884-DOCUMENT-0001,SLISV-UNIT-4C7A0146E884,document,isv-Latn,Latin,editable_authority,private-source/Noether_Paper36_SourceFidelity_Interslavic_v001.tex,1,34,,0,1,SLISV-STR-2397B9802CF3-DOCUMENT-0001,paired_by_logical_type_ordinal,,,,4C9C6CC8037AAD506C8CEFBA652BDBB96BB63FBA14DAC07B1471C8BE3FC93E91,4C9C6CC8037AAD506C8CEFBA652BDBB96BB63FBA14DAC07B1471C8BE3FC93E91,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,complete canonical TeX file,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0001
SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0001,SLISV-UNIT-4C7A0146E884,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper36_SourceFidelity_Interslavic_v001.tex,23,23,SLISV-STR-4C7A0146E884-SECTION-0001,1,1,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0001,paired_by_logical_type_ordinal,,,,4C9C6CC8037AAD506C8CEFBA652BDBB96BB63FBA14DAC07B1471C8BE3FC93E91,9458C19B9AB817E540C22F7082EC807022A839F89F7792FB3F8CD72AD49BED07,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-4C7A0146E884-SECTION-0001
SLISV-STR-4C7A0146E884-SECTION-0001,SLISV-UNIT-4C7A0146E884,section,isv-Latn,Latin,editable_authority,private-source/Noether_Paper36_SourceFidelity_Interslavic_v001.tex,23,34,SLISV-STR-4C7A0146E884-DOCUMENT-0001,2,1,SLISV-STR-2397B9802CF3-SECTION-0001,paired_by_logical_type_ordinal,,,,4C9C6CC8037AAD506C8CEFBA652BDBB96BB63FBA14DAC07B1471C8BE3FC93E91,52D247991FFEB1446D61C95EC6EA0D2A96936A1072220BDA3CF674A21DF66C31,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX section command; extent to next same/higher heading,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0002
SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0002,SLISV-UNIT-4C7A0146E884,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper36_SourceFidelity_Interslavic_v001.tex,25,27,SLISV-STR-4C7A0146E884-SECTION-0001,3,2,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0002,paired_by_logical_type_ordinal,,,,4C9C6CC8037AAD506C8CEFBA652BDBB96BB63FBA14DAC07B1471C8BE3FC93E91,24D2F5FE752835FA738F03CF5E2B4370CC46B2584C07516FE7036ED661B1FEC9,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0003
SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0003,SLISV-UNIT-4C7A0146E884,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper36_SourceFidelity_Interslavic_v001.tex,29,29,SLISV-STR-4C7A0146E884-SECTION-0001,4,3,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0003,paired_by_logical_type_ordinal,,,,4C9C6CC8037AAD506C8CEFBA652BDBB96BB63FBA14DAC07B1471C8BE3FC93E91,3245122D225563175F9F1B38D50BB0F48D53D340360EF98613BC3F1FE6039705,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0004
SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0004,SLISV-UNIT-4C7A0146E884,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper36_SourceFidelity_Interslavic_v001.tex,31,31,SLISV-STR-4C7A0146E884-SECTION-0001,5,4,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0004,paired_by_logical_type_ordinal,,,,4C9C6CC8037AAD506C8CEFBA652BDBB96BB63FBA14DAC07B1471C8BE3FC93E91,1375E1EEBF20D13FC6758F55D7D5C1D7DC9FF9D30B5000BC714B59BA33E91857,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0005
SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0005,SLISV-UNIT-4C7A0146E884,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper36_SourceFidelity_Interslavic_v001.tex,33,33,SLISV-STR-4C7A0146E884-SECTION-0001,6,5,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0005,paired_by_logical_type_ordinal,,,,4C9C6CC8037AAD506C8CEFBA652BDBB96BB63FBA14DAC07B1471C8BE3FC93E91,B230FABD2430E697EA2190B6A687BF8A74742D5C14BE0694BB1FCD20DE67678E,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,
SLISV-STR-2397B9802CF3-DOCUMENT-0001,SLISV-UNIT-2397B9802CF3,document,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,1,34,,0,1,SLISV-STR-4C7A0146E884-DOCUMENT-0001,paired_by_logical_type_ordinal,,,,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,complete canonical TeX file,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0001
SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0001,SLISV-UNIT-2397B9802CF3,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,23,23,SLISV-STR-2397B9802CF3-SECTION-0001,1,1,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0001,paired_by_logical_type_ordinal,,,,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,9CAC83D4EE9B3A065A2B3240E37CB2CDEFE777159F94BBAA707DD24BD6D13417,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-2397B9802CF3-SECTION-0001
SLISV-STR-2397B9802CF3-SECTION-0001,SLISV-UNIT-2397B9802CF3,section,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,23,34,SLISV-STR-2397B9802CF3-DOCUMENT-0001,2,1,SLISV-STR-4C7A0146E884-SECTION-0001,paired_by_logical_type_ordinal,,,,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,1FFD455D7879B4BA7836C75F35EB8F5DDAE474D5DE479C48792E1F2AB5165F31,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX section command; extent to next same/higher heading,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0002
SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0002,SLISV-UNIT-2397B9802CF3,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,25,27,SLISV-STR-2397B9802CF3-SECTION-0001,3,2,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0002,paired_by_logical_type_ordinal,,,,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,6F0921AD15977A9EA7E30DD1FA3E6673FCC655D4015014DD0137B3165B589F9F,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0003
SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0003,SLISV-UNIT-2397B9802CF3,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,29,29,SLISV-STR-2397B9802CF3-SECTION-0001,4,3,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0003,paired_by_logical_type_ordinal,,,,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,FCF4F300610090BBA5EB7B5B4E9113A1C402C139EDA8E6B093278528BBCB2253,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0004
SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0004,SLISV-UNIT-2397B9802CF3,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,31,31,SLISV-STR-2397B9802CF3-SECTION-0001,5,4,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0004,paired_by_logical_type_ordinal,,,,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,AEC138CCB43D41746D43FA384B3D39271B823824FB0F4CB8C7437081E12CB17E,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0005
SLISV-STR-2397B9802CF3-CLOSED_PROSE_UNIT-0005,SLISV-UNIT-2397B9802CF3,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,33,33,SLISV-STR-2397B9802CF3-SECTION-0001,6,5,SLISV-STR-4C7A0146E884-CLOSED_PROSE_UNIT-0005,paired_by_logical_type_ordinal,,,,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,CDD6D102922254723A1B0BAC59BF8700D161F2C0558BADF93F8644CFF70FFD11,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,
SLISV-STR-AB52CAB0C401-DOCUMENT-0001,SLISV-UNIT-AB52CAB0C401,document,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,1,212,,0,1,SLISV-STR-F20F48EE107E-DOCUMENT-0001,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,D0B08F2EB2847E19C967EF7C29D4F0B40173F358DA1482B07E6E4E6E7D0590E6,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,complete canonical TeX file,SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0001
SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0001,SLISV-UNIT-AB52CAB0C401,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,27,27,SLISV-STR-AB52CAB0C401-SECTION-0001,1,1,SLISV-STR-F20F48EE107E-CLOSED_PROSE_UNIT-0001,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,17C44F03F5C538A857575340D7EAB16CCC6F62751FFC06CB20E548B1029F8ED7,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-AB52CAB0C401-SECTION-0001
SLISV-STR-AB52CAB0C401-SECTION-0001,SLISV-UNIT-AB52CAB0C401,section,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,27,212,SLISV-STR-AB52CAB0C401-DOCUMENT-0001,2,1,SLISV-STR-F20F48EE107E-SECTION-0001,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,1DC9ED25153678CCC5D13E3DABD046085A19A89AD9B7AF31919B59A3296E42C6,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX section command; extent to next same/higher heading,SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0002
SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0002,SLISV-UNIT-AB52CAB0C401,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,29,31,SLISV-STR-AB52CAB0C401-SECTION-0001,3,2,SLISV-STR-F20F48EE107E-CLOSED_PROSE_UNIT-0002,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,2591614E6CD4764AC902356EF98607F51A17614E2B378DA8699AC23026D28719,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0003
SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0003,SLISV-UNIT-AB52CAB0C401,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,33,35,SLISV-STR-AB52CAB0C401-SECTION-0001,4,3,SLISV-STR-F20F48EE107E-CLOSED_PROSE_UNIT-0003,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,E6D02F96BB77E7344B6D037EBD51C538F108F7011C583CF519E2D63AF23B39FB,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0004
SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0004,SLISV-UNIT-AB52CAB0C401,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,37,37,SLISV-STR-AB52CAB0C401-SECTION-0001,5,4,SLISV-STR-F20F48EE107E-CLOSED_PROSE_UNIT-0004,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,0FDCA6F2E624BBB4900FEFA6AE0484B0FDEB7839D777087F6BB1B0367F2EA1E8,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-AB52CAB0C401-NOTE-0001
SLISV-STR-AB52CAB0C401-NOTE-0001,SLISV-UNIT-AB52CAB0C401,note,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,37,37,SLISV-STR-AB52CAB0C401-SECTION-0001,6,1,SLISV-STR-F20F48EE107E-NOTE-0001,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,0FDCA6F2E624BBB4900FEFA6AE0484B0FDEB7839D777087F6BB1B0367F2EA1E8,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0005
SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0005,SLISV-UNIT-AB52CAB0C401,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,39,39,SLISV-STR-AB52CAB0C401-SECTION-0001,7,5,SLISV-STR-F20F48EE107E-CLOSED_PROSE_UNIT-0005,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,0647995025311A3BA8D299565D3E358597D7D242C916DDA8D0F55606E6C6E55D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0006
SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0006,SLISV-UNIT-AB52CAB0C401,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,41,41,SLISV-STR-AB52CAB0C401-SECTION-0001,8,6,SLISV-STR-F20F48EE107E-CLOSED_PROSE_UNIT-0006,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,301B3B4CF8419F73E2235BC961C1F88C8312F1709ADBA12A4C7356BBB9F0C7D7,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-AB52CAB0C401-NOTE-0002
SLISV-STR-AB52CAB0C401-NOTE-0002,SLISV-UNIT-AB52CAB0C401,note,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,41,41,SLISV-STR-AB52CAB0C401-SECTION-0001,9,2,SLISV-STR-F20F48EE107E-NOTE-0002,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,301B3B4CF8419F73E2235BC961C1F88C8312F1709ADBA12A4C7356BBB9F0C7D7,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0007
SLISV-STR-AB52CAB0C401-CLOSED_PROSE_UNIT-0007,SLISV-UNIT-AB52CAB0C401,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper37_SourceFidelity_Interslavic_v001.tex,43,43,SLISV-STR-AB52CAB0C401-SECTION-0001,10,7,SLISV-STR-F20F48EE107E-CLOSED_PROSE_UNIT-0007,paired_by_logical_type_ordinal,,,,077AEEC28B65B8410CE09F4350B71F90E4A355771B63838BBA8BB8F4FC313167,80D3D782EB5EB7FB3E2A1510E0B68919BEBE560584D3BC13B98BE15F9FE37B34,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-AB52CAB0C401-NOTE-0003
