manifest_id,language_code,script,language_group,source_body_class,source_kind,original_path,package_relative_path,sha256,bytes,duplicate_of_manifest_id,license_access_signal,topic_tags,provenance_note,separation_note,false_output_guard,created_utc
S06-RTL-0192,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_spectral_graph_theory_raw.wiki.txt,native-source-bodies\fa_IR\0022_fa_wikipedia_spectral_graph_theory_raw.wiki.txt,04f1885129c0618bdb6136e989c1f9a4bae88553a2a2f4d54fe6cf5f30d2124b,4371,,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0193,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_algebra_raw.wiki.txt,,fbf1074cc8afeaa2681e5d548ab4caceaced30a85d34f5072f4af8f690c355a3,4330,S06-RTL-0123,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0194,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_dependence_raw.wiki.txt,native-source-bodies\fa_IR\0024_tg_wikipedia_linear_dependence_raw.wiki.txt,995cfd1334b1657a5b3995a61e22c59096aba839b2f159534c4a98af738648da,1766,,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0195,fa_IR,Arab,persian-farsi,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\arabicscholar_modular_matrix_invariants_2026.html,native-source-bodies\fa_IR\0025_arabicscholar_modular_matrix_invariants_2026.html,4e0f0d20cbf428835ed75d1f31737988da38f8c4f7e735d240cd14c946c6389f,97331,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;invariant-or-representation-adjacent,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0196,fa_IR,Arab,persian-farsi,native_source_body,tex-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\github_Ag-ilies_pfe_chapter1_false_positive.tex,native-source-bodies\fa_IR\0026_github_Ag-ilies_pfe_chapter1_false_positive.tex,f3aa052d1300715ad637b337febc2db99c695073f55864c2b35413d372fa3ca6,56547,,github-or-source-archive-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0197,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\jmilne_group_theory_arabic.pdf,,77b97df62856083ff960790ea6cea27e5ad6927241d5f87751b376c8f644a904,1180346,S06-RTL-0001,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0198,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\majmaah_program_spec_rings_fields_2016.pdf,native-source-bodies\fa_IR\0028_majmaah_program_spec_rings_fields_2016.pdf,026cbf94316e174c7d273819bc6ed3f15609b0bb09459f045228acb71856e1d6,848361,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0199,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\majmaah_rings_fields_2017_course_spec.pdf,native-source-bodies\fa_IR\0029_majmaah_rings_fields_2017_course_spec.pdf,a6c1b7ec48616af3347ed537715da1dac98ee32c6e70d821f185bf81168f22d9,822529,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0200,fa_IR,Arab,persian-farsi,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\marefa_representation_space_public_topic_map.html,native-source-bodies\fa_IR\0030_marefa_representation_space_public_topic_map.html,5df3976f14da0fa141d3aae4c2f1b34ff3eca04809459dc45875016427118a18,312259,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;invariant-or-representation-adjacent,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0201,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\mustansiriyah_abstract_algebra_2019.pdf,,faa47debcb0157ebb28b4a0d0faecdc7c52950802ce51c66a4f92da2446f97e0,5456693,S06-RTL-0037,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0202,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\mustansiriyah_math_program_2024.pdf,native-source-bodies\fa_IR\0032_mustansiriyah_math_program_2024.pdf,e834c05a5cb8d2ca25016e4775045e7a4ff3a6fb4d32a28eb767c1251db9e413,2410949,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0203,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\mustansiriyah_ring_theory_2019.pdf,native-source-bodies\fa_IR\0033_mustansiriyah_ring_theory_2019.pdf,811c3bae2363895f344ad1b6382629239e35c5a1ca47012a576207bfd851023a,647885,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0204,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\qadisiyah_math_program_2025_2026.pdf,native-source-bodies\fa_IR\0034_qadisiyah_math_program_2025_2026.pdf,97b484445e0d9dfd6466c97e4a28add199361f4ff577b31ed1343c6be4b6db9d,5051305,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0205,fa_IR,Arab,persian-farsi,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\shamra_invariance_system_theory_arabic_summary.html,native-source-bodies\fa_IR\0035_shamra_invariance_system_theory_arabic_summary.html,e8cff35f018a69200b17d0e1bee7b3fbaaff543d40a66338423ae110edfb9ad7,236526,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0206,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\syriamath_rings_fields_1159987895.pdf,native-source-bodies\fa_IR\0036_syriamath_rings_fields_1159987895.pdf,617fd1cd4a2904b798c381b9cf0df4f283a7629dbf6455e845c128a2455e0949,7724668,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0207,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_20260704T212815Z\fetched\AR-MOSUL-THESIS-GUIDE-NOETHERIAN-RINGS-PDF.pdf,native-source-bodies\fa_IR\0037_AR-MOSUL-THESIS-GUIDE-NOETHERIAN-RINGS-PDF.pdf,9c4609534d3ae5c036882b71308253685b2fa994a8230f38bab13b991395486d,442289,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
