audit_id,component_relpath,upstream_line,visible_locator_tex,normalized_locator,scope,section_context,context_cue,external_basis,audit_class,candidate_id,candidate_pattern_kind,candidate_visible_reference_tex,resolution_status,resolved_target_id,link_inserted
locator-audit-02566,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,386,4.5,4.5,e14,4,direct_context:notation_of,,candidate_covered,reference-candidate-02261,bare_locator,4.5,resolved,sga6.e14.para.4-5,yes
locator-audit-02567,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,403,3.4,3.4,e14,4,,,candidate_covered,reference-candidate-02263,roman_locator,IX 3.4,resolved,sga6.e09.prop.3-4,yes
locator-audit-02568,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,11,4.1,4.1,e14,4,,,candidate_covered,reference-candidate-02264,parenthesized_locator,(4.1),resolved,sga6.e14.eq.4-1,yes
locator-audit-02569,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,12,4.9,4.9,e14,4,,,structural_definition_or_tag,,,,,,
locator-audit-02570,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,19,4.10,4.10,e14,4,,,structural_definition_or_tag,,,,,,
locator-audit-02571,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,28,4.10,4.10,e14,4,,,candidate_covered,reference-candidate-02265,parenthesized_locator,(4.10),resolved,sga6.e14.eq.4-10,yes
locator-audit-02572,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,34,4.10,4.10,e14,4,,,candidate_covered,reference-candidate-02266,parenthesized_locator,(4.10),resolved,sga6.e14.eq.4-10,yes
locator-audit-02573,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,37,4.9,4.9,e14,4,,,candidate_covered,reference-candidate-02267,parenthesized_locator,(4.9),resolved,sga6.e14.eq.4-9,yes
locator-audit-02574,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,38,4.10,4.10,e14,4,,,candidate_covered,reference-candidate-02268,parenthesized_locator,(4.10),resolved,sga6.e14.eq.4-10,yes
locator-audit-02575,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,40,4.9,4.9,e14,4,,,candidate_covered,reference-candidate-02269,parenthesized_locator,(4.9),resolved,sga6.e14.eq.4-9,yes
locator-audit-02576,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,52,4.8,4.8,e14,5,direct_context:in,,candidate_covered,reference-candidate-02270,bare_locator,4.8,resolved,sga6.e14.para.4-8,yes
locator-audit-02577,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,147,6.1,6.1,e14,6,,,structural_definition_or_tag,,,,,,
locator-audit-02578,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,155,6.2,6.2,e14,6,,,structural_definition_or_tag,,,,,,
locator-audit-02579,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,164,6.3,6.3,e14,6,,,structural_definition_or_tag,,,,,,
locator-audit-02580,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,172,6.1,6.1,e14,6,,,candidate_covered,reference-candidate-02273,parenthesized_locator,(6.1),resolved,sga6.e14.eq.6-1,yes
locator-audit-02581,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,186,3.7,3.7,e14,6,,external_work_context,candidate_covered,reference-candidate-02275,bare_locator,3.7,external,,no
locator-audit-02582,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,189,6.3,6.3,e14,6,,,candidate_covered,reference-candidate-02276,parenthesized_locator,(6.3),resolved,sga6.e14.eq.6-3,yes
locator-audit-02583,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,192,6.4,6.4,e14,6,,,structural_definition_or_tag,,,,,,
locator-audit-02584,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,212,6.4,6.4,e14,6,,,candidate_covered,reference-candidate-02277,parenthesized_locator,(6.4),resolved,sga6.e14.eq.6-4,yes
locator-audit-02585,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,213,3.3,3.3,e14,6,,,candidate_covered,reference-candidate-02278,parenthesized_locator,(3.3),resolved,sga6.e14.para.3-3,yes
locator-audit-02586,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,218,6.2,6.2,e14,6,,,candidate_covered,reference-candidate-02279,parenthesized_locator,(6.2),resolved,sga6.e14.para.6-2,yes
locator-audit-02587,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,220,6.3,6.3,e14,6,,,candidate_covered,reference-candidate-02280,parenthesized_locator,(6.3),resolved,sga6.e14.para.6-3,yes
locator-audit-02588,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,281,7.1,7.1,e14,7,direct_context:of,,candidate_covered,reference-candidate-02282,bare_locator,7.1,resolved,sga6.e14.para.7-1,yes
locator-audit-02589,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,298,3.5,3.5,e14,7,,,candidate_covered,reference-candidate-02283,bare_locator,3.5,resolved,sga6.e14.para.3-5,yes
locator-audit-02590,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,313,4.5,4.5,e14,8,,,candidate_covered,reference-candidate-02284,bare_locator,4.5,resolved,sga6.e14.para.4-5,yes
locator-audit-02591,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,313,4.8,4.8,e14,8,direct_context:to,,candidate_covered,reference-candidate-02285,bare_locator,4.8,resolved,sga6.e14.para.4-8,yes
locator-audit-02592,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,431,4.6,4.6,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02286,parenthesized_locator,(4.6),resolved,sga6.e14.para.4-6,yes
locator-audit-02593,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,433,9.6,9.6,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02287,parenthesized_locator,(9.6),non_reference,,no
locator-audit-02594,fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,433,4.6,4.6,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02288,parenthesized_locator,(4.6),resolved,sga6.e14.eq.4-6,yes
locator-audit-02595,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,8,4.1,4.1,e14,notes-for-page-11,direct_context:in,,candidate_covered,reference-candidate-02289,bare_locator,4.1,resolved,sga6.e14.para.4-1,yes
locator-audit-02596,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,14,4.2,4.2,e14,notes-for-page-11,direct_context:of,,candidate_covered,reference-candidate-02290,bare_locator,4.2,resolved,sga6.e14.para.4-2,yes
locator-audit-02597,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,18,4.1,4.1,e14,notes-for-page-11,direct_context:in,,candidate_covered,reference-candidate-02291,bare_locator,4.1,resolved,sga6.e14.para.4-1,yes
locator-audit-02598,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,21,4.5,4.5,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02292,parenthesized_locator,(4.5),resolved,sga6.e14.para.4-5,yes
locator-audit-02599,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,33,3.3,3.3,e14,notes-for-page-11,direct_context:in,,candidate_covered,reference-candidate-02293,bare_locator,3.3,resolved,sga6.e14.para.3-3,yes
locator-audit-02600,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,37,4.6,4.6,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02294,parenthesized_locator,(4.6),resolved,sga6.e14.para.4-6,yes
locator-audit-02601,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,41,4.3,4.3,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02295,parenthesized_locator,(4.3),resolved,sga6.e14.para.4-3,yes
locator-audit-02602,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,42,4.8,4.8,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02296,parenthesized_locator,(4.8),resolved,sga6.e14.para.4-8,yes
locator-audit-02603,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,42,4.8,4.8,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02297,parenthesized_locator,(4.8),resolved,sga6.e14.para.4-8,yes
locator-audit-02604,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,50,4.8,4.8,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02298,parenthesized_locator,(4.8),resolved,sga6.e14.para.4-8,yes
locator-audit-02605,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,65,6.1,6.1,e14,notes-for-page-11,direct_context:in,,candidate_covered,reference-candidate-02299,bare_locator,6.1,resolved,sga6.e14.para.6-1,yes
locator-audit-02606,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,65,7.1,7.1,e14,notes-for-page-11,coordinated_locator_chain,,candidate_covered,reference-candidate-02300,bare_locator,7.1,resolved,sga6.e14.para.7-1,yes
locator-audit-02607,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,67,6.2,6.2,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02301,parenthesized_locator,(6.2),resolved,sga6.e14.para.6-2,yes
locator-audit-02608,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,73,9.6,9.6,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02302,parenthesized_locator,(9.6),non_reference,,no
locator-audit-02609,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,74,4.6,4.6,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02303,parenthesized_locator,(4.6),resolved,sga6.e14.eq.4-6,yes
locator-audit-02610,fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,75,4.6,4.6,e14,notes-for-page-11,,,candidate_covered,reference-candidate-02304,parenthesized_locator,(4.6),resolved,sga6.e14.para.4-6,yes
locator-audit-02611,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,8,0.64,0.64,back,terminological-index,,,table_layout_dimension,,,,,,
locator-audit-02612,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,8,0.14,0.14,back,terminological-index,,,table_layout_dimension,,,,,,
locator-audit-02613,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,8,0.12,0.12,back,terminological-index,,,table_layout_dimension,,,,,,
locator-audit-02614,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,14,6.1,6.1,back,terminological-index,,,candidate_covered,reference-candidate-02305,index_locator,6.1,resolved,sga6.e01.def.6-1,yes
locator-audit-02615,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,15,1.5,1.5,back,terminological-index,,,candidate_covered,reference-candidate-02306,index_locator,1.5,resolved,sga6.e04.para.1-5,yes
locator-audit-02616,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,16,3.9,3.9,back,terminological-index,,,candidate_covered,reference-candidate-02307,index_locator,3.9,resolved,sga6.e05.def.3-9,yes
locator-audit-02617,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,17,7.11,7.11,back,terminological-index,,,candidate_covered,reference-candidate-02308,index_locator,7.11,resolved,sga6.e10.para.7-11,yes
locator-audit-02618,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,18,4.4,4.4,back,terminological-index,,,candidate_covered,reference-candidate-02309,index_locator,4.4,resolved,sga6.e13.para.4-4,yes
locator-audit-02619,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,19,4.7,4.7,back,terminological-index,,,candidate_covered,reference-candidate-02310,index_locator,4.7,resolved,sga6.e01.def.4-7,yes
locator-audit-02620,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,20,4.7,4.7,back,terminological-index,,,candidate_covered,reference-candidate-02311,index_locator,4.7,resolved,sga6.e01.def.4-7,yes
locator-audit-02621,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,21,4.8,4.8,back,terminological-index,,,candidate_covered,reference-candidate-02312,index_locator,4.8,resolved,sga6.e01.ex.4-8,yes
locator-audit-02622,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,22,4.8,4.8,back,terminological-index,,,candidate_covered,reference-candidate-02313,index_locator,4.8,resolved,sga6.e01.ex.4-8,yes
locator-audit-02623,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,23,5.2,5.2,back,terminological-index,,,candidate_covered,reference-candidate-02314,index_locator,5.2,resolved,sga6.e01.def.5-2,yes
locator-audit-02624,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,24,5.2,5.2,back,terminological-index,,,candidate_covered,reference-candidate-02315,index_locator,5.2,resolved,sga6.e01.def.5-2,yes
locator-audit-02625,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,25,4.1,4.1,back,terminological-index,,,candidate_covered,reference-candidate-02316,index_locator,4.1,resolved,sga6.e03.def.4-1,yes
locator-audit-02626,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,26,4.1,4.1,back,terminological-index,,,candidate_covered,reference-candidate-02317,index_locator,4.1,resolved,sga6.e03.def.4-1,yes
locator-audit-02627,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,27,4.1,4.1,back,terminological-index,,,candidate_covered,reference-candidate-02318,index_locator,4.1,resolved,sga6.e03.def.4-1,yes
locator-audit-02628,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,28,3.1,3.1,back,terminological-index,,,candidate_covered,reference-candidate-02319,index_locator,3.1,resolved,sga6.e03.def.3-1,yes
locator-audit-02629,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,29,3.1,3.1,back,terminological-index,,,candidate_covered,reference-candidate-02320,index_locator,3.1,resolved,sga6.e03.def.3-1,yes
locator-audit-02630,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,30,3.1,3.1,back,terminological-index,,,candidate_covered,reference-candidate-02321,index_locator,3.1,resolved,sga6.e03.def.3-1,yes
locator-audit-02631,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,31,4.12.1,4.12.1,back,terminological-index,,,candidate_covered,reference-candidate-02322,index_locator,4.12.1,resolved,sga6.e01.rem.4-12-1,yes
locator-audit-02632,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,32,2.4,2.4,back,terminological-index,,,candidate_covered,reference-candidate-02323,index_locator,2.4,resolved,sga6.e05.def.2-4,yes
locator-audit-02633,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,33,4.6,4.6,back,terminological-index,,,candidate_covered,reference-candidate-02324,index_locator,4.6,resolved,sga6.e05.def.4-6,yes
locator-audit-02634,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,34,4.4,4.4,back,terminological-index,,,candidate_covered,reference-candidate-02325,index_locator,4.4,resolved,sga6.e05.def.4-4,yes
locator-audit-02635,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,35,6.2,6.2,back,terminological-index,,,candidate_covered,reference-candidate-02326,index_locator,6.2,resolved,sga6.e05.def.6-2,yes
locator-audit-02636,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,36,2.1.1,2.1.1,back,terminological-index,,,candidate_covered,reference-candidate-02327,index_locator,2.1.1,resolved,sga6.e10.def.2-1-1,yes
locator-audit-02637,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,37,2.7,2.7,back,terminological-index,,,candidate_covered,reference-candidate-02328,index_locator,2.7,resolved,sga6.e05.def.2-7,yes
locator-audit-02638,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,39,6.4,6.4,back,terminological-index,,,candidate_covered,reference-candidate-02329,index_locator,6.4,resolved,sga6.e05.def.6-4,yes
locator-audit-02639,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,40,1.16,1.16,back,terminological-index,,,candidate_covered,reference-candidate-02330,index_locator,1.16,resolved,sga6.e05.para.1-16,yes
locator-audit-02640,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,41,1.1.1,1.1.1,back,terminological-index,,,candidate_covered,reference-candidate-02331,index_locator,1.1.1,resolved,sga6.e01.para.1-1-1,yes
locator-audit-02641,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,42,1.1.1,1.1.1,back,terminological-index,,,candidate_covered,reference-candidate-02332,index_locator,1.1.1,resolved,sga6.e01.para.1-1-1,yes
locator-audit-02642,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,43,1.1.1,1.1.1,back,terminological-index,,,candidate_covered,reference-candidate-02333,index_locator,1.1.1,resolved,sga6.e01.para.1-1-1,yes
locator-audit-02643,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,44,1.1.1,1.1.1,back,terminological-index,,,candidate_covered,reference-candidate-02334,index_locator,1.1.1,resolved,sga6.e01.para.1-1-1,yes
locator-audit-02644,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,45,6.7,6.7,back,terminological-index,,,candidate_covered,reference-candidate-02335,index_locator,6.7,resolved,sga6.e05.para.6-7,yes
locator-audit-02645,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,46,6.7,6.7,back,terminological-index,,,candidate_covered,reference-candidate-02336,index_locator,6.7,resolved,sga6.e05.para.6-7,yes
locator-audit-02646,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,47,6.7,6.7,back,terminological-index,,,candidate_covered,reference-candidate-02337,index_locator,6.7,resolved,sga6.e05.para.6-7,yes
locator-audit-02647,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,48,1.6,1.6,back,terminological-index,,,candidate_covered,reference-candidate-02338,index_locator,1.6,resolved,sga6.e07.def.1-6,yes
locator-audit-02648,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,49,3.1,3.1,back,terminological-index,,,candidate_covered,reference-candidate-02339,index_locator,3.1,resolved,sga6.e01.def.3-1,yes
locator-audit-02649,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,50,3.2,3.2,back,terminological-index,,,candidate_covered,reference-candidate-02340,index_locator,3.2,resolved,sga6.e02.sec.3.2,yes
locator-audit-02650,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,51,2.3,2.3,back,terminological-index,,,candidate_covered,reference-candidate-02341,index_locator,2.3,resolved,sga6.e08.def.2-3,yes
locator-audit-02651,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,52,1.2.5,1.2.5,back,terminological-index,,,candidate_covered,reference-candidate-02342,index_locator,1.2.5,resolved,sga6.e02.para.1-2-5,yes
locator-audit-02652,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,53,8.2,8.2,back,terminological-index,,,candidate_covered,reference-candidate-02343,index_locator,8.2,resolved,sga6.e01.para.8-2,yes
locator-audit-02653,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,54,6.9,6.9,back,terminological-index,,,candidate_covered,reference-candidate-02344,index_locator,6.9,resolved,sga6.e13.def.6-9,yes
locator-audit-02654,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,55,2.1.1,2.1.1,back,terminological-index,,,candidate_covered,reference-candidate-02345,index_locator,2.1.1,resolved,sga6.e10.def.2-1-1,yes
locator-audit-02655,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,56,2.2,2.2,back,terminological-index,,,candidate_covered,reference-candidate-02346,index_locator,2.2,resolved,sga6.e13.para.2-2,yes
locator-audit-02656,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,57,4.4,4.4,back,terminological-index,,,candidate_covered,reference-candidate-02347,index_locator,4.4,resolved,sga6.e10.sec.4.4,yes
locator-audit-02657,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,58,1.7,1.7,back,terminological-index,,,candidate_covered,reference-candidate-02348,index_locator,1.7,resolved,sga6.e04.def.1-7,yes
locator-audit-02658,SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,59,4.14.1,4.14.1,back,terminological-index,,,candidate_covered,reference-candidate-02349,index_locator,4.14.1,resolved,sga6.e01.def.4-14-1,yes
