sequence,language,source_relative_path,source_sha256,package_tex,package_tex_sha256,package_pdf,package_pdf_sha256,pages,pdf_bytes,duration_seconds,resumed,latex_warning,package_warning,missing_character,overfull_box,underfull_box
176,cyrillic,paper32/section01_opening/interslavic-cyrillic/v001/Noether_Paper32_Section01_Opening_Interslavic_Cyrillic_v001.tex,B6CA4DC6929E6F72670E01C6F55739B099D71D92F613DFDA6A89CA737077B2C3,02_tex/cyrillic/176_Noether_Paper32_Section01_Opening_Interslavic_Cyrillic_v001.tex,B6CA4DC6929E6F72670E01C6F55739B099D71D92F613DFDA6A89CA737077B2C3,01_unit_pdfs/cyrillic/176_Noether_Paper32_Section01_Opening_Interslavic_Cyrillic_v001.pdf,88FFE4E5EB4F6F7FDE5D897BB935A4B56A95055A9B6829DEFA796678A732F81B,1,49958,1.251,,0,0,0,0,0
177,cyrillic,paper32/section01_reduction_theorem/interslavic-cyrillic/v001/Noether_Paper32_Section01_Reduction_Theorem_Interslavic_Cyrillic_v001.tex,0ADE9CFA1950D0A805306C7473D240AE5B20BC77E5DB6D0B031F15BD0B270CCD,02_tex/cyrillic/177_Noether_Paper32_Section01_Reduction_Theorem_Interslavic_Cyrillic_v001.tex,0ADE9CFA1950D0A805306C7473D240AE5B20BC77E5DB6D0B031F15BD0B270CCD,01_unit_pdfs/cyrillic/177_Noether_Paper32_Section01_Reduction_Theorem_Interslavic_Cyrillic_v001.pdf,98662D867F7A89E4EB0405D5D8B0BF416225D7ED45A2CEA027D398931991876F,1,38733,1.466,,0,0,0,0,0
178,cyrillic,paper32/section02_cyclic_minimal_fields/interslavic-cyrillic/v001/Noether_Paper32_Section02_Cyclic_Minimal_Fields_Interslavic_Cyrillic_v001.tex,791718D465379856C861BE0AEB27A389D4C990911242A89280DAB1AD5E7C364E,02_tex/cyrillic/178_Noether_Paper32_Section02_Cyclic_Minimal_Fields_Interslavic_Cyrillic_v001.tex,791718D465379856C861BE0AEB27A389D4C990911242A89280DAB1AD5E7C364E,01_unit_pdfs/cyrillic/178_Noether_Paper32_Section02_Cyclic_Minimal_Fields_Interslavic_Cyrillic_v001.pdf,9E221E57F7117D88A8CD71711B971995965A85F77DDAC3C199DF095EB38B4FDC,1,87968,1.275,,0,0,0,0,0
179,cyrillic,paper32/section02_idempotent_splitting_facts/interslavic-cyrillic/v001/Noether_Paper32_Section02_Idempotent_Splitting_Facts_Interslavic_Cyrillic_v001.tex,0E681ACEB33AD09EA9CBFE4D51541DA0D112DDC0CC3D6E9D3CC0B6A575AAFEF3,02_tex/cyrillic/179_Noether_Paper32_Section02_Idempotent_Splitting_Facts_Interslavic_Cyrillic_v001.tex,0E681ACEB33AD09EA9CBFE4D51541DA0D112DDC0CC3D6E9D3CC0B6A575AAFEF3,01_unit_pdfs/cyrillic/179_Noether_Paper32_Section02_Idempotent_Splitting_Facts_Interslavic_Cyrillic_v001.pdf,77C1F2349C1F8D343699F52A6DB25F4F6FDE100343C95E4B58B27DDBE284419D,1,49954,1.268,,0,0,0,0,0
180,cyrillic,paper32/section02_quaternion_idempotent/interslavic-cyrillic/v001/Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_Cyrillic_v001.tex,3403B26D33BCC4F924CB54C726F2FD95406A9423EB70F4FD056B8DDBFB13EA49,02_tex/cyrillic/180_Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_Cyrillic_v001.tex,3403B26D33BCC4F924CB54C726F2FD95406A9423EB70F4FD056B8DDBFB13EA49,01_unit_pdfs/cyrillic/180_Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_Cyrillic_v001.pdf,405B4A726935EE5D00E0D706B40B1E55EF59A77A8197D0C6942D5B1C5F6DE747,1,39017,1.381,,0,0,0,0,0
181,cyrillic,paper32/section03_cyclic_quaternion_fields/interslavic-cyrillic/v001/Noether_Paper32_Section03_Cyclic_Quaternion_Fields_Interslavic_Cyrillic_v001.tex,234836AE7E3C6B69E81B8AEB070E8840561BF1D88A73F1D3F18BE5541D602727,02_tex/cyrillic/181_Noether_Paper32_Section03_Cyclic_Quaternion_Fields_Interslavic_Cyrillic_v001.tex,234836AE7E3C6B69E81B8AEB070E8840561BF1D88A73F1D3F18BE5541D602727,01_unit_pdfs/cyrillic/181_Noether_Paper32_Section03_Cyclic_Quaternion_Fields_Interslavic_Cyrillic_v001.pdf,BEF081081C0F29B25F4BED67182D9DA303B036D517E74742CA6CC615C070E722,1,58308,1.237,,0,0,0,0,0
182,cyrillic,paper32/section03_elementary_quaternion_criterion/interslavic-cyrillic/v001/Noether_Paper32_Section03_Elementary_Quaternion_Criterion_Interslavic_Cyrillic_v001.tex,28B17EA48B286B30EDBA86DF34DABE289C2A8C416F034600A12D30E504087307,02_tex/cyrillic/182_Noether_Paper32_Section03_Elementary_Quaternion_Criterion_Interslavic_Cyrillic_v001.tex,28B17EA48B286B30EDBA86DF34DABE289C2A8C416F034600A12D30E504087307,01_unit_pdfs/cyrillic/182_Noether_Paper32_Section03_Elementary_Quaternion_Criterion_Interslavic_Cyrillic_v001.pdf,E0787F1969D3C96A142B69184AA0F59AC8D763F25B932085E04B47C4CDD4884F,1,54871,1.454,,0,0,0,0,0
183,cyrillic,paper33/complete/interslavic-cyrillic/v001/Noether_Paper33_Complete_Interslavic_Cyrillic_v001.tex,F4B8B9788D3EE25BCAFFD6A2E523C0F18A3D769018CA6C39F56C6EE391AFC2D9,02_tex/cyrillic/183_Noether_Paper33_Complete_Interslavic_Cyrillic_v001.tex,F4B8B9788D3EE25BCAFFD6A2E523C0F18A3D769018CA6C39F56C6EE391AFC2D9,01_unit_pdfs/cyrillic/183_Noether_Paper33_Complete_Interslavic_Cyrillic_v001.pdf,0CEA07E8DF0AF27CDE19835B04F2C5ABB5581807F43D37E81DE8E5E5118100BD,2,108056,1.878,,0,0,0,0,0
184,cyrillic,paper34/introduction/interslavic-cyrillic/v001/Noether_Paper34_Introduction_Interslavic_Cyrillic_v001.tex,38CC63CE2A958143540B854C377E35E85C20497A3BFC7BFE64060356B09AB609,02_tex/cyrillic/184_Noether_Paper34_Introduction_Interslavic_Cyrillic_v001.tex,38CC63CE2A958143540B854C377E35E85C20497A3BFC7BFE64060356B09AB609,01_unit_pdfs/cyrillic/184_Noether_Paper34_Introduction_Interslavic_Cyrillic_v001.pdf,D9505D71432BF44F854103D20B0AEE21C76F35B4710A10914376B36E07FB94AF,3,101693,2.027,,0,0,0,0,0
185,cyrillic,paper34/section01/interslavic-cyrillic/v001/Noether_Paper34_Section01_Interslavic_Cyrillic_v001.tex,7E833D11881AF6747536E8FC59F0F7FFDA976F9523691C95E6CEA090A0019A62,02_tex/cyrillic/185_Noether_Paper34_Section01_Interslavic_Cyrillic_v001.tex,7E833D11881AF6747536E8FC59F0F7FFDA976F9523691C95E6CEA090A0019A62,01_unit_pdfs/cyrillic/185_Noether_Paper34_Section01_Interslavic_Cyrillic_v001.pdf,05B4CC6937FEF258E64B88B5530399BA7C1CAC61DAB96CB1292DD9655B0FFE1F,2,104312,1.866,,0,0,0,0,0
186,cyrillic,paper34/section02/interslavic-cyrillic/v001/Noether_Paper34_Section02_Interslavic_Cyrillic_v001.tex,35333CC47AFE1B46D08B187F390D8EDF91468368DAD91E9E7109FA6201290A93,02_tex/cyrillic/186_Noether_Paper34_Section02_Interslavic_Cyrillic_v001.tex,35333CC47AFE1B46D08B187F390D8EDF91468368DAD91E9E7109FA6201290A93,01_unit_pdfs/cyrillic/186_Noether_Paper34_Section02_Interslavic_Cyrillic_v001.pdf,5B302C46B6BFF08B9C8677DA539570E08681C1D8F0CBFDC67E12EACEFD618427,1,81767,1.247,,0,0,0,0,0
187,cyrillic,paper34/section03/interslavic-cyrillic/v001/Noether_Paper34_Section03_Interslavic_Cyrillic_v001.tex,69A8B67453F266119323E6A7ED0833527302DA788D4EF1F1BE56CA21F51DD5DF,02_tex/cyrillic/187_Noether_Paper34_Section03_Interslavic_Cyrillic_v001.tex,69A8B67453F266119323E6A7ED0833527302DA788D4EF1F1BE56CA21F51DD5DF,01_unit_pdfs/cyrillic/187_Noether_Paper34_Section03_Interslavic_Cyrillic_v001.pdf,0AC41513AD404CD4F15E4CFDE022715B0668B26CA8299162B7A65FBFC5D5E06B,1,84129,1.261,,0,0,0,0,0
188,cyrillic,paper34/section04/interslavic-cyrillic/v001/Noether_Paper34_Section04_Interslavic_Cyrillic_v001.tex,1E636BEC2BC01DF713D0BE636A40E450C8394E7D3172924BC4AA0939EDE98222,02_tex/cyrillic/188_Noether_Paper34_Section04_Interslavic_Cyrillic_v001.tex,1E636BEC2BC01DF713D0BE636A40E450C8394E7D3172924BC4AA0939EDE98222,01_unit_pdfs/cyrillic/188_Noether_Paper34_Section04_Interslavic_Cyrillic_v001.pdf,E62EB5A0180C59DB0F410B2BE38538275705117F9256A70E8B52FC4C06DE7153,2,92539,1.885,,0,0,0,0,0
189,cyrillic,paper34/section05/interslavic-cyrillic/v001/Noether_Paper34_Section05_Interslavic_Cyrillic_v001.tex,4F8927E3D9EC2A2B7506AC0E0FA85EDFA6F0237993E8C1761E08B6FD1EA5FD51,02_tex/cyrillic/189_Noether_Paper34_Section05_Interslavic_Cyrillic_v001.tex,4F8927E3D9EC2A2B7506AC0E0FA85EDFA6F0237993E8C1761E08B6FD1EA5FD51,01_unit_pdfs/cyrillic/189_Noether_Paper34_Section05_Interslavic_Cyrillic_v001.pdf,5353D8B148D8914647DB79D2E549193BC7FE6AB85C44C2B8FB014A86F38521B5,1,81402,1.247,,0,0,0,0,0
190,cyrillic,paper34/section06/interslavic-cyrillic/v001/Noether_Paper34_Section06_Interslavic_Cyrillic_v001.tex,5D46DD730D64FC1FF748426AA58FC39B071D9A13FDBB2F656CE5544204C1E095,02_tex/cyrillic/190_Noether_Paper34_Section06_Interslavic_Cyrillic_v001.tex,5D46DD730D64FC1FF748426AA58FC39B071D9A13FDBB2F656CE5544204C1E095,01_unit_pdfs/cyrillic/190_Noether_Paper34_Section06_Interslavic_Cyrillic_v001.pdf,54DDBA86BF07B079D66C58F9375EF2FC8C40F63F66111512D4041FF8A2B7E127,2,92918,1.899,,0,0,0,0,0
191,cyrillic,paper34/section07/interslavic-cyrillic/v001/Noether_Paper34_Section07_Interslavic_Cyrillic_v001.tex,1BD65092D6B8E23A005F2681B26132B4564313312BDA6EBEAF4DCE186B00B5B1,02_tex/cyrillic/191_Noether_Paper34_Section07_Interslavic_Cyrillic_v001.tex,1BD65092D6B8E23A005F2681B26132B4564313312BDA6EBEAF4DCE186B00B5B1,01_unit_pdfs/cyrillic/191_Noether_Paper34_Section07_Interslavic_Cyrillic_v001.pdf,BEFFD4731FE5E6406A21C6EE806CD2A245EDBACCE7B37EDB60258B1922FAAC51,1,82506,1.374,,0,0,0,0,0
192,cyrillic,paper34/section08/interslavic-cyrillic/v001/Noether_Paper34_Section08_Interslavic_Cyrillic_v001.tex,3FB8FCD0D399265633EF42EB4ABD6FFE135ED1E525D94B3C9F67C796556F89AA,02_tex/cyrillic/192_Noether_Paper34_Section08_Interslavic_Cyrillic_v001.tex,3FB8FCD0D399265633EF42EB4ABD6FFE135ED1E525D94B3C9F67C796556F89AA,01_unit_pdfs/cyrillic/192_Noether_Paper34_Section08_Interslavic_Cyrillic_v001.pdf,979082F2833564EA2AA2DFEDF65C7B1FEC2847405AC12D589E642F23A8A7172D,1,76678,1.277,,0,0,0,0,0
193,cyrillic,paper34/section09/interslavic-cyrillic/v001/Noether_Paper34_Section09_Interslavic_Cyrillic_v001.tex,922E679E41F3E9D1FDF7A43770DF5ACB70C2046ADCF9E38D2C18F7997021369B,02_tex/cyrillic/193_Noether_Paper34_Section09_Interslavic_Cyrillic_v001.tex,922E679E41F3E9D1FDF7A43770DF5ACB70C2046ADCF9E38D2C18F7997021369B,01_unit_pdfs/cyrillic/193_Noether_Paper34_Section09_Interslavic_Cyrillic_v001.pdf,6594F60938D2BB39184D77DEDE57CE079B0F10C77C26958EA0A869AB91F01B83,2,90096,1.919,,0,0,0,0,0
194,cyrillic,paper34/section10/interslavic-cyrillic/v001/Noether_Paper34_Section10_Interslavic_Cyrillic_v001.tex,D209A2E1CDCE07B2AB58B9DDCD9A054E75628A4F5E1608E357501188FFC81CEC,02_tex/cyrillic/194_Noether_Paper34_Section10_Interslavic_Cyrillic_v001.tex,D209A2E1CDCE07B2AB58B9DDCD9A054E75628A4F5E1608E357501188FFC81CEC,01_unit_pdfs/cyrillic/194_Noether_Paper34_Section10_Interslavic_Cyrillic_v001.pdf,3D324755703ACB21767F34DAA9F85EBFB0EEAD263939ED941334F875C496E18E,2,87748,1.902,,0,0,0,0,0
195,cyrillic,paper34/section11/interslavic-cyrillic/v001/Noether_Paper34_Section11_Interslavic_Cyrillic_v001.tex,40A0095DFF206E812A751C9EF3C6764A848B63C1B491AA5944294E4094A468B1,02_tex/cyrillic/195_Noether_Paper34_Section11_Interslavic_Cyrillic_v001.tex,40A0095DFF206E812A751C9EF3C6764A848B63C1B491AA5944294E4094A468B1,01_unit_pdfs/cyrillic/195_Noether_Paper34_Section11_Interslavic_Cyrillic_v001.pdf,9CD8E5FF031FBC2732750DBDF7941B13D45CADFD5E25A5B89CC3D5295973EF7A,1,82429,1.268,,0,0,0,0,0
196,cyrillic,paper34/section12/interslavic-cyrillic/v001/Noether_Paper34_Section12_Interslavic_Cyrillic_v001.tex,9996F17D7994642540E64B9FFE97F939C37A8B3F9CBBDDF36A5FEE9B91454C31,02_tex/cyrillic/196_Noether_Paper34_Section12_Interslavic_Cyrillic_v001.tex,9996F17D7994642540E64B9FFE97F939C37A8B3F9CBBDDF36A5FEE9B91454C31,01_unit_pdfs/cyrillic/196_Noether_Paper34_Section12_Interslavic_Cyrillic_v001.pdf,B9BA26D490620D99C6D75EA9C3EBDEC40AEBD3209FCCC962BAEDC24ED1F5EBFC,1,83443,1.425,,0,0,0,0,0
197,cyrillic,paper34/section13/interslavic-cyrillic/v001/Noether_Paper34_Section13_Interslavic_Cyrillic_v001.tex,88FEA9755000B36D88D4F5F1257E1294A016D8C071BB50F300472246B6560C59,02_tex/cyrillic/197_Noether_Paper34_Section13_Interslavic_Cyrillic_v001.tex,88FEA9755000B36D88D4F5F1257E1294A016D8C071BB50F300472246B6560C59,01_unit_pdfs/cyrillic/197_Noether_Paper34_Section13_Interslavic_Cyrillic_v001.pdf,08B4DC07075D93B45F97AF0D86B14C338069A1265F775C34C7DBB5AAFF00D269,2,89687,1.936,,0,0,0,0,0
198,cyrillic,paper34/section14/interslavic-cyrillic/v001/Noether_Paper34_Section14_Interslavic_Cyrillic_v001.tex,F22481E60D5C5B8FAC146DA50D7B5B5449FE62D50BA742DB84CCE83E8776FD79,02_tex/cyrillic/198_Noether_Paper34_Section14_Interslavic_Cyrillic_v001.tex,F22481E60D5C5B8FAC146DA50D7B5B5449FE62D50BA742DB84CCE83E8776FD79,01_unit_pdfs/cyrillic/198_Noether_Paper34_Section14_Interslavic_Cyrillic_v001.pdf,AA57D2D179EC8C060223C418884EA453665E54C3BAE25810E594189899F59EB5,4,109508,2.096,,0,0,0,0,0
199,cyrillic,paper34/section15/interslavic-cyrillic/v001/Noether_Paper34_Section15_Interslavic_Cyrillic_v001.tex,F091E1D20211E692869DBDAA02AFD904583AB4166BBE4F9A1535C58096108C6C,02_tex/cyrillic/199_Noether_Paper34_Section15_Interslavic_Cyrillic_v001.tex,F091E1D20211E692869DBDAA02AFD904583AB4166BBE4F9A1535C58096108C6C,01_unit_pdfs/cyrillic/199_Noether_Paper34_Section15_Interslavic_Cyrillic_v001.pdf,919CAE89BED987298399CA267A393AE57F97675631F562F7A60A849C566CE9B7,2,109296,2.057,,0,0,0,0,0
200,cyrillic,paper34/section16/interslavic-cyrillic/v001/Noether_Paper34_Section16_Interslavic_Cyrillic_v001.tex,666DA8778108923D8B3BD60266730CB8DDD1EEB4B41D4082BB24C040CC4B083E,02_tex/cyrillic/200_Noether_Paper34_Section16_Interslavic_Cyrillic_v001.tex,666DA8778108923D8B3BD60266730CB8DDD1EEB4B41D4082BB24C040CC4B083E,01_unit_pdfs/cyrillic/200_Noether_Paper34_Section16_Interslavic_Cyrillic_v001.pdf,66BF3981C2C84A26DD85AEB02E358D1C4BC25EC6B98454A5A17E4D146BD75831,2,90493,1.917,,0,0,0,0,0
201,cyrillic,paper34/section17/interslavic-cyrillic/v001/Noether_Paper34_Section17_Interslavic_Cyrillic_v001.tex,8CFA98FEE1ADCBF3DDEA6089AB3D721165618B765FDFD30F1B6F71E45058907F,02_tex/cyrillic/201_Noether_Paper34_Section17_Interslavic_Cyrillic_v001.tex,8CFA98FEE1ADCBF3DDEA6089AB3D721165618B765FDFD30F1B6F71E45058907F,01_unit_pdfs/cyrillic/201_Noether_Paper34_Section17_Interslavic_Cyrillic_v001.pdf,006E2D6B2DBF8108C877831C30EDA4549BA09CBB4ACA671B86D2A497516E1C77,1,75532,1.356,,0,0,0,0,0
202,cyrillic,paper34/section18/interslavic-cyrillic/v001/Noether_Paper34_Section18_Interslavic_Cyrillic_v001.tex,DCD1F2C651ECE58D632A5A90E0345762F74E2F9B7508AE31127C828A3E06AD43,02_tex/cyrillic/202_Noether_Paper34_Section18_Interslavic_Cyrillic_v001.tex,DCD1F2C651ECE58D632A5A90E0345762F74E2F9B7508AE31127C828A3E06AD43,01_unit_pdfs/cyrillic/202_Noether_Paper34_Section18_Interslavic_Cyrillic_v001.pdf,9AAD1CAD9066F325D5069D54CCA600FFF3A140FB846AF8C70BE8C0B772655044,1,77216,1.263,,0,0,0,0,0
203,cyrillic,paper34/source_fidelity_section18_19/interslavic-cyrillic/v001/Noether_Paper34_Section18_19_SourceFidelity_Interslavic_Cyrillic_v001.tex,F1F163636CE2CE2BF70C2589D99EFAF7681053EA16D9119C9127134225876597,02_tex/cyrillic/203_Noether_Paper34_Section18_19_SourceFidelity_Interslavic_Cyrillic_v001.tex,F1F163636CE2CE2BF70C2589D99EFAF7681053EA16D9119C9127134225876597,01_unit_pdfs/cyrillic/203_Noether_Paper34_Section18_19_SourceFidelity_Interslavic_Cyrillic_v001.pdf,6DE3F217EBBA6800ACE9E78BF887411FD500EC9731A72800562E9F2260A526F7,3,100889,2.039,,0,0,0,0,0
204,cyrillic,paper34/source_fidelity_section20/interslavic-cyrillic/v001/Noether_Paper34_Section20_SourceFidelity_Interslavic_Cyrillic_v001.tex,FEB07D88E6F9545D7FD92D38D5CB037B6AB19B2808C9E3348685C844722BA4E1,02_tex/cyrillic/204_Noether_Paper34_Section20_SourceFidelity_Interslavic_Cyrillic_v001.tex,FEB07D88E6F9545D7FD92D38D5CB037B6AB19B2808C9E3348685C844722BA4E1,01_unit_pdfs/cyrillic/204_Noether_Paper34_Section20_SourceFidelity_Interslavic_Cyrillic_v001.pdf,DDF98849E7A5AB17129659569DEC75A9C62383BB8C5087AE0CD7D2E72070123A,3,106631,1.96,,0,0,0,0,0
205,cyrillic,paper34/source_fidelity_section21/interslavic-cyrillic/v001/Noether_Paper34_Section21_SourceFidelity_Interslavic_Cyrillic_v001.tex,8F5BADD825BF8C50EC0B595426B04391B5B2A2DD19C800BD7561DF7F71A8A519,02_tex/cyrillic/205_Noether_Paper34_Section21_SourceFidelity_Interslavic_Cyrillic_v001.tex,8F5BADD825BF8C50EC0B595426B04391B5B2A2DD19C800BD7561DF7F71A8A519,01_unit_pdfs/cyrillic/205_Noether_Paper34_Section21_SourceFidelity_Interslavic_Cyrillic_v001.pdf,5DED7DCD16AD00882F448045E77F10894F1D6C529B57571A33F64B21885489A0,2,102570,1.941,,0,0,0,0,0
206,cyrillic,paper34/source_fidelity_section22/interslavic-cyrillic/v001/Noether_Paper34_Section22_SourceFidelity_Interslavic_Cyrillic_v001.tex,05C39533DD52BF2A0C4B485A9A70DA0C73A14B2775CF930FCE7EDD8925B3C13A,02_tex/cyrillic/206_Noether_Paper34_Section22_SourceFidelity_Interslavic_Cyrillic_v001.tex,05C39533DD52BF2A0C4B485A9A70DA0C73A14B2775CF930FCE7EDD8925B3C13A,01_unit_pdfs/cyrillic/206_Noether_Paper34_Section22_SourceFidelity_Interslavic_Cyrillic_v001.pdf,7BA36585AF2A2B90890D74E6A025FB6C96EC0CDC8711A40795244A4F569C22BF,1,81523,1.267,,0,0,0,0,0
207,cyrillic,paper34/source_fidelity_section23/interslavic-cyrillic/v001/Noether_Paper34_Section23_SourceFidelity_Interslavic_Cyrillic_v001.tex,38B42D45CAC28A27040CF02B558B274B335CFEBBF293E4D33A8765CE40E452F1,02_tex/cyrillic/207_Noether_Paper34_Section23_SourceFidelity_Interslavic_Cyrillic_v001.tex,38B42D45CAC28A27040CF02B558B274B335CFEBBF293E4D33A8765CE40E452F1,01_unit_pdfs/cyrillic/207_Noether_Paper34_Section23_SourceFidelity_Interslavic_Cyrillic_v001.pdf,E42CEBF0872C247962C3D89B0C0039DB9583061747F3BBC145A90B34A71EB52C,2,87180,1.99,,0,0,0,0,0
208,cyrillic,paper34/source_fidelity_section24/interslavic-cyrillic/v001/Noether_Paper34_Section24_SourceFidelity_Interslavic_Cyrillic_v001.tex,5738D3B0DBA18CF6F8481CF73671BBBDE30917051A5B5ECD89739D14E5B827E2,02_tex/cyrillic/208_Noether_Paper34_Section24_SourceFidelity_Interslavic_Cyrillic_v001.tex,5738D3B0DBA18CF6F8481CF73671BBBDE30917051A5B5ECD89739D14E5B827E2,01_unit_pdfs/cyrillic/208_Noether_Paper34_Section24_SourceFidelity_Interslavic_Cyrillic_v001.pdf,CE51A3295A42CA3AEC999DD56657502254694EAA0982E7FD4F7826E9B76E055C,2,88893,1.88,,0,0,0,0,0
209,cyrillic,paper34/source_fidelity_section25/interslavic-cyrillic/v001/Noether_Paper34_Section25_SourceFidelity_Interslavic_Cyrillic_v001.tex,19E958540A7C14E042203797A51BFF0E4903F3C01EAB640F86D9E93DC805549A,02_tex/cyrillic/209_Noether_Paper34_Section25_SourceFidelity_Interslavic_Cyrillic_v001.tex,19E958540A7C14E042203797A51BFF0E4903F3C01EAB640F86D9E93DC805549A,01_unit_pdfs/cyrillic/209_Noether_Paper34_Section25_SourceFidelity_Interslavic_Cyrillic_v001.pdf,0EE810E6B6AEC9CCFD82FA5B225C97D1358D2634CE19E53E5C0C9100D4640E0B,2,99735,2.029,,0,0,0,0,0
210,cyrillic,paper34/source_fidelity_section26/interslavic-cyrillic/v001/Noether_Paper34_Section26_SourceFidelity_Interslavic_Cyrillic_v001.tex,3F693132E47EDF2ED1F12853EECE7B0B89E6D7EEAB34B599A0944C535CC42949,02_tex/cyrillic/210_Noether_Paper34_Section26_SourceFidelity_Interslavic_Cyrillic_v001.tex,3F693132E47EDF2ED1F12853EECE7B0B89E6D7EEAB34B599A0944C535CC42949,01_unit_pdfs/cyrillic/210_Noether_Paper34_Section26_SourceFidelity_Interslavic_Cyrillic_v001.pdf,169DA4DCA834A140875D02EF2A515AEFF37C302035D5FB707C37420227EDE452,1,83588,1.248,,0,0,0,0,0
211,cyrillic,paper35/source_fidelity/interslavic-cyrillic/v001/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,F79584B232A0AA0A247D0CF966B24834F0BD10D476952348CBE8EBBAC6DB9415,02_tex/cyrillic/211_Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,F79584B232A0AA0A247D0CF966B24834F0BD10D476952348CBE8EBBAC6DB9415,01_unit_pdfs/cyrillic/211_Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.pdf,38FBD9AF062D5AE146A8B6659574C2FE7D079DAA17C2B9D015E1605A7610D7BA,6,147523,2.098,,0,0,0,0,0
212,cyrillic,paper36/source_fidelity/interslavic-cyrillic/v001/Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,02_tex/cyrillic/212_Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.tex,A9EDCD83A585C02683A1D5808665569762854A5F22983BF089FD9F6E4F0AFA68,01_unit_pdfs/cyrillic/212_Noether_Paper36_SourceFidelity_Interslavic_Cyrillic_v001.pdf,63C5B61398128F979018933EEFF70ABF3EDCA2350E710239906EC5B8362B2948,1,64311,1.17,,0,0,0,0,0
213,cyrillic,paper37/source_fidelity/interslavic-cyrillic/v001/Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.tex,A37B866C8326C74159D8ED976A5853FB88559FBBC4C432FAF973B9C6E68799AB,02_tex/cyrillic/213_Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.tex,A37B866C8326C74159D8ED976A5853FB88559FBBC4C432FAF973B9C6E68799AB,01_unit_pdfs/cyrillic/213_Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.pdf,AEEF099DA1A631A3E3657D17BFF3DAE235353F1E65A60EF1016BEE3D2EB4E4C5,5,154715,2.037,,0,0,0,0,0
214,cyrillic,paper38/source_fidelity/interslavic-cyrillic/v001/Noether_Paper38_SourceFidelity_Interslavic_Cyrillic_v001.tex,C158F3F3F383DFBBC02CC3440C44C57622BDD0C7EFE89AC3FA0C04C20B5DCF57,02_tex/cyrillic/214_Noether_Paper38_SourceFidelity_Interslavic_Cyrillic_v001.tex,C158F3F3F383DFBBC02CC3440C44C57622BDD0C7EFE89AC3FA0C04C20B5DCF57,01_unit_pdfs/cyrillic/214_Noether_Paper38_SourceFidelity_Interslavic_Cyrillic_v001.pdf,0F52F7B34187296382595B408551CCDDE2B38DD19988FF0BDE81BA3AF7FD6663,6,153062,2.09,,0,0,0,0,0
215,cyrillic,paper39/source_fidelity/interslavic-cyrillic/v001/Noether_Paper39_SourceFidelity_Interslavic_Cyrillic_v001.tex,7BCADDAC2BE7030AA124D8CD116AF58AED73CEB8187E20E8BE382164487C9991,02_tex/cyrillic/215_Noether_Paper39_SourceFidelity_Interslavic_Cyrillic_v001.tex,7BCADDAC2BE7030AA124D8CD116AF58AED73CEB8187E20E8BE382164487C9991,01_unit_pdfs/cyrillic/215_Noether_Paper39_SourceFidelity_Interslavic_Cyrillic_v001.pdf,66503232D22085897A29101826C9FBF0F7074A10898F3B687AE00D1A61CDCA58,4,136895,2.023,,0,0,0,0,0
216,cyrillic,paper40/source_fidelity/interslavic-cyrillic/v001/Noether_Paper40_SourceFidelity_Interslavic_Cyrillic_v001.tex,C09865E62849D745F0C6B5CB1D6C1219D589F6976C7901781E9B116C3E5D1571,02_tex/cyrillic/216_Noether_Paper40_SourceFidelity_Interslavic_Cyrillic_v001.tex,C09865E62849D745F0C6B5CB1D6C1219D589F6976C7901781E9B116C3E5D1571,01_unit_pdfs/cyrillic/216_Noether_Paper40_SourceFidelity_Interslavic_Cyrillic_v001.pdf,36E2CDE66BA4761561DF30004E18FE3C0D4D16F2267A02B9D1494DE00479A0B4,19,226151,2.249,,0,0,0,0,0
217,cyrillic,paper41/source_fidelity/interslavic-cyrillic/v001/Noether_Paper41_SourceFidelity_Interslavic_Cyrillic_v001.tex,CA927FA9C850ED6EB99166DF6DFEE0311C0A740C3C4B1425070E2AABAF7970D3,02_tex/cyrillic/217_Noether_Paper41_SourceFidelity_Interslavic_Cyrillic_v001.tex,CA927FA9C850ED6EB99166DF6DFEE0311C0A740C3C4B1425070E2AABAF7970D3,01_unit_pdfs/cyrillic/217_Noether_Paper41_SourceFidelity_Interslavic_Cyrillic_v001.pdf,FA97BB994DE2E600A441DBDA27BB7FA6715BA79695D4A0BEBD26B40F49A9C96C,6,135271,1.966,,0,0,0,0,0
