visual_id,relative_path,bytes,sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,expose,linked_tex_file,generator_source_class,disposition
SGA7I-VIS-13004,w9d_323_L5b.png,33558,E2DBB5B2609E3B34B2641EB30120C9EFBC7F5BBDBEE54E411A63723C1F185181,323,324,312,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13007,c_328_theoreme.png,166221,E2ED0D9108B8163E9BDE7CF383BBF7E3C8CD0D3EB893C4AD717C52AFBE7980BC,328,329,317,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13010,c_503_c_disp3.png,18406,E2F1AA839D92B3E7A6BBDD76D8D6F77D2AF324A33F9F98BDCD6C2025F9BFF35C,503,504,492,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13012,crop_385_L1.png,57831,E312A2E115F8253E66FEF02529301E392F171760B7FC85F70B6AA6311E370DBE,385,386,374,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13014,c208_l11w.png,11966,E3176BDA6752A3454A82F4E020AFF08544F19E18BA415A020EE6A0DB504C4533,208,209,197,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13016,crop_271_L3.png,33106,E31943E93663E5189012CBF24F331C8D95F3EE3A75521E95D3070286EA3B391C,271,272,260,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13017,z_r2end.png,22126,E3195944F642F386384B6E9653D0783D43250ED12268AADEA9B12DA7B6EDE204,224,225,213,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13018,c451_a.png,18260,E3198FFD6296E7480FAB3F1A334FCAEED4AF87180CF2F90F8FFF0CA1F9ECA15D,451,452,440,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13020,crop_227_p1.png,82544,E32742E1119F4BE9D5F5FFFD724B47B35F00FCFFDC3C856B713F624EA6A163F4,227,228,216,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13021,c352_diamR.png,34432,E33672E3B21110C3221BE677AA6275886B193E1A68907033EF23BBC590240547,352,353,341,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13023,c204_psibot.png,15666,E33F10F4A19012046C5885427254DA66476F4BAC6CB84ACBF610356F39F58E68,204,205,193,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13024,t5.png,26236,E340FAC6B8D2EDB4A3341249F54F211C946B70E5A9BED14E7F41299A266B3DA0,455,456,444,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13026,crop_478_ln1a2.png,25906,E348D85263A709A1B4A0CBB0CD82DD85B1AFE76C51502B52EA1B3C65AA619144,478,479,467,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13027,zz1235_235_eq142.png,14374,E34B215F6FAD796F01F3702205EF039B6AC139A3F6FC5CB6694E8D121DF44FDC,235,236,224,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13033,c306_e.png,103813,E3619A1A3A2780C4095640A5BF568B7C94190DD1EDBDE7E9D964C770BCBD892B,306,307,295,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13035,crop_525_isom.png,24413,E36334E4F11B0B4D8579B4E9A8254F22F698B68C68207E0BD635A3FB6344CB13,525,526,514,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13036,c322_c.png,65193,E368977DCAEF00D4DBDE365579BDDC76C9406A04BF4C6DE2590DF4CE4521EF0D,322,323,311,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13037,c313_r4.png,13137,E36CBD1B399FC84D5078488EEC63B5C258326634CAB557DAB2773CA0C6438913,313,314,302,VIII,expose_VIII_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13041,crop_307_s_head.png,6371,E39396CAE6E9898ACC6CF85A30F3FD7B456050A59AF14F0C51F41D8434E062C2,307,308,296,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13043,p2g.png,14328,E39A055C9540731EC11FB476E20254FB38856664209E2087210B5BEF7FA5BF05,,,,unmapped_front_matter_or_unresolved,,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13044,d454_l1.png,15544,E39DA01D1ECA5ED9A9758DBA0CDC60797EBFE86AC89AFFE2575FC528117104FB,454,455,443,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13045,c512_sym.png,15686,E39E4130F07059122B07364393D73E0F8F3A1BBC9C36E5E4AE15C65FBFBCBF91,512,513,501,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13047,crop_384_d3.png,25854,E3AAB458535013139FAF8AD5DD3F6BE024BFE39C81AFE058EEB2BF6364D034DB,384,385,373,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13050,c341_g.png,22502,E3B614C7B9B3521B985791084583F474C54CD013C3DB7B8A5DC41C05CF79C8FB,341,342,330,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13051,crop_158_c_lastln.png,16164,E3BA23507617C9DFF00A57305FE3910486112A7D87B09BF60B637AAC8BAC6EA7,158,159,147,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13055,p2m.png,34360,E3CE902632EEA0B5421E240912341B39AE0C9DBD5CD3946205A4EAE56EC30915,303,304,292,VIII,expose_VIII_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13058,g256_c.png,30585,E3DAD4DE27BA2799C6C179F0D1B3D72A415E0C7CE009E6ADDBD3D55ED66BF4E0,256,257,245,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13059,crop_319_a2.png,64469,E3DCE843070A84BF01BF0112B355022F828049EB7D1AD4AF430447592F04900E,319,320,308,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13062,cs_394_Tl.png,15439,E3E9497FF1F0F8873CDDE2E7F93ACF97D9995F352B0EBA08C205D886187C50C2,394,395,383,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13068,c9452_453_f_1034.png,23721,E3FC41F4D4737DD0D61EB37AFB7A66E3E67CEE395C1BB1480608731D17C87122,453,454,442,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13070,d484_1241.png,19324,E3FE9D616ADAE8BB115E634C0AD8F5858F56B8079A8B7B4BA4B231289B85C062,484,485,473,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13073,crop_215_t363.png,13722,E405F1E670E4D56C03EA5522EEF60E21DA9699332C837E82E623A6B33CF3E2F3,215,216,204,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13074,z_328_th4hi.png,8553,E40B68B5AF3208D0EE097F4C63181DECFFF3DA1FBDE31BD6E07EEF275D550762,328,329,317,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13077,r1229_230_zeropt2.png,3440,E41F12222E41D86B882447AC25BF069D414C8DB150CC5B13ED53623706FCD609,230,231,219,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13078,w9d_323_Gm_tight.png,5313,E42C0AA302E0AE8C04DE1DCDF6A4CF7EDFE45D68ACA3C4FD5BCACBE07EE4880A,323,324,312,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13083,c2_345_z_2262.png,12810,E4455C778C60367BA0288F9CA742D6588AB8D18AADDE753AF79537ED4483C8A6,345,346,334,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13084,crop_399_y_l1l3.png,83518,E447F0BCC7664942C336C421402119636F486E1B66B22591E67DEA762BB81ADA,399,400,388,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13087,z_300_disp3.png,10216,E4536794779C549CAB5F41DF6A55C2738B56827D344B763FA58659C9B019B749,300,301,289,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13088,p205_g.png,29872,E454136C7D3728CAACEEA59AD002B4208B569F9BD7ADE4275A22A5B8E055F92C,205,206,194,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13089,crop_260_p260g.png,57556,E456E5351C635E27D98B66EB2B618F67F2463A17C5F010854A21D416A939D136,260,261,249,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13091,crop_227_arr.png,17068,E458699D42EF7EF82D8351968131A875C98C0C5009471859C4441DFAEE9E66F1,227,228,216,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13093,c362_cor.png,13212,E4605457AB5D3571055F967C9EDD4B34F953572FCBFCAA999E98097641EA5EF3,362,363,351,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13096,n256_d.png,33376,E46B0329EE89FF640B9D00ACF29040923903B095D4CDD0D6F0896829D438EE15,256,257,245,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13100,jcrop_440_gm.png,8654,E475867B7EE2BBF3F576E099A16B8D5D908149C8EE4BBA72A005313D32F0759E,440,441,429,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13101,c474_1185.png,33299,E48154674FA3B6320DA3F69F302B31CBEA1A72E1ED795E1DA7A4BE18FF825892,474,475,463,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13102,L170_9b.png,8710,E487F92FA9AF77DDF6F1BEBFE9CAF07D7507FB5EF2452548E59608F95E047D32,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13104,crop_203_e_diag.png,84009,E498A41C0B0431286F82CFAABAF1F0EF95DED4361A4E99806B7C43D497FDB8DD,203,204,192,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13105,crop_481_i_eqs.png,18424,E49A2FCA617405EF16823F5BB8ECE471A36EFEC79C682A785AD2AF8D2A6469F9,481,482,470,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13106,z_217_r3.png,17702,E49ECB8719A5D434345D34CF1AF3F9D447070B634BA784ABE29EC0821E39753C,217,218,206,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13107,c321_pf0.png,28765,E4A3EF40CFFE75B132DDB2493FBBE41BA97947200A414BBCB04CBFDCD771D8F2,321,322,310,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13108,c182_g1_E1.png,9405,E4A90EA1A0A6A9726EC6DDEA7B60C883E1425FF628955BC5228B1FC671B7D5D2,182,183,171,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13113,crop_480_w_X0b5.png,13448,E4D5E222ADA5A9F00F738736871965C9B76B24E793EC159255F7AE377500C877,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13116,m533_20b.png,17200,E4E1EE2E865A2CA1CED041A1040B8E3229D039AC1B1C62C6DE0A59F81855FE99,533,534,522,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13120,c424_dig.png,7082,E4F1E70C368A308B133BC5FA7F8C7F875D7E86251846BDE99D0A62CB4E3D4870,424,425,413,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13122,r1229_229_no2.png,13536,E4F58FD59B52B32BED362D4980AE553322DBB40E832820F9B66CC6C93DA80C8E,229,230,218,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13123,crop_207_u9.png,28281,E4F795810148A66CE1BB5F372C475C0D7FD2716C23BBBCCA1540E09F3C37BC62,207,208,196,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13124,c209_l4.png,25028,E4FC2598B997152CAA6E1E992012ADB2715AD5323415799D203819D724AC0943,209,210,198,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13125,z194_B_p4.png,49891,E4FDE951C0DECF520E35BE0509C7EE7C155EA89950F97A204257384C8FEE0A42,194,195,183,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13128,c483_p.png,61791,E5074D227286707143A05A1FF2ADD1253335A37F4E682042FEF5A18D76C0E707,483,484,472,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13131,crop_332_tailzoom2.png,8533,E5135E5C3433F0792DE04AC138C85C2C7EAF889EDD219D9957489192493C34AB,332,333,321,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13139,c436_dg2.png,15368,E5315E25BED3EB04AA3795747927FCE6CB7B4362667583132225738AB71896DB,436,437,425,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13142,c_302_e2.png,4856,E5352E06C87EBCEC0706F2568E03E4FC8DDD0F896BE11C60ACA501A01139B5D7,302,303,291,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13143,l04_502.png,10466,E536D931CC0E88FC6D8989FBC08846412658DADDC9ECE5739C3AA12CB241B467,502,503,491,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13150,y330_l1.png,38814,E5604758F6DF6A0480733CDA3D9DFAABB6D49AD026874C196EB3C382692F91B0,330,331,319,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13152,m12.png,13801,E565A6D518B7EAD3F11D9D945AF8FFC2D6C1ECEF50AAA1295B132F65F32DDB5C,12,13,1,I,expose_I_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13153,r05_503.png,17397,E56AC1E2A233EF0951826F7FDB309060FEF997DF15ECED8DFBF12F83FDB8AAFA,503,504,492,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13156,f228_w_groth3.png,31480,E5703BEAA27A741F4A7707B23463F25086952FF653D7F2A757BB3C445557F70F,228,229,217,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13159,c332_p3.png,60138,E575F613DC25E406D498E907EEBA755D1C81D4405138FECFD39D895C90133FC6,332,333,321,IX,expose_IX_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13160,c_396_a_p2a.png,186041,E57BC587FF1D617FF979F2749840C0CF2F61B847546CAE828DE4DF5345DFB107,396,397,385,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13161,c178_i.png,74395,E58A688B823A6C59130817B724980BB039266791D40D550B06113E66B58EC863,178,179,167,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13162,crop_215_t363c.png,7284,E58E46CD79DBAB7E99DCC6DDE06AFCC18C462FC3ED50D6684BBFBBA0056A9C69,215,216,204,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13163,crop_160_Lfais.png,22924,E5902030D5884D59777BEECEF6B54B733D52D817887674D18C6A9A3CED6CFCF4,160,161,149,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13165,c352_253.png,36659,E59B5B912F743EC235C2D6083620DC3A477AD215AC5A352C2702F44AA1FF16F9,352,353,341,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13167,c170_p2.png,42728,E5A0AC71DDB8BF8F6DB42F2FEC91E8A53517C0F915617B0CB7185E035CA9F197,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13168,crop_209_tail209.png,73923,E5A21AAE523139B5034783D6276B9118C03E2A777537E2A787DCCF3E58CBC48A,209,210,198,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13169,c334_g.png,47397,E5A6606C902011A8D7FF81F32F98D8D695A65AC98205D8CC6E687D441D842DED,334,335,323,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13177,c182_k1.png,51445,E5CDFF3FDF592B75E90AFE9DA4A8EC9D05B15AFF4D3A12ADFBE949FE4C444B96,182,183,171,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13180,c451_j.png,32000,E5D841CF4644766347718A7FCDD40FAB75C2E7598BC04BC307BE6F8A583B42D0,451,452,440,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13181,crop_201_d2.png,3942,E5DC0D7F2C5D45FB0E091C1FD29905ED0FD33683621B20D97962891AB7D5C180,201,202,190,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13184,c415_b5L.png,19902,E5E883C6B293514B1800CF0BAA3ACCBEC9716DF4707D2AEFB997E580C32872BE,415,416,404,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13187,c437_b.png,69237,E5FD6F23E425B5D2465FF2718DB00D9933DDBA60CAAC9FE7FC795B532A8E9E5A,437,438,426,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13188,c333_eq117punct.png,11098,E61D73945FEE4D7B8A5836BC7AE4776983F01520E83A876BBB5CCC59E7EBDAE8,333,334,322,IX,expose_IX_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13191,p303_l07.png,22767,E62A85BF46C2DC2401760BA926D1F41199CFC7418C8D38444DE973C597638262,303,304,292,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13192,c523_gm.png,14237,E636F98453671481FEC8E499B51EED8B40D65E986561D64979CE9497F4F40D6F,523,524,512,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13194,l12_502.png,16443,E63FF7C3D213A828B9EE641DAC0D3C951CADD9324EB59FCB7D1FE4337DC9D780,12,13,1,I,expose_I_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13195,crop_206_xsecond.png,24909,E64430FA1DEEBADD35D0959D8EAFFBC7FAFD40B550ED783BC68EAC8BEB570D24,206,207,195,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13196,crop_254_prop.png,26498,E6455147FDB867B508CBDBBEE93C259C9AEFBEC525286303C2AB28E8AADEB91F,254,255,243,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13197,crop_158_l_first2.png,55524,E64646F3DF09AF5942AC29E066488A49217E9CEC31630F27D08237BBE9EFFFC1,158,159,147,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13198,c6_344_geq.png,6204,E647294E275F422781894E816576E28883F45BFA8A537EF3B66B83236FEAA6F0,344,345,333,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13203,c180_e_abeliens.png,20615,E6563A725CE6E5242A3BA03D1747077FB540110F0DE130C9078D1738D781C94F,180,181,169,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13204,j533_20b.png,17430,E65EF7AAA133B231929345903BA67606AA355A7C0D0A9A7A67858D4D3DBFA837,533,534,522,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13205,P171_b01.png,34521,E6673AAE96A0718ACAE669EDEF185AE72F2DD390345BAB804F1E115C5489BA9B,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13206,c423_line2.png,45473,E668BFF561B0E1FF126565AC6F8596AD2122792FFFA55D391CEC9ED8C7722F59,423,424,412,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13208,c477_1215b.png,8841,E66A24AD7E3ED642E55CD42133A4F2BF87EFA2EDA8571B24AC530FD23F5CD6D7,477,478,466,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
