stable_id,latex_label,expose,target_kind,displayed_number,title,source_file,source_line,declaration_type,aux_number,pdf_page,status
SGA5-TARGET-01070,sga5:XII:example:7.3,XII,example,7.3,Example 7.3,SGA5_English_sync_workpass.tex,14525,statement_environment,5,281,compiled_resolved
SGA5-TARGET-01071,sga5:XV:expose:xv,XV,expose,XV,Exposé XV,SGA5_English_sync_workpass.tex,14562,expose_heading,5,282,compiled_resolved
SGA5-TARGET-01072,sga5:XV:definition:1,XV,definition,1,Definition 1,SGA5_English_sync_workpass.tex,14574,statement_environment,5,282,compiled_resolved
SGA5-TARGET-01073,sga5:XV:definition:2,XV,definition,2,Definition 2,SGA5_English_sync_workpass.tex,14590,statement_environment,5,283,compiled_resolved
SGA5-TARGET-01074,sga5:XV:definition:3,XV,definition,3,Definition 3,SGA5_English_sync_workpass.tex,14639,statement_environment,5,284,compiled_resolved
SGA5-TARGET-01075,sga5:XV:proposition:1,XV,proposition,1,Proposition 1,SGA5_English_sync_workpass.tex,14649,statement_environment,5,284,compiled_resolved
SGA5-TARGET-01076,sga5:XV:proposition:2,XV,proposition,2,Proposition 2,SGA5_English_sync_workpass.tex,14674,statement_environment,5,284,compiled_resolved
SGA5-TARGET-01077,sga5:XV:subsection:4,XV,subsection,4,4. Iterated Frobenius morphism; perfect preschemes,SGA5_English_sync_workpass.tex,14839,subsection,5,288,compiled_resolved
SGA5-TARGET-01078,sga5:XV:definition:4,XV,definition,4,Definition 4,SGA5_English_sync_workpass.tex,14859,statement_environment,5,288,compiled_resolved
SGA5-TARGET-01079,sga5:XV:subsection:1,XV,subsection,1,1. Definition,SGA5_English_sync_workpass.tex,14875,subsection,5,288,compiled_resolved
SGA5-TARGET-01080,sga5:XV:definition:1:2,XV,definition,1,Definition 1,SGA5_English_sync_workpass.tex,14899,statement_environment,5,289,compiled_resolved
SGA5-TARGET-01081,sga5:XV:proposition:1:2,XV,proposition,1,Proposition 1,SGA5_English_sync_workpass.tex,14936,statement_environment,5,289,compiled_resolved
SGA5-TARGET-01082,sga5:XV:subsection:2,XV,subsection,2,2. Effect on cohomology,SGA5_English_sync_workpass.tex,15013,subsection,5,291,compiled_resolved
SGA5-TARGET-01083,sga5:XV:proposition:2:2,XV,proposition,2,Proposition 2,SGA5_English_sync_workpass.tex,15015,statement_environment,5,291,compiled_resolved
SGA5-TARGET-01084,sga5:XV:subsection:3,XV,subsection,3,3. Behavior of products,SGA5_English_sync_workpass.tex,15070,subsection,5,292,compiled_resolved
SGA5-TARGET-01085,sga5:XV:proposition:3,XV,proposition,3,Proposition 3,SGA5_English_sync_workpass.tex,15087,statement_environment,5,293,compiled_resolved
SGA5-TARGET-01086,sga5:XV:subsection:1:2,XV,subsection,1,1. Definition,SGA5_English_sync_workpass.tex,15223,subsection,5,295,compiled_resolved
SGA5-TARGET-01087,sga5:XV:proposition:1:3,XV,proposition,1,Proposition 1,SGA5_English_sync_workpass.tex,15281,statement_environment,5,296,compiled_resolved
SGA5-TARGET-01088,sga5:XV:subsection:2:2,XV,subsection,2,2. Statement of the rationality theorem and reduction to the case of a curve,SGA5_English_sync_workpass.tex,15309,subsection,5,297,compiled_resolved
SGA5-TARGET-01089,sga5:XV:equation:1,XV,equation,1,Equation 1,SGA5_English_sync_workpass.tex,15315,explicit_tag,{1},297,compiled_resolved
SGA5-TARGET-01090,sga5:XV:lemma:1,XV,lemma,1,Lemma 1,SGA5_English_sync_workpass.tex,15337,statement_environment,5,297,compiled_resolved
SGA5-TARGET-01091,sga5:XV:lemma:2,XV,lemma,2,Lemma 2,SGA5_English_sync_workpass.tex,15374,statement_environment,5,298,compiled_resolved
SGA5-TARGET-01092,sga5:XV:lemma:3,XV,lemma,3,Lemma 3,SGA5_English_sync_workpass.tex,15396,statement_environment,5,298,compiled_resolved
SGA5-TARGET-01093,sga5:XV:subsection:3:2,XV,subsection,3,3. Proof of the theorem,SGA5_English_sync_workpass.tex,15430,subsection,5,299,compiled_resolved
SGA5-TARGET-01094,sga5:XV:equation:2,XV,equation,2,Equation 2,SGA5_English_sync_workpass.tex,15454,explicit_tag,{2},300,compiled_resolved
SGA5-TARGET-01095,sga5:XV:equation:2:2,XV,equation,2',Equation 2',SGA5_English_sync_workpass.tex,15500,explicit_tag,{2'},300,compiled_resolved
SGA5-TARGET-01096,sga5:XV:proposition:2:3,XV,proposition,2,Proposition 2,SGA5_English_sync_workpass.tex,15506,statement_environment,5,300,compiled_resolved
SGA5-TARGET-01097,sga5:XV:equation:2:3,XV,equation,2'',Equation 2'',SGA5_English_sync_workpass.tex,15510,explicit_tag,{2''},301,compiled_resolved
SGA5-TARGET-01098,sga5:XV:equation:3,XV,equation,3,Equation 3,SGA5_English_sync_workpass.tex,15517,explicit_tag,{3},301,compiled_resolved
SGA5-TARGET-01099,sga5:XV:lemma:1:2,XV,lemma,1,Lemma 1,SGA5_English_sync_workpass.tex,15575,statement_environment,5,302,compiled_resolved
SGA5-TARGET-01100,sga5:XV:lemma:2:2,XV,lemma,2,Lemma 2,SGA5_English_sync_workpass.tex,15595,statement_environment,5,303,compiled_resolved
SGA5-TARGET-01101,sga5:XV:lemma:3:2,XV,lemma,3,Lemma 3,SGA5_English_sync_workpass.tex,15613,statement_environment,5,303,compiled_resolved
