concept,pattern,package,lang_hint,file,verdict,window
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja7.tex,reject_false_sense,"orma $Φ(u,v_0)$ se pueden expresar como \[ Φ(u,v_0) = (u,uv_0, v_0^2) = u(1,v_0,0) + (0,0,v_0^2) \] lo que nos dice que efectivamente esas curvas son rectas. Además, son curvas asintóticas. Recordamos que las curvas asintóticas cumplen que $II_α(t)(α'(t))= α''(t), N $. Dado que $α$ son rectas en este caso, $α''(t) = 0$ y por lo tanto la segunda forma fundamental se anula y son curvas asintóticas. Vamos a ver mejor de dónde viene esa expresión de la 2FF. Sabemos que \[ II(α'(t) = \dif N(α'(t)),α'(t) \]. Podemo"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja9.tex,reject_false_sense,"Hoja 9 problem [1] Dadas las siguientes superficies $S$ y $Q$ sus métricas Riemannianas, halla la curvatura gaussiana $K$. $Q = a^2 u ^2 + b^2 v ^2$. Si $S$ estuviese dada como parametrización y $Q$ fuese la primera forma fundamental, ya sabríamos cómo obtener la curvatura. Pero no lo sabemos. Escribimos la métrica como la suma de dos formas Formas de adsafdsf \[ Q = ω_1^2 + ω_2^2 \], y hallamos un $ω_3$ tal que\[ ω_1 = ω_2 ω_3 ω_2 = ω_3 ω_1 \]. De esta fo"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja9.tex,sense_uncertain,"oblem [2] Dado \[ \dif x^2 + \dif y^2 {(x^2+y^2+C)^2} \] di en qué lugar del plano $XY$ esto define una métrica, y calcula su curvatura gaussiana. Podemos reexpresar la fórmula así: \[ 1 {(x^2+y^2+C)^2} x^2 + 1 {(x^2+y^2+C)^2} y^2\] Que se parece bastante a la primera forma fundamental $E x^2 + 2F x y + G y^2$. Podemos entonces escribir la matriz de esa forma fundamental: cuando esté definida positiva, será una métrica. Estudiamos \[Q = pmatrix 1 {(x^2+y^2+C)^2} & 0 \\ 0 & 1 {("
covariant,covariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"amar ``álgebra multilineal''. A por ello. Definición Consideraremos un espacio vectorial $E$ sobre un cuerpo $ $ con dimensión finita $n$, y su espacio dual $E^*$ de la misma dimensión con una base $e^*_i$ tal que $e_i^*(e_j) = δ_{ij}$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covaria"
covariant,covariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"al] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covariante. defn Por ejemplo, el determinante de una matriz se puede considerar como una forma multilineal: es una aplicación de $n$ veces $E$ a $ $. Una cosa interesante es que el conjunto de todas las formas multilineales $a$ veces contravariantes y $b$ veces covaria"
contravariant,contravariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"originalidad lo vamos a llamar ``álgebra multilineal''. A por ello. Definición Consideraremos un espacio vectorial $E$ sobre un cuerpo $ $ con dimensión finita $n$, y su espacio dual $E^*$ de la misma dimensión con una base $e^*_i$ tal que $e_i^*(e_j) = δ_{ij}$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contrav"
contravariant,contravariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covariante. defn Por ejemplo, el determinante de una matriz se puede considerar como una forma multilineal: es una aplicación de $n$ veces $E$ a $ $. Una cosa interesante es que el conjunto de todas las formas multilineales $a$ veces contrav"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_V_GeometriaRiemann.tex,sense_uncertain,"egida. theorem proof Sean $e_1, e_2$ campos ortonormales en un abierto $U ⊂ M_2$ que contiene a $p$. Consideramos las formas duales $ω_1, ω_2$ de estos campos, que son iguales independientemente de la inmersión elegida, dado que las métricas son la misma. Usando el lema II de Cartan ( lem:CartanII ), tenemos que align* ω_{12} &= ω_{12}' \\ -K ω_1 ω_2 &= -K' ω_1' ω_2' \\ -K ω_1 ω_2 &= -K' ω_1 ω_2 \\ -K &= -K' align* proof Formas fundamentales Vamos a revisar las formas fundamentales"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_V_GeometriaRiemann.tex,reject_false_sense,"do el lema II de Cartan ( lem:CartanII ), tenemos que align* ω_{12} &= ω_{12}' \\ -K ω_1 ω_2 &= -K' ω_1' ω_2' \\ -K ω_1 ω_2 &= -K' ω_1 ω_2 \\ -K &= -K' align* proof Formas fundamentales Vamos a revisar las formas fundamentales que veíamos en Geometría de Curvas y Superficies. La primera forma fundamental era $I_p( ) = \vv, \vv _p$, la métrica en el espacio tangente. Como podemos escribir \[ = ω_1( ) e_1 + ω_2 ( ) \], entonces podemos decir que \[ ω_1 ( ) · ω_1 ( ) + ω_2( ) · ω_"
covariant,covariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria y Topologia/tex/GeoTopo17_Ejs.tex,reject_false_sense,"observar que $T S( x , y )=T( x , y ) S( x , y )$ no es multilineal , ya que $$T S( x , y )= ^2 T S( x , y )$$ luego no es tensor. Si ahora nos fijamos en $T+S( x , y )=T( x , y )+S( x , y )$ es inmediato comprobar que es un tensor 2 veces covariante: $$T+S( x , y )=T( x , y )+S( x , y )= (T+S( x , y ))$$ $$T+S( x _1+ x _2, y )=T( x _1, y )+S( x _1, y )+T( x _2, y )+S( x _2, y )=(T+S( x _1, y ))+(T+S( x _2, y ))$$ Inmediato comprobar que no es bilineal multiplicando u"
covariant,covariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria y Topologia/tex/GeoTopo17_Ejs.tex,reject_false_sense,"un determinante. align* T {ℝ^{2}×ℝ^{2}&}{ℝ} \\ T( x , y ) & {A= área } align* El área siempre es $ 0$, luego si multiplico por $ =-1$ tenemos $T( x , y ) T( x , y )$ problem problem [2] Demuestra que, fijada una base, todo tensor dos veces covariante es de la forma $T( x , y )= x ^TA y $ con A una matriz cuadrada. Tenemos una base cualquiera, luego si llamamos $ e _i$ a los vectores de dicha base tenemos que $ x $,$ y $ son de la forma $ cases x =x^i e _i\\ y =y^i e _i ca"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria y Topologia/tex/GeoTopo17_Ejs.tex,sense_uncertain,"ión es que la cantidad de las que valen $1$ es la cantidad de permutaciones pares de n elementos, que es $ n! {2}$. problem problem [4] Si multiplicamos tensorialmente unos cuantos elementos de $ B $ y otros de $ B ^*$, halla cuántas componentes no nulas tiene el tensor resultante. Explica por qué todo tensor se puede escribir como combinación lineal de estos productos tensoriales y hazlo para el tensor que corresponde a la rotación de ángulo $ \pi {2}$ escogiendo $ B =\{ e _1+ e _2, e _2\}$ siendo los $"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria y Topologia/tex/GeoTopo17_Ejs.tex,sense_uncertain,"de una superficie de revolución (parametrizada por lonngitud de arco) es una geodésica. Hecho en clase, se aceptan correcciones \\ Sea la generatriz $ (u)=(r(u),0,h(u))$, por tanto la superficie es: $$ (u,v)=(r(u)cos(v),r(u)sen(v),h(u))$$ Viendo los coeficientes de la métrica con la primera forma fundamental llegamos a que: $$ cases g_{11}=< _u, _u>=r'(u)^2+h'(u)^2=1; ( \sigma(u) =1 por ser parametrización por longitud de arco) \ _{12}=g_{21}=< _u, _v>=0;\ _{22}=< _v, _v>=(r(u))^2; cases $$ Eligie"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"de dos números impares es impar, afirmación que es totalmente falta. problem problem [12] En toda terna pitagórica generada por $p$ y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es dec"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es decir: \[ \{ array {l} a=p^2-q^2=3m+i \\ b=2pq=3n+j \\ c=p^2+q^2=3h+k array . con i,j,k = 1 ó 2\] Cuando pasemos a corroborar qu"
complete system,sistema completo,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Logica Matematica/tex/sec1.tex,sense_uncertain,"1 & 0 & 1 & 0 & 0 & 0 \\ 0 & 1 & 1 & 0 & 1 & 0 \\ 0 & 0 & 0 & 0 & 1 & 1 \\ tabular center obs itemize $ (p p)$ $ $ $(p q) ( p q)$ $(p q) (p q) (q p)$ itemize obs defn [Sistema completo] Un sistema de conectivas es completo si las demás conectivas pueden definirse en términos de ellas. defn example Los siguientes conjuntos son completos. $$\{ , \}, \{ , \}, \{ , \}, \{ , \}$$ $\{ , \}$ no es completo."
complete system,sistema completo,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Logica Matematica/tex/sec1.tex,reject_false_sense,"completa, es decir, $M$ es consistente y $ p FBF(L)$, o $M p$ o $M p$. Definimos $ (p) = 1 M p$, y $ (p) = 0 M p$. $ $ está definida sobre el conjunto $FBF(L)$, y $ (p) = 1$ $ p M$, y por tanto $ p T$. Como $\{ , \}$ es un sistema completo de conectivas, podemos suponer que $L=A \{ \}$. Para ver que $ $ es una valoración booleana, hay que comprobar enumerate $ ( p) = 1+ (p)$ (mod $2$). Si $M p$, entonces $M p$ (por consistencia), luego"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Logica Matematica/tex/sec3.tex,sense_uncertain,"ch, basándose en trabajos previos de Martin Davies, Hilary Putnam y Julia Robinson, demostró que no existe tal algoritmo. Informalmente, el teorema de incompletitud de Gödel nos dice que dada cualquier axiomatización (computable) de la aritmética, la teoría resultante es incompleta. Más precisamente, tenemos: theorem [] Sea $ N = (ℕ,0,s,+,·,<)$ el modelo estándar de los naturales y sea $Σ$ una teoría axiomatizable de sentencias verdaderas en $ N $. Entonces existe una sentencia $σ$ tal que $Σ σ$ pero $Σ"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Modelizacion/tex/4_compresion.tex,sense_uncertain,"S \{ cadena de bits \}$ tal que si $b_1 b_2 .... b_N Im C$ entonces $b_1 b_2 .... b_k Im C$ para $k < N$ se dice que es un código prefijo Es decir, dada una cadena de bits perteneciente a la imagen del código, si quitamos su último bit la cadena resultante no pertenece a la imagen del mismo. Un ejemplo de código prefijo es el UTF-8 defn Podemos comprobar de manera sencilla que, basándonos en la definición anterior, un código prefijo siempre será un código proof $$C (S_{i1} S_{i2} .... S_{ik"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Modelizacion/tex/4_compresion.tex,sense_uncertain,"puedo añadir la seguna, porque no puedo añadir frases repetidas. Por lo tanto añado { le } como frase. Estas frases en una lista numerada, comenzando por $0 $ , y siguiendo el orden, son el ""diccionario"". example Vamos a ver como sería la lista resultante de: ""rellena la encuesta"" . Tenemos que recordar que al final tenemos el fin de documento , \#. $ cases 0 \\ 1 r\\ 2 e\\ 3 l\\ 4 le\\ .\\ .\\ .\\ 10 nc\\ 11 u\\ 12 es\\ 13 t\\ 1"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Modelizacion/tex/modelizacion_Ejs.tex,sense_uncertain,"sí. problem problem [14] Sabiendo que entre las superficies de revolución cuyos bordes son $\{x^2+y^2 = 4, \ z= 1\}$ hay una de área mínima, prueba que es $ x^2+y^2 =C (z/C)$ con $C 1.69$ Indicación: Recuerda (o demuestra) que si la gráfica de $y=y(x)$, $a x b$ gira alrededor del eje $X$ el área de la superficie resultante es $2 _a^by 1+(y')^2 dx$. Después aplica el cálculo de variaciones preferentemente valiéndote de la energía. Este problema es equivalente a hallar la superficie gener"
binary form,forma binaria,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Neurocomputacion/tex/Neurocomputacion_Ejs.tex,candidate_positive_sense,"0) & t(1)=(1,0)\\ s(2) = (1,0,0,1) & t(2) = (1,0)\\ s(3)=(0,1,0,0) & t(3) = (0,1) \\ s(4) = (0,1,1,0) & t(4) = (0,1) array \] Using the unit step function (with threshold 0) as the output units' activation function, test the response of your network on each of the input patterns. Describe the results obtained. Test the response of your network on various combinations of input patterns with``mistakes'' or ``missing data'' (as in Example 3.8). Discuss the results you observe. Emplear la forma híbr"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Neurocomputacion/tex/Neurocomputacion_Ejs.tex,sense_uncertain,Δv_{11}= αδ_1x_1 = 0 \\ Δv_{21}= αδ_1x_2 = 0.00375 \\ Δv_{01}= αδ_1 = 0.00375 \\ Δv_{12}= αδ_2x_1 = 0 \\ Δv_{22}= αδ_2x_2 = 0.000625 \\ Δv_{02}= αδ_2 = 0.000625 array .\] enumerate Update weights and biases enumerate Atendiendo a los incrementos calculados en los pasos anteriores tenemos los siguientes valores resultantes para los pesos: \[ \{ array {l} v_{11} = 0.7 \\ v_{21} = -0.1963 \\ v_{01} = 0.40375 \\ v_{12} = -0.4 \\ v_{22} = 0.300625 \\ v_{02} = 0.600625 \\ w_1 = 0.517 \\ w_2 = 0.22
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Neurocomputacion/tex/Neurocomputacion_Ejs.tex,sense_uncertain,sta cada neurona: \[ \{ array {l} Δv_{11}= αδ_1x_1 = -0.0325 \\ Δv_{21}= αδ_1x_2 = 0.0325 \\ Δv_{01}= αδ_1 = 0.0325 \\ Δv_{12}= αδ_2x_1 = -0.005 \\ Δv_{22}= αδ_2x_2 = 0.005 \\ Δv_{02}= αδ_2 = 0.005 array .\] enumerate Update weights and biases enumerate Atendiendo a los incrementos calculados en los pasos anteriores tenemos los siguientes valores resultantes para los pesos: \[ \{ array {l} v_{11}= αδ_1x_1 = 0.6675 \\ v_{21}= αδ_1x_2 = -0.1675 \\ v_{01}= αδ_1 = 0.4325 \\ v_{12}= αδ_2x_1 = -0.405 \
complete system,sistema completo,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Sistemas Informaticos II/tex/disponibilidad.tex,reject_false_sense,"a esos componentes más críticos. Conseguir que varios sistemas realicen en paralelo una misma función no es sencillo y la solución empleada depende de factores como el tipo de elemento al que se le quiere dar redundancia y las necesidades de disponibilidad del sistema completo. En cualquier caso, siempre es necesario considerar dos procesos a la hora de implementar un sistema: el cómo actuar cuando se produce un fallo para poder mantener el servicio, Fail-over , y cómo actuar para recuperar la situación normal"
