term_id,source_term,chosen_form_latin,chosen_form_cyrillic,concept,concept_source,concept_link_original,concept_key,reason_class,status,reviewer_need,source_pointer,f10_flag,safe_to_show_external,f10_reason,required_fix,tail_route,tail_route_key,tail_shelf_langs,c2_priority,witness_E,witness_W,witness_S,witness_I,witness_X,branch_present_E,branch_present_W,branch_present_S,family_witness_mass,branch_share_E,branch_share_W,branch_share_S,effective_branch_count_D1,branch_breadth_weight,branch_balance_weight,source_strength_weight,east_dominance_penalty,ws_isv_choice,ws_support_hits,ws_competitor_hits,ws_support_branches,ws_competitor_branches,ws_support_langs,ws_competitor_langs,ws_support_score,ws_adverse_competitor_score,weighted_score_action_class,weighted_score_sensitivity,weighted_current_equal_branch,weighted_current_dependence_pd,weighted_top_equal_branch,best_noncurrent_mean_MAG,writeback_status,writeback_candidate_weight,writeback_note,operational_term_weight_0_100,operational_weight_band,recommended_action_band,weight_boundary
ISV-unnamed--razširjene_kolca_pol,,razširjene kolca polj,разширјене колца поль,,,,,source_fidelity,unstated,True,noether_paper31_section01_entries01_02_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjene_polja_s_k,,razširjene polja s konjugatami y i Y,разширјене польа с конјугатами y и Y,,,,,unstated,unstated,True,noether_paper09_section07_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjenja_sovpadaj,,razširjenja ... sovpadajut v vsih kolcah kvocientov,разширјеньа ... совпадајут в всих колцах квоциентов,,,,,unstated,unstated,True,noether_paper31_section08_entry08_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjeno_kolco,,razširjeno kolco,разширјено колцо,,,,,unstated,unstated,True,noether_paper31_section01_entries01_02_terms.json,F10-3,no_fix_first,"ring: E-Slavic continuity vs cs/sk okruh, S-Slavic prsten, sl kolobar; log: 'not derivable mechanically from a majority vote'; reviewer-sensitive",resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,0,E_gap_or_adverse,A_review_adverse_or_competitor,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjeno_kolco_od_,,razširjeno kolco od Z bez nulovyh děliteljev,разширјено колцо од Z без нуловых делительев,,,,,unstated,unstated,True,noether_paper31_section05_entry03_terms.json,F10-3,no_fix_first,"ring: E-Slavic continuity vs cs/sk okruh, S-Slavic prsten, sl kolobar; log: 'not derivable mechanically from a majority vote'; reviewer-sensitive",resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,0,E_gap_or_adverse,A_review_adverse_or_competitor,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjeno_kolco_ove,,razširjeno kolco \overline{\mathfrak R}=\mathfrak R[\overline P],разширјено колцо \overline{\mathfrak R}=\mathfrak R[\overline P],,,,,unstated,unstated,True,noether_paper31_section06_entry05_terms.json,F10-3,no_fix_first,"ring: E-Slavic continuity vs cs/sk okruh, S-Slavic prsten, sl kolobar; log: 'not derivable mechanically from a majority vote'; reviewer-sensitive",resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,0,E_gap_or_adverse,A_review_adverse_or_competitor,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjeno_kolco_pol,,razširjeno kolco polja / razširjeno polje,разширјено колцо полја / разширјено полје,,,,,unstated,unstated,True,noether_paper31_section06_opening_terms.json,F10-3,no_fix_first,"ring: E-Slavic continuity vs cs/sk okruh, S-Slavic prsten, sl kolobar; log: 'not derivable mechanically from a majority vote'; reviewer-sensitive",resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,1.0,1.0,0.0,0.0,1,1,1,4.0,0.5,0.25,0.25,2.828,1.0,0.9428,1,0.1667,,,,,,,,,,,,,,,,,0.0,,40.2,C_partial_or_review_needed,A_review_adverse_or_competitor,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjeno_polje_raz,,razširjeno polje / razširjeno kolco,разширјено полье / разширјено колцо,,,,,unstated,unstated,True,noether_paper31_section03_entry03_terms.json,F10-3,no_fix_first,"ring: E-Slavic continuity vs cs/sk okruh, S-Slavic prsten, sl kolobar; log: 'not derivable mechanically from a majority vote'; reviewer-sensitive",resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,1.0,1.0,0.0,0.0,1,1,1,4.0,0.5,0.25,0.25,2.828,1.0,0.9428,1,0.1667,,,,,,,,,,,,,,,,,0.0,,40.2,C_partial_or_review_needed,A_review_adverse_or_competitor,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjeny_ideal,,razširjeny ideal,разширјены идеал,,,,,unstated,unstated,True,noether_paper31_section05_entry03_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--razširjeny_ideal_lib,,razširjeny ideal libovoljnogo ideala c,разширјены идеал либовољного идеала c,,,,,unstated,unstated,True,noether_paper31_section08_entry06_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--red_grupy,,red grupy,ред групы,,,,,source_fidelity,unstated,True,noether_paper17_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,3.0,0.0,0.0,0.0,0.0,1,0,0,3.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.6,0.6667,,,,,,,,,,,,,,,,,0.0,,21.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--reducibilny_ireducib,,reducibilny / ireducibilny,редуцибилны / иредуцибилны,,,,,international,unstated,False,noether_paper17_terms.json,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,3.0,0.0,0.0,0.0,1.0,1,0,0,3.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.68,0.6667,,,,,,,,,,,,,,,,,0.0,,31.7,D_underwitnessed,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--regularny_sistem_vrě,,regularny sistem vrědnostij / singularnosti,регуларны систем вредностиј / сингуларности,,,,,unstated,unstated,True,noether_paper17_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--rekurzivno_označene_,,rekurzivno označene bazove veličiny,рекурзивно означене базове величины,,,,,unstated,unstated,True,noether_paper09_section07_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--relativna_invariantn,,relativna invariantnost,,,,,,unstated,unstated,True,noether_paper13_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--relativny_diskrimina,,relativny diskriminant,релативны дискриминант,,,,,unstated,unstated,True,noether_paper31_section08_entry01_terms.json;noether_paper31_section08_entry08_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--rezultantna_forma_i_,,rezultantna forma i teorija eliminacije,резултантна форма и теорија елиминације,,,,,international,unstated,False,noether_paper22_section07_terms.json,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.48,0.6667,,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--rędy_veličin_rędy,,rędy veličin / rędy,,,,,,unstated,unstated,True,noether_paper15_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--salpha_i_alpha_j,,|S(alpha_i alpha_j)|,|S(alpha_i alpha_j)|,,,,,international;script_stability,unstated,False,noether_paper31_section08_entry03_terms.json,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.48,0.6667,,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--singularne_sistemy_v,,singularne sistemy vrědnostij,,,,,,unstated,unstated,True,noether_paper11_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--sistem_ostatkovyh_kl,,sistem ostatkovyh klasov prostogo čisla p,систем остатковых класов простого числа p,,,,,source_fidelity,unstated,True,noether_paper09_section10_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--sistemy_linearnyh_di,,sistemy linearnyh diferencialnyh uravnenj v častnyh derivatah,системы линеарных диференциалных уравнень в частных дериватах,,,,,pan_slavic_native;source_fidelity,unstated,True,noether_paper17_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--sistemy_vrědnostij,,sistemy vrědnostij,,,,,,source_fidelity,unstated,True,noether_paper10_section02_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--slučaj_jednoznačnogo,,slučaj jednoznačnogo razklada,случај једнозначного разклада,,,,,unstated,unstated,True,noether_paper17_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,3.0,0.0,0.0,0.0,0.0,1,0,0,3.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.6,0.6667,,,,,,,,,,,,,,,,,0.0,,21.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--slěd,,slěd,след,,,,,pan_slavic_native,unstated,True,noether_paper31_section08_entry03_terms.json,F10-2,no_fix_first,broad-Slavic claim with East-only witness vector,"back the claim with W/S witness forms from the shelf, or weaken the claim",,,,,3.0,0.0,0.0,0.0,0.0,1,0,0,3.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.6,0.6667,,,,,,,,,,,,,,,,,0.0,,13.7,E_gap_or_adverse,E_overclaim_backfill_needed,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--slěd_elementa_vzety_,,"slěd elementa, vzety vzhodno k klasu","след елемента, взеты взходно к класу",,,,,unstated,unstated,True,noether_paper31_section05_entry02_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--slěd_matrična_predst,,slěd / matrična predstavjenost / konjugovane elementy,след / матрична представјеност / конјуговане елементы,,,,,international;coinage,unstated,True,noether_paper31_section07_entry04_terms.json,F10-4,yes_with_definition,constructed/specialist term; transparent but needs community certification,keep explicit definition at first use; mark authority-needed in review packet,,,,,2.0,0.0,0.0,0.0,1.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.48,0.6667,,,,,,,,,,,,,,,,,0.0,,6.7,E_gap_or_adverse,D_authority_or_specialist_needed,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--slěd_vzety_vzhodno_k,,"slěd, vzety vzhodno k glavnomu klasu","след, взеты взходно к главному класу",,,,,unstated,unstated,True,noether_paper31_section06_entry01_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-unnamed--směšana_grupa,,směšana grupa,,,,,,unstated,unstated,True,noether_paper13_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
