"language","bcp47","branch","lexeme_id","searched_form","package_relative_path","body_id","source_use_label","source_type","source_url","line_number","occurrence_snippet","evidence_boundary","non_claim_boundary"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","128","ataladi. Masalan, butun sonlar to’plami 𝑍 kommutativ halqadir, chunki har","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","130"," No-kommutativ halqalar: Kommutativ bo’lmagan halqalar. Misol sifatida","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","131","matritsalar halqasini keltirish mumkin. Agar 𝐴 va 𝐵 matritsalari bo’lsa, unda","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","139"," To’liq halqalar (Field): To’liq halqa (maydon) da, har bir nolsiz element uchun","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","142","Halqaning amaliy qo’llanilishi","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","143","Halqaning amaliy qo’llanilishi juda keng, ularni ko’plab sohalarda qo’llash mumkin:","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","144"," Kriptografiya: Halqalar, xususan, modulo hisoblashlar, xavfsiz muloqotlarni","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","148","halqalar va maydonlarga asoslanadi. Bu kodlar xatolarni aniqlash va tuzatish","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","150"," Algebraik geometriya: Halqalar algebraik geometriyada algebraik tizimlarni","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","152","halqalar ishlatiladi.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","153","o Halqalar va modullar","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","154","Halqalar va modullar algebraik strukturalarning ikki asosiy tipidir:","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","155"," Modullar: Halqalarga o’xshash bo’lsada, ular kengroq tuzilmalarni tashkil","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","156","qiladi. Agar 𝑅 halqa bo’lsa, 𝑀 modul deb ataladigan to’plamda 𝑅-ning","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","160","o Halqa va ideal tushunchalari","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","161","Ideal halqalar bo’yicha qo’shimcha struktura bo’lib, halqa ichidagi kichik tuzilmani","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","163"," Ideal: Halqaning idealini o’rganish, halqaning o’zaro bog‘liq elementlari","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","164","to’plamini tahlil qilishga yordam beradi. Masalan, 𝑍 butun sonlar halqasida 2𝑍","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","168","o Halqaning bo’linish xossalari","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","169","Halqaning bo’linish xossalari ko’pincha algebraik tahlilni o’rganishda muhim rol","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Uzbek","uz","Karluk","L-RING","halqa","ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","UZ-WEB-20260705-TADQIQOTLAR-HALQA-XOSSALARI-PDF-TEXT","OCR-witness","pdf-text-witness","https://scientific-jl.org/tad/article/download/5091/4974/9931","171"," Bo’linishning xossalari: Halqada bo’linish amali to’g‘ri ishlashi uchun,","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
