audit_entry_number,parent_pdf_index_0based,parent_pdf_page_1based,printed_page_from_audit,audit_heading
559,562,563,549,"### #559 (2026-07-15) — idx562 (vol p549 = **Exposé X «- 31 -»**, header «- 31 -» + «X» + footer «549» ; **CONSTANTE_X=518 CONFIRMÉE [549−31]**) — **★★ Théorème 5.3.2 + sa Démonstration (α∘c_1 = id, c_1∘α = id) (Jussila)** — **5 rep-calls / 8 changements** (bandes b1-b5 TOUTES lues + **9 crops HD, avec CONTRÔLES**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (549−31 ; idx=549+13=562 ✓)** ; coupure p549/p550 **EN PLEINE PHRASE** après «où E est un». Compile **0-err, 382pp** ✓."
560,563,564,550,"### #560 (2026-07-15) — idx563 (vol p550 = **Exposé X «- 32 -»**, header «- 32 -» + «X» + footer «550» ; **CONSTANTE_X=518 CONFIRMÉE [550−32]**) — **★★ (5.3.3) + décomposition de l'objet final + Lemme 5.3.4 + (5.3.5) (Jussila)** — **5 rep-calls / 12 changements** (bandes b1-b5 TOUTES lues + **10 crops HD à 3600dpi, avec CONTRÔLES**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (550−32 ; idx=550+13=563 ✓)** ; la phrase de p549 pendait à «où E est un» ⟹ **cette page OUVRE avec sa suite — CONFIRMÉ** ; coupure p550/p551 après (5.3.5). Compile **0-err, 382pp** ✓."
561,564,565,551,"### #561 (2026-07-15) — idx564 (vol p551 = **Exposé X «- 33 -»**, header «- 33 -» + «X» + footer «551» ; **CONSTANTE_X=518 CONFIRMÉE [551−33]**) — **★★ fin de la Démonstration du Lemme 5.3.4 («On a gagné.») + DÉBUT du §6 «Appendice» (Jussila)** — **5 rep-calls** (bandes b1-b5 TOUTES lues + **16 crops HD à 3600/4800dpi, avec CONTRÔLES**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (551−33 ; idx=551+13=564 ✓)** ; la page **se termine EN PLEINE PHRASE** sur «les O̲-modules» ⟹ **la suite OUVRE p552**. Compile **0-err, 382pp** ✓."
562,565,566,552,"### #562 (2026-07-15) — idx565 (vol p552 = **Exposé X «- 34 -»**, header «- 34 -» + «X» + footer «552» ; **CONSTANTE_X=518 CONFIRMÉE [552−34]**) — **★★ §6.1 Appendice suite : (6.1.1) + le multifoncteur T + (6.1.2) + (6.1.3) (Jussila)** — **8 rep-calls / 20 changements** (bandes b1-b5 TOUTES lues + **21 crops HD à 4800dpi, avec CONTRÔLES À MAGNIFICATION IDENTIQUE**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (552−34 ; idx=552+13=565 ✓)** ; la phrase de p551 pendait à «les O̲-modules» ⟹ **cette page OUVRE sur (6.1.1) — CONFIRMÉ** ; la page **se termine EN PLEINE PHRASE** sur «(pour toute suite» ⟹ suite p553. Compile **0-err, 382pp** ✓."
563,566,567,553,"### #563 (2026-07-15) — idx566 (vol p553 = **Exposé X «- 35 -»**, header «- 35 -» + «X» + footer «553» ; **CONSTANTE_X=518 CONFIRMÉE [553−35]**) — **★★ fin §6.1 ((6.1.3)bis + (6.1.4) + (6.1.5)) + DÉBUT §6.2 ((6.2.1)) (Jussila)** — **7 rep-calls / 15 changements** (bandes b1-b5 TOUTES lues + **14 crops HD à 4800dpi, avec CONTRÔLES INTÉGRÉS À LA MÊME LIGNE**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (553−35 ; idx=553+13=566 ✓)** ; la phrase de p552 pendait à «(pour toute suite» ⟹ **cette page OUVRE avec sa suite — CONFIRMÉ, et le fix8 de #562 (la «)» + «rang» singulier) est VÉRIFIÉ EN PLACE AU SCAN** ; la page **se termine EN PLEINE PHRASE** sur «à l'aide de la» ⟹ suite p554. Compile **0-err, 382pp** ✓."
564,567,568,554,"### #564 (2026-07-16) — idx567 (vol p554 = **Exposé X «- 36 -»**, header «- 36 -» + «X» + footer «554» ; **CONSTANTE_X=518 CONFIRMÉE [554−36]**) — **★★ Prop 6.2.2 + Cor 6.2.3 + (6.2.4)/(6.2.5) + Cor 6.2.6 + Rem 6.2.7 + (6.2.8)/(6.2.9)/(6.2.10) (Jussila)** — **8 rep-calls / ~20 changements** (bandes b1-b5 TOUTES lues + **14 crops HD à 4800dpi, CONTRÔLES INTÉGRÉS À LA LIGNE VOISINE**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (554−36 ; idx=554+13=567 ✓)** ; la phrase de p553 pendait à «à l'aide de la» ⟹ **cette page OUVRE sur «Proposition 6.2.2.» — CONFIRMÉ** ; la page **se termine PROPREMENT** sur «etc.». Compile **0-err, 382pp** ✓."
565,568,569,555,"### #565 (2026-07-16) — idx568 (vol p555 = **Exposé X «- 37 -»**, header «- 37 -» + «X» + footer «555» ; **CONSTANTE_X=518 CONFIRMÉE [555−37]**) — **★★ §6.3 : 6.2.3 découle de 6.2.2 + le triangle commutatif (Jussila)** — **7 rep-calls / ~18 changements** (bandes b1-b5 TOUTES lues + **13 crops HD à 4800dpi, CONTRÔLES INTÉGRÉS À LA MÊME LIGNE**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (555−37 ; idx=555+13=568 ✓)** ; p554 finissait proprement sur «etc.» ⟹ **cette page OUVRE sur «6.3.» — CONFIRMÉ** ; la page **se termine PROPREMENT** sur «via 6.2.2).». Compile **0-err, 382pp** ✓."
566,569,570,556,"### #566 (2026-07-16) — idx569 (vol p556 = **Exposé X «- 38 -»**, header «- 38 -» + «X» + footer «556» ; **CONSTANTE_X=518 CONFIRMÉE [556−38]**) — **★★ §6.4 «Démonstration de 6.2.2» : les matrices élémentaires c_{h,k,λ} (Jussila)** — **5 rep-calls / ~22 changements** (bandes b1-b5 TOUTES lues + **15 crops HD à 4800dpi**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (556−38 ; idx=556+13=569 ✓)** ; p555 finissait proprement sur «via 6.2.2).» ⟹ **cette page OUVRE sur «6.4.» — CONFIRMÉ** ; la page **se termine PROPREMENT**. Compile **0-err, 382pp** ✓."
567,570,571,557,"### #567 (2026-07-16) — idx570 (vol p557 = **Exposé X «- 39 -»**, header «- 39 -» + «X» + footer «557» ; **CONSTANTE_X=518 CONFIRMÉE [557−39]**) — **★★ §6.4 suite : transformer s en la matrice unité (Jussila)** — **6 rep-calls / ~14 changements** (bandes b1-b5 TOUTES lues + **14 crops HD à 4800dpi**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (557−39 ; idx=557+13=570 ✓)** ; p556 finissait proprement ⟹ **cette page OUVRE sur «Pour le premier…» — CONFIRMÉ** ; la page **se termine EN PLEINE PHRASE** sur «deux matrices» ⟹ suite p558. Compile **0-err, 382pp** ✓."
568,571,572,558,"### #568 (2026-07-16) — idx571 (vol p558 = **Exposé X «- 40 -»**, header «- 40 -» + «X» + footer «558» ; **CONSTANTE_X=518 CONFIRMÉE [558−40]**) — **★★ §6.4 FIN : les c_{h,k,λ} sont conjuguées + §6.5 «Remarques» (Jussila)** — **7 rep-calls / ~20 changements** (bandes b1-b5 TOUTES lues + **28 crops HD à 4800dpi + 7 crops de CONTRÔLE + 1 MESURE de profil d'encre**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (558−40 ; idx=558+13=571 ✓)** ; p557 pendait à «deux matrices» ⟹ **cette page OUVRE sur «quelconques c_{h,k,λ}…» — CONFIRMÉ** ; ⚠⚠ **LE PREVIEW DE LA BOUCLE NE COUVRAIT QUE §6.4 — LA PAGE VA BIEN AU-DELÀ, JUSQUE DANS §6.5.2** ⟹ **avoir lu les 5 bandes AVANT de présumer a été décisif (leçon #545, re-validée)** ; la page **se termine EN PLEINE PHRASE** sur «soit définie par une» ⟹ suite p559 («puissance.»). Compile **0-err, 382pp** ✓."
569,572,573,559,"### #569 (2026-07-16) — idx572 (vol p559 = **Exposé X «- 41 -»**, header «- 41 -» + «X» + footer «559» ; **CONSTANTE_X=518 CONFIRMÉE [559−41]**) — **★★ §6.5.2 FIN (la représentation r ⟿ |r| sur (Ens)) + §6.5.3 (représentations «~algébriques~») — FIN DU §6 ET DE L'EXPOSÉ X (Jussila)** — **9 rep-calls / ~24 changements** (bandes b1-b5 TOUTES lues + **23 crops HD à 4800dpi + 13 crops de CONTRÔLE + 1 COMPTAGE de macros**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (559−41 ; idx=559+13=572 ✓)** ; p558 pendait à «soit définie par une» ⟹ **cette page OUVRE sur «puissance.» — CONFIRMÉ** ; la page **se termine PROPREMENT** sur «annelé quelconque.» ⟹ **§6.5.3 s'achève ici ; p560 ouvre «7. Appendice : Spécialisation en théorie des intersections, par A. Grothendieck»** (confirmé au rendu). Compile **0-err, 382pp** ✓."
570,573,574,560,"### #570 (2026-07-16) — idx573 (vol p560 = **Exposé X «- 42 -»**, header «- 42 -» + ⚠⚠ **«X App.»** (LE TITRE COURANT A CHANGÉ — c'était «X») + footer «560» ; **CONSTANTE_X=518 CONFIRMÉE [560−42]**) — **★★★ §7 APPENDICE : «Spécialisation en théorie des intersections», PAR A. GROTHENDIECK — NOUVELLE SECTION, NOUVEL AUTEUR, ⚠⚠ MACHINE À ÉCRIRE DIFFÉRENTE** — **5 rep-calls / ~10 changements** (bandes b1-b5 TOUTES lues + **22 crops HD à 4800dpi + 5 crops de CONTRÔLE**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (560−42 ; idx=560+13=573 ✓)** ; p559 finissait proprement ⟹ **cette page OUVRE sur le titre «7. Appendice…» — CONFIRMÉ** ; la page **se termine sur le display «i* : K.(X) ⟶ K.(X_s) ,»** — **la virgule finale ⟹ la phrase CONTINUE en p561**. Compile **0-err, 382pp** ✓."
571,574,575,561,"### #571 (2026-07-16) — idx574 (vol p561 = **Exposé X «- 43 -»**, header «- 43 -» + **«X App.» CONFIRMÉ** + footer «561» ; **CONSTANTE_X=518 CONFIRMÉE [561−43]**) — **★★ §7 Appendice (GROTHENDIECK) : le composé i^*i_* est nul + Prop 7.3, l'homomorphisme de spécialisation σ_• + le triangle (7.3.2)** — **5 rep-calls / ~9 changements** (bandes b1-b5 TOUTES lues + **23 crops HD à 4800dpi + 4 crops de CONTRÔLE**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (561−43 ; idx=561+13=574 ✓)** ; p560 pendait sur le display «i* : K.(X) ⟶ K.(X_s) ,» ⟹ **cette page OUVRE sur «d'autre part» — CONFIRMÉ** ; la page **se termine PROPREMENT** sur le diagramme (7.3.2) et son «.» final. Compile **0-err, 382pp** ✓ (⚠ **le tikzcd a été touché — la gate #548 tient**)."
572,575,576,562,"### #572 (2026-07-16) — idx575 (vol p562 = **Exposé X «- 44 -»**, header «- 44 -» + **«X App.»** + footer «562» ; **CONSTANTE_X=518 CONFIRMÉE [562−44]**) — **★★★ §7 Appendice (GROTHENDIECK) : fin de Prop 7.3 (structure de K^∘(X)-module) + §7.4 «Compatibilité aux filtrations»** — **5 rep-calls / ~30 changements** (bandes b1-b5 TOUTES lues + **25 crops HD à 4800dpi + 1 COMPTAGE de macros**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (562−44 ; idx=562+13=575 ✓)** ; p561 finissait proprement sur le diagramme (7.3.2) ⟹ **cette page OUVRE sur «Lorsqu'on considère» — CONFIRMÉ** ; la page **se termine PROPREMENT** sur «D'où la conclusion annoncée.». Compile **0-err, 382pp** ✓."
573,576,577,563,"### #573 (2026-07-16) — idx576 (vol p563 = **Exposé X «- 45 -»**, header «- 45 -» + **«X App.»** + footer «563» ; **CONSTANTE_X=518 CONFIRMÉE [563−45]**) — **★★ §7 Appendice (GROTHENDIECK) : §7.5 «Conservation du nombre» (χ_t, χ_s, le triangle 7.5.2) + §7.6 (le diagramme 7.6.2)** — **10 rep-calls / ~20 changements** (bandes b1-b5 TOUTES lues + **23 crops HD à 4800dpi**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (563−45 ; idx=563+13=576 ✓)** ; p562 finissait proprement ⟹ **cette page OUVRE sur «7.5. ""Conservation du nombre""» — CONFIRMÉ** ; la page **se termine sur le diagramme (7.6.2) avec une VIRGULE finale** ⟹ la phrase **CONTINUE en p564**. Compile **0-err, 382pp** ✓ (⚠ **DEUX tikzcd touchés — la gate #548 tient**)."
574,577,578,564,"### #574 (2026-07-16) — idx577 (vol p564 = **Exposé X «- 46 -»**, header «- 46 -» + **«X App.»** + footer «564» ; **CONSTANTE_X=518 CONFIRMÉE [564−46]**) — **★★★ §7 Appendice (GROTHENDIECK) : §7.6 fin + §7.7 «Spécialisation pour K^· et Gr^·»** — **4 rep-calls / ~25 changements** (bandes b1-b5 TOUTES lues + **25 crops HD à 4800dpi + 1 COMPTAGE de macros**) ; ⚠⚠ **CONSTANTE_X=518 ✓ (564−46 ; idx=564+13=577 ✓)** ; p563 finissait sur le (7.6.2) avec une virgule ⟹ **cette page OUVRE sur «où les flèches verticales…» — CONFIRMÉ** ; la page **se termine PROPREMENT** sur «par passage au quotient.». Compile **0-err, 382pp** ✓."
583,586,587,,"### #583 (2026-07-16) — idx586 (vol p573 = **Exposé X «- 55 -»**, header «- 55 -» + **«X App.»** + footer «573** ; **CONSTANTE_X=518 CONFIRMÉE [573−55]**) — **★★★ §7 Appendice (GROTHENDIECK) : §7.11.6 fin + §7.12 début + (7.12.1) + la démonstration** — **7 rep-calls / ~9 changements** (bandes b1-b5 TOUTES lues + **8 crops HD 1600-4800dpi + 1 COMPTAGE**) ; **CONSTANTE_X=518 ✓ (573−55 ; idx=573+13=586 ✓)** ; la page **se termine EN PLEINE PHRASE** sur «son image dans K.(X_s) par (7.3.1) n'est autre que» + display. Compile **0-err, 382pp** ✓."
586,589,590,,"### #586 (2026-07-16) — idx589 (vol p576 = **Exposé X «- 58 -»**, header «- 58 -» + **«X App.»** + footer «576** ; **CONSTANTE_X=518 CONFIRMÉE [576−58]**) — **★★★ §7 Appendice (GROTHENDIECK) : §7.13 DÉBUT «Relations avec la cohomologie ℓ-adique» — (7.13.0), (7.13.1), (7.13.2)** — **5 rep-calls / ~10 changements** (bandes b1-b5 TOUTES lues + **10 crops HD 3200-4000dpi + 4 COMPTAGES dont DEUX qui retournent contre MES PROPRES NOTES**) ; **CONSTANTE_X=518 ✓ (576−58 ; idx=576+13=589 ✓)** ; la page **se termine** sur le display «H(X_s) ⟵ H(X) ⟶ H(X_t) ;» **+ un GRAND BLANC**. Compile **0-err, 382pp** ✓."
588,591,592,,"### #588 (2026-07-16) — idx591 (vol p578 = **Exposé X «- 60 -»**, header «- 60 -» + **«X App.»** + footer «578** ; **CONSTANTE_X=518 CONFIRMÉE [578−60]**) — **★★★ §7 Appendice (GROTHENDIECK) : §7.13 suite — le carré de 7.13.3, (7.13.4), 7.13.5, 7.13.6** — **5 rep-calls / ~6 changements** (bandes b1-b5 TOUTES lues + **13 crops HD 3200-6400dpi + 1 COMPTAGE**) ; **CONSTANTE_X=518 ✓ (578−60 ; idx=578+13=591 ✓)** ; la page **se termine EN PLEINE PHRASE** sur «(Le fait que (7.13.0) est compatible avec la λ-filtration sur» **+ un GRAND BLANC**. Compile **0-err, 382pp** ✓."
590,593,594,,"### #590 (2026-07-16) — idx593 (vol p580 = **Exposé X «- 62 -»**, header «- 62 -» + **«X App.»** + footer «580** ; **CONSTANTE_X=518 CONFIRMÉE [580−62]**) — **★★★★★ §7 Appendice (GROTHENDIECK) : RESTAURATION D'UNE PAGE ENTIÈRE — la fin de Remarque 7.13.11 + LE DIAGRAMME (7.13.12)** — **1 rep-call / ~250 MOTS + UN DIAGRAMME NUMÉROTÉ RESTAURÉS** (bandes b1-b5 TOUTES lues + **9 crops HD 2400-4000dpi + 1 COMPTAGE-PREUVE**) ; **CONSTANTE_X=518 ✓ (580−62 ; idx=580+13=593 ✓)** ; la page **se termine EN PLEINE PHRASE** sur «(X étant projectif sur S),» **+ un GRAND BLANC**. Compile **0-err, 382pp** ✓ (le PDF gagne ~3 Ko = la page restaurée)."
591,594,595,,"### #591 (2026-07-16) — idx594 (vol p581 = **Exposé X «- 63 -»**, header «- 63 -» + **«X App.»** + footer «581** ; **CONSTANTE_X=518 CONFIRMÉE [581−63]**) — **★★★★ §7 Appendice (GROTHENDIECK) : Remarque 7.13.13 + le TITRE et l'ouverture de §7.14** — **3 rep-calls / ~8 changements** (bandes b1-b5 TOUTES lues + **12 crops HD 2400-4000dpi + LE SWEEP DE NUMÉROTATION GLOBAL**) ; **CONSTANTE_X=518 ✓ (581−63 ; idx=581+13=594 ✓)** ; la page **se termine EN PLEINE PHRASE** sur «on définit alors» **+ un GRAND BLANC**. Compile **0-err, 382pp** ✓."
593,596,597,,"### #593 (2026-07-16) — idx596 (vol p583 = **Exposé X «- 65 -»**, header «- 65 -» + **«X App.»** + footer «583** ; **CONSTANTE_X=518 CONFIRMÉE [583−65]**) — **★★★★★ §7 Appendice (GROTHENDIECK) : TROISIÈME RESTAURATION D'UNE PAGE ENTIÈRE — la fin de §7.14** — **1 rep-call / ~230 MOTS RESTAURÉS + LA PHRASE EN SUSPENS CLOSE** (bandes b1-b5 TOUTES lues + **6 crops HD 3200-4000dpi + 3 COMPTAGES**) ; **CONSTANTE_X=518 ✓ (583−65 ; idx=583+13=596 ✓)** ; la page **se termine PROPREMENT** sur «…pour l'homomorphisme de spécialisation en K-théorie.» **+ un GRAND BLANC**. Compile **0-err** ✓ — ⚠⚠ **et le rendu passe de 382 à 383 PAGES.**"
594,597,598,,"### #594 (2026-07-16) — idx597 (vol p584 = **Exposé X «- 66 -»**, header «- 66 -» + **«X App.»** + footer «584** ; **CONSTANTE_X=518 CONFIRMÉE [584−66]**) — **★★★★★★ §7 Appendice (GROTHENDIECK) : §7.15 «On fait bouger S» — UNE SECTION ENTIÈRE EXCISÉE, RESTAURÉE INTÉGRALEMENT** (titre + corps + le display + LE CUBE + le carré (7.15.1)) — **1 rep-call / ~150 mots + 3 DISPLAYS** (bandes b1-b5 TOUTES lues + **13 crops HD 2400-6400dpi + 2 COMPTAGES**) ; **CONSTANTE_X=518 ✓ (584−66 ; idx=584+13=597 ✓)** ; la page **se termine PROPREMENT** sur «…au lieu de K. et Gr. .» **+ un GRAND BLANC** ⟹ **§7.15 tient tout entière sur cette seule page.** Compile **0-err, 384pp** ✓ (383⟹384)."
595,598,599,,"### #595 (2026-07-16) — idx598 (vol p585 = **Exposé X «- 67 -»**, header «- 67 -» + **«X App.»** + footer «585** ; **CONSTANTE_X=518 CONFIRMÉE [585−67]**) — **★★★★★★ §7.16 «Passage aux fibres géométriques» — LE TEXTE EXISTAIT, IL SE LISAIT PARFAITEMENT : NEUF DÉFAUTS** — **8 rep-calls** (bandes b1-b5 TOUTES lues + **18 crops HD 3600-6400dpi + 1 COMPTAGE**) ; **CONSTANTE_X=518 ✓ (585−67 ; idx=585+13=598 ✓)** ; la page **se termine PROPREMENT** sur «…sur les Gr^·.» **+ un GRAND BLANC**. Compile **0-err, 384pp** ✓. **Drift = 0** (aucun ajout de ligne)."
596,599,600,,"### #596 (2026-07-16) — idx599 (vol p586 = **Exposé X «- 68 -»**, header «- 68 -» + **«X App.»** + footer «586** ; **CONSTANTE_X=518 CONFIRMÉE [586−68]**) — **★★★★★★ §7.16.2 + §7.17 «Cas d'une base quelconque» — LE TEXTE EXISTAIT, IL SE LISAIT PARFAITEMENT : DIX DÉFAUTS, DONT UNE FLÈCHE INVERSÉE ET UN ISOMORPHISME PERDU** — **9 rep-calls** (bandes b1-b5 TOUTES lues + **10 crops HD 3600-6400dpi + 1 COMPTAGE**) ; **CONSTANTE_X=518 ✓ (586−68 ; idx=586+13=599 ✓)** ; la page **se termine PROPREMENT** sur (7.17.1) **+ un GRAND BLANC**. Compile **0-err, 384pp** ✓. **Drift = 0.**"
597,600,601,,"### #597 (2026-07-16) — idx600 (vol p587 = **Exposé X «- 69 -»**, header «- 69 -» + **«X App.»** + footer «587** ; **CONSTANTE_X=518 CONFIRMÉE [587−69]**) — **★★★★★ §7.17 (suite) : (7.17.2) + §7.17.3 + (7.17.3.1) + (7.17.3.2) — QUATRE défauts, ET UNE CORRECTION DE PÉRIMÈTRE : les 2 Gr.^{num} annoncés par #596 SONT SUR p588, PAS ICI** — **3 rep-calls** (bandes b1-b5 TOUTES lues + **13 crops HD 2600-6400dpi + 1 COMPTAGE**) ; **CONSTANTE_X=518 ✓ (587−69 ; idx=587+13=600 ✓)** ; la page **se termine EN PLEINE PHRASE** sur «…Signalons seulement» **+ un GRAND BLANC**. Compile **0-err, 384pp** ✓. **Drift = 0.**"
598,601,602,,"### #598 (2026-07-16) — idx601 (vol p588 = **Exposé X «- 70 -»**, header «- 70 -» + **«X App.»** + footer «588** ; **CONSTANTE_X=518 CONFIRMÉE [588−70]**) — **★★★★★ §7.17.3 fin + §7.17.4 + (7.17.4.1) — CINQ défauts, ET LA CIBLE Gr.^num DE #597 EST TROUVÉE EXACTEMENT OÙ LE SCAN LA PRÉDISAIT (haut de p588)** — **5 rep-calls** (bandes b1-b5 TOUTES lues + **9 crops HD 4400-6400dpi + 2 COMPTAGES**) ; **CONSTANTE_X=518 ✓ (588−70 ; idx=588+13=601 ✓)** ; la page **se termine EN PLEINE PHRASE** sur le display «K.(X_{t_{i+1}}) ⟶ K.(X_{t_i}),» **+ un GRAND BLANC**. Compile **0-err, 384pp** ✓. **Drift = 0.**"
599,602,603,,"### #599 (2026-07-16) — idx602 (vol p589 = **Exposé X «- 71 -»**, header «- 71 -» + **«X App.»** + footer «589** ; **CONSTANTE_X=518 CONFIRMÉE [589−71]**) — **★★★ §7.17.4 fin + §7.17.5 + §7.17.6 début — UN SEUL défaut : la page la plus PROPRE de toute la série §7.17** — **1 rep-call** (bandes b1-b5 TOUTES lues MOT À MOT + **2 crops HD 4400-4800dpi + 1 COMPTAGE**) ; **CONSTANTE_X=518 ✓ (589−71 ; idx=589+13=602 ✓)** ; la page **se termine EN PLEINE PHRASE** sur «…de spécialisation au» **+ un GRAND BLANC**. Compile **0-err, 384pp** ✓. **Drift = 0.**"
600,603,604,,"### #600 (2026-07-16) — idx603 (vol p590 = **Exposé X «- 72 -»**, header «- 72 -» + **«X App.»** + footer «590** ; **CONSTANTE_X=518 CONFIRMÉE [590−72]**) — **★★★★ §7.17.6 fin + §7.17.7 + §7.18 «Appendice à l'Appendice» DÉBUT — TROIS défauts : un book-sic de NOM PROPRE (Néron-Sévéri), un book-sic de CASSE, un MOT DROPPÉ** — **3 rep-calls** (bandes b1-b5 TOUTES lues MOT À MOT + **5 crops HD 4400-5200dpi + 1 COMPTAGE**) ; **CONSTANTE_X=518 ✓ (590−72 ; idx=590+13=603 ✓)** ; la page **se termine EN PLEINE PHRASE** sur «…nous cherchons des cri-» **+ un GRAND BLANC**. Compile **0-err, 384pp** ✓. **Drift = 0.** ⚠ **6ᵉ CERT depuis reprise post-compaction ; le compteur atteint #600.**"
