"document_id","language","bcp47","branch","file_type","source_use_label","witness_category","package_relative_path","original_local_path","provenance_url","sha256","license_or_availability_note","topic_tags"
"GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-UYGHUR-LATEX-PDF","Uyghur","ug","Karluk","github-compiled-pdf-output","compile-output","consistency-shelf","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/Uyghur_Latex.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\work\github-source-archive-recovery-20260705\uyghur-language-uyghurlatex\uyghur-language-uyghurlatex-d68a0fa\Uyghur_Latex.pdf","https://github.com/uyghur-language/uyghurlatex/blob/master/Uyghur_Latex.pdf","e83de22b1b0ca81c6a806c26637323b1ea72ba3a8aad8ca8f4777fa670d7f6b1","GitHub API license: NOASSERTION/null; no license clearance claim","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body"
"GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-UYGHUR-LATEX-TEX","Uyghur","ug","Karluk","github-tex-source-file","native-source-body","source-witness","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/Uyghur_Latex.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\work\github-source-archive-recovery-20260705\uyghur-language-uyghurlatex\uyghur-language-uyghurlatex-d68a0fa\Uyghur_Latex.tex","https://github.com/uyghur-language/uyghurlatex/blob/master/Uyghur_Latex.tex","1a988a6078312ce6b9225881e44292c99abe64952c6ebffddbad7c451f5dc5ae","GitHub API license: NOASSERTION/null; no license clearance claim","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body"
"GITHUB-ARCHIVE-20260705-NEOUYGHUR-UYGHUR-LATEX","Uyghur","ug","Karluk","github-source-zip-archive","native-source-body","source-witness","bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex-master.zip","https://api.github.com/repos/neouyghur/uyghur-latex/zipball/master","https://github.com/neouyghur/uyghur-latex","243e29097a1a50b72eff1cf9b43f26d12707250248bd48d033a03337ad6ea9a7","GitHub API license: NOASSERTION/null; no license clearance claim","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body"
"GITHUB-FILE-20260705-NEOUYGHUR-UYGHUR-LATEX-README-MD","Uyghur","ug","Karluk","github-readme","method-note","methodology","bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex/README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\work\github-source-archive-recovery-20260705\neouyghur-uyghur-latex\neouyghur-uyghur-latex-2edae77\README.md","https://github.com/neouyghur/uyghur-latex/blob/master/README.md","9752ff953c4482a8824aa91fda2e08ba7e84c6172790dd99f51dc8bd106520ff","GitHub API license: NOASSERTION/null; no license clearance claim","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body"
"GITHUB-FILE-20260705-NEOUYGHUR-UYGHUR-LATEX-UIGHUR-TEX","Uyghur","ug","Karluk","github-tex-source-file","native-source-body","source-witness","bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex/uighur.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\work\github-source-archive-recovery-20260705\neouyghur-uyghur-latex\neouyghur-uyghur-latex-2edae77\uighur.tex","https://github.com/neouyghur/uyghur-latex/blob/master/uighur.tex","8d3d1b964a2207d9218a029733503c77fb68224ba5bb50bfc5b8a052c43ab251","GitHub API license: NOASSERTION/null; no license clearance claim","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body"
"GITHUB-FILE-20260705-NEOUYGHUR-UYGHUR-LATEX-UYGHUR-LATEX-EXAMPLE-TEX","Uyghur","ug","Karluk","github-tex-source-file","native-source-body","source-witness","bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex/Uyghur_Latex_Example.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\work\github-source-archive-recovery-20260705\neouyghur-uyghur-latex\neouyghur-uyghur-latex-2edae77\Uyghur_Latex_Example.tex","https://github.com/neouyghur/uyghur-latex/blob/master/Uyghur_Latex_Example.tex","dcb06996785162fefb7ae60d4002b4586efab369e43b7cd33d938263b0ed42eb","GitHub API license: NOASSERTION/null; no license clearance claim","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body"
"PKG-PAN-TURKIC-GITHUB-SOURCE-ARCHIVE-RECOVERY-20260705","package","und",,"github-source-archive-recovery-ledger","audit-ledger","audit-ledger","generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_RECOVERY_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_RECOVERY_20260705.csv","","8674690819ab921474fe805fd3b8770b1f8963a7b38b9c40561088175204342d","generated by this session; no license clearance claim","Pan-Turkic; Uyghur; GitHub; TeX; source archives"
"PKG-PAN-TURKIC-GITHUB-SOURCE-ARCHIVE-SEARCH-ATTEMPTS-20260705","package","und",,"github-source-archive-search-attempt-ledger","audit-ledger","audit-ledger","generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_SEARCH_ATTEMPTS_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_SEARCH_ATTEMPTS_20260705.csv","","88341a05a328544411dca514a19feb412e1243116ea2b77631788b9a66a579ac","generated by this session; no license clearance claim","Pan-Turkic; GitHub; source search; blockers"
"PKG-PAN-TURKIC-GITHUB-SOURCE-ARCHIVE-METADATA-20260705","package","und",,"github-source-archive-metadata-json","audit-ledger","audit-ledger","generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_METADATA_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_METADATA_20260705.json","","bdb570e01a74756a2e4aa07a366676920b29ae1dc8fb8e3d034bb25629a40d37","generated by this session; no license clearance claim","Pan-Turkic; GitHub; metadata; provenance"
"PKG-PAN-TURKIC-GITHUB-SOURCE-ARCHIVE-README-20260705","package","und",,"github-source-archive-readme","method-note","methodology","generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_README_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_README_20260705.md","","49e638fb4dcc9b3f381ed33848f5bae65ddee77392c15c680f584744948865ee","generated by this session; no license clearance claim","Pan-Turkic; GitHub; recovery README"
"PKG-PAN-TURKIC-TERM-OCCURRENCE-LEDGER-20260705","package","und",,"term-occurrence-ledger","audit-ledger","audit-ledger","generated-draft/term-occurrences/PAN_TURKIC_TERM_OCCURRENCE_LEDGER_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\term-occurrences\PAN_TURKIC_TERM_OCCURRENCE_LEDGER_20260705.csv","","1b178ba473c2ed87e46d957d51c6c15db82ea0b3ecb70852b0d170ee358c8338","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; term occurrences; source anchors; blockers"
"PKG-PAN-TURKIC-TERM-OCCURRENCE-GAPS-20260705","package","und",,"term-occurrence-gap-ledger","audit-ledger","audit-ledger","generated-draft/term-occurrences/PAN_TURKIC_TERM_OCCURRENCE_GAPS_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\term-occurrences\PAN_TURKIC_TERM_OCCURRENCE_GAPS_20260705.csv","","ae577e60080cfa1aa7baf453946663d56279a7b5ee156c24039f3421532da9ee","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; term gaps; blockers"
"PKG-PAN-TURKIC-TERM-OCCURRENCE-SUMMARY-20260705","package","und",,"term-occurrence-summary-ledger","audit-ledger","audit-ledger","generated-draft/term-occurrences/PAN_TURKIC_TERM_OCCURRENCE_SUMMARY_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\term-occurrences\PAN_TURKIC_TERM_OCCURRENCE_SUMMARY_20260705.csv","","3dec3d847769cb66219b11443b2499eaa86dd0f5ed229a4ebbc879adcf27ec94","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; source coverage; summary"
"PKG-PAN-TURKIC-SOURCE-TIED-INTERLINEAR-SCAFFOLD-20260705","package","und",,"source-tied-interlinear-scaffold","generated-draft","generated-draft","generated-draft/term-occurrences/PAN_TURKIC_SOURCE_TIED_INTERLINEAR_SCAFFOLD_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\term-occurrences\PAN_TURKIC_SOURCE_TIED_INTERLINEAR_SCAFFOLD_20260705.csv","","82fbb41833ff4ccc8afd2a8ea262939376804b2dea1305e2961e40968a2a282b","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; interlinear scaffold; source anchored"
"PKG-PAN-TURKIC-TERM-OCCURRENCE-README-20260705","package","und",,"term-occurrence-readme","method-note","methodology","generated-draft/term-occurrences/PAN_TURKIC_TERM_OCCURRENCE_README_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\term-occurrences\PAN_TURKIC_TERM_OCCURRENCE_README_20260705.md","","54902b84358d6fdb980e9bb3278722ef672df46c3d1d559a1e9dc66802bb4f28","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; occurrence method; README"
"PKG-PAN-TURKIC-SOURCE-SUFFICIENCY-TRANSITION-MATRIX-20260705","package","und",,"source-sufficiency-transition-matrix","audit-ledger","audit-ledger","generated-draft/transition-support/PAN_TURKIC_SOURCE_SUFFICIENCY_TRANSITION_MATRIX_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\transition-support\PAN_TURKIC_SOURCE_SUFFICIENCY_TRANSITION_MATRIX_20260705.csv","","e73948ffd90dd94b40f5c3f54f4d5e6d1d13309bbb6359b75a3659906099a2c6","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; source sufficiency; transition; blockers"
"PKG-PAN-TURKIC-SCOPED-DRAFT-TRANSLATION-SUPPORT-20260705","package","und",,"scoped-draft-translation-support","generated-draft","generated-draft","generated-draft/transition-support/PAN_TURKIC_SCOPED_DRAFT_TRANSLATION_SUPPORT_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\transition-support\PAN_TURKIC_SCOPED_DRAFT_TRANSLATION_SUPPORT_20260705.csv","","c492664f8c66ba9c407196912ba1db1ac55a9c6cc2a03152d700dcc06b388f15","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; draft translation support; source-tied"
"PKG-PAN-TURKIC-REMAINING-HARD-ROW-GATES-20260705","package","und",,"remaining-hard-row-gate-ledger","audit-ledger","audit-ledger","generated-draft/transition-support/PAN_TURKIC_REMAINING_HARD_ROW_GATES_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\transition-support\PAN_TURKIC_REMAINING_HARD_ROW_GATES_20260705.csv","","ec1793d81cc0621135045ce6f7cdb38079013bb0f156ab5f6d52490a685d49c4","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; hard rows; blocker gates"
"PKG-PAN-TURKIC-SUFFICIENCY-TRANSITION-README-20260705","package","und",,"source-sufficiency-transition-readme","method-note","methodology","generated-draft/transition-support/PAN_TURKIC_SUFFICIENCY_TRANSITION_README_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\transition-support\PAN_TURKIC_SUFFICIENCY_TRANSITION_README_20260705.md","","862245d1711d8a6ac1882215836ae9edef1f5d5a6a84db83f7a84f9af0bec6cd","generated by this session from local package evidence; no license clearance claim","Pan-Turkic; sufficiency transition; README"
"PKG-LANGUAGES","package","und",,"fable-languages-ledger","generated-draft","generated-draft","generated-draft/fable-pan-turkic/languages.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\languages.csv","","bd2d702e125e5693a6a420344b40b855a04c7f2f1c4334ff68083fe827280d49","generated by this session; non-canonical support metadata","Fable; languages; Pan-Turkic; source counts"
"PKG-SOURCE-DOCUMENTS","package","und",,"fable-source-documents-ledger","audit-ledger","audit-ledger","generated-draft/fable-pan-turkic/source_documents.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\source_documents.csv","","1c647a19d48dada453bf466ad774bf9000e1e040db13c1c85dd1e109e96ec5e1","generated by this session; non-canonical support metadata","Fable; source documents; source-use status"
"PKG-LEXEMES","package","und",,"fable-lexeme-index","generated-draft","generated-draft","generated-draft/fable-pan-turkic/lexemes.jsonl","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\lexemes.jsonl","","2a86e9f98c91d99eabc3577646ed04d30ad5503ae2a981e5ac13f5c1857508d0","generated by this session; non-canonical support metadata","Fable; lexemes; Pan-Turkic"
"PKG-FORMS","package","und",,"fable-forms-ledger","generated-draft","generated-draft","generated-draft/fable-pan-turkic/forms.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\forms.csv","","1fe68ac79c40a5427e941803e9dffc455c39a21861c9c8f7af37b16f81c706ba","generated by this session; non-canonical support metadata","Fable; forms; source witnesses"
"PKG-WORD-WEIGHTS","package","und",,"fable-word-weights","generated-draft","generated-draft","generated-draft/fable-pan-turkic/word_weights.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\word_weights.csv","","2d045832d1af3001113efad9e72040aeab379c525fa2476a0518903ac5ca3772","generated by this session; non-canonical support metadata","Fable; word weights; marginal intelligibility"
"PKG-BRANCH-WEIGHT-LEDGER","package","und",,"fable-branch-weight-ledger","generated-draft","generated-draft","generated-draft/fable-pan-turkic/branch_weight_ledger.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\branch_weight_ledger.csv","","2e24fa891aa07098bb9691271fea692905433b4f31dc45968cb804f4b252915d","generated by this session; non-canonical support metadata","Fable; branch weights; rooted tree"
"PKG-MARGINAL-INTELLIGIBILITY","package","und",,"fable-marginal-intelligibility","generated-draft","generated-draft","generated-draft/fable-pan-turkic/marginal_intelligibility.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\marginal_intelligibility.csv","","895a4a7abc26f9bc586b74abaa5e0d76f0c1f38fc4bcb62b6ef91868c5047863","generated by this session; non-canonical support metadata","Fable; marginal intelligibility"
"PKG-DO-NOT-USE","package","und",,"fable-do-not-use","audit-ledger","audit-ledger","generated-draft/fable-pan-turkic/do_not_use.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\do_not_use.csv","","24f89c9912dad6e608b011d786ce8f2e3517a3c2f4bba0d686856fe130901f51","generated by this session; non-canonical support metadata","Fable; adverse evidence; false friends"
"PKG-RULES-ACKNOWLEDGEMENT","package","und",,"fable-rules-acknowledgement","method-note","methodology","generated-draft/fable-pan-turkic/rules_acknowledgement.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\rules_acknowledgement.md","","968d00d46073841821df3cce790d562070814f170108edcc4740a1b0e8ac3ded","generated by this session; non-canonical support metadata","Fable; rules acknowledgement"
"PKG-G15-OR-15G-NOT-FOUND-20260705","package","und",,"g15-search-note","audit-ledger","audit-ledger","generated-draft/fable-pan-turkic/G15_OR_15G_NOT_FOUND_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\fable-pan-turkic\G15_OR_15G_NOT_FOUND_20260705.md","","7fe4b6b64bd9b9ba284fd3d31a777ac1846aff1319fd5b2e75d428680d6a3eb6","generated by this session; non-canonical support metadata","Fable; G15; invariant ledger gap"
"PKG-FABLE-REQUIREMENTS-ACKNOWLEDGED-20260705","package","und",,"fable-requirements-acknowledged","method-note","methodology","FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md","","6ed76aacaa361eebe564184ae5e7581459a8630f0b00e08808fe63389e156dce","generated by this session; non-canonical support metadata","Fable; requirements; acknowledgement"
"PKG-PAN-TURKIC-MUTUAL-WAKE-COORDINATION-20260705","package","und",,"mutual-wake-coordination-ledger","audit-ledger","audit-ledger","generated-draft/mutual-wake/PAN_TURKIC_MUTUAL_WAKE_COORDINATION_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\mutual-wake\PAN_TURKIC_MUTUAL_WAKE_COORDINATION_20260705.csv","","83b020fb8fda6cda35d5e313511d65067f65ddda5fe977b6edc12689e6768800","generated by this session; no license clearance claim","Noether; mutual wake; Pan-Turkic; coordination"
"PKG-PAN-TURKIC-MUTUAL-WAKE-COORDINATION-README-20260705","package","und",,"mutual-wake-coordination-readme","method-note","methodology","generated-draft/mutual-wake/PAN_TURKIC_MUTUAL_WAKE_COORDINATION_README_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\mutual-wake\PAN_TURKIC_MUTUAL_WAKE_COORDINATION_README_20260705.md","","0dd5b507b149ac4d2ba8422dec0d273223ca741d872a578dfaf74d882ef4da2b","generated by this session; no license clearance claim","Noether; mutual wake; README"
"PKG-HEARTBEAT-20260705","package","und",,"heartbeat-state","method-note","methodology","HEARTBEAT_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\HEARTBEAT_20260705.md","","65cb327b1cbbf5f031a7829d2d0adf3c820f92605afcf1fabbd2d5274cf35f11","generated by this session; no license clearance claim","Pan-Turkic; heartbeat; current state"
"PKG-SESSION-LOGBOOK-20260705","package","und",,"session-logbook","method-note","methodology","SESSION_LOGBOOK_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\SESSION_LOGBOOK_20260705.md","","4e2b7c1b30c7b8465cc607aa247c1e912a16d308f5120e696bc1a3770acd4ea5","generated by this session; no license clearance claim","Pan-Turkic; logbook; chronology"
