residual_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega3.residual.sha256.78be11d43e64af83fa44a6e2f81077142c06de56818e5c29f199964383d6345d,ega3.ega3.candidate.sha256.78be11d43e64af83fa44a6e2f81077142c06de56818e5c29f199964383d6345d,ega3,sref,ega3/ega3-6.tex,2378,4,0.11.8.9,\sref[0]{0.11.8.9},"By \sref[0]{0.11.8.9}, $N^{\bullet\bullet}$ has the same",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.8.9,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.b794ff1b72d776edec27146dd10e60280159337f7fc5a6b2fb9b1b096589f0a0,ega3.ega3.candidate.sha256.b794ff1b72d776edec27146dd10e60280159337f7fc5a6b2fb9b1b096589f0a0,ega3,sref,ega3/ega3-6.tex,2400,2,0.11.8.10,\sref[0]{0.11.8.10},"(\sref[0]{0.11.8.10}). As above, ${}^{(b')}E_{pq}^2$ is",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.8.10,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.5ec59e51d4d1c44c720ea60df2ab6e665fc50132300cfd3fdc23ec90569bed80,ega3.ega3.candidate.sha256.5ec59e51d4d1c44c720ea60df2ab6e665fc50132300cfd3fdc23ec90569bed80,ega3,sref,ega3/ega3-6.tex,2487,2,0.11.7.3,\sref[0]{0.11.7.3},"(\sref[0]{0.11.7.3}) shows, as in \sref{III.6.3.4}, that for",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.f2a3042585c7d60d39730e2bae79569b2d4d79549a9df1e8269ae5b27f0fdadc,ega3.ega3.candidate.sha256.f2a3042585c7d60d39730e2bae79569b2d4d79549a9df1e8269ae5b27f0fdadc,ega3,sref,ega3/ega3-6.tex,2563,2,G.II.5.7.1,\sref[G]{G.II.5.7.1},(\sref[G]{G.II.5.7.1}). It follows at once that the,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,G.II.5.7.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.fe25f391ffda258d49604dab198e10535ed245502891c7b6ecec8e215d5fae64,ega3.ega3.candidate.sha256.fe25f391ffda258d49604dab198e10535ed245502891c7b6ecec8e215d5fae64,ega3,sref,ega3/ega3-6.tex,2566,2,0.11.3.2,\sref[0]{0.11.3.2},"(\sref[0]{0.11.3.2}). Moreover, the calculation of the",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.3.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d7218ca37eb6e19098cec0a21a9a9afbdc835de409fe0f9a74ef23cdcd41d136,ega3.ega3.candidate.sha256.d7218ca37eb6e19098cec0a21a9a9afbdc835de409fe0f9a74ef23cdcd41d136,ega3,sref,ega3/ega3-6.tex,2574,24,0.11.1.5,\sref[0]{0.11.1.5},their common abutment (\sref[0]{0.11.1.5}).,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.6cce86aaabeef80deeebc8f068e87ac24ab32ccf67418d19afc774b95f0b654a,ega3.ega3.candidate.sha256.6cce86aaabeef80deeebc8f068e87ac24ab32ccf67418d19afc774b95f0b654a,ega3,sref,ega3/ega3-6.tex,2670,2,I.2.2.4,\sref[I]{I.2.2.4},"(\sref[I]{I.2.2.4}), and consequently each",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.2.2.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8468d5a72c3ff725cea8449c82feefd93fd693962f6bccffd1dcef4c362ddc8f,ega3.ega3.candidate.sha256.8468d5a72c3ff725cea8449c82feefd93fd693962f6bccffd1dcef4c362ddc8f,ega3,sref,ega3/ega3-6.tex,2688,32,I.1.3.4,\sref[I]{I.1.3.4},associated with these modules (\sref[I]{I.1.3.4}). For,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.3.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.3ef83309876b580af1833b7d73e6a3ac9bbd67bf37ac7910b0e95d32d0aa83dd,ega3.ega3.candidate.sha256.3ef83309876b580af1833b7d73e6a3ac9bbd67bf37ac7910b0e95d32d0aa83dd,ega3,sref,ega3/ega3-6.tex,2793,4,0.3.3.1,\sref[0]{0.3.3.1},of \sref[0]{0.3.3.1}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.3.3.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.10b41df2840bb1097d43a09297981bb30f8479c5107e3e09c151d96145fe7a2b,ega3.ega3.candidate.sha256.10b41df2840bb1097d43a09297981bb30f8479c5107e3e09c151d96145fe7a2b,ega3,sref,ega3/ega3-6.tex,2807,2,II.4.3.2.1,\sref[II]{II.4.3.2.1},(\sref[II]{II.4.3.2.1}). Put,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,II.4.3.2.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.28968189ff1a6cf5b520a2b4d218ed68018fece0dafdb2b3917e48589b9f56e5,ega3.ega3.candidate.sha256.28968189ff1a6cf5b520a2b4d218ed68018fece0dafdb2b3917e48589b9f56e5,ega3,sref,ega3/ega3-6.tex,2842,10,I.5.5.10,\sref[I]{I.5.5.10},"subsets (\sref[I]{I.5.5.10}), and more precisely",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.5.5.10,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.08da9826f6d6c3290dfb15f947c0a13eb77bb9b8133e574f9673d0b2da0b11fa,ega3.ega3.candidate.sha256.08da9826f6d6c3290dfb15f947c0a13eb77bb9b8133e574f9673d0b2da0b11fa,ega3,sref,ega3/ega3-6.tex,3162,6,0.11.7.5,\sref[0]{0.11.7.5},from \sref[0]{0.11.7.5}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.7fa0331d0b48787e2f69e11acfc9bb53f3b260624525e30ce272c7515ea84998,ega3.ega3.candidate.sha256.7fa0331d0b48787e2f69e11acfc9bb53f3b260624525e30ce272c7515ea84998,ega3,sref,ega3/ega3-6.tex,3261,14,0.11.1.5,\sref[0]{0.11.1.5},$E_2$-terms (\sref[0]{0.11.1.5}). This already shows that,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.63ff673492314fb52e8c78253d2e59c286045db0b193afe94fb9c8e2e84771b6,ega3.ega3.candidate.sha256.63ff673492314fb52e8c78253d2e59c286045db0b193afe94fb9c8e2e84771b6,ega3,sref,ega3/ega3-6.tex,3300,31,0.11.1.5,\sref[0]{0.11.1.5},homomorphisms on $E_2$-terms (\sref[0]{0.11.1.5}).,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d2c5b77677ce7577dde054f8f184c700128e6c6cca7d6ae775bb2fe92d2dbadb,ega3.ega3.candidate.sha256.d2c5b77677ce7577dde054f8f184c700128e6c6cca7d6ae775bb2fe92d2dbadb,ega3,sref,ega3/ega3-6.tex,3333,16,0.11.3.2,\sref[0]{0.11.3.2},hyperhomology (\sref[0]{0.11.3.2}). The passage to the general,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.3.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.fdce9466f221bd523b99261e995bfa7332254b9a2511cf367789ca50386d252d,ega3.ega3.candidate.sha256.fdce9466f221bd523b99261e995bfa7332254b9a2511cf367789ca50386d252d,ega3,sref,ega3/ega3-6.tex,3378,14,0.11.7.1,\sref[0]{0.11.7.1},"the sense of \sref[0]{0.11.7.1}. On the other hand, the modules",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.26239a4c0791ac9c82154c2cf5a31635aa9356b86bb5ea5209b02ba98d34b6d4,ega3.ega3.candidate.sha256.26239a4c0791ac9c82154c2cf5a31635aa9356b86bb5ea5209b02ba98d34b6d4,ega3,sref,ega3/ega3-6.tex,3380,2,I.1.4.15.1,\sref[I]{I.1.4.15.1},(\sref[I]{I.1.4.15.1}). It follows from,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.4.15.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.ccf11058690e35e80875e4179854154a28b64ab0cd2bbb23841d021a3f75b6c4,ega3.ega3.candidate.sha256.ccf11058690e35e80875e4179854154a28b64ab0cd2bbb23841d021a3f75b6c4,ega3,sref,ega3/ega3-6.tex,3381,1,0.11.7.5,\sref[0]{0.11.7.5},\sref[0]{0.11.7.5} that there is a canonical isomorphism,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.a2dc3d0e0ce66eeb0fd264d9eaf3e071fa90f26b2d41d1029402c8cb111ff8fd,ega3.ega3.candidate.sha256.a2dc3d0e0ce66eeb0fd264d9eaf3e071fa90f26b2d41d1029402c8cb111ff8fd,ega3,sref,ega3/ega3-6.tex,3434,2,0.11.8.5,\sref[0]{0.11.8.5},"(\sref[0]{0.11.8.5}); second, a natural homomorphism from the",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.8.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.60586aae968663c2d1ef5557c570214112d5b87cacb411930c3e1714ed2ad8ca,ega3.ega3.candidate.sha256.60586aae968663c2d1ef5557c570214112d5b87cacb411930c3e1714ed2ad8ca,ega3,sref,ega3/ega3-6.tex,3442,2,0.11.8.6,\sref[0]{0.11.8.6},"(\sref[0]{0.11.8.6}); and finally, a natural homomorphism from",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.8.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.a21a5595bc8fcbd8d60e41178abe41f4c082b5a0daacdee00b0e67ce3b0414b8,ega3.ega3.candidate.sha256.a21a5595bc8fcbd8d60e41178abe41f4c082b5a0daacdee00b0e67ce3b0414b8,ega3,sref,ega3/ega3-6.tex,3444,11,0.11.8.7,\sref[0]{0.11.8.7},cochains (\sref[0]{0.11.8.7}). The resulting homomorphism of,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.8.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.c5175a484bc4f84b7373600ea96f391912b31a476e4689c1b736e7b42ee6b68d,ega3.ega3.candidate.sha256.c5175a484bc4f84b7373600ea96f391912b31a476e4689c1b736e7b42ee6b68d,ega3,sref,ega3/ega3-6.tex,3541,18,0.11.1.6,\sref[0]{0.11.1.6},"immediately from \sref[0]{0.11.1.6}, since that spectral sequence",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.b8253b73bac7fd6bb0f16718e07865792320f6f855e37532a04e3b131e0bd67a,ega3.ega3.candidate.sha256.b8253b73bac7fd6bb0f16718e07865792320f6f855e37532a04e3b131e0bd67a,ega3,sref,ega3/ega3-6.tex,3640,6,I.6.3.4,\sref[I]{I.6.3.4},$S$ (\sref[I]{I.6.3.4} and \sref{III.6.3.8}); hence $X$ is,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.6.3.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.6d229b455d064810b55db0f04565dae9e143c5860aafe11b3c22721f48fcee3b,ega3.ega3.candidate.sha256.6d229b455d064810b55db0f04565dae9e143c5860aafe11b3c22721f48fcee3b,ega3,sref,ega3/ega3-6.tex,3644,29,II.5.4.2,\sref[II]{II.5.4.2},"$f_1\times_Sf_2$ is proper (\sref[II]{II.5.4.2}), it follows from",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,II.5.4.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.806eed18c538a2221439eaaf68ac01d4f2d9903b957e5fa61f319686d627b195,ega3.ega3.candidate.sha256.806eed18c538a2221439eaaf68ac01d4f2d9903b957e5fa61f319686d627b195,ega3,sref,ega3/ega3-6.tex,3649,1,0.11.1.8,\sref[0]{0.11.1.8},\sref[0]{0.11.1.8}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.8,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.f8f1c74424bc979178800b04853e702c005473995cdf20f0d67929dfb58bf04d,ega3.ega3.candidate.sha256.f8f1c74424bc979178800b04853e702c005473995cdf20f0d67929dfb58bf04d,ega3,sref,ega3/ega3-6.tex,3757,2,0.4.4.3.2,\sref[0]{0.4.4.3.2},(\sref[0]{0.4.4.3.2}). A simplicial map,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.4.4.3.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.f0639bd2ee5213386e7e4a3d729c7aee085c5c3a30e04d927319e335c2a9d678,ega3.ega3.candidate.sha256.f0639bd2ee5213386e7e4a3d729c7aee085c5c3a30e04d927319e335c2a9d678,ega3,sref,ega3/ega3-6.tex,3884,12,I.1.6.5,\sref[I]{I.1.6.5},"In view of \sref[I]{I.1.6.5}, this is precisely",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.6.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.bf2837cf4923aedb7c865a9e943d0b31ad7dde11dee400509866469ed0983f1e,ega3.ega3.candidate.sha256.bf2837cf4923aedb7c865a9e943d0b31ad7dde11dee400509866469ed0983f1e,ega3,sref,ega3/ega3-6.tex,3905,2,0.1.5.4,\sref[0]{0.1.5.4},(\sref[0]{0.1.5.4}). The details are left to the reader.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.1.5.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e5745b507049d259aa0e11e65e3f7e455fedcba4a70a80d9c83664f772bd41ff,ega3.ega3.candidate.sha256.e5745b507049d259aa0e11e65e3f7e455fedcba4a70a80d9c83664f772bd41ff,ega3,sref,ega3/ega3-6.tex,4027,4,I.3.3.5,\sref[I]{I.3.3.5},"of \sref[I]{I.3.3.5}. Under this isomorphism, the image of",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.3.3.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.7dfec63b51382bf7e14a3c69dc4fbea68cc90717ea8bd674fce2ee64b53764dd,ega3.ega3.candidate.sha256.7dfec63b51382bf7e14a3c69dc4fbea68cc90717ea8bd674fce2ee64b53764dd,ega3,sref,ega3/ega3-6.tex,4219,4,0.11.7.1,\sref[0]{0.11.7.1},of \sref[0]{0.11.7.1}. The hypertor in question is the homology,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.a1b2713c764051cf590ea341eeaf10da79a2726d34739f912e267b44922d46e2,ega3.ega3.candidate.sha256.a1b2713c764051cf590ea341eeaf10da79a2726d34739f912e267b44922d46e2,ega3,sref,ega3/ega3-6.tex,4294,2,I.5.5.1,\sref[I]{I.5.5.1},(\sref[I]{I.5.5.1} and \sref{III.6.6.4}).,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.5.5.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.b0b159010ee2b30be37020449439ccce6ae7abc2de9d42b2f8a5fd07b6210ef4,ega3.ega3.candidate.sha256.b0b159010ee2b30be37020449439ccce6ae7abc2de9d42b2f8a5fd07b6210ef4,ega3,sref,ega3/ega3-6.tex,4319,1,I.1.4.15,\sref[I]{I.1.4.15},\sref[I]{I.1.4.15} when $I$ has a single element and,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.4.15,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.63082b49001bd5a8ad431693cfdc844f2b5c308f670f2467a647cb2727f50391,ega3.ega3.candidate.sha256.63082b49001bd5a8ad431693cfdc844f2b5c308f670f2467a647cb2727f50391,ega3,sref,ega3/ega3-6.tex,4365,2,II.1.5.5,\sref[II]{II.1.5.5},"(\sref[II]{II.1.5.5}), and",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,II.1.5.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.538447239719dedfb1e96dc262da4765e3ab41141dc6de13add90df69b194181,ega3.ega3.candidate.sha256.538447239719dedfb1e96dc262da4765e3ab41141dc6de13add90df69b194181,ega3,sref,ega3/ega3-6.tex,4381,1,0.11.7.1,\sref[0]{0.11.7.1},"\sref[0]{0.11.7.1}, of",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d3964581f6c2ae973f779749b30c659516bb31f7635a43707565879f0155d43a,ega3.ega3.candidate.sha256.d3964581f6c2ae973f779749b30c659516bb31f7635a43707565879f0155d43a,ega3,sref,ega3/ega3-6.tex,4695,17,0.11.7.1,\sref[0]{0.11.7.1},"in the sense of \sref[0]{0.11.7.1}, and then taking the homology of",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8e1e37fc7e378b0af1371df7b824c3b7dbc869f83a56808c637b644e760c2929,ega3.ega3.candidate.sha256.8e1e37fc7e378b0af1371df7b824c3b7dbc869f83a56808c637b644e760c2929,ega3,sref,ega3/ega3-6.tex,4779,2,0.11.6.5,\sref[0]{0.11.6.5},(\sref[0]{0.11.6.5}). It is therefore the abutment of a spectral,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.6.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.c60f6aaf0ebc485fc2ac9edf327c9432dcc35c5cf3e4a983df4abace3dfd9e02,ega3.ega3.candidate.sha256.c60f6aaf0ebc485fc2ac9edf327c9432dcc35c5cf3e4a983df4abace3dfd9e02,ega3,sref,ega3/ega3-6.tex,5068,17,0.11.1.6,\sref[0]{0.11.1.6},is bijective by \sref[0]{0.11.1.6}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.1d1e68395f7dc6b4d569a41798e67e7eb067a73573e5b91321e241ea0a840a00,ega3.ega3.candidate.sha256.1d1e68395f7dc6b4d569a41798e67e7eb067a73573e5b91321e241ea0a840a00,ega3,sref,ega3/ega3-6.tex,5496,1,0.11.7.1,\sref[0]{0.11.7.1},\sref[0]{0.11.7.1}) by projective $A_i$-modules. By,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.db79b7cb2b4cfd93a4c1281cff025f8eecd251c93ee975e67d3a755a3e68ff6d,ega3.ega3.candidate.sha256.db79b7cb2b4cfd93a4c1281cff025f8eecd251c93ee975e67d3a755a3e68ff6d,ega3,sref,ega3/ega3-6.tex,5519,13,0.6.2.1,\sref[0]{0.6.2.1},"$A$-modules \sref[0]{0.6.2.1}, and so is",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.6.2.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.cf206c9284eba6c3a4679229473a583aa3c1344a35654f1d490f69658206b7d1,ega3.ega3.candidate.sha256.cf206c9284eba6c3a4679229473a583aa3c1344a35654f1d490f69658206b7d1,ega3,sref,ega3/ega3-6.tex,5638,10,0.11.5.2.1,\sref[0]{0.11.5.2.1},proof of \sref[0]{0.11.5.2.1}. The,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.5.2.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.4b83ae7f2cfa1a94cfecb8f9e875f9d7163bc513b0a94959a889a216cc5686c0,ega3.ega3.candidate.sha256.4b83ae7f2cfa1a94cfecb8f9e875f9d7163bc513b0a94959a889a216cc5686c0,ega3,sref,ega3/ega3-6.tex,5840,1,0.11.9.2,\sref[0]{0.11.9.2},"\sref[0]{0.11.9.2}, there is therefore a bounded-below complex",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.9.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.112da2ade0cefc2bbb457a0b3b4a759e4d404dcd03286a307df69b2742763fd6,ega3.ega3.candidate.sha256.112da2ade0cefc2bbb457a0b3b4a759e4d404dcd03286a307df69b2742763fd6,ega3,plain_dotted_locator,ega3/ega3-6.tex,421,15,3.10.1,3.10.1,"\emph{(G, II, 3.10.1)}---the question being local on $Y$---and",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega3.residual.sha256.64fdca5072ec8a1dab5d9f37d1ba66278db2b33cee87ec4e4ec51bc164cbf9c5,ega3.ega3.candidate.sha256.64fdca5072ec8a1dab5d9f37d1ba66278db2b33cee87ec4e4ec51bc164cbf9c5,ega3,plain_dotted_locator,ega3/ega3-6.tex,593,40,2.1,2.1,"resolution of length $n$ \emph{(M, VI, 2.1)}.",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,subsection:III.2.1,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
