edge_id,reader,pdf_page,annotation_index,rect_x0,rect_y0,rect_x1,rect_y1,pdf_destination,target_id,target_pdf_page,origin_class,status
ega3.ega3.edge.sha256.1fc3f270a93a3eb1afb068a4da983751d75083ecd4a5e2f0d073c43202875165,ega3,110,1,192.018,711.679,220.571,724.473,AMS.209,ega3.ega3.target.sha256.7c9de0cba91df6fca14bb80d7a2cd05431992f76a345faab191e770301f1cf83,96,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.25bb57312f52ec15bc5f1eaafefafb7a88ca65d610ce148f8a9f813de08d6795,ega3,110,2,103.121,607.599,131.674,619.609,AMS.211,ega3.ega3.target.sha256.13a994a3ad69dbf977fddc7be0031041d3edc3a503f790a87decdce77be47bb3,97,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.f7363e31406647a3a132382eb60b118da0d0d430699b152d03b365201bad2c79,ega3,110,3,248.404,548.600,276.957,560.610,subsection*.161,ega3.ega3.target.sha256.5514ea748d727a06cd7221af93c94fa2052eab3b6be9b32a6bd522a1e6c964d7,76,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.552a2b13c1a71f386dde1540760c2d68f49fc12034fc8a65aa4580927cfb0619,ega3,110,4,280.432,530.130,309.012,542.080,AMS.235,ega3.ega3.target.sha256.3a176bab290b8ef29b9f40f6e0cbae9f3db8d74c9d92f288fc68ec4689e63436,109,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.5672ef11591b1f0ffdce348e67991ce54914e334721e8953b9b9dee84d1b54fb,ega3,110,5,202.692,352.034,231.244,363.984,AMS.229,ega3.ega3.target.sha256.dfc35997e6e36e932a1e37deef30b92309e0f530fc6ac5f74554c86695829af7,105,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.fdead031e3ff6532cbf207a925f9809ad09ae1cd55738425a18ef011c9c81015,ega3,111,0,449.675,384.978,483.209,397.511,AMS.216,ega3.ega3.target.sha256.7b9939a9d44c62d07fd61e6336e6806b58dcb54abfeaf9ae7a9b5927343a578b,99,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.81c0fe91d0c42d3aabce61a86b00f782da78c4046f758891c69f4adf8b2e2345,ega3,111,1,300.010,365.264,329.094,379.810,subsection*.201,ega3.ega3.target.sha256.d406e67ac158aad4d2c9c3f079e88e804d8783b0bb1491f35260d1779bd9ef70,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.3153dd31584425dc24cb8dc5af8e933f0ed20004c9d366310aa2941737e3ff37,ega3,111,2,449.916,365.264,479.000,379.810,AMS.204,ega3.ega3.target.sha256.267859cc2bde46eaec68765f0bf5b11033e07a5d2a4760c9926d9337ee2e5dee,92,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.880ad2572012c8cacc579e36039b30be6f12f43e2fb1154c956899d73e1efd55,ega3,111,3,160.976,322.451,189.529,334.461,AMS.204,ega3.ega3.target.sha256.267859cc2bde46eaec68765f0bf5b11033e07a5d2a4760c9926d9337ee2e5dee,92,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.e367a54f3d07d906a29bb185778453e86ad04c02420c386e8c7bee0f31d02163,ega3,111,4,260.591,323.173,294.962,334.461,AMS.245,ega3.ega3.target.sha256.6ce7f0e63fc25755ca44caf0b793a88cc20d47d96bf153c5c3bfa92c3b0fc575,111,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.1be0c0a0d3f8951b85669a6c4e078e20cfd214d6f080f2b43ce3d2c749e6471d,ega3,111,5,112.804,171.618,146.338,182.906,AMS.216,ega3.ega3.target.sha256.7b9939a9d44c62d07fd61e6336e6806b58dcb54abfeaf9ae7a9b5927343a578b,99,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.604bfe1a71dee5c01242c3c5fc77e5a1cddcf26d35ef8ee6990d9974c4cf232b,ega3,111,6,242.870,150.154,275.773,166.220,subsection*.244,ega3.ega3.target.sha256.ff3e0ade996245a43aee00dcab3a5ab8c914726006a504b394cf27a9c32950eb,110,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.fbb4412dda4f4ef67996440b6835ff99fc7fbbf0ffb112c0fec49106e053bfb5,ega3,111,7,493.900,77.877,522.267,89.887,subsection*.201,ega3.ega3.target.sha256.d406e67ac158aad4d2c9c3f079e88e804d8783b0bb1491f35260d1779bd9ef70,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.b4bdcf2f4dc410026788b299fad7661b765792ae1c7fa529995602a6b62bb0e4,ega3,111,8,492.617,62.747,521.701,78.874,subsection*.201,ega3.ega3.target.sha256.d406e67ac158aad4d2c9c3f079e88e804d8783b0bb1491f35260d1779bd9ef70,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.45345d7fc53c536fa242dab485daef82119dae50d95701bdf69fa7151dd31210,ega3,112,0,286.731,724.954,320.265,736.242,subsection*.244,ega3.ega3.target.sha256.ff3e0ade996245a43aee00dcab3a5ab8c914726006a504b394cf27a9c32950eb,110,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.43b485f4e318d71e76d17c4146d79a67e271ca49a147efbf50ea93a21e024d9e,ega3,112,1,325.737,690.506,353.759,701.794,AMS.196,ega3.ega3.target.sha256.54aae31698f284f27aea598d93cee36147b71590816e62bbf4c34246cb896175,87,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.99055014b28383709d517ae549fe10bd910bf222800078b2c3861532d24a80c0,ega3,112,2,416.798,690.506,444.820,701.794,subsection*.192,ega3.ega3.target.sha256.12f6cda819426f5c60f2b0cf728548406a7ae8def02814add5274f8f6738bcf5,85,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.d9975f2c5a5f4d0ae6f86d4991ffc87ebf76bb3e9947540093d76274238e9810,ega3,112,3,366.012,611.914,394.564,623.924,AMS.226,ega3.ega3.target.sha256.ef1bdf2b04830704a17f493ee2bc4273c1670b2c4cd621889d7d9f9ed8b35ee9,104,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.00b3c739aab8385d045477cf68489fa4719920ed9d18ec1ffa7556b374c15911,ega3,112,4,190.024,525.795,218.577,538.590,AMS.168,ega3.ega3.target.sha256.1c6f44e0a283df07acc9543ac43b7d4864cbd81dcfb077cf625446372f7e8c74,79,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.3d40994a2ca7c3d8e2cd657ff13f13a175e2af46d0efd628557b417fb351ff70,ega3,112,5,238.432,525.795,266.985,538.590,AMS.196,ega3.ega3.target.sha256.54aae31698f284f27aea598d93cee36147b71590816e62bbf4c34246cb896175,87,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.f635ba5e4a7c4c82905aacb3984106d115798e8494000a0a0025b89e18b207a4,ega3,112,6,239.926,404.926,273.460,416.936,subsection*.244,ega3.ega3.target.sha256.ff3e0ade996245a43aee00dcab3a5ab8c914726006a504b394cf27a9c32950eb,110,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.12d5b6190099851aaa5c977d86edabdef020f455b8853697530175441664af31,ega3,112,7,188.278,387.663,222.443,403.789,subsection*.244,ega3.ega3.target.sha256.ff3e0ade996245a43aee00dcab3a5ab8c914726006a504b394cf27a9c32950eb,110,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.4ca9132f92a8f184b246f3a767353a4f8739c3e92301e905bd9c232487aa0303,ega3,112,8,134.224,325.532,167.758,337.542,subsection*.244,ega3.ega3.target.sha256.ff3e0ade996245a43aee00dcab3a5ab8c914726006a504b394cf27a9c32950eb,110,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.121f4553d4c691a416178f9a90d90cb975d46b1fd9134bd2fe36d19eff120690,ega3,112,9,430.379,270.167,458.400,286.293,AMS.206,ega3.ega3.target.sha256.b1455f7b45fb1f93787a0354e2e1ce3a7bf7cc422daa36eb17226675b250d7c3,93,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.cf116d38719d19275894320b2dee242bb90b0d1e539289a08d4788f7f7ca572c,ega3,112,10,457.936,192.906,486.488,204.916,subsection*.160,ega3.ega3.target.sha256.98f6aab2f8089b7f9770daaa478db75c272452ac03db899b06954ef6d0e51f2c,74,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.b4a24654eff25157db032046fe01c03bc69d96010084d2694adb9accd101965a,ega3,112,11,344.372,133.814,373.349,146.609,subsection*.301,ega3.ega3.target.sha256.b3b81c53f6a2088a0f8d1d5ddb9a96d495f2fb2462783afcccf5d2ee1a7a5a66,136,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.0d04deafbfbda20a23b6bc2275fc8ce43550de1f0f299e429f7abf458b4f3df8,ega3,112,12,431.188,133.814,460.166,146.609,subsection*.160,ega3.ega3.target.sha256.98f6aab2f8089b7f9770daaa478db75c272452ac03db899b06954ef6d0e51f2c,74,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.7238551d6c99c16d4b92cdeb90fa1aa3ff7e3b7b712425eca779270c6d14b00a,ega3,113,0,203.156,635.228,231.789,647.238,AMS.211,ega3.ega3.target.sha256.13a994a3ad69dbf977fddc7be0031041d3edc3a503f790a87decdce77be47bb3,97,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.8a836ad70c0d93bbdbe37c3607077e6dae6091577ea525a8808fbd75e623c461,ega3,113,1,172.550,185.581,206.715,197.591,subsection*.244,ega3.ega3.target.sha256.ff3e0ade996245a43aee00dcab3a5ab8c914726006a504b394cf27a9c32950eb,110,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.0fcb7d7ddbfbb1c0a093be13cf9808593044464cd4fa9e213d8850dbcc8657ae,ega3,113,2,391.273,185.581,425.438,197.591,AMS.246,ega3.ega3.target.sha256.1523a59500b0abbf195ab11d97b97545f307f572beab902add3ac8bbf0f469f0,111,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.fdf01e0dd7b46e6d2611d58d0ac1d810db89c309807b401aba4166183c4ff84a,ega3,113,3,216.225,173.028,249.759,185.038,AMS.246,ega3.ega3.target.sha256.1523a59500b0abbf195ab11d97b97545f307f572beab902add3ac8bbf0f469f0,111,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.a9d41a84f85c7f8b5d11f753404b67e764c858a67eed99da6497934a4a84aba0,ega3,113,4,133.874,106.062,168.245,117.350,AMS.251,ega3.ega3.target.sha256.1f6625be3d7fc9b0c39c912cdc06f0fc01859ad605935349500cd0ec9c5bc413,113,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.77ddfca7784e7d74671d7f411ff254eca45388209f48addd99e10d649c6e67d5,ega3,113,5,475.728,92.787,504.812,105.379,AMS.164,ega3.ega3.target.sha256.78d3edb0234e3afc4c8540645eca7ec301b6fc61633c33f708bf5d8b8974d1cc,77,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.89b53b3f7054ddcf0dc80458c340018af67cc5049bf8ef3941fb3135a7bffd32,ega3,114,0,132.410,692.906,166.782,704.194,AMS.248,ega3.ega3.target.sha256.b1a11d77639afe0cf216b1d3778b8062c50044c9cdaa5f0996dba49e897a4a8a,113,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.c501730c83d159d2661f1009854633deb1011dfe21e0028ae233c0ff96fcb2b1,ega3,114,1,251.453,692.906,284.987,704.194,AMS.246,ega3.ega3.target.sha256.1523a59500b0abbf195ab11d97b97545f307f572beab902add3ac8bbf0f469f0,111,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.5b0d1324806f60e77a0d646b2780b5a0e2100598b12b261659ef8b1dcb8aaa9b,ega3,114,2,225.111,679.631,258.676,692.426,AMS.247,ega3.ega3.target.sha256.dd9f12c2b01cdb45849e069e6d991c8f6af741979995eeba20d62ee0800bbe45,112,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.af7a3bbf2be3d8e055d3bbfa23722aca9e28e51fde4ea6d6426915af71840c75,ega3,114,3,313.792,679.631,347.358,692.426,subsection*.244,ega3.ega3.target.sha256.ff3e0ade996245a43aee00dcab3a5ab8c914726006a504b394cf27a9c32950eb,110,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.b1227ab345636c42c01542904a08893539d2161aeaa22ddb8d3d80ed15699939,ega3,114,4,367.212,679.631,400.777,692.426,AMS.246,ega3.ega3.target.sha256.1523a59500b0abbf195ab11d97b97545f307f572beab902add3ac8bbf0f469f0,111,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.c7b59dc1c57cd687c633285960c65f61edc3a62b1b2b0eb7c13ab21a773d76f9,ega3,114,5,319.509,667.801,353.880,679.088,AMS.249,ega3.ega3.target.sha256.06c4da1866ba6b57bc0b81489a1b7d8c2d85a8c29856a1a55b5ed3159aae3318,113,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.114f67368014d4d1fc61e8de0da4c606e43ce57c5553ece8d397adbca73c25c0,ega3,114,6,91.992,604.979,126.364,616.267,AMS.246,ega3.ega3.target.sha256.1523a59500b0abbf195ab11d97b97545f307f572beab902add3ac8bbf0f469f0,111,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.d49aa62329caf39d53a2844d62efc59c2b19d96aa317b198f4e80f216e33eb67,ega3,114,7,349.586,570.573,382.489,582.582,AMS.247,ega3.ega3.target.sha256.dd9f12c2b01cdb45849e069e6d991c8f6af741979995eeba20d62ee0800bbe45,112,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.261c64d37e4c74e7d5606df2f35a0ea8495ad46d3d32e6f3f83b628457177ae1,ega3,114,8,381.916,539.884,410.469,551.172,subsection*.161,ega3.ega3.target.sha256.5514ea748d727a06cd7221af93c94fa2052eab3b6be9b32a6bd522a1e6c964d7,76,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.1105dcff589bcf252f47ac5d5b795f4b7383a0f650da3f8b2739d7544f4c8bf0,ega3,114,9,295.515,520.304,328.418,532.897,AMS.316,ega3.ega3.target.sha256.e5bc49d519a65c17b09cf60fabd82b9966b3b6c91ef81c3c8c18306277a868e1,140,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.8603dd8499667f983ba7429c4dd91f975f26402a34ea027f7c5ec34d31913a11,ega3,115,0,326.275,724.232,354.297,736.242,subsection*.253,ega3.ega3.target.sha256.546b179b349888d0a8151e8f5a204711efffdce1cc2551d43971aaf838299c39,114,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.bf4ae44c9bcf371550b793094f2808bf57b576d9e87356f77e77c74c2a652772,ega3,115,1,463.422,299.561,492.055,313.232,subsection*.253,ega3.ega3.target.sha256.546b179b349888d0a8151e8f5a204711efffdce1cc2551d43971aaf838299c39,114,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.6e0f2b384bcd2222723b8c040cfe4a3005ddcebfd306a0e5600de99f19ae43be,ega3,116,0,131.769,724.954,161.159,736.242,AMS.254,ega3.ega3.target.sha256.12b5677279e3a142e629590775e976412cbf4b111695ccc487e44cd97d08202e,115,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.4e1e3468337e347d8b12e136909e5d4b91686457fe93288f5850c8a6df8a870d,ega3,116,1,191.881,698.325,221.271,709.612,AMS.254,ega3.ega3.target.sha256.12b5677279e3a142e629590775e976412cbf4b111695ccc487e44cd97d08202e,115,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.788ea6e6f5df41cc834b0acf1bae1e6d9a47435c037b5c8b4bcd1d6b0f0bcafd,ega3,116,2,296.121,608.454,325.205,620.404,subsection*.253,ega3.ega3.target.sha256.546b179b349888d0a8151e8f5a204711efffdce1cc2551d43971aaf838299c39,114,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.7ff56d2e1271069eacb7c23b2db9363ea7b777688fe5a30204d0491bad818d15,ega3,116,3,115.076,153.453,143.629,165.463,subsection*.256,ega3.ega3.target.sha256.51d0c33544bb0adf0703b00c7c9bf2bd1f456284a29f28b750114c48af3b323c,116,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.4c027ef7b50ebce989db2d1d048f6c4aa4d7110cc0f72a599af9e533bca1c140,ega3,117,0,269.854,441.981,299.244,453.269,AMS.257,ega3.ega3.target.sha256.ca173a1163804572a4960de055a1654a73c8184ab511a56196ca0d66afe4c7ed,116,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.008dadba484d181fdee82fd9656c5eec7da75ad2880354e9410543d7def8e57a,ega3,117,1,226.068,428.706,254.621,440.716,subsection*.253,ega3.ega3.target.sha256.546b179b349888d0a8151e8f5a204711efffdce1cc2551d43971aaf838299c39,114,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.22a5c06b00537403427ed1cfe41b6fcae1aa82e4483ca757f8da77187d4ca8c9,ega3,117,2,310.688,344.238,339.772,356.247,subsection*.256,ega3.ega3.target.sha256.51d0c33544bb0adf0703b00c7c9bf2bd1f456284a29f28b750114c48af3b323c,116,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.54c58c62b1810a8b602e8b0ae3f7676fe60d3ee94c1f2b5575b5950082df4a1a,ega3,117,3,203.075,226.284,232.464,237.572,AMS.259,ega3.ega3.target.sha256.902f9d1833092ecf5f4910a0515bae4371a9d5c91eec0af0dec93121e06861ab,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.649cb186832cbce00b31bd11f44804926a6f6909910681d0f6773b429045669f,ega3,117,4,260.952,76.507,290.342,87.795,AMS.260,ega3.ega3.target.sha256.1005a68bc23b7c916f64dee1f325fb821d5fcc7ddad081f56c7848c4903376e0,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.94a6675958441730cfd13bbcfe4f7bea2cb6a4b1418043dd1349f8155c99a89a,ega3,117,5,414.972,76.507,444.362,87.795,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.22982b35f6fd15e5bd952f44bf77818aa1a378addf0ff5d52475b1916e6ffca5,ega3,118,0,254.365,662.310,283.755,673.598,AMS.257,ega3.ega3.target.sha256.ca173a1163804572a4960de055a1654a73c8184ab511a56196ca0d66afe4c7ed,116,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.46a3718c95eaaf2aef44887444abaec6f3c717e56a0b8f87273dd80915ca620c,ega3,118,1,350.494,602.017,379.047,614.027,subsection*.256,ega3.ega3.target.sha256.51d0c33544bb0adf0703b00c7c9bf2bd1f456284a29f28b750114c48af3b323c,116,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.6e7e2de6fb3ac2c2976d7041502dd8078c585579e8422d7cca9061ddc48d7233,ega3,118,2,270.784,379.690,300.174,390.978,AMS.257,ega3.ega3.target.sha256.ca173a1163804572a4960de055a1654a73c8184ab511a56196ca0d66afe4c7ed,116,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.458111300644d8371ea0dd9397a54292e9b21102817934f615141dbb439befdb,ega3,118,3,202.099,174.585,230.652,186.594,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.a416ff63061a671bc929b1af788c66b4791c42c229ad1f8186162ed93d5d0d22,ega3,119,0,164.674,521.480,194.064,532.768,AMS.257,ega3.ega3.target.sha256.ca173a1163804572a4960de055a1654a73c8184ab511a56196ca0d66afe4c7ed,116,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.6a7ca9bc855f115c5048821fdbac932feff8525f947636efa104057fd3431591,ega3,119,1,100.192,508.205,128.744,520.798,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.c509499cc44d4d17d67a73885aa394086fda52612d4ee67afa2c3511ac139194,ega3,119,2,479.698,386.281,508.437,398.231,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.a9002ee10b81a5a67109e37cb01c24d3f51d371e8f048a8d44088d0399cd33cc,ega3,119,3,253.958,302.586,282.697,317.132,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.37d8a17665498190215a585041cf60f2b52492dc0f19d12f58d5f22a89591285,ega3,119,4,289.290,82.404,317.843,94.414,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.a7b8d27a3799d034b88e66289ed820d6be122b983b1b04b3cef1d06256e1bd9e,ega3,120,0,398.539,491.245,427.929,502.532,AMS.257,ega3.ega3.target.sha256.ca173a1163804572a4960de055a1654a73c8184ab511a56196ca0d66afe4c7ed,116,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.e88ca294eb99699ac2153ffcc0c7c14d3568997cfd3ceb4857b8acc1d1163f4c,ega3,120,1,316.080,443.926,345.469,455.213,AMS.263,ega3.ega3.target.sha256.89defe2cc535d946d4c6e8959eee19a8e50fb60403d16a7a19bf931829a88e43,120,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.81213938ac76014a76ca313f79b0d2fbeadb6727d7ea1f78c0fe16bc9ed4eb50,ega3,120,2,216.926,381.092,245.320,393.042,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.93e23343b6582e078e1c0c7b40716a831fce02e4e0cf0a04334803ac2ed9cb14,ega3,120,3,88.675,211.069,117.228,222.357,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.75b23ee16e5d7270230ac62b0410c57a18a9e5e1ab87a71d06c8080a765c5b9c,ega3,120,4,137.083,211.069,165.636,222.357,AMS.261,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.69c30f48f9f92919689463f45384da8cdc63e89e0cfe533ce8fb6866f9ee8578,ega3,120,5,392.311,190.444,421.395,203.233,subsection*.262,ega3.ega3.target.sha256.4e21c51b4414735d1f5a581ab348b45f2e309e7ca0d2d12f403eaa926ea62cde,120,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.b23be9633541e19bae23ed3a6f0c6caeab292e09b7bc77f65c275fc276856537,ega3,120,6,114.558,133.014,143.110,146.976,subsection*.262,ega3.ega3.target.sha256.4e21c51b4414735d1f5a581ab348b45f2e309e7ca0d2d12f403eaa926ea62cde,120,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.c645067477758f237e034c45268d84fa60e4cec5273c6712f094bc062614a558,ega3,121,0,304.732,662.234,334.122,673.522,AMS.264,ega3.ega3.target.sha256.dc2476a1b30b2c48cc830379d92d569ac20da99027bcb88af239924545d2e933,121,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.9e7000681054c34cea7587805669dc545b851db20e3ee653fc41489c03bb94c2,ega3,121,1,299.321,649.681,328.710,660.969,AMS.264,ega3.ega3.target.sha256.dc2476a1b30b2c48cc830379d92d569ac20da99027bcb88af239924545d2e933,121,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.c57219ee9f45be3945cbe8efe18f1db2fbe16296a81729587958c0aea39de8c1,ega3,121,2,299.026,624.575,328.415,635.863,AMS.264,ega3.ega3.target.sha256.dc2476a1b30b2c48cc830379d92d569ac20da99027bcb88af239924545d2e933,121,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.09362e2c65290f952f6470b491a818cbacbe6c56bff378b70761700136691a96,ega3,121,3,114.665,579.204,143.351,591.999,subsection*.262,ega3.ega3.target.sha256.4e21c51b4414735d1f5a581ab348b45f2e309e7ca0d2d12f403eaa926ea62cde,120,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.1cc30683f4c2cdd49c2ca4839c707c8d37561696baef2cdbb6f0067924cfb32a,ega3,121,4,88.675,565.872,117.228,579.244,subsection*.262,ega3.ega3.target.sha256.4e21c51b4414735d1f5a581ab348b45f2e309e7ca0d2d12f403eaa926ea62cde,120,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.f24c5d6178470eeb51c4ee6efc0a0b02ee52b6380a86955662a14ba50cf5bc80,ega3,121,5,100.192,517.182,128.744,528.470,subsection*.262,ega3.ega3.target.sha256.4e21c51b4414735d1f5a581ab348b45f2e309e7ca0d2d12f403eaa926ea62cde,120,inherited_internal_pdf_link,resolved_internal_goto
