action_id,candidate_id,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,replacement_visible_tex,target_label,target_id,action_kind,moving_argument_safe,resolution_basis,baseline_file_sha256,successor_file_sha256,source_span_sha256,replacement_tex,replacement_sha256,disposition
ega4.reference-action.sha256.2d792da81870c42b54bb23845bdd82d6d9f0f5f58a70608d40a4da97ed9431df,ega4.reference.candidate.sha256.c157e26393367f602db169a03d561d154e3269f39427a3dcf42d983eb0b2650c,source_aligned/ega4-backmatter-terminology.tex,142,29,9637,9657,\EGAIVidxref{17.3.1},17.3.1,IV.17.3.1,ega4.c04.def.17-3-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,6F5B24DF7674DC4A2A7FA3A596716700B8E53A68A858C823161CDED7E48E4888,{\hyperlink{ega4.c04.def.17-3-1}{17.3.1}},EB86CE916748218CE54102994A30FEB61F3E6A1AD372A042D1A96767643F7D8F,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.ff5eafcf5ed6603e61f279450622aed47986bd230d3a15ff2710810d1b8d2db4,ega4.reference.candidate.sha256.b3dd6d0f05ff8f31a7afeb5210300b3fbe9460aa4f821eb171fc3bd7eb9b5757,source_aligned/ega4-backmatter-terminology.tex,143,40,9698,9718,\EGAIVidxref{17.3.7},17.3.7,IV.17.3.7,ega4.c04.def.17-3-7,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,696A7BF4FA3EB6B273DE7695E86BE59518E97D68C5BE6CDC9087D0938574AE49,{\hyperlink{ega4.c04.def.17-3-7}{17.3.7}},6757E8A4CCF4EF79530D09B7BF92B3DB7499888A36B72BB46CC7FD3ABD72D67A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.4888f9da739e7ef431d721685080a15b8234b0a62ec241a1c5f3efbcf9ce2a40,ega4.reference.candidate.sha256.f0392fa4ef5ae41480e0087f0b8d7bcf9cb4b9d23e23bc4fc77d8c944c29edfc,source_aligned/ega4-backmatter-terminology.tex,144,47,9766,9786,\EGAIVidxref{17.3.1},17.3.1,IV.17.3.1,ega4.c04.def.17-3-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,6F5B24DF7674DC4A2A7FA3A596716700B8E53A68A858C823161CDED7E48E4888,{\hyperlink{ega4.c04.def.17-3-1}{17.3.1}},EB86CE916748218CE54102994A30FEB61F3E6A1AD372A042D1A96767643F7D8F,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.f68aa60147195bd04b7697c52c4f6d253cc8b42fe903432359e9fc080d52fca5,ega4.reference.candidate.sha256.355304e4784974f98c0132a3f0d8b328adffccada358ef9a633451fe901e56c5,source_aligned/ega4-backmatter-terminology.tex,145,44,9831,9851,\EGAIVidxref{17.3.7},17.3.7,IV.17.3.7,ega4.c04.def.17-3-7,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,696A7BF4FA3EB6B273DE7695E86BE59518E97D68C5BE6CDC9087D0938574AE49,{\hyperlink{ega4.c04.def.17-3-7}{17.3.7}},6757E8A4CCF4EF79530D09B7BF92B3DB7499888A36B72BB46CC7FD3ABD72D67A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.a692f049aca338062a1d6f6319333f7a0c1efc3b7ba94f6c09f77d637219992d,ega4.reference.candidate.sha256.05697d80b80e6f427ffb7465bd1045f4b6f3cd4ad9853ab6e2ac3b2d64169498,source_aligned/ega4-backmatter-terminology.tex,146,64,9916,9937,\EGAIVidxref{17.13.3},17.13.3,IV.17.13.3,ega4.c04.def.17-13-3,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,283B2BBBCF8034AC91261123BFC03E1769BD1B5A9943C7C899AABBD2BD479B7D,{\hyperlink{ega4.c04.def.17-13-3}{17.13.3}},BBD5B9C634B8887EDEAB5B6765279C263E76A5287CF1DBA4B7E7A1AB38A750E9,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.4900dc0f5a7d6c752360cf30954c7d200706f2016a65c9b44addb8da893d9afe,ega4.reference.candidate.sha256.6442be1f565553c1a6d4884ffcb746929b910c6962a9870215e75a0c8e19e237,source_aligned/ega4-backmatter-terminology.tex,147,34,9972,9992,\EGAIVidxref{20.2.1},20.2.1,IV.20.2.1,ega4.c04.statement.20-2-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,319113F21BD697842C33A837C7C8B7FDA11AEA7616D807CCEE48C080FAA8DE30,{\hyperlink{ega4.c04.statement.20-2-1}{20.2.1}},DDA2D40A7500071B61CD67CA9A873370BBFA210E206E3BB143031030CA805664,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.d6479867c2888685617153e2cf40da23a5fe01dc3c19d4048bc6588a5e2a18bf,ega4.reference.candidate.sha256.da908dd8d7eb67f11112b50c31ab50ee49b1539826dd2ed596692baf43cde320,source_aligned/ega4-backmatter-terminology.tex,148,48,10041,10061,\EGAIVidxref{21.6.1},21.6.1,IV.21.6.1,ega4.c04.statement.21-6-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,34C9A283EC8009B42D84B6A19A4E2E9BC528DAE20889669B8669D224B6DD63DC,{\hyperlink{ega4.c04.statement.21-6-1}{21.6.1}},23CDD4B7685D4A21D2F4620B501AD8D8175BEC26315F2844A174908191934CBD,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.646906935a9fe5a87523e0c20e2600ae2209a7976b8a9716901f5706259659fe,ega4.reference.candidate.sha256.4f63ca65d9f1832e445f8506f9e88b97912ce471c81b2e3ebee11154778153a1,source_aligned/ega4-backmatter-terminology.tex,149,31,10093,10113,\EGAIVidxref{21.5.5},21.5.5,IV.21.5.5,ega4.c04.def.21-5-5,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,53E54507093C2C63035E89558CC828204388ED6E69120466DF4568227690E7EE,{\hyperlink{ega4.c04.def.21-5-5}{21.5.5}},BB0665C4DF63E50BE85D92EAFE8EB44487026BADE133420F6A7EFBF513191F51,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.e91a8f3c5dd982cfbd1dfd862fa103b947e573297c3b947670b67702a9b60b17,ega4.reference.candidate.sha256.21bb93ea5d1850aa1745d157af590f44c0b19b0c8b46ff430f26bb9b932fe9c1,source_aligned/ega4-backmatter-terminology.tex,150,43,10157,10177,\EGAIVidxref{21.5.3},21.5.3,IV.21.5.3,ega4.c04.statement.21-5-3,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,7233B89998076D5B9B3548712EC89BD225660C497EEA2C508959979824F61327,{\hyperlink{ega4.c04.statement.21-5-3}{21.5.3}},B6CD9115685BB525371821906F8E7FB3F56FD9CE6A3A8761B771F13D52D15FCA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.8c68e33d46445588b55547bf468f0231371b53ac96dc275a276345f305767a23,ega4.reference.candidate.sha256.b9ea8b60ce153aabc3f1352740472cae496f326b73d09d65c66ab92c5ab3da87,source_aligned/ega4-backmatter-terminology.tex,151,51,10229,10249,\EGAIVidxref{16.8.1},16.8.1,IV.16.8.1,ega4.c04.def.16-8-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,63FE38E27DC0B0BFC42315C21009DAD2211BE41A8FB81D431BFCC122C56D0B3D,{\hyperlink{ega4.c04.def.16-8-1}{16.8.1}},8EA3528675CEC8F0D253DBF70BD775A4C372A8DE33091AB20F34F6A9700C7613,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.23a0179a8934848575dc098ce7a9fd61b0c0f69c5f91c994cd01dd53b284c328,ega4.reference.candidate.sha256.8677e0235957dca7872c227699f6a7344f0aecba598e9805f200a2ad35c83872,source_aligned/ega4-backmatter-terminology.tex,152,46,10296,10316,\EGAIVidxref{16.8.1},16.8.1,IV.16.8.1,ega4.c04.def.16-8-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,63FE38E27DC0B0BFC42315C21009DAD2211BE41A8FB81D431BFCC122C56D0B3D,{\hyperlink{ega4.c04.def.16-8-1}{16.8.1}},8EA3528675CEC8F0D253DBF70BD775A4C372A8DE33091AB20F34F6A9700C7613,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.9001c5b222f02e1e5ba267377ea975292b4cb9c2078d792ac566628af8d68e8f,ega4.reference.candidate.sha256.16cb0c0761edcd02d73f4b7b65d5f53aca68fc8fd6cf1b8717ea8e3b600f1811,source_aligned/ega4-backmatter-terminology.tex,153,71,10388,10408,\EGAIVidxref{21.6.7},21.6.7,IV.21.6.7,ega4.c04.statement.21-6-7,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,D92950581F4B2F2B0B690E97BADBB1FA924022305295298134279BC968DC86F6,{\hyperlink{ega4.c04.statement.21-6-7}{21.6.7}},BB8CCF537320FF9A6C5645F01314A48065BAC70BB21A1518312D1637FDFC6488,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.977a085224534db0866197c7ca09811d398e163c9ad9d7d962e7169948a5091f,ega4.reference.candidate.sha256.86b3491a89d480fafa25bc329c726967f0e45699c6e4061fb5e1762a68755394,source_aligned/ega4-backmatter-terminology.tex,154,91,10500,10520,\EGAIVidxref{16.3.6},16.3.6,IV.16.3.6,ega4.c04.def.16-3-6,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,45716E514645FD400C86CC4A9C116B1ADF88C7648D3E2D77BCF39EE896EEB98D,{\hyperlink{ega4.c04.def.16-3-6}{16.3.6}},A5855E9BAA2EBF7A70D4789514086C7AE6CB81AFC2E287942E4DB61CC4A1EA8C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.9d7921e359e8d4f68563cd086978dc58deda3dba1679b3f3a21a6de21d1498ae,ega4.reference.candidate.sha256.ac3dccb5c65a2bec9ea181ec7b72245b2e1627bd67a32b5c271c441db33e03f8,source_aligned/ega4-backmatter-terminology.tex,155,51,10572,10592,\EGAIVidxref{21.6.2},21.6.2,IV.21.6.2,ega4.c04.statement.21-6-2,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,67E247D32C44574C0E5E076CE3A4EB3F2F02F588346728243CE2B08044443B9D,{\hyperlink{ega4.c04.statement.21-6-2}{21.6.2}},1A30DED6C9DCB101BDB7D6E41621F28300A3352A913567CBC938D51FB7FED955,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.cb35aee16b85683a09a75f3303b9d49539c933a6bfbeee8b83f551f74e11620c,ega4.reference.candidate.sha256.922fc9e9f505fea737dfa32cd56aae8be89ca40c7ea6fca4590a931806c20a1b,source_aligned/ega4-backmatter-terminology.tex,156,46,10639,10659,\EGAIVidxref{18.4.3},18.4.3,IV.18.4.3,ega4.c04.cor.18-4-3,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,0A2B29992A8C3AEECEE8B177EB6DE9FB9F7B9C33D4A79E0E2A5737FC49B3F8A9,{\hyperlink{ega4.c04.cor.18-4-3}{18.4.3}},97566451D201A1B85F848CAE0DC57FF46BCAA1D82F126B38B086FC005B3F53DF,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.a463978e1d4f918aeb6aeb318b9e98b3fdf3eea0be35e442f1210e14d1befe57,ega4.reference.candidate.sha256.18cd6b1ac1978f7de27bfc87b0ea9aa1d1e1313742158b79644ced7d128aa853,source_aligned/ega4-backmatter-terminology.tex,157,45,10705,10726,\EGAIVidxref{16.12.1},16.12.1,IV.16.12.1,ega4.c04.statement.16-12-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,906EF08597CB8A30E1DD2DFA4FC7B5C4377DA43F473178492209676419094DE8,{\hyperlink{ega4.c04.statement.16-12-1}{16.12.1}},654E1A864DCDC61FBC78A63D4D1752E5FF969E5B839704D2986BF13294C66E58,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.b776e4e47d0255d4c2498912c453738a3888f520b872d29b955b18654fe4a2e6,ega4.reference.candidate.sha256.8b07d86276d8cfd9b59dacf10704d44416b3593ca96dc0e2c29a94ded2fd1d15,source_aligned/ega4-backmatter-terminology.tex,158,56,10783,10803,\EGAIVidxref{17.4.5},17.4.5,IV.17.4.5,ega4.c04.statement.17-4-5,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,265F5B8DE566664570C06C17DFA9935754E83D7B69E1B0FFB692EFE485455679,{\hyperlink{ega4.c04.statement.17-4-5}{17.4.5}},8ECEAD3B4CA20723641B91A19A1E7E1B5D42E14F37623BE2B5C468FE3295FF38,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.8968dde4ed335e87379dc8111834efb3a63725b2aad1117ed1fe63f9024212f5,ega4.reference.candidate.sha256.1d138d6b286b86046344339a5df58d28fec87e206833d12a4cc5bcd355201c87,source_aligned/ega4-backmatter-terminology.tex,159,54,10858,10879,\EGAIVidxref{16.10.1},16.10.1,IV.16.10.1,ega4.c04.def.16-10-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,2D13DC9F3F6FA903DBB3647413522906FB2976119592BC118315B6D25B956EA8,{\hyperlink{ega4.c04.def.16-10-1}{16.10.1}},50DA506543599700471AAD438F8D34C0AD6DF17FF0C6D8B10DA4DE5967414B46,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.e128dce9d19b480246a1f1b34083ae74e415a1119f1355329cdd631e6b585dcd,ega4.reference.candidate.sha256.d4b7b4e08b93cfa532da05b4adc39a821fe0a6b95f3201b4d78809fa19591541,source_aligned/ega4-backmatter-terminology.tex,160,40,10920,10940,\EGAIVidxref{17.3.1},17.3.1,IV.17.3.1,ega4.c04.def.17-3-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,6F5B24DF7674DC4A2A7FA3A596716700B8E53A68A858C823161CDED7E48E4888,{\hyperlink{ega4.c04.def.17-3-1}{17.3.1}},EB86CE916748218CE54102994A30FEB61F3E6A1AD372A042D1A96767643F7D8F,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.bb720bd61982c0c7a51735ef155f745d062c8a2917a5c6aa88814903a5a6af58,ega4.reference.candidate.sha256.1a02f9a2de85a2048fe1cba78886ab2315279062633be2bf62b4880e1c8ecb6b,source_aligned/ega4-backmatter-terminology.tex,161,51,10992,11012,\EGAIVidxref{17.3.7},17.3.7,IV.17.3.7,ega4.c04.def.17-3-7,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,696A7BF4FA3EB6B273DE7695E86BE59518E97D68C5BE6CDC9087D0938574AE49,{\hyperlink{ega4.c04.def.17-3-7}{17.3.7}},6757E8A4CCF4EF79530D09B7BF92B3DB7499888A36B72BB46CC7FD3ABD72D67A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.962e3d6c1ee59ff04597b77ae933bf438d7652737ded4646d653e00fa0da2f2d,ega4.reference.candidate.sha256.9ce6e8783ec03a502d23b37357404cdd2ca249c91f1a0d229a604770fab0c4a8,source_aligned/ega4-backmatter-terminology.tex,162,90,11103,11123,\EGAIVidxref{17.1.1},17.1.1,IV.17.1.1,ega4.c04.def.17-1-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,84FB855B408A069C70E0EE967CEB68261F33432ED6AFA9B47CE7DAA5CEC0CEB5,{\hyperlink{ega4.c04.def.17-1-1}{17.1.1}},7689477B923062D523797EDB4B8DC045EC51B2D48BD80B979616CD5AC289B3CE,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.8477200c9dcdc52c30fea1b452c1d439a0337f65be78f861b42505798258065f,ega4.reference.candidate.sha256.8c5440e1d473c13bfaf302e5d77245d88e1472dbd735ffd70b05eb250670932d,source_aligned/ega4-backmatter-terminology.tex,163,65,11189,11209,\EGAIVidxref{19.3.1},19.3.1,IV.19.3.1,ega4.c04.def.19-3-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,5E513CBF30EBCD34C0967E257B96FE62CACF34B16963EBD81B090DFD2F4F989B,{\hyperlink{ega4.c04.def.19-3-1}{19.3.1}},B9EBFE7A23113ED426597738D2A8DA897EB1FFAB601D11A36A87E96882E4046A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.ab4cdd0817972651ad5fee105810aa5c3e685d1c9e18724dd854c313cccd37ac,ega4.reference.candidate.sha256.cad46603631e55689865b68e865324b0ed7acd38aa682edd31eb1e7ffd6045dc,source_aligned/ega4-backmatter-terminology.tex,164,39,11249,11269,\EGAIVidxref{17.3.1},17.3.1,IV.17.3.1,ega4.c04.def.17-3-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,6F5B24DF7674DC4A2A7FA3A596716700B8E53A68A858C823161CDED7E48E4888,{\hyperlink{ega4.c04.def.17-3-1}{17.3.1}},EB86CE916748218CE54102994A30FEB61F3E6A1AD372A042D1A96767643F7D8F,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.831838dc252db2c786d0d08247a46f38eaf403aeb8ed1662547edf69544377fa,ega4.reference.candidate.sha256.f805d91f1c44996cec6daff7934b843ce7da6ab8d17afb2ea1cc6fd36d7d54f5,source_aligned/ega4-backmatter-terminology.tex,165,50,11320,11340,\EGAIVidxref{17.3.7},17.3.7,IV.17.3.7,ega4.c04.def.17-3-7,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,696A7BF4FA3EB6B273DE7695E86BE59518E97D68C5BE6CDC9087D0938574AE49,{\hyperlink{ega4.c04.def.17-3-7}{17.3.7}},6757E8A4CCF4EF79530D09B7BF92B3DB7499888A36B72BB46CC7FD3ABD72D67A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.458e7cd6797a5c80e3689f6747687043ebeb6312eba83e251ae75c764c0806f3,ega4.reference.candidate.sha256.a588913ff809af66a2400c6a5612aa70a3d1530bbbe76e97a9339ca371e4e6c3,source_aligned/ega4-backmatter-terminology.tex,166,41,11382,11402,\EGAIVidxref{21.6.9},21.6.9,IV.21.6.9,ega4.c04.thm.21-6-9,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,336F2625CF6600ECF565729267C1D3AC96131143E7B46DE1D5FA21D14D03D710,{\hyperlink{ega4.c04.thm.21-6-9}{21.6.9}},8FD6E28DBF29CD518315FA068A6A25BC784787394CD52C87A25E2AA0F8F62977,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.d82a1fe756f46cbb04fa1bee2f8ac34fad0fd46ea6e3d2edc0929df90149b635,ega4.reference.candidate.sha256.58c422fa982afb532f01cb71c029585fb5250190510b355fb8779c077abc50e8,source_aligned/ega4-backmatter-terminology.tex,167,67,11470,11490,\EGAIVidxref{17.3.1},17.3.1,IV.17.3.1,ega4.c04.def.17-3-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,6F5B24DF7674DC4A2A7FA3A596716700B8E53A68A858C823161CDED7E48E4888,{\hyperlink{ega4.c04.def.17-3-1}{17.3.1}},EB86CE916748218CE54102994A30FEB61F3E6A1AD372A042D1A96767643F7D8F,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.03467e0fbad61d5baabd80a849ebfb3e824580ac7d013418d82801f3bcf1c72b,ega4.reference.candidate.sha256.055d3d6a3cdad406ab3fd7c3894c8e0332e3a45588460a7df73149bd154d6a33,source_aligned/ega4-backmatter-terminology.tex,170,89,11599,11619,\EGAIVidxref{17.3.7},17.3.7,IV.17.3.7,ega4.c04.def.17-3-7,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,696A7BF4FA3EB6B273DE7695E86BE59518E97D68C5BE6CDC9087D0938574AE49,{\hyperlink{ega4.c04.def.17-3-7}{17.3.7}},6757E8A4CCF4EF79530D09B7BF92B3DB7499888A36B72BB46CC7FD3ABD72D67A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.658d65bde07707bdf8525537d3154cbc6d270ac53ddf7c74db179d0d3672deb6,ega4.reference.candidate.sha256.e1e233549163c4d1ff0fa9af580f8f388bc989aa619ee49aaec0a1d9bc5cef8c,source_aligned/ega4-backmatter-terminology.tex,171,66,11686,11706,\EGAIVidxref{19.9.1},19.9.1,IV.19.9.1,ega4.c04.statement.19-9-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,CB8C70204FB37AB50EF373B3AA6B5938A03B94E48033FCAEBA967C12FEDDAA48,{\hyperlink{ega4.c04.statement.19-9-1}{19.9.1}},9CA99482077FCDBD14FC0B06179AF95C17197D61C8033FFC255FBA5952C5544F,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.5798b7b19410faf567aceb5949e17eade6a186231c3012699a7db3352bbb56f9,ega4.reference.candidate.sha256.f138d2722e4cb5d14caf7fc58be99c66aebc99041e825b403cc2d6a8ff5af29d,source_aligned/ega4-backmatter-terminology.tex,172,29,11736,11756,\EGAIVidxref{20.2.8},20.2.8,IV.20.2.8,ega4.c04.statement.20-2-8,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,7613C9F49790541F2D7D891548A10F2509F72B96D771015DAD9638FC5A61CB61,F12D91D29AE3F3656428E7B1A61CBD32E6354A8E10AC34DF6D84D7CF03C7E866,0236E969D533E2DF142141CB427F5AF15407BF7CD2297DDBAB9B83C1DE52A180,{\hyperlink{ega4.c04.statement.20-2-8}{20.2.8}},096C759410A803B9004F456E409E29E5FA1D101F65832E6AB732FEEECD2F0856,APPLIED_REFERENCE_V2_LINK
