candidate_id,pattern_kind,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,normalized_visible,locator_token,volume_hint,target_label,target_id,baseline_pdf_destination,candidate_target_count,candidate_target_labels,classification,disposition,resolution_basis,source_sha256,source_span_sha256,context
ega4.reference.candidate.sha256.c0ee2eb373a417a65a9480db8ac2b8c8425a35c66a79b9806b6cc701f7bbe885,bare_dotted_locator,source_aligned/ega4-6.tex,1254,28,123466,123472,16.4.6,16.4.6,16.4.6,,,,,1,IV.16.4.6,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,A525693896F476385FCC2798C4C5CD6D65E99F79360D616C444D47BA6D6791C9,"{n-1})$ at every point of $\mathrm{X}$. But for every $x\in\mathrm{Y}$, the relation $f(x)=0$ implies that $\operatorname{prof}(\sh{F}_x|f_x\sh{F}_x)=\operatorname{prof}(\sh{F}_x)-1$ and $\dim(\sh{F}_x|f_x\sh{F}_x)=\dim(\sh{F}_x)-1$ $(\mathbf{0},~16.3.4$ and $16.4.6)$; the relation \[ \operatorname{prof}(\sh{F}_x|f_x\sh{F}_x)\geqslant\inf(n-1,\dim(\sh{F}_x|f_x\sh{F}_x)) \] is therefore equivalent to \[ \operatorname{prof}(\sh{F}_x)\geqslant\inf(n,\dim(\sh{F}_x)). \] As we supposed that $\sh{F}$ satisfies $(\mathrm{S}"
ega4.reference.candidate.sha256.363f9d273671560027da1e7badf4b6a1a38fce90b14656d3e1bc7637aa3776b2,explicit_sref,source_aligned/ega4-6.tex,1267,35,123900,123916,\sref{IV.6.11.6},\sref{IV.6.11.6},6.11.6,IV,IV.6.11.6,ega4.c04.prop.6-11-6,AMS.488,1,IV.6.11.6,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,58E478AD2A80E3FC6E50DBC4FD8DE7D6ECA3E7E3E4E9A9160941498CB8E69D5C,"F}_x)\geqslant\inf(n,\dim(\sh{F}_x)). \] As we supposed that $\sh{F}$ satisfies $(\mathrm{S}_{n-1})$ at every point of $\mathrm{X}-\mathrm{Y}$, this finishes the proof. \end{proof} \begin{corollary}[6.11.7] \label{IV.6.11.7} With the notations being those of \sref{IV.6.11.6}: \begin{enumerate}[label=(\roman*)] \item The set $\mathrm{U}_{\mathrm{S}_1}(\sh{F})$ is open in $\mathrm{X}$. \item For the set $\mathrm{U}_{\mathrm{S}_n}(\sh{F})$ to be open, it suffices that every maximal point $x$ of $\operatorname{Supp}(\sh{F})$, bel"
ega4.reference.candidate.sha256.79468504b2e4857c4ff175951e8d37480f580d57f59594fa8349303031551053,explicit_sref,source_aligned/ega4-6.tex,1276,56,124377,124393,\sref{IV.6.11.6},\sref{IV.6.11.6},6.11.6,IV,IV.6.11.6,ega4.c04.prop.6-11-6,AMS.488,1,IV.6.11.6,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,58E478AD2A80E3FC6E50DBC4FD8DE7D6ECA3E7E3E4E9A9160941498CB8E69D5C,"ery maximal point $x$ of $\operatorname{Supp}(\sh{F})$, belonging to $\mathrm{U}_{\mathrm{S}_n}(\sh{F})$, is interior to $\mathrm{U}_{\mathrm{S}_n}(\sh{F})$. \end{enumerate} \end{corollary} \begin{proof} Assertion (i) was proved in the course of the proof of \sref{IV.6.11.6}; on the other hand, for $n=2$ the case $2^\circ$ of the proof of \sref{IV.6.11.6} is valid without any hypothesis on $\mathrm{X}$, since (with the same notations) $\mathrm{U}_{\mathrm{S}_1}(\sh{F})$ and $\mathrm{U}_{\mathrm{S}_1}(\sh{F}/f\sh{F})$ are open in"
ega4.reference.candidate.sha256.80e6d37f731819c8dee6bc8db6a3032b88ddab848c733322d8d278f6977ba2fe,explicit_sref,source_aligned/ega4-6.tex,1277,65,124459,124476,\sref{IV.6.11.6} ,\sref{IV.6.11.6},6.11.6,IV,IV.6.11.6,ega4.c04.prop.6-11-6,AMS.488,1,IV.6.11.6,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,74949B3565F2F56DF10472A9F901B01D7D35D6D003DD250F394C70834C1398F5,"\mathrm{S}_n}(\sh{F})$, is interior to $\mathrm{U}_{\mathrm{S}_n}(\sh{F})$. \end{enumerate} \end{corollary} \begin{proof} Assertion (i) was proved in the course of the proof of \sref{IV.6.11.6}; on the other hand, for $n=2$ the case $2^\circ$ of the proof of \sref{IV.6.11.6} is valid without any hypothesis on $\mathrm{X}$, since (with the same notations) $\mathrm{U}_{\mathrm{S}_1}(\sh{F})$ and $\mathrm{U}_{\mathrm{S}_1}(\sh{F}/f\sh{F})$ are open in $\mathrm{X}$. As for the case $1^\circ$ of this proof, the hypothesis ensures preci"
ega4.reference.candidate.sha256.158bc04614eeca9074599d11892065293f01ec79e22096bf7932c747614717a8,parenthesized_dotted_locator,source_aligned/ega4-6.tex,1297,114,125630,125638,(6.10.6),(6.10.6),6.10.6,,,,,1,IV.6.10.6,mathematical_numeric_expression,positive_residual,locator-shaped token occurs inside mathematical mode,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,4BA30547E3B185B83F23811AE18CD9A45E3B787C647AF2843AAF933674C7E9FA,"s; the sets $\mathrm{U}_{\mathrm{C}_n}(\sh{F})$ and $\mathrm{U}_{\mathrm{S}_n}(\sh{F})$ are open in $\mathrm{X}$. \end{proposition} \begin{proof} Indeed, let $\mathrm{Y}$ be a closed integral sub-prescheme of $\mathrm{X}$, of generic point $y$; by virtue of $(6.10.6)$, there is a neighbourhood $\mathrm{V}$ of $y$ in $\mathrm{Y}$ such that, for every $x\in\mathrm{V}\cap\mathrm{Y}$, we have \begin{equation} \tag{6.11.8.1} \label{IV.6.11.8.1} \operatorname{coprof}(\sh{F}_x)=\operatorname{coprof}(\sh{F}_y)+\operatorname{cop"
ega4.reference.candidate.sha256.a775d9f156863abd971d180fdf05c01abd4b04f8ba669e95a3275741b007d971,bare_dotted_locator,source_aligned/ega4-6.tex,1308,52,126340,126345,9.3.2,9.3.2,9.3.2,,,,,1,IV.9.3.2,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,69AA18A3631E90C4AB104AF90D1B577CBDEE9DCF0ED7407BAEAB1EF068F3F208,"me{coprof}(\sh{O}_{\mathrm{Y},x})=0$, hence $\operatorname{coprof}(\sh{F}_x)$ is constant in a neighbourhood of $y$ in $\mathrm{Y}$, which proves that the function $x\mapsto\operatorname{coprof}(\sh{F}_x)$ is locally constructible $(\mathbf{0}_{\mathrm{III}},~9.3.2)$; it follows furthermore from \sref{IV.6.11.5} and from $(\mathbf{0}_{\mathrm{III}},~9.3.4)$ that this function is upper semi-continuous. The last assertion follows from \sref{IV.6.11.4},~(i), or from \sref{IV.6.11.6}. \end{proof} \begin{remarks}[6.11.9] \l"
ega4.reference.candidate.sha256.af90886181bca5a77251a27705e11d9bd6a129c7e655ac7657fda2d5fd6c34b8,explicit_sref,source_aligned/ega4-6.tex,1308,89,126377,126394,\sref{IV.6.11.5} ,\sref{IV.6.11.5},6.11.5,IV,IV.6.11.5,ega4.c04.prop.6-11-5,AMS.487,1,IV.6.11.5,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,025B34F83F7CE23D28D383C3B13E1A6F796997506A9A626A9F891772BF12E29A,"hence $\operatorname{coprof}(\sh{F}_x)$ is constant in a neighbourhood of $y$ in $\mathrm{Y}$, which proves that the function $x\mapsto\operatorname{coprof}(\sh{F}_x)$ is locally constructible $(\mathbf{0}_{\mathrm{III}},~9.3.2)$; it follows furthermore from \sref{IV.6.11.5} and from $(\mathbf{0}_{\mathrm{III}},~9.3.4)$ that this function is upper semi-continuous. The last assertion follows from \sref{IV.6.11.4},~(i), or from \sref{IV.6.11.6}. \end{proof} \begin{remarks}[6.11.9] \label{IV.6.11.9} (i) If $\mathrm{X}$ satisfies (CM"
ega4.reference.candidate.sha256.aee7e607ef8a9af69bfd706fa257b1b720107d61566defced5c33ede58ff2721,bare_dotted_locator,source_aligned/ega4-6.tex,1308,144,126432,126437,9.3.4,9.3.4,9.3.4,,,,,1,IV.9.3.4,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,C5B25F4EDFD80976EB3D696BF2750777DDD930BF4D2248631E573312056EEF3B,"a neighbourhood of $y$ in $\mathrm{Y}$, which proves that the function $x\mapsto\operatorname{coprof}(\sh{F}_x)$ is locally constructible $(\mathbf{0}_{\mathrm{III}},~9.3.2)$; it follows furthermore from \sref{IV.6.11.5} and from $(\mathbf{0}_{\mathrm{III}},~9.3.4)$ that this function is upper semi-continuous. The last assertion follows from \sref{IV.6.11.4},~(i), or from \sref{IV.6.11.6}. \end{proof} \begin{remarks}[6.11.9] \label{IV.6.11.9} (i) If $\mathrm{X}$ satisfies (CMU), then every prescheme $\mathrm{X}'$ loca"
ega4.reference.candidate.sha256.ee9dd16c26423f58550d41e595125122bc1d4f3fc1c43b7b08f0ecbdd7d2def8,explicit_sref,source_aligned/ega4-6.tex,1309,59,126517,126533,\sref{IV.6.11.4},\sref{IV.6.11.4},6.11.4,IV,IV.6.11.4,ega4.c04.statement.6-11-4,AMS.487,1,IV.6.11.4,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,D780B6786814DED921F0885210CA90D36304599B3E0420CE07B42D71B071FD30,"ratorname{coprof}(\sh{F}_x)$ is locally constructible $(\mathbf{0}_{\mathrm{III}},~9.3.2)$; it follows furthermore from \sref{IV.6.11.5} and from $(\mathbf{0}_{\mathrm{III}},~9.3.4)$ that this function is upper semi-continuous. The last assertion follows from \sref{IV.6.11.4},~(i), or from \sref{IV.6.11.6}. \end{proof} \begin{remarks}[6.11.9] \label{IV.6.11.9} (i) If $\mathrm{X}$ satisfies (CMU), then every prescheme $\mathrm{X}'$ locally of finite type over $\mathrm{X}$ also satisfies (CMU). Let $\mathrm{Y}'$ be a closed integra"
ega4.reference.candidate.sha256.a7b8520cb1c1f444a5c4589ba01f06d0edd60c9d06d6074b13d05bee2677628b,explicit_sref,source_aligned/ega4-6.tex,1309,90,126548,126564,\sref{IV.6.11.6},\sref{IV.6.11.6},6.11.6,IV,IV.6.11.6,ega4.c04.prop.6-11-6,AMS.488,1,IV.6.11.6,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,58E478AD2A80E3FC6E50DBC4FD8DE7D6ECA3E7E3E4E9A9160941498CB8E69D5C,"locally constructible $(\mathbf{0}_{\mathrm{III}},~9.3.2)$; it follows furthermore from \sref{IV.6.11.5} and from $(\mathbf{0}_{\mathrm{III}},~9.3.4)$ that this function is upper semi-continuous. The last assertion follows from \sref{IV.6.11.4},~(i), or from \sref{IV.6.11.6}. \end{proof} \begin{remarks}[6.11.9] \label{IV.6.11.9} (i) If $\mathrm{X}$ satisfies (CMU), then every prescheme $\mathrm{X}'$ locally of finite type over $\mathrm{X}$ also satisfies (CMU). Let $\mathrm{Y}'$ be a closed integral subprescheme of $\mathrm{X}'$"
ega4.reference.candidate.sha256.06f2ff8f65706b9958a81550e9bbe92e9f1026381b7e0189d14b57d88b159aa9,explicit_sref,source_aligned/ega4-6.tex,1322,267,127778,127793,\sref{IV.6.3.6},\sref{IV.6.3.6},6.3.6,IV,IV.6.3.6,ega4.c04.cor.6-3-6,Item.152,1,IV.6.3.6,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,8DB5DA0607E8A56B141A712EEFCE0E9BD70471A7DD2C8AF652E3533B64B93E52,"replacing $\mathrm{A}$ by $\mathrm{A}_f$ for some $f\neq 0$, we may suppose that $\mathrm{A}'$ contains a polynomial ring $\mathrm{A}[\mathrm{T}_1,\ldots,\mathrm{T}_n]=\mathrm{A}''$ and is finite over $\mathrm{A}''$. The ring $\mathrm{A}''$ is Cohen--Macaulay \sref{IV.6.3.6}; hence we may reduce to the case where $\mathrm{A}'$ is finite over $\mathrm{A}$. After one further localisation, $\mathrm{A}'$ is a finite free $\mathrm{A}$-module. It is therefore a Cohen--Macaulay $\mathrm{A}$-module \sref[0]{0.16.5.1}; since it is finite"
ega4.reference.candidate.sha256.c48ad40287ac518a6b5489dc5cf45940eac9b6f512c17e66677e41147d112723,explicit_sref,source_aligned/ega4-6.tex,1322,503,128014,128032,\sref[0]{0.16.5.1},\sref[0]{0.16.5.1},0.16.5.1,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,0C025614A9F83C1D6C0048890EB4D8366680B5853D1A7F55FCE4DB60BB400211,"}''$ is Cohen--Macaulay \sref{IV.6.3.6}; hence we may reduce to the case where $\mathrm{A}'$ is finite over $\mathrm{A}$. After one further localisation, $\mathrm{A}'$ is a finite free $\mathrm{A}$-module. It is therefore a Cohen--Macaulay $\mathrm{A}$-module \sref[0]{0.16.5.1}; since it is finite over $\mathrm{A}$, it is also a Cohen--Macaulay $\mathrm{A}'$-module \sref[0]{0.16.5.3}, and hence a Cohen--Macaulay ring. (ii) Suppose that there exists a coherent $\sh{O}_\mathrm{X}$-Module $\sh{F}$ such that $\operatorname{Supp}(\sh{F}"
ega4.reference.candidate.sha256.61f737f62dbe72813ed6a9a95cdc934d41e0d6fa4f057eef2c5873407cfcc4ca,explicit_sref,source_aligned/ega4-6.tex,1322,611,128122,128140,\sref[0]{0.16.5.3},\sref[0]{0.16.5.3},0.16.5.3,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,7AD69DDF8AAB7B3A8F520068670A5E0F3FE056D70563F464D86CB99A81DBBBB2,"$\mathrm{A}$. After one further localisation, $\mathrm{A}'$ is a finite free $\mathrm{A}$-module. It is therefore a Cohen--Macaulay $\mathrm{A}$-module \sref[0]{0.16.5.1}; since it is finite over $\mathrm{A}$, it is also a Cohen--Macaulay $\mathrm{A}'$-module \sref[0]{0.16.5.3}, and hence a Cohen--Macaulay ring. (ii) Suppose that there exists a coherent $\sh{O}_\mathrm{X}$-Module $\sh{F}$ such that $\operatorname{Supp}(\sh{F})=\mathrm{X}$ and that $\sh{F}$ is an $\sh{O}_\mathrm{X}$-Module \emph{of Cohen-Macaulay}. Then $\mathrm{X}$"
ega4.reference.candidate.sha256.ac37ca74a0b897a281b5bfc23911ece75aa47aef57102631f13b72709cc14699,explicit_sref,source_aligned/ega4-6.tex,1325,119,128475,128491,\sref{IV.6.11.8},\sref{IV.6.11.8},6.11.8,IV,IV.6.11.8,ega4.c04.prop.6-11-8,Item.219,1,IV.6.11.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,ECC4A6E0A3149373125F53F421BD999AE0C71AA9BDA29BD8AEEE50A929788F25,"ent $\sh{O}_\mathrm{X}$-Module $\sh{F}$ such that $\operatorname{Supp}(\sh{F})=\mathrm{X}$ and that $\sh{F}$ is an $\sh{O}_\mathrm{X}$-Module \emph{of Cohen-Macaulay}. Then $\mathrm{X}$ satisfies the condition (CMU): indeed, with the notations of the proof of \sref{IV.6.11.8}, the relation \sref{IV.6.11.8.1} shows that $\operatorname{coprof}(\sh{O}_{\mathrm{Y},x})=0$ in a neighbourhood (with respect to $\mathrm{Y}$) of the generic point $y$ of $\mathrm{Y}$. It is unknown whether there exist locally Noetherian preschemes of dimens"
ega4.reference.candidate.sha256.a885df54ccf688139ca7f9582b3f71e83b34f927814888b79010829645f89c3a,explicit_sref,source_aligned/ega4-6.tex,1326,14,128506,128525,\sref{IV.6.11.8.1} ,\sref{IV.6.11.8.1},6.11.8.1,IV,IV.6.11.8.1,ega4.c04.eq.6-11-8-1,AMS.489,1,IV.6.11.8.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,11A051F23134D9A55A7D2C52A309A0F107D4C05CD0C0FF46614C80CA7169AB25,"$\sh{F}$ such that $\operatorname{Supp}(\sh{F})=\mathrm{X}$ and that $\sh{F}$ is an $\sh{O}_\mathrm{X}$-Module \emph{of Cohen-Macaulay}. Then $\mathrm{X}$ satisfies the condition (CMU): indeed, with the notations of the proof of \sref{IV.6.11.8}, the relation \sref{IV.6.11.8.1} shows that $\operatorname{coprof}(\sh{O}_{\mathrm{Y},x})=0$ in a neighbourhood (with respect to $\mathrm{Y}$) of the generic point $y$ of $\mathrm{Y}$. It is unknown whether there exist locally Noetherian preschemes of dimension $\geqslant 2$ that do not sati"
ega4.reference.candidate.sha256.29d01eec46282e19fc88521bc21b22f19825778c6e57d7e44b221feeecddc0f2,bare_dotted_locator,source_aligned/ega4-6.tex,1366,15,130791,130797,17.3.2,17.3.2,17.3.2,,,,,1,IV.17.3.2,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,30FEC58291D6793102C511A925AED5266335097F8D38941DCE51327989C62483,", $\operatorname{Reg}(\mathrm{Y})$ is a neighbourhood of $x$ in $\mathrm{Y}$. \end{enumerate} \end{proposition} \begin{proof} The equivalence of $a)$ and $b)$ follows from the fact that $\operatorname{Reg}(\mathrm{X})$ is stable by generization $(\mathbf{0},~17.3.2)$ and from $(\mathbf{0}_{\mathrm{III}},~9.2.6)$. To prove that $c)$ implies $b)$, one can restrict to the case where $\mathrm{X}=\operatorname{Spec}(\mathrm{A})$ is the spectrum of an affine ring of $x$; if $(t_i)_{1\leqslant i\leqslant n}$ is a regular syste"
ega4.reference.candidate.sha256.6056660cdf03990857e17b8697dea176245131c0e2a7761311c34ea7b3a2af31,bare_dotted_locator,source_aligned/ega4-6.tex,1366,62,130838,130843,9.2.6,9.2.6,9.2.6,,,,,1,IV.9.2.6,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,1F1143B9FF64B4E1ED53E340BAEC3C7578625CB5317C4C269D56635C1A4DE3B6,"urhood of $x$ in $\mathrm{Y}$. \end{enumerate} \end{proposition} \begin{proof} The equivalence of $a)$ and $b)$ follows from the fact that $\operatorname{Reg}(\mathrm{X})$ is stable by generization $(\mathbf{0},~17.3.2)$ and from $(\mathbf{0}_{\mathrm{III}},~9.2.6)$. To prove that $c)$ implies $b)$, one can restrict to the case where $\mathrm{X}=\operatorname{Spec}(\mathrm{A})$ is the spectrum of an affine ring of $x$; if $(t_i)_{1\leqslant i\leqslant n}$ is a regular system of parameters $(\mathbf{0},~17.1.6)$ of the"
ega4.reference.candidate.sha256.6aa52f1db5c637a49a94053ae9631547569bff4b6cd1afd68a9548353218f396,bare_dotted_locator,source_aligned/ega4-6.tex,1368,36,131087,131093,17.1.6,17.1.6,17.1.6,,,,,1,IV.17.1.6,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,D785F183E86454381B3E3E850FB9855CB27F6E3CF934DF23DA87AD5B98F91DD0,"hrm{III}},~9.2.6)$. To prove that $c)$ implies $b)$, one can restrict to the case where $\mathrm{X}=\operatorname{Spec}(\mathrm{A})$ is the spectrum of an affine ring of $x$; if $(t_i)_{1\leqslant i\leqslant n}$ is a regular system of parameters $(\mathbf{0},~17.1.6)$ of the regular local ring $\mathrm{A}_x$, one can suppose (replacing $\mathrm{X}$ by an open neighbourhood of $x$ if necessary) that $t_i=(s_i)_x$ for every $i$, where $s_i\in\mathrm{A}$ and where the family $(s_i)_{1\leqslant i\leqslant n}$ is $\mathrm{A}$"
ega4.reference.candidate.sha256.08dc986690934d01134df66c7ac3f2fa157723a277ea4e4bccfcaa96f06efee3,bare_dotted_locator,source_aligned/ega4-6.tex,1370,119,131376,131382,15.2.4,15.2.4,15.2.4,,,,,1,IV.15.2.4,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,0E53198099B065DFD4D9748C5EABCFD65E2311ADA0C140F6672F5B7659F5BCB7,"ring $\mathrm{A}_x$, one can suppose (replacing $\mathrm{X}$ by an open neighbourhood of $x$ if necessary) that $t_i=(s_i)_x$ for every $i$, where $s_i\in\mathrm{A}$ and where the family $(s_i)_{1\leqslant i\leqslant n}$ is $\mathrm{A}$-regular $(\mathbf{0},~15.2.4)$. One has then $\mathrm{Y}=\operatorname{Spec}(\mathrm{A}/\mathfrak{p})$, where $\mathfrak{p}=\mathfrak{j}_x$; as the $t_i$ generate the maximal ideal $\mathfrak{m}=\mathfrak{p}\mathrm{A}_x$ of $\mathrm{A}_x$, one can further suppose (replacing $\mathrm{X}$"
ega4.reference.candidate.sha256.c59d133cfd05fec344688fca0c0ff3127cc423fdf54dcac8e61cbffb7b000b65,explicit_sref,source_aligned/ega4-6.tex,1398,10,133381,133398,\sref{IV.6.12.2} ,\sref{IV.6.12.2},6.12.2,IV,IV.6.12.2,ega4.c04.prop.6-12-2,subsection.6.12,1,IV.6.12.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,87D660481A2F6D57011210E178756DF35D2D4536547187A43B2BD380D8A70E10,"subset of $\mathrm{Z}$ in $\mathrm{Y}'$. Now the hypothesis implies that $\operatorname{Reg}(\mathrm{Y}')$ is a neighbourhood of $z$ in $\mathrm{Y}'$, hence $\operatorname{Reg}(\mathrm{Z})$ is a neighbourhood of $z$ in $\mathrm{Z}$; it suffices then to apply \sref{IV.6.12.2} by replacing $\mathrm{X}$ by $\mathrm{Y}$ and $\mathrm{Y}$ by $\mathrm{Z}$. \end{proof} \begin{theorem}[6.12.4] \label{IV.6.12.4} \textnormal{(Nagata).} --- Let $\mathrm{A}$ be a Noetherian ring, $\mathrm{X}=\operatorname{Spec}(\mathrm{A})$. The following con"
ega4.reference.candidate.sha256.f626bf160ea434a69f386067923fe0f577121e1b5117f91cb81337a328a41481,explicit_sref,source_aligned/ega4-6.tex,1422,1,135284,135300,\sref{IV.6.12.2},\sref{IV.6.12.2},6.12.2,IV,IV.6.12.2,ega4.c04.prop.6-12-2,subsection.6.12,1,IV.6.12.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,69DBD01A5AE0613FD5CFE7973F0009E1EF126C3FC952794DD2CE1C19B665F166,"\mathrm{A}'$. It remains therefore to prove that $c)$ implies $a)$. The question being local on $\mathrm{X}'$, one can first suppose that $\mathrm{X}'=\operatorname{Spec}(\mathrm{A}')$, where $\mathrm{A}'$ is an $\mathrm{A}$-algebra of finite type; in view of \sref{IV.6.12.2}, it suffices to prove that for every closed integral sub-prescheme $\mathrm{Y}'$ of $\mathrm{X}'$, $\operatorname{Reg}(\mathrm{Y}')$ contains an open non-empty part of $\mathrm{Y}'$. In other words, one can restrict to proving that if $\mathrm{A}'$ is an $\ma"
ega4.reference.candidate.sha256.d6e541ec01d311c2e0f537f1a08304f31f1984b77453c496f02e91e86ade3fd0,bare_dotted_locator,source_aligned/ega4-6.tex,1452,92,138200,138205,6.5.5,6.5.5,6.5.5,,,,,1,IV.6.5.5,explicit_cross_volume_locator,positive_residual,visible volume designator I is outside EGA IV,9996FA61BF4CBE332DA49AD46404510BA9B0026356E4A2A834DBC9A62BCD452E,28B40EC85DE1AC82BA91222F4990BC45623E0D1515E4AFEE88E0BC106C474FCD,"the fact that $\mathrm{X}'$ and $\mathrm{X}'_1$ are $\mathrm{A}$-preschemes of finite type, that there exists an open subset $\mathrm{U}'\subset\mathrm{X}'$ and an open $\mathrm{U}'_1\subset\mathrm{X}'_1$ which are $\mathrm{A}$-\emph{isomorphic} $(\mathbf{I},~6.5.5)$. One is therefore reduced to proving that $\operatorname{Reg}(\mathrm{X}'_1)$ contains a non-empty open subset, in other words one can suppose that $\mathrm{A}'$ is an $\mathrm{A}_1$-algebra \emph{finite}. Now, one knows $(\mathbf{0},~17.3.7)$ that $\mathrm"
