application_id,candidate_id,pattern_kind,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,normalized_visible,locator_token,volume_hint,target_label,target_id,baseline_pdf_destination,candidate_target_count,candidate_target_labels,classification,disposition,resolution_basis,source_sha256,source_span_sha256,context
ega4.reference.application.sha256.4a4a018346393b786d6b67e622b629867df8987a0cb3f60e52ccec2e778f5e8a,ega4.reference.candidate.sha256.4a4a018346393b786d6b67e622b629867df8987a0cb3f60e52ccec2e778f5e8a,explicit_sref,source_aligned/ega4-7.tex,854,59,76904,76922,\sref{IV.7.4.4.1} ,\sref{IV.7.4.4.1},7.4.4.1,IV,IV.7.4.4.1,ega4.c04.lem.7-4-4-1,Item.311,1,IV.7.4.4.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,E0017FCB444C90C5926C7ECE852F78DA5732CE9EFFE43FCE36C26EBCCA395065,"field of $\mathrm{C}\otimes_\mathrm{A}\mathrm{A}'$ at this prime ideal is equal to $k'$. Moreover $\mathrm{C}\otimes_\mathrm{A}\mathrm{A}'$ is a finite type A'-algebra generated by a single element. Hence \sref{IV.7.4.3},~(ii) one can restrict to proving \sref{IV.7.4.4.1} when $\boldsymbol{P}$ is the property~(iv') of \sref{IV.7.3.8}, that $\mathrm{A}$ is \emph{complete} and $\mathrm{C}$ is generated by a single element $t$. \end{enumerate} \end{proof} \begin{lemma}[7.4.4.1] \label{IV.7.4.4.1} Let $\mathrm{A}$ be a $\boldsymbo"
ega4.reference.application.sha256.13aff905f5a9d117fbb7f6ce4fe515ab3c21cada00311b26960b05cd4a61046d,ega4.reference.candidate.sha256.13aff905f5a9d117fbb7f6ce4fe515ab3c21cada00311b26960b05cd4a61046d,explicit_sref,source_aligned/ega4-7.tex,854,124,76969,76984,\sref{IV.7.3.8},\sref{IV.7.3.8},7.3.8,IV,IV.7.3.8,ega4.c04.statement.7-3-8,Item.281,1,IV.7.3.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,6AE44ADDC2BD66F4E7C1CFCD89677A79DD9B9CC0EBB76AD569A13ACF30FF0669,"ideal is equal to $k'$. Moreover $\mathrm{C}\otimes_\mathrm{A}\mathrm{A}'$ is a finite type A'-algebra generated by a single element. Hence \sref{IV.7.4.3},~(ii) one can restrict to proving \sref{IV.7.4.4.1} when $\boldsymbol{P}$ is the property~(iv') of \sref{IV.7.3.8}, that $\mathrm{A}$ is \emph{complete} and $\mathrm{C}$ is generated by a single element $t$. \end{enumerate} \end{proof} \begin{lemma}[7.4.4.1] \label{IV.7.4.4.1} Let $\mathrm{A}$ be a $\boldsymbol{P}$-ring local Noetherian, $k$ its residue field, $\mathrm{C"
ega4.reference.application.sha256.8067f97b000a6f4a7bed9f1b8007799496362eb51943db9aca23f4cc9b1c9364,ega4.reference.candidate.sha256.8067f97b000a6f4a7bed9f1b8007799496362eb51943db9aca23f4cc9b1c9364,explicit_sref,source_aligned/ega4-7.tex,871,10,78821,78836,\sref{IV.7.4.3},\sref{IV.7.4.3},7.4.3,IV,IV.7.4.3,ega4.c04.cor.7-4-3,subsection.7.4,1,IV.7.4.3,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,1FD0F718A77A81CC2C5F460A82D8D292E58D03AE91C739D0C7DDC45F05B3B210,"ak{n}'}[x_m/1]$; the induction hypothesis applied once more shows that $\mathrm{C}_\mathfrak{n}$ is a $\boldsymbol{P}$-ring. Thus the problem reduces to the case where $\mathrm{C}$ is an $\mathrm{A}$-algebra generated by a \emph{single} element $t$. Applying \sref{IV.7.4.3},~(ii), with $\mathrm{A}'=\widehat{\mathrm{A}}$, the ring $\mathrm{B}'=\mathrm{B}\otimes_\mathrm{A}\mathrm{A}'$ is a local ring of $\mathrm{C}\otimes_\mathrm{A}\mathrm{A}'$ at a prime ideal above $\mathfrak{n}$; as $\mathrm{A}$ and $\mathrm{A}'$ have the same"
ega4.reference.application.sha256.d3eb2488185ed3703dc9be21f1ea2fa35d9cf7159dd8827c685bacec925ba666,ega4.reference.candidate.sha256.d3eb2488185ed3703dc9be21f1ea2fa35d9cf7159dd8827c685bacec925ba666,explicit_sref,source_aligned/ega4-7.tex,873,27,79346,79361,\sref{IV.7.4.3},\sref{IV.7.4.3},7.4.3,IV,IV.7.4.3,ega4.c04.cor.7-4-3,subsection.7.4,1,IV.7.4.3,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,1FD0F718A77A81CC2C5F460A82D8D292E58D03AE91C739D0C7DDC45F05B3B210,"the same residue field $k$, the residue field of $\mathrm{C}\otimes_\mathrm{A}\mathrm{A}'$ at this prime ideal is equal to $k'$. Moreover $\mathrm{C}\otimes_\mathrm{A}\mathrm{A}'$ is generated by a single element over $\mathrm{A}'$. It follows therefore from \sref{IV.7.4.3},~(ii) that one can restrict to proving \sref{IV.7.4.4.1} when $\boldsymbol{P}$ is the property~(iv') of \sref{IV.7.3.8}, that $\mathrm{A}$ is \emph{complete} and $\mathrm{C}$ generated by a single element $t$. To show that the formal fibres of $\mathrm{B}=\m"
ega4.reference.application.sha256.0b5268b95d793f0abdf5dd3baf45a901f16511cb2f45dd1764845ccccfe35ea1,ega4.reference.candidate.sha256.0b5268b95d793f0abdf5dd3baf45a901f16511cb2f45dd1764845ccccfe35ea1,explicit_sref,source_aligned/ega4-7.tex,873,82,79401,79419,\sref{IV.7.4.4.1} ,\sref{IV.7.4.4.1},7.4.4.1,IV,IV.7.4.4.1,ega4.c04.lem.7-4-4-1,Item.311,1,IV.7.4.4.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,E0017FCB444C90C5926C7ECE852F78DA5732CE9EFFE43FCE36C26EBCCA395065,"hrm{C}\otimes_\mathrm{A}\mathrm{A}'$ at this prime ideal is equal to $k'$. Moreover $\mathrm{C}\otimes_\mathrm{A}\mathrm{A}'$ is generated by a single element over $\mathrm{A}'$. It follows therefore from \sref{IV.7.4.3},~(ii) that one can restrict to proving \sref{IV.7.4.4.1} when $\boldsymbol{P}$ is the property~(iv') of \sref{IV.7.3.8}, that $\mathrm{A}$ is \emph{complete} and $\mathrm{C}$ generated by a single element $t$. To show that the formal fibres of $\mathrm{B}=\mathrm{C}_\mathfrak{n}$ are then geometrically regular, let"
ega4.reference.application.sha256.0e4ea3fb737a7942dab9a508e00d62289952c1e681f7a8e8774ca604456d105a,ega4.reference.candidate.sha256.0e4ea3fb737a7942dab9a508e00d62289952c1e681f7a8e8774ca604456d105a,explicit_sref,source_aligned/ega4-7.tex,873,147,79466,79481,\sref{IV.7.3.8},\sref{IV.7.3.8},7.3.8,IV,IV.7.3.8,ega4.c04.statement.7-3-8,Item.281,1,IV.7.3.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,6AE44ADDC2BD66F4E7C1CFCD89677A79DD9B9CC0EBB76AD569A13ACF30FF0669,"to $k'$. Moreover $\mathrm{C}\otimes_\mathrm{A}\mathrm{A}'$ is generated by a single element over $\mathrm{A}'$. It follows therefore from \sref{IV.7.4.3},~(ii) that one can restrict to proving \sref{IV.7.4.4.1} when $\boldsymbol{P}$ is the property~(iv') of \sref{IV.7.3.8}, that $\mathrm{A}$ is \emph{complete} and $\mathrm{C}$ generated by a single element $t$. To show that the formal fibres of $\mathrm{B}=\mathrm{C}_\mathfrak{n}$ are then geometrically regular, let us apply the criterion \sref{IV.7.3.16},~$b)$). Let $\mathrm{"
ega4.reference.application.sha256.c06b56de8466a7503ccc58d726fa4ec9fa931d76d1632396dd46584487f2fe55,ega4.reference.candidate.sha256.c06b56de8466a7503ccc58d726fa4ec9fa931d76d1632396dd46584487f2fe55,explicit_sref,source_aligned/ega4-7.tex,875,131,79703,79719,\sref{IV.7.3.16},\sref{IV.7.3.16},7.3.16,IV,IV.7.3.16,ega4.c04.prop.7-3-16,Item.292,1,IV.7.3.16,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,BFA95012D54A52C015FFD3D561CC0C28358A8517664665A7F2D1CB3F9113A19D,"the property~(iv') of \sref{IV.7.3.8}, that $\mathrm{A}$ is \emph{complete} and $\mathrm{C}$ generated by a single element $t$. To show that the formal fibres of $\mathrm{B}=\mathrm{C}_\mathfrak{n}$ are then geometrically regular, let us apply the criterion \sref{IV.7.3.16},~$b)$). Let $\mathrm{B}_1$ be a finite integral $\mathrm{B}$-algebra, hence generated by a finite number of elements integral over $\mathrm{B}$. By multiplying these elements by an element of $\mathrm{B}$, one can suppose that they are integral over $\mathrm{"
ega4.reference.application.sha256.f8cca1c7989a63598251d380a21d29c5bbf50c0d46e6889af195d86ce10c197a,ega4.reference.candidate.sha256.f8cca1c7989a63598251d380a21d29c5bbf50c0d46e6889af195d86ce10c197a,explicit_sref,source_aligned/ega4-7.tex,879,39,80573,80590,\sref{IV.7.3.14} ,\sref{IV.7.3.14},7.3.14,IV,IV.7.3.14,ega4.c04.prop.7-3-14,AMS.499,1,IV.7.3.14,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,180E6B106D0C8DDD96892BEC29E6253EEB05D2ABB17D4CF0B1ABE1CB5CF63361,"\mathrm{B}_1$ at a maximal ideal is a local ring of $\mathrm{C}_1$, such that $\mathrm{A}\to\mathrm{B}_2$ is a local homomorphism; moreover, the residue field of $\mathrm{B}_2$ is a finite extension of $k'$, hence of $k$. We see therefore (taking into account \sref{IV.7.3.14} and~(i)) that we are reduced to the following question: let $\mathrm{C}$ be a Noetherian integral ring containing a subring $\mathrm{C}_0$ which is an $\mathrm{A}$-algebra generated by a single element $t$ and such that $\mathrm{C}$ is a finite $\mathrm{C}_0$-"
ega4.reference.application.sha256.86070e12270853b2249f15a36b72d8a4984aa06faecbae2b02803f6887921216,ega4.reference.candidate.sha256.86070e12270853b2249f15a36b72d8a4984aa06faecbae2b02803f6887921216,explicit_sref,source_aligned/ega4-7.tex,894,26,82496,82514,\sref{IV.7.4.4.1} ,\sref{IV.7.4.4.1},7.4.4.1,IV,IV.7.4.4.1,ega4.c04.lem.7-4-4-1,Item.311,1,IV.7.4.4.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,E0017FCB444C90C5926C7ECE852F78DA5732CE9EFFE43FCE36C26EBCCA395065,"})$; if $\mathrm{U}=\operatorname{Reg}(\mathrm{X})$, $\mathrm{U}'=\operatorname{Reg}(\mathrm{X}')$, and if $f:\mathrm{X}'\to\mathrm{X}$ is the canonical morphism, then $f^{-1}(\mathrm{U})\subset\mathrm{U}'$. \end{lemma} \begin{proof} The assertion needed for \sref{IV.7.4.4.1} follows from this lemma because, since $\mathrm{B}$ is integral, the generic point of $\mathrm{X}$ belongs to $\mathrm{U}$. Since $\mathrm{C}$ is an $\mathrm{A}$-algebra of finite type and $\mathfrak{n}$ is a maximal ideal of $\mathrm{C}$, the residue field $k"
ega4.reference.application.sha256.a684a49cd3f48ada8f0f43ec205df5a4d9b20e70ec020251fe4ab3685a741368,ega4.reference.candidate.sha256.a684a49cd3f48ada8f0f43ec205df5a4d9b20e70ec020251fe4ab3685a741368,explicit_sref,source_aligned/ega4-7.tex,895,262,82899,82914,\sref{IV.6.4.2},\sref{IV.6.4.2},6.4.2,IV,IV.6.4.2,ega4.c04.cor.6-4-2,Item.156,1,IV.6.4.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,756F2A3DAAA07A760F6B8245C550C82D07B5B93ED6C0A89E00595ECEC1E86B35,"ince $\mathrm{C}$ is an $\mathrm{A}$-algebra of finite type and $\mathfrak{n}$ is a maximal ideal of $\mathrm{C}$, the residue field $k'$ of $\mathrm{C}_\mathfrak{n}=\mathrm{B}$ (hence also of $\mathrm{B}'$) is a finite extension of $k$ \sref[I]{I.6.4.11} and \sref{IV.6.4.2}. Set $\mathrm{Y}=\Spec(\mathrm{C})$. It follows from \sref{IV.6.12.8} that $\operatorname{Reg}(\mathrm{Y})$ is open in $\mathrm{Y}$; since the local rings of $\mathrm{X}$ are local rings of $\mathrm{Y}$ \sref[I]{I.2.4.2}, we have $\mathrm{U}=\mathrm{X}\cap\o"
ega4.reference.application.sha256.6da7523aeca8eeae18b020d1fbb644ea326e1ee39dab3422e7d729f65511389e,ega4.reference.candidate.sha256.6da7523aeca8eeae18b020d1fbb644ea326e1ee39dab3422e7d729f65511389e,explicit_sref,source_aligned/ega4-7.tex,897,53,82969,82986,\sref{IV.6.12.8} ,\sref{IV.6.12.8},6.12.8,IV,IV.6.12.8,ega4.c04.cor.6-12-8,Item.229,1,IV.6.12.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,DDE70B4E00593939E5482F3DCD6C407A7C72BB50E6064006BDE70AE0E0F8E153,"frak{n}$ is a maximal ideal of $\mathrm{C}$, the residue field $k'$ of $\mathrm{C}_\mathfrak{n}=\mathrm{B}$ (hence also of $\mathrm{B}'$) is a finite extension of $k$ \sref[I]{I.6.4.11} and \sref{IV.6.4.2}. Set $\mathrm{Y}=\Spec(\mathrm{C})$. It follows from \sref{IV.6.12.8} that $\operatorname{Reg}(\mathrm{Y})$ is open in $\mathrm{Y}$; since the local rings of $\mathrm{X}$ are local rings of $\mathrm{Y}$ \sref[I]{I.2.4.2}, we have $\mathrm{U}=\mathrm{X}\cap\operatorname{Reg}(\mathrm{Y})$, hence $\mathrm{U}$ is open in $\mathrm{X}"
ega4.reference.application.sha256.0d714616707474eecf514ad2a790b5de9a6b7f1bab1320fd05fb05272ac7a501,ega4.reference.candidate.sha256.0d714616707474eecf514ad2a790b5de9a6b7f1bab1320fd05fb05272ac7a501,explicit_sref,source_aligned/ega4-7.tex,897,352,83268,83285,\sref{IV.6.12.7} ,\sref{IV.6.12.7},6.12.7,IV,IV.6.12.7,ega4.c04.thm.6-12-7,Item.229,1,IV.6.12.7,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,0536123AA74332DBEE95A20CBA83B6F282B685F7F1E147BEE2E3F0CAF75A4624,"g}(\mathrm{Y})$ is open in $\mathrm{Y}$; since the local rings of $\mathrm{X}$ are local rings of $\mathrm{Y}$ \sref[I]{I.2.4.2}, we have $\mathrm{U}=\mathrm{X}\cap\operatorname{Reg}(\mathrm{Y})$, hence $\mathrm{U}$ is open in $\mathrm{X}$. On the other hand, \sref{IV.6.12.7} shows that $\mathrm{U}'$ is open in $\mathrm{X}'$, hence $\mathrm{S}'=\mathrm{X}'-\mathrm{U}'$ is closed. Consequently $\mathrm{S}'\cap f^{-1}(\mathrm{U})$ is locally closed in $\mathrm{X}'$, and the whole question is to prove that this set is empty. If it wer"
ega4.reference.application.sha256.3607e2d3c5685df3c387a7ff07e342d635867b6e1bd65a389d1f02d936dd82b9,ega4.reference.candidate.sha256.3607e2d3c5685df3c387a7ff07e342d635867b6e1bd65a389d1f02d936dd82b9,explicit_sref,source_aligned/ega4-7.tex,898,23,83558,83575,\sref{IV.5.1.10} ,\sref{IV.5.1.10},5.1.10,IV,IV.5.1.10,ega4.c04.prop.5-1-10,section*.319,1,IV.5.1.10,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,EADE19954B59F231A95CF91C488800E6EF18249AF7F8FD7A59507B1D6251E72F,"mathrm{U}'$ is open in $\mathrm{X}'$, hence $\mathrm{S}'=\mathrm{X}'-\mathrm{U}'$ is closed. Consequently $\mathrm{S}'\cap f^{-1}(\mathrm{U})$ is locally closed in $\mathrm{X}'$, and the whole question is to prove that this set is empty. If it were non-empty, \sref{IV.5.1.10} would give a prime ideal $\mathfrak{p}'$ in $\mathrm{S}'\cap f^{-1}(\mathrm{U})$ such that $\dim(\mathrm{B}'/\mathfrak{p}')\leqslant 1$. The prime ideal $\mathfrak{p}'$ cannot be the maximal ideal $\mathfrak{m}\mathrm{B}'$ of $\mathrm{B}'$, where $\mathfrak{m}"
ega4.reference.application.sha256.2d8263a7a5fbbc69168128b50abb2f5ff4eea474d0c24320dc0708170b9ba996,ega4.reference.candidate.sha256.2d8263a7a5fbbc69168128b50abb2f5ff4eea474d0c24320dc0708170b9ba996,explicit_sref,source_aligned/ega4-7.tex,901,227,84394,84410,\sref{IV.6.5.2} ,\sref{IV.6.5.2},6.5.2,IV,IV.6.5.2,ega4.c04.cor.6-5-2,Item.158,1,IV.6.5.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,43AE1915341FE978BE1137E6B1D972C5E3116ECCBB67AB6DD9A8A1F240F2AE5F,"m(\mathrm{B}'/\mathfrak{p}')=1$. Set $\mathfrak{p}=\mathrm{B}\cap\mathfrak{p}'$. By hypothesis $\mathrm{B}_\mathfrak{p}$ is regular, whereas $\mathrm{B}'_{\mathfrak{p}'}$ is not. Since $\mathrm{B}'_{\mathfrak{p}'}$ is a flat $\mathrm{B}_\mathfrak{p}$-module, \sref{IV.6.5.2} shows that the fibre $\mathrm{Z}$ of $f$ at $\mathfrak{p}$ is not regular at $\mathfrak{p}'$. We may reduce to the case $\mathfrak{p}=0$. Indeed, in general, set $\mathfrak{q}=\mathfrak{p}\cap\mathrm{C}$ and $\mathfrak{r}=\mathfrak{p}\cap\mathrm{A}$. Then $\ma"
ega4.reference.application.sha256.2fb5a6f6736315b0dacf2ac8dadcdd8402c72bb3147c779989630ddd1cb0c02b,ega4.reference.candidate.sha256.2fb5a6f6736315b0dacf2ac8dadcdd8402c72bb3147c779989630ddd1cb0c02b,explicit_sref,source_aligned/ega4-7.tex,902,645,85148,85166,\sref{IV.7.4.4.2} ,\sref{IV.7.4.4.2},7.4.4.2,IV,IV.7.4.4.2,ega4.c04.lem.7-4-4-2,Item.311,1,IV.7.4.4.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,50440FDF88FE84EBB8C0C4053983B92F166E74E2110A220DE381543A9F4AA463,"is equal to $(\mathrm{C}/\mathfrak{q})_{\mathfrak{n}/\mathfrak{q}}$, and $\mathfrak{n}/\mathfrak{q}$ is a maximal ideal of $\mathrm{C}/\mathfrak{q}$ lying over the maximal ideal $\mathfrak{m}/\mathfrak{r}$ of $\mathrm{A}/\mathfrak{r}$. Thus the hypotheses of \sref{IV.7.4.4.2} are still satisfied by $\mathrm{A}/\mathfrak{r}$, $\mathrm{C}/\mathfrak{q}$, and $\mathrm{B}/\mathfrak{p}$; since the completion of $\mathrm{B}/\mathfrak{p}$ is $\mathrm{B}'/\mathfrak{p}\mathrm{B}'$, this proves the reduction. Suppose therefore that $\mathfra"
ega4.reference.application.sha256.7ecd6f4ca2d0f427c26388683eb3eee7176ba26e3fc9351610167323ca44379b,ega4.reference.candidate.sha256.7ecd6f4ca2d0f427c26388683eb3eee7176ba26e3fc9351610167323ca44379b,explicit_sref,source_aligned/ega4-7.tex,936,47,89476,89491,\sref{IV.7.4.4},\sref{IV.7.4.4},7.4.4,IV,IV.7.4.4,ega4.c04.thm.7-4-4,Item.307,1,IV.7.4.4,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,1743F96AE5A37FD2ABEBFF1CD66CBA4D00E7F5758038B85FF548336BC7BDC8A6,"i}{2} \item For every finite type A-algebra $\mathrm{B}$ and every prime ideal $\mathfrak{q}$ of $\mathrm{B}$, $\mathrm{B}_\mathfrak{q}$ is a $\boldsymbol{P}$-ring. \end{enumerate} \end{corollary} \begin{proof} The equivalence of $a)$ and $b)$ follows from \sref{IV.7.4.4},~(i), and that of $a)$ and $c)$ from \sref{IV.7.4.4},~(ii). When condition $a)$ of \sref{IV.7.4.5} is satisfied, we say that $\mathrm{A}$ is a $\boldsymbol{P}$-ring; for semi-local Noetherian rings, this definition coincides with that of \sref{IV.7.3.13}, whe"
ega4.reference.application.sha256.8f60e276575f88197920a16938fc6a5807d51a190998dde80368c780a2b21d6e,ega4.reference.candidate.sha256.8f60e276575f88197920a16938fc6a5807d51a190998dde80368c780a2b21d6e,explicit_sref,source_aligned/ega4-7.tex,936,100,89529,89544,\sref{IV.7.4.4},\sref{IV.7.4.4},7.4.4,IV,IV.7.4.4,ega4.c04.thm.7-4-4,Item.307,1,IV.7.4.4,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,1743F96AE5A37FD2ABEBFF1CD66CBA4D00E7F5758038B85FF548336BC7BDC8A6,"m{B}$ and every prime ideal $\mathfrak{q}$ of $\mathrm{B}$, $\mathrm{B}_\mathfrak{q}$ is a $\boldsymbol{P}$-ring. \end{enumerate} \end{corollary} \begin{proof} The equivalence of $a)$ and $b)$ follows from \sref{IV.7.4.4},~(i), and that of $a)$ and $c)$ from \sref{IV.7.4.4},~(ii). When condition $a)$ of \sref{IV.7.4.5} is satisfied, we say that $\mathrm{A}$ is a $\boldsymbol{P}$-ring; for semi-local Noetherian rings, this definition coincides with that of \sref{IV.7.3.13}, when the conditions $(\mathrm{P_I})$, $(\mathrm{P_{II}})"
ega4.reference.application.sha256.8ddaef0b1839dbe8b35714faa42f0d12810d33a30f4d5898a3d59354dcc7bc17,ega4.reference.candidate.sha256.8ddaef0b1839dbe8b35714faa42f0d12810d33a30f4d5898a3d59354dcc7bc17,explicit_sref,source_aligned/ega4-7.tex,937,24,89575,89591,\sref{IV.7.4.5} ,\sref{IV.7.4.5},7.4.5,IV,IV.7.4.5,ega4.c04.cor.7-4-5,Item.311,1,IV.7.4.5,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,7F922A44E5C60D80B90489F13C4A36B70BC5D108A4CCD825535741EC33CBCC14,"$\mathrm{B}$, $\mathrm{B}_\mathfrak{q}$ is a $\boldsymbol{P}$-ring. \end{enumerate} \end{corollary} \begin{proof} The equivalence of $a)$ and $b)$ follows from \sref{IV.7.4.4},~(i), and that of $a)$ and $c)$ from \sref{IV.7.4.4},~(ii). When condition $a)$ of \sref{IV.7.4.5} is satisfied, we say that $\mathrm{A}$ is a $\boldsymbol{P}$-ring; for semi-local Noetherian rings, this definition coincides with that of \sref{IV.7.3.13}, when the conditions $(\mathrm{P_I})$, $(\mathrm{P_{II}})$ and $(\mathrm{P_{III}})$ are satisfied. The r"
ega4.reference.application.sha256.ee590576a12f7437c7b01e943c47edca5fd7ab9b4928ac88d6d195c4e9147905,ega4.reference.candidate.sha256.ee590576a12f7437c7b01e943c47edca5fd7ab9b4928ac88d6d195c4e9147905,explicit_sref,source_aligned/ega4-7.tex,937,179,89730,89746,\sref{IV.7.3.13},\sref{IV.7.3.13},7.3.13,IV,IV.7.3.13,ega4.c04.statement.7-3-13,AMS.499,1,IV.7.3.13,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,C4197D6C1257FABA2C221C728D8B8257FFFEE667129F9761EADE1BE658E5281A,"from \sref{IV.7.4.4},~(i), and that of $a)$ and $c)$ from \sref{IV.7.4.4},~(ii). When condition $a)$ of \sref{IV.7.4.5} is satisfied, we say that $\mathrm{A}$ is a $\boldsymbol{P}$-ring; for semi-local Noetherian rings, this definition coincides with that of \sref{IV.7.3.13}, when the conditions $(\mathrm{P_I})$, $(\mathrm{P_{II}})$ and $(\mathrm{P_{III}})$ are satisfied. The ring $\bb{Z}$ is a $\boldsymbol{P}$-ring \sref{IV.7.3.19},~(iv); every local Noetherian complete ring is a $\boldsymbol{P}$-ring. \end{proof} \begin{propos"
ega4.reference.application.sha256.f2139be1bac176ee669daa66bd520c45283ae1379f1d5e0098ef492e4571608e,ega4.reference.candidate.sha256.f2139be1bac176ee669daa66bd520c45283ae1379f1d5e0098ef492e4571608e,explicit_sref,source_aligned/ega4-7.tex,938,46,89891,89907,\sref{IV.7.3.19},\sref{IV.7.3.19},7.3.19,IV,IV.7.3.19,ega4.c04.statement.7-3-19,AMS.500,1,IV.7.3.19,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,6B9B3A9198D35F909D1F32D5E8C185B948CD941F22BA2FDCFA836B7285CE2FEA,E110D497CDEC26FA3149579E246372B141C2B2C20442FFFDA127FECC0417DCE1,"s a $\boldsymbol{P}$-ring; for semi-local Noetherian rings, this definition coincides with that of \sref{IV.7.3.13}, when the conditions $(\mathrm{P_I})$, $(\mathrm{P_{II}})$ and $(\mathrm{P_{III}})$ are satisfied. The ring $\bb{Z}$ is a $\boldsymbol{P}$-ring \sref{IV.7.3.19},~(iv); every local Noetherian complete ring is a $\boldsymbol{P}$-ring. \end{proof} \begin{proposition}[7.4.6] \label{IV.7.4.6} Suppose that the property $\boldsymbol{P}$ satisfies the conditions $(\mathrm{P_I})$, $(\mathrm{P_{II}})$ and $(\mathrm{P_{III}})$"
