"zip_entry","extension","category","compressed_bytes","uncompressed_bytes","is_directory","is_tex_family","is_pdf","is_archive_like","mentions_slavic","mentions_interslavic","mentions_russian","mentions_ukrainian","mentions_french","mentions_spanish","mentions_japanese","mentions_chinese","mentions_korean","mentions_arabic","mentions_persian","mentions_tajik","mentions_turkic","mentions_noether","mentions_gauss","mentions_sga","mentions_zenodo"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/French/SGA6_Expose_VII_pages_423_454_French.pdf",".pdf","modern-latex-manuscripts","252937","257988","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/French/SGA6_Expose_VII_pages_423_454_French.tex",".tex","modern-latex-manuscripts","7519","23954","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/French/SGA6_French_pages_001_454.pdf",".pdf","modern-latex-manuscripts","1599781","1721170","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/French/SGA6_French_pages_001_454.tex",".tex","modern-latex-manuscripts","180805","696242","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/Manifests/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/Manifests/COVERAGE.csv",".csv","modern-latex-manuscripts","225","309","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/Manifests/DIAGRAM_AUDIT.md",".md","modern-latex-manuscripts","367","638","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/Manifests/FILE_LIST.txt",".txt","modern-latex-manuscripts","496","3857","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/Manifests/PDF_INFO.csv",".csv","modern-latex-manuscripts","166","357","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/Manifests/SHA256.txt",".txt","modern-latex-manuscripts","3491","9203","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/Manifests/SOURCE_PROVENANCE.md",".md","modern-latex-manuscripts","197","328","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/Manifests/VALIDATION.md",".md","modern-latex-manuscripts","225","385","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/SourceScan/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/SourceScan/SGA6_source_pages_001_454_original.pdf",".pdf","modern-latex-manuscripts","33551808","36096490","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/SourceScan/SGA6_source_pages_423_454_original.pdf",".pdf","modern-latex-manuscripts","2500396","2675957","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/All_Rendered_PDFs/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/All_Rendered_PDFs/SGA6_English_pages_001_492.pdf",".pdf","modern-latex-manuscripts","1729252","2162369","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/All_Rendered_PDFs/SGA6_Expose_VIII_pages_473_492_English.pdf",".pdf","modern-latex-manuscripts","284536","288771","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/All_Rendered_PDFs/SGA6_Expose_VIII_pages_473_492_French.pdf",".pdf","modern-latex-manuscripts","286506","290710","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/All_Rendered_PDFs/SGA6_French_pages_001_492.pdf",".pdf","modern-latex-manuscripts","1723040","2150313","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/All_Rendered_PDFs/SGA6_source_pages_001_492_original.pdf",".pdf","modern-latex-manuscripts","36192343","38940408","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/All_Rendered_PDFs/SGA6_source_pages_473_492_original.pdf",".pdf","modern-latex-manuscripts","1406772","1514985","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/English/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-492/English/SGA6_English_pages_001_492.pdf",".pdf","modern-latex-manuscripts","1729252","2162369","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
