edge_id,candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,reference_form,reference_scope,structural_context,target_stable_id,destination_label,pdf_destination,target_kind,target_pdf_page,resolution_basis,link_origin,compiled_status,source_span_sha256,compiled_pdf_anchor
sga2.r6.edge.000974,sga2.r6.candidate.001449,parts/14_expose_XIV.tex,1428,226,\Ref{XIV.4.5},preexisting_Ref_command,XIV,5,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000975,sga2.r6.candidate.001450,parts/14_expose_XIV.tex,1428,242,\Ref{XIV.4.5},preexisting_Ref_command,XIV,5,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000976,sga2.r6.candidate.001451,parts/14_expose_XIV.tex,1430,228,\Ref{XIV.4.5},preexisting_Ref_command,XIV,5.1,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000977,sga2.r6.candidate.001455,parts/14_expose_XIV.tex,1470,286,\eqref{eq:XIV.5.2.*},preexisting_eqref_command,XIV,5.1,sga2.e14.5-1.equation.5-2,eq:XIV.5.2.*,eq:XIV.5.2.*,equation,171,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,93163E4458A86B7BECEA48D8A8B7461F68509979863A823AE45F20442B9DEBE1,AMS.1321
sga2.r6.edge.000978,sga2.r6.candidate.001456,parts/14_expose_XIV.tex,1472,13,\Ref{XIV.5.2},preexisting_Ref_command,XIV,5.1,sga2.e14.5-1.proposition.5-2,XIV.5.2,XIV.5.2,proposition,171,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,6526547B2711D4865D0C783F2A9FD76A592EBA13EB67142AE91D73BE795F3D89,subsection.1318
sga2.r6.edge.000979,sga2.r6.candidate.001463,parts/14_expose_XIV.tex,1499,360,\Ref{XIV.5.6},preexisting_Ref_command,XIV,5.1,sga2.e14.5-1.theorem.5-6,XIV.5.6,XIV.5.6,theorem,172,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FA8A3930AFCF74AC25156A6D7EEDA7AF72DC0DD00775106C26362995EC47154C,subsection*.1327
sga2.r6.edge.000980,sga2.r6.candidate.001465,parts/14_expose_XIV.tex,1506,181,\Ref{XIV.5.5},preexisting_Ref_command,XIV,5.1,sga2.e14.5-1.proposition.5-5,XIV.5.5,XIV.5.5,proposition,172,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0D56DF5FF3295A289214AAC2A873C2CE6CEF9A0008A7AB21158DB23FAEDD6531,subsection.1325
sga2.r6.edge.000981,sga2.r6.candidate.001466,parts/14_expose_XIV.tex,1506,199,\Ref{XIV.1.16},preexisting_Ref_command,XIV,5.1,sga2.e14.1-16.structural.1-16,XIV.1.16,XIV.1.16,structural,149,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,subsection.1191
sga2.r6.edge.000982,sga2.r6.candidate.001467,parts/14_expose_XIV.tex,1517,71,\Ref{XIV.1.10},preexisting_Ref_command,XIV,5.1,sga2.e14.1-9.theorem.1-10,XIV.1.10,XIV.1.10,theorem,145,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,226A5415392F3A14C5900098549B35B8DB04357D21AD5D03A3881676C507FE96,subsection*.1168
sga2.r6.edge.000983,sga2.r6.candidate.001468,parts/14_expose_XIV.tex,1521,78,\Ref{XIV.4.5},preexisting_Ref_command,XIV,5.1,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000984,sga2.r6.candidate.001469,parts/14_expose_XIV.tex,1521,94,\Ref{XIV.4.5},preexisting_Ref_command,XIV,5.1,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000985,sga2.r6.candidate.001470,parts/14_expose_XIV.tex,1524,115,\Ref{XIV.1.10},preexisting_Ref_command,XIV,5.1,sga2.e14.1-9.theorem.1-10,XIV.1.10,XIV.1.10,theorem,145,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,226A5415392F3A14C5900098549B35B8DB04357D21AD5D03A3881676C507FE96,subsection*.1168
sga2.r6.edge.000986,sga2.r6.candidate.001471,parts/14_expose_XIV.tex,1528,22,\Ref{XIV.4.5},preexisting_Ref_command,XIV,5.1,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000987,sga2.r6.candidate.001472,parts/14_expose_XIV.tex,1528,51,\eqref{eq:XIV.5.6.*},preexisting_eqref_command,XIV,5.1,sga2.e14.5-1.equation.5-6,eq:XIV.5.6.*,eq:XIV.5.6.*,equation,173,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,E6F350BA2D37FCD6BD8CFCE26581EC78F3D4AB835D17F09517E76B5CA97C62A2,AMS.1330
sga2.r6.edge.000988,sga2.r6.candidate.001473,parts/14_expose_XIV.tex,1539,7,\Ref{XIV.4.5},preexisting_Ref_command,XIV,5.7,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000989,sga2.r6.candidate.001474,parts/14_expose_XIV.tex,1539,25,\Ref{XIV.4.6},preexisting_Ref_command,XIV,5.7,sga2.e14.4-6.structural.4-6,XIV.4.6,XIV.4.6,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0C2C496130FBB77298447928E98416F4F73ECAF89F2544CD4AA279F910409275,subsection.1299
sga2.r6.edge.000990,sga2.r6.candidate.001475,parts/14_expose_XIV.tex,1539,121,\Ref{XIV.5.6},preexisting_Ref_command,XIV,5.7,sga2.e14.5-1.theorem.5-6,XIV.5.6,XIV.5.6,theorem,172,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FA8A3930AFCF74AC25156A6D7EEDA7AF72DC0DD00775106C26362995EC47154C,subsection*.1327
sga2.r6.edge.000991,sga2.r6.candidate.001476,parts/14_expose_XIV.tex,1550,104,\Ref{XIV.4.2},preexisting_Ref_command,XIV,6.1,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4B7F970C9143767905073DA6BBDDC19A6BD14549C15760A4A50F87D6EF41067B,subsection.1274
sga2.r6.edge.000992,sga2.r6.candidate.001477,parts/14_expose_XIV.tex,1553,303,\Ref{XIV.4.5},preexisting_Ref_command,XIV,6.2,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000993,sga2.r6.candidate.001478,parts/14_expose_XIV.tex,1553,320,\Ref{XIV.4.6},preexisting_Ref_command,XIV,6.2,sga2.e14.4-6.structural.4-6,XIV.4.6,XIV.4.6,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0C2C496130FBB77298447928E98416F4F73ECAF89F2544CD4AA279F910409275,subsection.1299
sga2.r6.edge.000994,sga2.r6.candidate.001479,parts/14_expose_XIV.tex,1553,338,\Ref{XIV.4.9},preexisting_Ref_command,XIV,6.2,sga2.e14.4-8.proposition.4-9,XIV.4.9,XIV.4.9,proposition,169,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,362386CB3F152DA336E599CF7D8A7E25DB22D7DCECE91BB53C5F5F7D144DC900,subsection.1309
sga2.r6.edge.000995,sga2.r6.candidate.001480,parts/14_expose_XIV.tex,1595,100,\Ref{XIV.6.2},preexisting_Ref_command,XIV,6.2,sga2.e14.6-2.section.6-2,XIV.6.2,XIV.6.2,section,174,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,3856F4CFA03C8DCE9171B7E6D3D44DBB0CBBA9C830F6FBD54F8334A37010DB92,subsection*.1336
sga2.r6.edge.000996,sga2.r6.candidate.001484,parts/14_expose_XIV.tex,1595,447,\Ref{XIII},preexisting_Ref_command,XIII,6.2,sga2.e13.front.structural.xiii,XIII,XIII,structural,120,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1CB23D684E57B824368C815F900198452C201D1E115BD75220EBC19C8A3866CD,chapter*.980
sga2.r6.edge.000997,sga2.r6.candidate.001485,parts/14_expose_XIV.tex,1595,458,\Ref{XIII.2.1},preexisting_Ref_command,XIII,6.2,sga2.e13.2.theorem.2-1,XIII.2.1,XIII.2.1,theorem,123,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,C0EC871D2C190B08FF2BDA65836E89D2F836273C3265A64A095A55672817C72C,subsection.1009
sga2.r6.edge.000998,sga2.r6.candidate.001486,parts/14_expose_XIV.tex,1595,474,\Ref{X},preexisting_Ref_command,X,6.2,sga2.e10.front.structural.x,X,X,structural,81,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,chapter*.658
sga2.r6.edge.000999,sga2.r6.candidate.001487,parts/14_expose_XIV.tex,1595,482,\Ref{X.3.4},preexisting_Ref_command,X,6.2,sga2.e10.3.theorem.3-4,X.3.4,X.3.4,theorem,87,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,7FCB947D30A24E8E580680CA9DC7F191F12B64CBAE54C065204EE71D8D810617,section*.691
sga2.r6.edge.001000,sga2.r6.candidate.001488,parts/14_expose_XIV.tex,1595,499,\Ref{XII},preexisting_Ref_command,XII,6.2,sga2.e12.front.structural.xii,XII,XII,structural,99,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,51A65CA518E714C869947B61E0CC2E94C7D3D1B1666DC5A2175176AC343F1074,chapter*.780
sga2.r6.edge.001001,sga2.r6.candidate.001489,parts/14_expose_XIV.tex,1595,509,\Ref{XII.3.5},preexisting_Ref_command,XII,6.2,sga2.e12.3-5.structural.3-5,XII.3.5,XII.3.5,structural,108,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FFA9275EF6AB6EB0EF365218DA3DE615223EF479AB01D12FD60253E767F3B3C0,subsection.881
sga2.r6.edge.001002,sga2.r6.candidate.001490,parts/14_expose_XIV.tex,1595,554,\Ref{XIV.4.8},preexisting_Ref_command,XIV,6.2,sga2.e14.4-8.section.4-8,XIV.4.8,XIV.4.8,section,169,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,BDE9952C4466D2EDEE8505161F0EB8AECD0FDE49DDF0829D414C48FB4934A0B1,subsection*.1307
sga2.r6.edge.001003,sga2.r6.candidate.001491,parts/14_expose_XIV.tex,1595,572,\Ref{XIV.4.9},preexisting_Ref_command,XIV,6.2,sga2.e14.4-8.proposition.4-9,XIV.4.9,XIV.4.9,proposition,169,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,362386CB3F152DA336E599CF7D8A7E25DB22D7DCECE91BB53C5F5F7D144DC900,subsection.1309
sga2.r6.edge.001004,sga2.r6.candidate.001492,parts/14_expose_XIV.tex,1598,39,\Ref{XIV.5.6},preexisting_Ref_command,XIV,6.3,sga2.e14.5-1.theorem.5-6,XIV.5.6,XIV.5.6,theorem,172,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FA8A3930AFCF74AC25156A6D7EEDA7AF72DC0DD00775106C26362995EC47154C,subsection*.1327
sga2.r6.edge.001005,sga2.r6.candidate.001493,parts/14_expose_XIV.tex,1598,519,\Ref{XIV.1.11},preexisting_Ref_command,XIV,6.3,sga2.e14.1-9.theorem.1-11,XIV.1.11,XIV.1.11,theorem,146,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,19CCCF3F39222E93F7BB1F66C2068D7DFEC652BC95E1626026802119869D5678,subsection.1171
sga2.r6.edge.001006,sga2.r6.candidate.001494,parts/14_expose_XIV.tex,1601,14,\Ref{XIV.4.2},preexisting_Ref_command,XIV,6.4,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4B7F970C9143767905073DA6BBDDC19A6BD14549C15760A4A50F87D6EF41067B,subsection.1274
sga2.r6.edge.001007,sga2.r6.candidate.001495,parts/14_expose_XIV.tex,1601,210,\Ref{XIII},preexisting_Ref_command,XIII,6.4,sga2.e13.front.structural.xiii,XIII,XIII,structural,120,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1CB23D684E57B824368C815F900198452C201D1E115BD75220EBC19C8A3866CD,chapter*.980
sga2.r6.edge.001008,sga2.r6.candidate.001496,parts/14_expose_XIV.tex,1601,263,\Ref{XIV.4.2},preexisting_Ref_command,XIV,6.4,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4B7F970C9143767905073DA6BBDDC19A6BD14549C15760A4A50F87D6EF41067B,subsection.1274
sga2.r6.edge.001009,sga2.r6.candidate.001497,parts/14_expose_XIV.tex,1601,419,\Ref{XIV.6.2},preexisting_Ref_command,XIV,6.4,sga2.e14.6-2.section.6-2,XIV.6.2,XIV.6.2,section,174,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,3856F4CFA03C8DCE9171B7E6D3D44DBB0CBBA9C830F6FBD54F8334A37010DB92,subsection*.1336
sga2.r6.edge.001010,sga2.r6.candidate.001498,parts/14_expose_XIV.tex,1601,569,\Ref{X},preexisting_Ref_command,X,6.4,sga2.e10.front.structural.x,X,X,structural,81,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,chapter*.658
sga2.r6.edge.001011,sga2.r6.candidate.001499,parts/14_expose_XIV.tex,1601,578,\Ref{XII},preexisting_Ref_command,XII,6.4,sga2.e12.front.structural.xii,XII,XII,structural,99,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,51A65CA518E714C869947B61E0CC2E94C7D3D1B1666DC5A2175176AC343F1074,chapter*.780
sga2.r6.edge.001012,sga2.r6.candidate.001500,parts/14_expose_XIV.tex,1601,593,\Ref{XIII},preexisting_Ref_command,XIII,6.4,sga2.e13.front.structural.xiii,XIII,XIII,structural,120,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1CB23D684E57B824368C815F900198452C201D1E115BD75220EBC19C8A3866CD,chapter*.980
sga2.r6.edge.001013,sga2.r6.candidate.001501,parts/14_expose_XIV.tex,1601,628,\Ref{XIV.6.2},preexisting_Ref_command,XIV,6.4,sga2.e14.6-2.section.6-2,XIV.6.2,XIV.6.2,section,174,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,3856F4CFA03C8DCE9171B7E6D3D44DBB0CBBA9C830F6FBD54F8334A37010DB92,subsection*.1336
sga2.r6.edge.001014,sga2.r6.candidate.001502,parts/14_expose_XIV.tex,1625,52,\Ref{I},preexisting_Ref_command,I,6.4,sga2.e01.front.structural.i,I,I,structural,4,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D7B94ACE6D331498B32F4E3E790B86DB20FB17351CA2D932C75EB08ECAF8D519,chapter*.16
sga2.r6.edge.001015,sga2.r6.candidate.001503,parts/14_expose_XIV.tex,1625,60,\Ref{I.1},preexisting_Ref_command,I,6.4,sga2.e01.1.section.1,I.1,I.1,section,4,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F82B8556B646641271EAA6A0FB9166062A444898B201FCE328E86BE72DD59E69,section*.18
sga2.r6.edge.001016,sga2.r6.candidate.001504,parts/14_expose_XIV.tex,1626,30,\Ref{I},preexisting_Ref_command,I,6.4,sga2.e01.front.structural.i,I,I,structural,4,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D7B94ACE6D331498B32F4E3E790B86DB20FB17351CA2D932C75EB08ECAF8D519,chapter*.16
sga2.r6.edge.001017,sga2.r6.candidate.001505,parts/14_expose_XIV.tex,1626,38,\Ref{I.1},preexisting_Ref_command,I,6.4,sga2.e01.1.section.1,I.1,I.1,section,4,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F82B8556B646641271EAA6A0FB9166062A444898B201FCE328E86BE72DD59E69,section*.18
sga2.r6.edge.001018,sga2.r6.candidate.001506,parts/14_expose_XIV.tex,1627,26,\Ref{I},preexisting_Ref_command,I,6.4,sga2.e01.front.structural.i,I,I,structural,4,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D7B94ACE6D331498B32F4E3E790B86DB20FB17351CA2D932C75EB08ECAF8D519,chapter*.16
sga2.r6.edge.001019,sga2.r6.candidate.001507,parts/14_expose_XIV.tex,1627,34,\Ref{I.1.6},preexisting_Ref_command,I,6.4,sga2.e01.1.corollary.1-6,I.1.6,I.1.6,corollary,6,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,C3BA2099A0A09208F1CEAE71DCCCC5AAEE7A3AEDF7CB140BEFE3B725FC642C53,section*.54
sga2.r6.edge.001020,sga2.r6.candidate.001508,parts/14_expose_XIV.tex,1628,57,\Ref{I},preexisting_Ref_command,I,6.4,sga2.e01.front.structural.i,I,I,structural,4,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D7B94ACE6D331498B32F4E3E790B86DB20FB17351CA2D932C75EB08ECAF8D519,chapter*.16
sga2.r6.edge.001021,sga2.r6.candidate.001509,parts/14_expose_XIV.tex,1628,65,\Ref{I.2},preexisting_Ref_command,I,6.4,sga2.e01.2.section.2,I.2,I.2,section,8,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0474CD0368CB2C846A700AA84656E3544549057D4024B15887360CC462251A46,section*.78
sga2.r6.edge.001022,sga2.r6.candidate.001510,parts/14_expose_XIV.tex,1629,53,\Ref{IV},preexisting_Ref_command,IV,6.4,sga2.e04.front.section.iv,IV,IV,section,29,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,7DFAAB010BDC19EE10DFB3FFFFC5639B9A92B0F204920BBDE25D5066DF4213DA,chapter*.254
sga2.r6.edge.001023,sga2.r6.candidate.001511,parts/14_expose_XIV.tex,1629,62,\Ref{IV.5.4},preexisting_Ref_command,IV,6.4,sga2.e04.5.proposition.5-4,IV.5.4,IV.5.4,proposition,39,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,E3F8DCCCDE8F1702127ACC18E376B2DC7D6891CFA1EBA38CDFDDF9BEC0EE12F2,section*.314
sga2.r6.edge.001024,sga2.r6.candidate.001512,parts/14_expose_XIV.tex,1629,76,\Ref{V},preexisting_Ref_command,V,6.4,sga2.e05.front.structural.v,V,V,structural,41,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,048A7FF21355F8C45EE83715232C121B2054C76BB0BCEDC5253540EEDAD71A1D,chapter*.321
sga2.r6.edge.001025,sga2.r6.candidate.001513,parts/14_expose_XIV.tex,1629,84,\Ref{V.2},preexisting_Ref_command,V,6.4,sga2.e05.2.section.2,V.2,V.2,section,43,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,B7ECBE0012BC0FA7EDF10CA42E05C7EC67208D618E498F00E7EDB3E80607B40B,section*.357
sga2.r6.edge.001026,sga2.r6.candidate.001514,parts/14_expose_XIV.tex,1629,110,\pageref{pV2.4},preexisting_pageref_command,V,6.4,sga2.e05.2-4.structural.2-4,pV2.4,pV2.4,structural,43,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0FC522DFA25DE19D0D422FF96F3B0F49E0F39765ED92456DC0D9A1B20D889270,section*.358
sga2.r6.edge.001027,sga2.r6.candidate.001515,parts/14_expose_XIV.tex,1630,65,\Ref{III},preexisting_Ref_command,III,6.4,sga2.e03.front.structural.iii,III,III,structural,19,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F2914293D7559C2577E7B57CAC73C2D343BDB81ACAAA23B19A9CEB92199F0FB6,chapter*.177
sga2.r6.edge.001028,sga2.r6.candidate.001516,parts/14_expose_XIV.tex,1630,75,\Ref{III.1.1},preexisting_Ref_command,III,6.4,sga2.e03.1.proposition.1-1,III.1.1,III.1.1,proposition,19,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,B17F5CD578D0B6BC13E635014D888B8A35C96E57E5EB65485266CB75950ECF2D,section*.183
sga2.r6.edge.001029,sga2.r6.candidate.001517,parts/14_expose_XIV.tex,1631,42,\Ref{III},preexisting_Ref_command,III,6.4,sga2.e03.front.structural.iii,III,III,structural,19,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F2914293D7559C2577E7B57CAC73C2D343BDB81ACAAA23B19A9CEB92199F0FB6,chapter*.177
sga2.r6.edge.001030,sga2.r6.candidate.001518,parts/14_expose_XIV.tex,1631,52,\Ref{III.2.3},preexisting_Ref_command,III,6.4,sga2.e03.2.definition.2-3,III.2.3,III.2.3,definition,21,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,5FD119C6844F13AD53A02B05DE53159475C765FE74FF72CE78EB74DF527C32B6,section*.206
sga2.r6.edge.001031,sga2.r6.candidate.001519,parts/14_expose_XIV.tex,1631,67,\Ref{III.2.8},preexisting_Ref_command,III,6.4,sga2.e03.2.remark.2-8,III.2.8,III.2.8,remark,22,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F3E50EEFF23636AF71D1B4E442A87D012F82652B0E1AEFE8FCB2E612F17D80AD,section*.216
sga2.r6.edge.001032,sga2.r6.candidate.001520,parts/14_expose_XIV.tex,1632,19,\Ref{IV},preexisting_Ref_command,IV,6.4,sga2.e04.front.section.iv,IV,IV,section,29,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,7DFAAB010BDC19EE10DFB3FFFFC5639B9A92B0F204920BBDE25D5066DF4213DA,chapter*.254
sga2.r6.edge.001033,sga2.r6.candidate.001521,parts/14_expose_XIV.tex,1632,28,\Ref{IV.1},preexisting_Ref_command,IV,6.4,sga2.e04.1.section.1,IV.1,IV.1,section,29,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1156FEB7BA9FC0D40AC33C310AB51AEB35DA7A3E8E457F1762C36C9EC9D86B30,section*.256
sga2.r6.edge.001034,sga2.r6.candidate.001522,parts/14_expose_XIV.tex,1632,55,\pageref{pIV.1},preexisting_pageref_command,IV,6.4,sga2.e04.1.structural.1,pIV.1,pIV.1,structural,29,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,DFEF306D2F9E1B50FD9DD2AE1823CD259174E9C63D9027DC4DEA7043C001774A,section*.257
sga2.r6.edge.001035,sga2.r6.candidate.001523,parts/14_expose_XIV.tex,1633,38,\Ref{V},preexisting_Ref_command,V,6.4,sga2.e05.front.structural.v,V,V,structural,41,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,048A7FF21355F8C45EE83715232C121B2054C76BB0BCEDC5253540EEDAD71A1D,chapter*.321
sga2.r6.edge.001036,sga2.r6.candidate.001524,parts/14_expose_XIV.tex,1633,46,\Ref{V.1.1},preexisting_Ref_command,V,6.4,sga2.e05.1-1.section.1-1,V.1.1,V.1.1,section,41,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,18A89152747D34E5F52CAF1740AC2E5C7AC930CAA900196645DEAC4B1973B6D9,section*.325
sga2.r6.edge.001037,sga2.r6.candidate.001525,parts/14_expose_XIV.tex,1634,68,\Ref{VI},preexisting_Ref_command,VI,6.4,sga2.e06.front.structural.vi,VI,VI,structural,49,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D3D4731C74EDAD0AF9A41624F64694E9988DEC209EFE3053621220D991918BCF,chapter*.398
sga2.r6.edge.001038,sga2.r6.candidate.001526,parts/14_expose_XIV.tex,1634,77,\Ref{VI.1.1},preexisting_Ref_command,VI,6.4,sga2.e06.1-1.section.1-1,VI.1.1,VI.1.1,section,49,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,7D13CFE995E8B8439B6D63288BAA41480C2CC9D5BED5FA2CB284D0092A46F474,section*.402
sga2.r6.edge.001039,sga2.r6.candidate.001527,parts/14_expose_XIV.tex,1635,32,\Ref{X},preexisting_Ref_command,X,6.4,sga2.e10.front.structural.x,X,X,structural,81,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,chapter*.658
sga2.r6.edge.001040,sga2.r6.candidate.001528,parts/14_expose_XIV.tex,1635,56,\pageref{pX.1},preexisting_pageref_command,X,6.4,sga2.e10.1.structural.1,pX.1,pX.1,structural,81,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,116F66B90779EE674F752B69841012F95D3294235938D24D01EB91D77695D1F9,section*.659
sga2.r6.edge.001041,sga2.r6.candidate.001529,parts/14_expose_XIV.tex,1636,39,\Ref{X},preexisting_Ref_command,X,6.4,sga2.e10.front.structural.x,X,X,structural,81,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,chapter*.658
sga2.r6.edge.001042,sga2.r6.candidate.001530,parts/14_expose_XIV.tex,1636,47,\Ref{X.2},preexisting_Ref_command,X,6.4,sga2.e10.2.section.2,X.2,X.2,section,82,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,7E221CC7EBC38F1EF7D10AF337D0876C6121EEA47C3A891C236EC5A9746DD129,section*.664
