candidate_id,pattern_kind,source_file,source_line,source_column_1based,visible_reference_tex,raw_locator,current_expose,reference_scope,structural_context,kind_cue,candidate_target_ids,resolved_target_id,destination_label,final_class,resolution_basis,link_status,source_span_sha256,context,manual_audit_status,document_order
sga2.r6.candidate.001365,preexisting_Ref_command,parts/14_expose_XIV.tex,963,254,\Ref{XIV.3.1},3.1,XIV,XIV,3.6,,sga2.e14.3-1.section.3-1,sga2.e14.3-1.section.3-1,XIV.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,"his is clear if $q\in Q_2$; if $q\in Q_1$, then $p>r$ except when $p=r, q=j$, and this follows from \Ref{XIV.3.1} in view of (\Ref{eq:XIV.3.6.*}); finally, if $q\in Q_3$, since $r>n-j$, one has $p>n-q$, and the as",not_required_internal_or_structural,1391
sga2.r6.candidate.001366,preexisting_Ref_command,parts/14_expose_XIV.tex,963,280,\Ref{eq:XIV.3.6.*},3.6.*,XIV,XIV,3.6,,sga2.e14.3-6.equation.3-6,sga2.e14.3-6.equation.3-6,eq:XIV.3.6.*,linked_internal_edge,preexisting_latex_reference_command,preexisting,9E24414D12EBBCEF7BAF680CB56F93F44F5452FF0690FB3F232CF2A9EA7D2E97,"; if $q\in Q_1$, then $p>r$ except when $p=r, q=j$, and this follows from \Ref{XIV.3.1} in view of (\Ref{eq:XIV.3.6.*}); finally, if $q\in Q_3$, since $r>n-j$, one has $p>n-q$, and the assertion follows from \Ref{XIV.3",not_required_internal_or_structural,1392
sga2.r6.candidate.001367,preexisting_Ref_command,parts/14_expose_XIV.tex,963,388,\Ref{XIV.3.1},3.1,XIV,XIV,3.6,,sga2.e14.3-1.section.3-1,sga2.e14.3-1.section.3-1,XIV.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,"XIV.3.6.*}); finally, if $q\in Q_3$, since $r>n-j$, one has $p>n-q$, and the assertion follows from \Ref{XIV.3.1} in view of (\Ref{eq:XIV.3.6.***}). Since $H^{r+j}(X_1', F)=0$, it follows from the spectral sequenc",not_required_internal_or_structural,1393
sga2.r6.candidate.001368,preexisting_Ref_command,parts/14_expose_XIV.tex,963,414,\Ref{eq:XIV.3.6.***},3.6.***,XIV,XIV,3.6,,sga2.e14.3-6.equation.3-6.occ3,sga2.e14.3-6.equation.3-6.occ3,eq:XIV.3.6.***,linked_internal_edge,preexisting_latex_reference_command,preexisting,91CB2A0CB73C5F0EB8A2BC0AE8AF2F67540C367BE6D54D72A6AAEACB831CA13B,"q\in Q_3$, since $r>n-j$, one has $p>n-q$, and the assertion follows from \Ref{XIV.3.1} in view of (\Ref{eq:XIV.3.6.***}). Since $H^{r+j}(X_1', F)=0$, it follows from the spectral sequence that\n$$H^r(X_1', \underline{H}^",not_required_internal_or_structural,1394
sga2.r6.candidate.001369,preexisting_Ref_command,parts/14_expose_XIV.tex,965,9,\Ref{XIV.3.5},3.5,XIV,XIV,3.6,,sga2.e14.3-4.proposition.3-5,sga2.e14.3-4.proposition.3-5,XIV.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,C34CE502E15C5F54D9A5AA0C0C71F6B795D7208677CEC22890414AC8CEBA6ACD,"_1', F)=0$, it follows from the spectral sequence that\n$$H^r(X_1', \underline{H}^j(F))=0;$$\nbut, by \Ref{XIV.3.5}, this implies $\delta(x)<r$, which is absurd.\n\n\begin{corollaire} \label{XIV.3.7}\nLet $S$ be an exc",not_required_internal_or_structural,1395
sga2.r6.candidate.001370,preexisting_Ref_command,parts/14_expose_XIV.tex,984,58,\Ref{XIV.3.6},3.6,XIV,XIV,3.7,,sga2.e14.3-6.structural.3-6,sga2.e14.3-6.structural.3-6,XIV.3.6,linked_internal_edge,preexisting_latex_reference_command,preexisting,79512D3299839A59A1876BC06AD4441EC4CC72C726EEA8389216446001991536,n-j.\n$$\n\end{enumeratei}\n\end{corollaire}\n\n\textup{(i)} \ALORS \textup{(ii)} is the special case of \Ref{XIV.3.6} obtained by taking $S=S'$.\n\n\textup{(ii)} \ALORS \textup{(i)} follows immediately from \Ref{XIV.3.1,not_required_internal_or_structural,1396
sga2.r6.candidate.001371,preexisting_Ref_command,parts/14_expose_XIV.tex,986,60,\Ref{XIV.3.1},3.1,XIV,XIV,3.7,,sga2.e14.3-1.section.3-1,sga2.e14.3-1.section.3-1,XIV.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,"Ref{XIV.3.6} obtained by taking $S=S'$.\n\n\textup{(ii)} \ALORS \textup{(i)} follows immediately from \Ref{XIV.3.1}, using the hypercohomology spectral sequence\n$$\nH^p(X_1, \underline{H}^q(F)) \To H^*(X_1, F).\n$$\n\n\",not_required_internal_or_structural,1397
sga2.r6.candidate.001372,preexisting_Ref_command,parts/14_expose_XIV.tex,1046,71,\Ref{XIV.1.2},1.2,XIV,XIV,4.0,,sga2.e14.1-0.definition.1-2,sga2.e14.1-0.definition.1-2,XIV.1.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,EF68ECC578887A3872BD8D7B90E6777EC54BE39FEB13EF090BC49922D23AAB94,"\n\end{array}\n\end{equation*}\n\nLet us show that \textup{(i)}\SSI\textup{(ii)}. Indeed, by Definition \Ref{XIV.1.2}, \textup{(i)} is equivalent to the relation\n$$\n\underline{H}_{T}^{i}(\R_{!}f(F))=0\quad\textrm{ for",not_required_internal_or_structural,1398
sga2.r6.candidate.001373,preexisting_eqref_command,parts/14_expose_XIV.tex,1049,7,\eqref{eq:XIV.4.1.*},4.1.*,XIV,XIV,4.0,,sga2.e14.4-0.equation.4-1,sga2.e14.4-0.equation.4-1,eq:XIV.4.1.*,linked_internal_edge,preexisting_latex_reference_command,preexisting,99306FA3D3BDE7D8BE5DC77050BFEB8F5EF283FF3CBA22978F09E68CD59547F2,lent to the relation\n$$\n\underline{H}_{T}^{i}(\R_{!}f(F))=0\quad\textrm{ for }i<n\textrm{;}$$\nwhile \eqref{eq:XIV.4.1.*} gives the exact sequence of sheaves\n$$\n\to\underline{H}_{T}^{i}(\R_{!}f(F))\to\underline{H}_{T}^{i},not_required_internal_or_structural,1399
sga2.r6.candidate.001374,preexisting_eqref_command,parts/14_expose_XIV.tex,1058,5,\eqref{eq:XIV.4.1.*},4.1.*,XIV,XIV,4.0,,sga2.e14.4-0.equation.4-1,sga2.e14.4-0.equation.4-1,eq:XIV.4.1.*,linked_internal_edge,preexisting_latex_reference_command,preexisting,99306FA3D3BDE7D8BE5DC77050BFEB8F5EF283FF3CBA22978F09E68CD59547F2,"prime}}^{i}(S^{\prime}, \R_{!}f^{\prime}(F^{\prime}))=0\quad\textrm{ for }i<n.}\n\end{equation*}\nBut \eqref{eq:XIV.4.1.*} gives the exact sequence of abelian groups\n$$\n\to\H_{T^{\prime}}^{i}(S^{\prime}, \R_{!}f^{\prime}(F",not_required_internal_or_structural,1400
sga2.r6.candidate.001375,preexisting_Ref_command,parts/14_expose_XIV.tex,1061,12,\Ref{XIV.4.0},4.0,XIV,XIV,4.0,,sga2.e14.4-0.section.4-0,sga2.e14.4-0.section.4-0,XIV.4.0,linked_internal_edge,preexisting_latex_reference_command,preexisting,9B41AE27CD391062FD3E6E1A1C2E29C1B954B8FC783D380665E0617D936BC365,")\to \H_{T^{\prime}}^{i}(S^{\prime}, \R_{!}h^{\prime}(j^{\prime\ast}G^{\prime}))\to\;;$$\nin view of \Ref{XIV.4.0}, this exact sequence takes the form\n$$\n\to\H_{T^{\prime}}^{i}(S^{\prime}, \R_{!}f^{\prime}(F^{\prim",not_required_internal_or_structural,1401
sga2.r6.candidate.001376,preexisting_eqref_command,parts/14_expose_XIV.tex,1064,90,\eqref{eq:XIV.4.1.**},4.1.**,XIV,XIV,4.0,,sga2.e14.4-0.equation.4-1.occ2,sga2.e14.4-0.equation.4-1.occ2,eq:XIV.4.1.**,linked_internal_edge,preexisting_latex_reference_command,preexisting,31591D370694BD6473418440517FDF32FBA9BCBB988201A0914D8DFE734AFC52,"{}{\to.}$$\nThe equivalence of \textup{(i)} and \textup{(iii)} follows, taking into account the form \eqref{eq:XIV.4.1.**} of \textup{(i)}.\n\n\setcounter{subsubsection}{-1} \setcounter{subsection}{2}\n\n\subsubsection{} \labe",not_required_internal_or_structural,1402
sga2.r6.candidate.001377,preexisting_Ref_command,parts/14_expose_XIV.tex,1069,141,\Ref{XIV.4.1},4.1,XIV,XIV,4.2.0,,sga2.e14.4-0.proposition.4-1,sga2.e14.4-0.proposition.4-1,XIV.4.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,EB0BB84E73BEB8622EDDF6FD10D4135ADCF0C17F9A906535A141AFF29714EBB6,"l give \emph{local} conditions on $F$ under which conditions \textup{(i)} through \textup{(iii)} of \Ref{XIV.4.1} hold. In what follows, all schemes considered are excellent schemes of characteristic zero, and all",not_required_internal_or_structural,1403
sga2.r6.candidate.001378,preexisting_Ref_command,parts/14_expose_XIV.tex,1080,23,\Ref{XIV.4.1},4.1,XIV,XIV,4.2.0,,sga2.e14.4-0.proposition.4-1,sga2.e14.4-0.proposition.4-1,XIV.4.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,EB0BB84E73BEB8622EDDF6FD10D4135ADCF0C17F9A906535A141AFF29714EBB6,"$F\sisi{_{1}}{}$ to $U_{1}$, one has\n$$\n\prof_{T}(\R_{!}f_{1}(F_{1}))\geq n$$\n(\cf Proposition\ptbl \Ref{XIV.4.1} for the meaning of this relation).\n\item\nFor every point $u$ of $U$, one has\n$$\n\prof_{u}(F)\geq n-",not_required_internal_or_structural,1404
sga2.r6.candidate.001379,preexisting_Ref_command,parts/14_expose_XIV.tex,1086,21,\Ref{XIV.2.2},2.2,XIV,XIV,4.2.0,,sga2.e14.2-2.section.2-2,sga2.e14.2-2.section.2-2,XIV.2.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,F99F333AAAC862B727D32416519C79B05A73B62DEAA4E63BACE5F4DC54332521,"tem\nFor every point $u$ of $U$, one has\n$$\n\prof_{u}(F)\geq n-\delta_{T}(u),\n$$\nwhere one sets (\cf \Ref{XIV.2.2}): $\delta_{T}(u)=\degtr(k(x)/k(s))+\codim\big(\overline{\{ s\} }\cap T, \overline{\{ s\} } \big)$.\n",not_required_internal_or_structural,1405
sga2.r6.candidate.001380,cross_expose_locator,parts/14_expose_XIV.tex,1091,256,IV~7.9.5),7.9.5,XIV,IV,4.2.0,,,,,external_work_citation,named_external_work_or_author_context,no,D69AAF5FCCBA84B4167AA623825404BDC34A64F6EF2C24771A8D946105C1A456,"e the completion of $\overline{S}$, with closed point $t^{\prime}$; then $\overline{S}$ is excellent by (\EGA IV~7.9.5), so $S^{\prime}$ is an excellent complete strictly local scheme. Given a scheme $U$ over $X$ (respectively an",audited_positive_disposition_codex_2026-07-23,1265
sga2.r6.candidate.001381,cross_expose_locator,parts/14_expose_XIV.tex,1096,58,IV~7.8.2),7.8.2,XIV,IV,4.2.0,,,,,external_work_citation,named_external_work_or_author_context,no,76598B087FEA08120570E4FD9653F9B74D04410516B54600C5CD1DAB6D51B6CA,"e}} & U\ar[d]^-{f}\\\nS^{\prime}\ar[r]^-{g} & S, }\n$$\nin\pageoriginale which the morphism $g$ is regular (\EGA IV~7.8.2). Let us show that it is enough to prove that (for every point $t\in T$) the following two properties are equi",audited_positive_disposition_codex_2026-07-23,1266
sga2.r6.candidate.001382,preexisting_Ref_command,parts/14_expose_XIV.tex,1117,9,\Ref{XIV.1.8},1.8,XIV,XIV,4.2.1,,sga2.e14.1-6.theorem.1-8,sga2.e14.1-6.theorem.1-8,XIV.1.8,linked_internal_edge,preexisting_latex_reference_command,preexisting,AEEB7F030F35B0529160741A8C52A8D34C8C5192AF3E56CDDABB179C2E3B8A32,"1}$ étale over $U$ and affine over $S$, one has\n$$\n\prof_{T}(\R_{!}f_{1}(F_{1}))\geq n\;;$$\nnow, by \Ref{XIV.1.8},\n$$\n\prof_{T}(\R_{!}f_{1}(F_{1}))=\inf_{t\in T}\prof_{t}(\R_{!}f_{1}(F_{1})).\n$$\nSince $g^{\ast}(\R",not_required_internal_or_structural,1406
sga2.r6.candidate.001383,preexisting_Ref_command,parts/14_expose_XIV.tex,1121,107,\Ref{XIV.1.16},1.16,XIV,XIV,4.2.1,,sga2.e14.1-16.structural.1-16,sga2.e14.1-16.structural.1-16,XIV.1.16,linked_internal_edge,preexisting_latex_reference_command,preexisting,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,"$g^{\ast}(\R_{!}f_{1}(F_{1}))\simeq\R_{!}f_{1}^{\prime}(F_{1}^{\prime})$ (\SGA 4~XVII), one has, by \Ref{XIV.1.16},\n$$\n\prof_{t}(\R_{!}f_{1}(F_{1}))=\prof_{t^{\prime}}(\R_{!}f_{1}^{\prime}(F_{1}^{\prime})),\n$$\nand ",not_required_internal_or_structural,1407
sga2.r6.candidate.001384,preexisting_Ref_command,parts/14_expose_XIV.tex,1131,77,\Ref{XIV.2.2},2.2,XIV,XIV,4.2.1,,sga2.e14.2-2.section.2-2,sga2.e14.2-2.section.2-2,XIV.2.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,F99F333AAAC862B727D32416519C79B05A73B62DEAA4E63BACE5F4DC54332521,"geq n-\delta_{T}(u),\n$$\nwhere $\delta_{T}(u)=\inf_{t\in T\cap\overline{\{ s\} }}\delta_{t}(u)$ (\cf \Ref{XIV.2.2}); we are therefore reduced to showing that, for every $t\in T\cap\overline{\{ s\} }$, one has\n$$\n\p",not_required_internal_or_structural,1408
sga2.r6.candidate.001385,preexisting_Ref_command,parts/14_expose_XIV.tex,1135,130,\Ref{XIV.2.1.1},2.1.1,XIV,XIV,4.2.1,,sga2.e14.2-1-1.structural.2-1-1,sga2.e14.2-1-1.structural.2-1-1,XIV.2.1.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,8475115795783F9E2ED71F975D317857F8C26A547A64A09EBD8554C67E2B4A05,"f $U^{\prime}$ such that $h(u^{\prime})=u$ and $\delta_{t^{\prime}}(u^{\prime})=\delta_{t}(u)$ (\cf \Ref{XIV.2.1.1}). Since $h$ is locally acyclic (\SGA 4~XIX~4.1), it follows from \Ref{XIV.1.16} and the fact that~$",not_required_internal_or_structural,1409
sga2.r6.candidate.001386,bare_dotted_locator,parts/14_expose_XIV.tex,1135,189,4.1,4.1,XIV,XIV,4.2.1,,sga2.e14.4-0.proposition.4-1,,,external_work_citation,external_sga_volume_context,no,E979952DA01E58FD4BFE9684A16AB22397E28F92CEED1C6BB16F93520A3E2134,"delta_{t^{\prime}}(u^{\prime})=\delta_{t}(u)$ (\cf \Ref{XIV.2.1.1}). Since $h$ is locally acyclic (\SGA 4~XIX~4.1), it follows from \Ref{XIV.1.16} and the fact that~$u^{\prime}$ is a generic point of $U_{u}^{\prime}$ that\n$",audited_positive_disposition_codex_2026-07-23,1267
sga2.r6.candidate.001387,preexisting_Ref_command,parts/14_expose_XIV.tex,1135,211,\Ref{XIV.1.16},1.16,XIV,XIV,4.2.1,,sga2.e14.1-16.structural.1-16,sga2.e14.1-16.structural.1-16,XIV.1.16,linked_internal_edge,preexisting_latex_reference_command,preexisting,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,"delta_{t}(u)$ (\cf \Ref{XIV.2.1.1}). Since $h$ is locally acyclic (\SGA 4~XIX~4.1), it follows from \Ref{XIV.1.16} and the fact that~$u^{\prime}$ is a generic point of $U_{u}^{\prime}$ that\n$$\n\prof_{u^{\prime}}(F^",not_required_internal_or_structural,1410
sga2.r6.candidate.001388,preexisting_Ref_command,parts/14_expose_XIV.tex,1141,76,\Ref{XIV.2.2.1},2.2.1,XIV,XIV,4.2.1,,sga2.e14.2-2-1.structural.2-2-1,sga2.e14.2-2-1.structural.2-2-1,XIV.2.2.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,FF6BEA2B8FE77CC994BE642537F65166BD66AC6AF4D5835DD996693851F1AF98,"h proves \textup{(ii)}.\n\n\textup{(ii)}\ALORS$\textup{(ii)}_{t}$ for every $t$. With the notation of \Ref{XIV.2.2.1}, for every point $u^{\prime}$ of $U^{\prime}$ one has, by \Ref{XIV.1.16},\n$$\n\prof_{u^{\prime}}(F^{",not_required_internal_or_structural,1411
sga2.r6.candidate.001389,preexisting_Ref_command,parts/14_expose_XIV.tex,1141,150,\Ref{XIV.1.16},1.16,XIV,XIV,4.2.1,,sga2.e14.1-16.structural.1-16,sga2.e14.1-16.structural.1-16,XIV.1.16,linked_internal_edge,preexisting_latex_reference_command,preexisting,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,"$t$. With the notation of \Ref{XIV.2.2.1}, for every point $u^{\prime}$ of $U^{\prime}$ one has, by \Ref{XIV.1.16},\n$$\n\prof_{u^{\prime}}(F^{\prime})\geq\prof_{u}(F)+2\dim h_{u^{\prime}}^{-1}(u)\geq\prof_{u}(F)+\di",not_required_internal_or_structural,1412
sga2.r6.candidate.001390,preexisting_Ref_command,parts/14_expose_XIV.tex,1145,21,\Ref{XIV.2.2.1},2.2.1,XIV,XIV,4.2.1,,sga2.e14.2-2-1.structural.2-2-1,sga2.e14.2-2-1.structural.2-2-1,XIV.2.2.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,FF6BEA2B8FE77CC994BE642537F65166BD66AC6AF4D5835DD996693851F1AF98,"F)+2\dim h_{u^{\prime}}^{-1}(u)\geq\prof_{u}(F)+\dim h_{u^{\prime}}^{-1}(u).\n$$\nTaking into account \Ref{XIV.2.2.1} and \textup{(ii)}, we obtain\n$$\n\prof_{u^{\prime}}(F^{\prime})\geq n-\delta_{T}(u)+\dim h_{u^{\prim",not_required_internal_or_structural,1413
sga2.r6.candidate.001391,cross_expose_locator,parts/14_expose_XIV.tex,1151,299,I~3.4.3),3.4.3,XIV,I,4.2.1,,,,,external_work_citation,external_sga_volume_context,no,3C74E53802C98835FE148274394A9F16C4BEBE0589A4E15A00A131BAF1D7DF04,"s a closed subscheme of a complete regular local scheme, hence an excellent one; it then follows from (\SGA 5~I~3.4.3) that there exists a dualizing complex $K$ on $S^{\prime}$ and that $\R^{!}f^{\prime}(K)=K^{\prime}$ is a dual",audited_positive_disposition_codex_2026-07-23,1268
sga2.r6.candidate.001392,preexisting_Ref_command,parts/14_expose_XIV.tex,1151,550,\Ref{XIV.2.3},2.3,XIV,XIV,4.2.1,,sga2.e14.2-3.section.2-3,sga2.e14.2-3.section.2-3,XIV.2.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,09DA3F2F7ECE4E890885F3EA5290211D26CC0F78B16FC24218144C3DFDD83386," choose $K$ so that $\delta^{K}(t^{\prime})=0$ (for the definition of $\delta^{K}(t^{\prime})$, \cf \Ref{XIV.2.3}), and denote by $\D F^{\prime}$ the dual of $F^{\prime}$ with respect to $K^{\prime}$. We can refor",not_required_internal_or_structural,1414
sga2.r6.candidate.001393,preexisting_Ref_command,parts/14_expose_XIV.tex,1166,193,\Ref{XIV.2.3.2},2.3.2,XIV,XIV,4.2.2,,sga2.e14.2-3-2.structural.2-3-2,sga2.e14.2-3-2.structural.2-3-2,XIV.2.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,16AD703144E539C852E434DA8181FB4268572CFE6C2A3006A5D91494D7BDC736,"belian group $\H_{\overline{u}^{\prime}}^{i}(\overline{F}^{\prime})$ with respect to $\ZZ/m\ZZ$. By \Ref{XIV.2.3.2}, $K^{\prime}[-2\delta_{t^{\prime}}(u^{\prime})]=K^{\prime\prime}$ satisfies $\delta^{K^{\prime\prim",not_required_internal_or_structural,1415
sga2.r6.candidate.001394,cross_expose_locator,parts/14_expose_XIV.tex,1166,491,I~4.5.3),4.5.3,XIV,I,4.2.2,,,,,external_work_citation,external_sga_volume_context,no,C2A35566EFF00C44542CA6812FEA0F3FB6CCD370FD4FB101DD466E1AF857291A,"has $\overline{\D F^{\prime}}=\D(\overline{F}^{\prime})$, and the local\pageoriginale duality theorem (\SGA 5~I~4.5.3) then shows that\n$$\n\D\big(\H_{\overline{u}^{\prime}}^{i}(\overline{F}^{\prime})\big) \simeq\big(\H^{-i-2\delt",audited_positive_disposition_codex_2026-07-23,1269
sga2.r6.candidate.001395,preexisting_eqref_command,parts/14_expose_XIV.tex,1170,6,\eqref{eq:XIV.4.2.*},4.2.*,XIV,XIV,4.2.2,,sga2.e14.4-2-2.equation.4-2,sga2.e14.4-2-2.equation.4-2,eq:XIV.4.2.*,linked_internal_edge,preexisting_latex_reference_command,preexisting,33D76C71D7044CD1145F7FBC85C170358499EA81660BCA582DC5F43FEA9CECE5,q\big(\H^{-i-2\delta_{t^{\prime}}(u^{\prime})}(\D F^{\prime})\big)_{\overline{u}^{\prime}}.\n$$\nThus \eqref{eq:XIV.4.2.*} is equivalent to the relation\n\begin{equation*} \label{eq:XIV.4.2.**} \tag{$**$}\n\big(\underline{H},not_required_internal_or_structural,1416
sga2.r6.candidate.001396,preexisting_eqref_command,parts/14_expose_XIV.tex,1175,107,\eqref{eq:XIV.4.2.**},4.2.**,XIV,XIV,4.2.2,,sga2.e14.4-2-2.equation.4-2.occ2,sga2.e14.4-2-2.equation.4-2.occ2,eq:XIV.4.2.**,linked_internal_edge,preexisting_latex_reference_command,preexisting,8810B38A574A2108517A3BDBEFE3C3B74A690B0A01550D4B57EDC10585340D85, now in a position to prove the theorem. The relation \textup{(ii)}$_{t}$ is equivalent to relation \eqref{eq:XIV.4.2.**}. Let $G^{q}=\underline{H}^{q}(\D F^{\prime})$; the affine Lefschetz theorem (\Ref{XIV.3.1}) implies,not_required_internal_or_structural,1417
sga2.r6.candidate.001397,preexisting_Ref_command,parts/14_expose_XIV.tex,1175,206,\Ref{XIV.3.1},3.1,XIV,XIV,4.2.2,,sga2.e14.3-1.section.3-1,sga2.e14.3-1.section.3-1,XIV.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947," \eqref{eq:XIV.4.2.**}. Let $G^{q}=\underline{H}^{q}(\D F^{\prime})$; the affine Lefschetz theorem (\Ref{XIV.3.1}) implies in particular that, for every scheme $U_{1}$ étale over $U$ and affine over $S$, one has\n$",not_required_internal_or_structural,1418
sga2.r6.candidate.001398,preexisting_eqref_command,parts/14_expose_XIV.tex,1179,158,\eqref{eq:XIV.4.2.**},4.2.**,XIV,XIV,4.2.2,,sga2.e14.4-2-2.equation.4-2.occ2,sga2.e14.4-2-2.equation.4-2.occ2,eq:XIV.4.2.**,linked_internal_edge,preexisting_latex_reference_command,preexisting,8810B38A574A2108517A3BDBEFE3C3B74A690B0A01550D4B57EDC10585340D85,"t^{\prime}}(u^{\prime})$ for those $u^{\prime}$ such that $G_{\overline{u}^{\prime}}^{q}\neq 0$; by \eqref{eq:XIV.4.2.**}, one has $\delta(G^{q})\leq -n-q$, so $\textup{(ii)}_{t}$ implies the relation\n$$\n\H^{p}(U_{1}^{\pr",not_required_internal_or_structural,1419
sga2.r6.candidate.001399,preexisting_Ref_command,parts/14_expose_XIV.tex,1192,141,\Ref{XIV.3.6},3.6,XIV,XIV,4.2.2,,sga2.e14.3-6.structural.3-6,sga2.e14.3-6.structural.3-6,XIV.3.6,linked_internal_edge,preexisting_latex_reference_command,preexisting,79512D3299839A59A1876BC06AD4441EC4CC72C726EEA8389216446001991536,"he preceding relation holds for every $U_{1}$ étale over $U$ and affine over $S$. Apply Proposition \Ref{XIV.3.6}, replacing $S$ there by $\overline{S}^{\prime}$; the hypotheses of \Ref{XIV.3.6} concerning $\sisi{",not_required_internal_or_structural,1420
sga2.r6.candidate.001400,preexisting_Ref_command,parts/14_expose_XIV.tex,1192,222,\Ref{XIV.3.6},3.6,XIV,XIV,4.2.2,,sga2.e14.3-6.structural.3-6,sga2.e14.3-6.structural.3-6,XIV.3.6,linked_internal_edge,preexisting_latex_reference_command,preexisting,79512D3299839A59A1876BC06AD4441EC4CC72C726EEA8389216446001991536," Apply Proposition \Ref{XIV.3.6}, replacing $S$ there by $\overline{S}^{\prime}$; the hypotheses of \Ref{XIV.3.6} concerning $\sisi{S}{\overline{S}}$ are satisfied, since, for every affine scheme $\overline{U}_{1}",not_required_internal_or_structural,1421
sga2.r6.candidate.001401,preexisting_Ref_command,parts/14_expose_XIV.tex,1192,550,\Ref{XIV.2.3.3},2.3.3,XIV,XIV,4.2.2,,sga2.e14.2-3-3.structural.2-3-3,sga2.e14.2-3-3.structural.2-3-3,XIV.2.3.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,5734C6B5D350DE659F45E93C78FF4C9F0066AA699ACF771A5EED65453050EEBC,"eme étale over $U$ and affine over $S$; as for the hypotheses concerning $F$, they are satisfied by \Ref{XIV.2.3.3}. Thus, for every point $u^{\prime}$ of $U^{\prime}$ such that $\big(\underline{H}^{q}(\D F^{\prime}",not_required_internal_or_structural,1422
