residual_id,source_file,source_line,source_column_1based,visible_locator_tex,normalized_locator,final_class,candidate_id,resolved_target_id,destination_label,manual_audit_status,reason,context
sga2.r6.residual.001571,parts/14_expose_XIV.tex,1179,158,\eqref{eq:XIV.4.2.**},4.2.**,linked_internal_edge,sga2.r6.candidate.001398,sga2.e14.4-2-2.equation.4-2.occ2,eq:XIV.4.2.**,not_required_internal_or_structural,preexisting_latex_reference_command,"t^{\prime}}(u^{\prime})$ for those $u^{\prime}$ such that $G_{\overline{u}^{\prime}}^{q}\neq 0$; by \eqref{eq:XIV.4.2.**}, one has $\delta(G^{q})\leq -n-q$, so $\textup{(ii)}_{t}$ implies the relation\n$$\n\H^{p}(U_{1}^{\pr"
sga2.r6.residual.001572,parts/14_expose_XIV.tex,1192,141,\Ref{XIV.3.6},3.6,linked_internal_edge,sga2.r6.candidate.001399,sga2.e14.3-6.structural.3-6,XIV.3.6,not_required_internal_or_structural,preexisting_latex_reference_command,"he preceding relation holds for every $U_{1}$ étale over $U$ and affine over $S$. Apply Proposition \Ref{XIV.3.6}, replacing $S$ there by $\overline{S}^{\prime}$; the hypotheses of \Ref{XIV.3.6} concerning $\sisi{"
sga2.r6.residual.001573,parts/14_expose_XIV.tex,1192,222,\Ref{XIV.3.6},3.6,linked_internal_edge,sga2.r6.candidate.001400,sga2.e14.3-6.structural.3-6,XIV.3.6,not_required_internal_or_structural,preexisting_latex_reference_command," Apply Proposition \Ref{XIV.3.6}, replacing $S$ there by $\overline{S}^{\prime}$; the hypotheses of \Ref{XIV.3.6} concerning $\sisi{S}{\overline{S}}$ are satisfied, since, for every affine scheme $\overline{U}_{1}"
sga2.r6.residual.001574,parts/14_expose_XIV.tex,1192,550,\Ref{XIV.2.3.3},2.3.3,linked_internal_edge,sga2.r6.candidate.001401,sga2.e14.2-3-3.structural.2-3-3,XIV.2.3.3,not_required_internal_or_structural,preexisting_latex_reference_command,"eme étale over $U$ and affine over $S$; as for the hypotheses concerning $F$, they are satisfied by \Ref{XIV.2.3.3}. Thus, for every point $u^{\prime}$ of $U^{\prime}$ such that $\big(\underline{H}^{q}(\D F^{\prime}"
sga2.r6.residual.001575,parts/14_expose_XIV.tex,1196,29,\eqref{eq:XIV.4.2.**},4.2.**,linked_internal_edge,sga2.r6.candidate.001402,sga2.e14.4-2-2.equation.4-2.occ2,eq:XIV.4.2.**,not_required_internal_or_structural,preexisting_latex_reference_command,"rime}}\neq 0$, one has:\n$$\n\delta_{t^{\prime}}(u^{\prime})\leq -n-q,\n$$\nwhich is precisely relation \eqref{eq:XIV.4.2.**}; we have therefore proved the equivalence\n$$\n\text{\textup{(ii)}$_{t}$\SSI\eqref{eq:XIV.4.2.***}}.\n"
sga2.r6.residual.001576,parts/14_expose_XIV.tex,1198,30,\eqref{eq:XIV.4.2.***},4.2.***,linked_internal_edge,sga2.r6.candidate.001403,sga2.e14.4-2-2.equation.4-2.occ3,eq:XIV.4.2.***,not_required_internal_or_structural,preexisting_latex_reference_command,"ion \eqref{eq:XIV.4.2.**}; we have therefore proved the equivalence\n$$\n\text{\textup{(ii)}$_{t}$\SSI\eqref{eq:XIV.4.2.***}}.\n$$\nWe shall transform relation \eqref{eq:XIV.4.2.***}; first, one has\n$$\n\H^{i}(U_{1}^{\prime}, \"
sga2.r6.residual.001577,parts/14_expose_XIV.tex,1200,29,\eqref{eq:XIV.4.2.***},4.2.***,linked_internal_edge,sga2.r6.candidate.001404,sga2.e14.4-2-2.equation.4-2.occ3,eq:XIV.4.2.***,not_required_internal_or_structural,preexisting_latex_reference_command,"equivalence\n$$\n\text{\textup{(ii)}$_{t}$\SSI\eqref{eq:XIV.4.2.***}}.\n$$\nWe shall transform relation \eqref{eq:XIV.4.2.***}; first, one has\n$$\n\H^{i}(U_{1}^{\prime}, \D F^{\prime})=\big(\underline{H}^{i}(\R f_{1\ast}^{\prim"
sga2.r6.residual.001578,parts/14_expose_XIV.tex,1224,293,\Ref{XIV.2.3.3},2.3.3,linked_internal_edge,sga2.r6.candidate.001407,sga2.e14.2-3-3.structural.2-3-3,XIV.2.3.3,not_required_internal_or_structural,preexisting_latex_reference_command," recourse to a completion (the passage to the case where $S$ is strictly local being immediate), to \Ref{XIV.2.3.3}, and to the rather unappealing technical statement \Ref{XIV.3.6}, which may then be replaced by the"
sga2.r6.residual.001579,parts/14_expose_XIV.tex,1224,360,\Ref{XIV.3.6},3.6,linked_internal_edge,sga2.r6.candidate.001408,sga2.e14.3-6.structural.3-6,XIV.3.6,not_required_internal_or_structural,preexisting_latex_reference_command,"ictly local being immediate), to \Ref{XIV.2.3.3}, and to the rather unappealing technical statement \Ref{XIV.3.6}, which may then be replaced by the more congenial reference \Ref{XIV.3.7}.\n\end{subremarque}\n\n\begi"
sga2.r6.residual.001580,parts/14_expose_XIV.tex,1224,434,\Ref{XIV.3.7},3.7,linked_internal_edge,sga2.r6.candidate.001409,sga2.e14.3-7.structural.3-7,XIV.3.7,not_required_internal_or_structural,preexisting_latex_reference_command,"aling technical statement \Ref{XIV.3.6}, which may then be replaced by the more congenial reference \Ref{XIV.3.7}.\n\end{subremarque}\n\n\begin{corollaire} \label{XIV.4.3}\nLet $S$ be an excellent scheme of characteri"
sga2.r6.residual.001581,parts/14_expose_XIV.tex,1238,175,\Ref{XIV.4.2},4.2,linked_internal_edge,sga2.r6.candidate.001410,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,not_required_internal_or_structural,preexisting_latex_reference_command," $U$ by open subsets $U_{\sisi{i}{j}}$ affine over~$S$. Adopting again the notation of the proof of \Ref{XIV.4.2}, one has, for every $\sisi{i}{j}$,\n$$\n\H^{i}(U_{\sisi{i}{j}}^{\prime}, \underline{H}^{q}(\D F^{\pri"
sga2.r6.residual.001582,parts/14_expose_XIV.tex,1246,57,\Ref{XIV.4.2},4.2,linked_internal_edge,sga2.r6.candidate.001412,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,not_required_internal_or_structural,preexisting_latex_reference_command,"F^{\prime}))=0\quad\textrm{ for }i>-n+c.\n$$\nThe corollary then follows from the end of the proof of \Ref{XIV.4.2}.\n\n\begin{corollaire} \label{XIV.4.4}\nLet $S$ be an excellent scheme of characteristic zero, $g\colo"
sga2.r6.residual.001583,parts/14_expose_XIV.tex,1259,31,\Ref{XIV.4.1},4.1,linked_internal_edge,sga2.r6.candidate.001413,sga2.e14.4-0.proposition.4-1,XIV.4.1,not_required_internal_or_structural,preexisting_latex_reference_command,"jective for $i<n-c-1$, and injective for $i=n-c-1$.\n\end{corollaire}\n\nThis follows immediately from \Ref{XIV.4.1} and \Ref{XIV.4.3}.\n\n\begin{corollaire}[Local Lefschetz theorem] \label{XIV.4.5}\nLet $S$ be an excel"
sga2.r6.residual.001584,parts/14_expose_XIV.tex,1259,49,\Ref{XIV.4.3},4.3,linked_internal_edge,sga2.r6.candidate.001414,sga2.e14.4-3.structural.4-3,XIV.4.3,not_required_internal_or_structural,preexisting_latex_reference_command,"'-1$, and injective for $i=n-c-1$.\n\end{corollaire}\n\nThis follows immediately from \Ref{XIV.4.1} and \Ref{XIV.4.3}.\n\n\begin{corollaire}[Local Lefschetz theorem] \label{XIV.4.5}\nLet $S$ be an excellent henselian loc"
sga2.r6.residual.001585,parts/14_expose_XIV.tex,1273,1,\Ref{XIV.4.2},4.2,linked_internal_edge,sga2.r6.candidate.001415,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,not_required_internal_or_structural,preexisting_latex_reference_command,"ve for $i=n-c-1$.\n\end{corollaire}\n\nLet $f\colon U\to S$ be the canonical morphism; it follows from\n\Ref{XIV.4.2}, applied with $n$ replaced by $n+1$, that\n$$\n\prof_{t}(\R_{!}f(F\sisi{|U}{_{|U}}))\geq n+1-c.\n$$\nTh"
sga2.r6.residual.001586,parts/14_expose_XIV.tex,1288,16,\eqref{eq:XIV.4.5.*},4.5.*,linked_internal_edge,sga2.r6.candidate.001416,sga2.e14.4-5.equation.4-5,eq:XIV.4.5.*,not_required_internal_or_structural,preexisting_latex_reference_command,"ar[ld] & \\\n\R_{!}f^{\prime}(F\sisi{|U}{_{|U}})\ar[rr] & & \R g_{\ast}(F)\ar[lu] }$$\nthat condition \eqref{eq:XIV.4.5.*} is equivalent to the assertion that the morphism\n$$\n\H^{i}(S^{\prime}, \R g_{\ast}(F))\to\H^{i}(S^{"
sga2.r6.residual.001587,parts/14_expose_XIV.tex,1313,36,\Ref{XIV.4.4},4.4,linked_internal_edge,sga2.r6.candidate.001417,sga2.e14.4-4.structural.4-4,XIV.4.4,not_required_internal_or_structural,preexisting_latex_reference_command,"ve for $i<n-c-1$, and injective for $i=n-c-1$.\n\end{corollaire}\n\nThe corollary is a special case of \Ref{XIV.4.4}, with $T=S$.\n\nHere is a partial converse to \Ref{XIV.4.3}:\n\n\begin{proposition} \label{XIV.4.7}\nLet"
sga2.r6.residual.001588,parts/14_expose_XIV.tex,1315,31,\Ref{XIV.4.3},4.3,linked_internal_edge,sga2.r6.candidate.001418,sga2.e14.4-3.structural.4-3,XIV.4.3,not_required_internal_or_structural,preexisting_latex_reference_command,"aire}\n\nThe corollary is a special case of \Ref{XIV.4.4}, with $T=S$.\n\nHere is a partial converse to \Ref{XIV.4.3}:\n\n\begin{proposition} \label{XIV.4.7}\nLet\pageoriginale $S$ be a Noetherian scheme and let $f\colon"
sga2.r6.residual.001589,parts/14_expose_XIV.tex,1338,46,\Ref{XIV.3.1},3.1,linked_internal_edge,sga2.r6.candidate.001420,sga2.e14.3-1.section.3-1,XIV.3.1,not_required_internal_or_structural,preexisting_latex_reference_command,"ine{u}}\neq 0\}$).\n\end{enumeratei}\n\end{proposition}\n\nN.B. Condition \textup{(ii)} is satisfied by \Ref{XIV.3.1} if $f$ is separated and, locally on $S$ for the \`etale topology, $U$ is a union of $c+1$ open subs"
sga2.r6.residual.001590,parts/14_expose_XIV.tex,1338,185,\Ref{XIV.4.7},4.7,linked_internal_edge,sga2.r6.candidate.001421,sga2.e14.4-6.proposition.4-7,XIV.4.7,not_required_internal_or_structural,preexisting_latex_reference_command,"locally on $S$ for the \`etale topology, $U$ is a union of $c+1$ open subsets affine over $S$; thus \Ref{XIV.4.7} contains \Ref{XIV.4.3}\sfootnote{At least in the \sisi{case where}{case where} $S$ locally admits a"
sga2.r6.residual.001591,parts/14_expose_XIV.tex,1338,208,\Ref{XIV.4.3},4.3,linked_internal_edge,sga2.r6.candidate.001422,sga2.e14.4-3.structural.4-3,XIV.4.3,not_required_internal_or_structural,preexisting_latex_reference_command,"\`etale topology, $U$ is a union of $c+1$ open subsets affine over $S$; thus \Ref{XIV.4.7} contains \Ref{XIV.4.3}\sfootnote{At least in the \sisi{case where}{case where} $S$ locally admits a dualizing complex, \si"
sga2.r6.residual.001592,parts/14_expose_XIV.tex,1340,205,\Ref{XIV.4.2},4.2,linked_internal_edge,sga2.r6.candidate.001423,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,not_required_internal_or_structural,preexisting_latex_reference_command,p{(ii)}\ALORS\textup{(i)} is essentially identical\pageoriginale to part $2^\circ)$ of the proof of \Ref{XIV.4.2}. Let us briefly prove that \textup{(i)}\ALORS \textup{(ii)}. The local duality theorem (\SGA 5~I~4.
sga2.r6.residual.001593,parts/14_expose_XIV.tex,1366,55,\Ref{XIV.4.4},4.4,linked_internal_edge,sga2.r6.candidate.001426,sga2.e14.4-4.structural.4-4,XIV.4.4,not_required_internal_or_structural,preexisting_latex_reference_command,"}i>n+c,\n$$\nwhich is precisely \textup{(ii)}.\n\n\subsection{} \label{XIV.4.8} Under the hypotheses of \Ref{XIV.4.4} with $g$ proper (\resp \Ref{XIV.4.5}, \resp \Ref{XIV.4.6} with $g$ proper), if $V$ is an open neigh"
sga2.r6.residual.001594,parts/14_expose_XIV.tex,1366,92,\Ref{XIV.4.5},4.5,linked_internal_edge,sga2.r6.candidate.001427,sga2.e14.4-5.structural.4-5,XIV.4.5,not_required_internal_or_structural,preexisting_latex_reference_command,"{(ii)}.\n\n\subsection{} \label{XIV.4.8} Under the hypotheses of \Ref{XIV.4.4} with $g$ proper (\resp \Ref{XIV.4.5}, \resp \Ref{XIV.4.6} with $g$ proper), if $V$ is an open neighborhood of $Y$ in $X$, the\pageorigin"
sga2.r6.residual.001595,parts/14_expose_XIV.tex,1366,113,\Ref{XIV.4.6},4.6,linked_internal_edge,sga2.r6.candidate.001428,sga2.e14.4-6.structural.4-6,XIV.4.6,not_required_internal_or_structural,preexisting_latex_reference_command,"} \label{XIV.4.8} Under the hypotheses of \Ref{XIV.4.4} with $g$ proper (\resp \Ref{XIV.4.5}, \resp \Ref{XIV.4.6} with $g$ proper), if $V$ is an open neighborhood of $Y$ in $X$, the\pageoriginaled morphism\n$$\n\H^{"
sga2.r6.residual.001596,parts/14_expose_XIV.tex,1369,148,\Ref{XIV.4.4},4.4,linked_internal_edge,sga2.r6.candidate.001429,sga2.e14.4-4.structural.4-4,XIV.4.4,not_required_internal_or_structural,preexisting_latex_reference_command,"'=n-c-1$. Indeed, if $\sisi{i}{\iota}\colon V\to X$ is the canonical morphism, it is enough to apply \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}, \resp \Ref{XIV.4.6}) to the complex $\R \sisi{i}{\iota}_{\ast}(\sisi{F{|V}}{F"
sga2.r6.residual.001597,parts/14_expose_XIV.tex,1369,169,\Ref{XIV.4.5},4.5,linked_internal_edge,sga2.r6.candidate.001430,sga2.e14.4-5.structural.4-5,XIV.4.5,not_required_internal_or_structural,preexisting_latex_reference_command,"\sisi{i}{\iota}\colon V\to X$ is the canonical morphism, it is enough to apply \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}, \resp \Ref{XIV.4.6}) to the complex $\R \sisi{i}{\iota}_{\ast}(\sisi{F{|V}}{F_{|V}})$. One may ask"
sga2.r6.residual.001598,parts/14_expose_XIV.tex,1369,190,\Ref{XIV.4.6},4.6,linked_internal_edge,sga2.r6.candidate.001431,sga2.e14.4-6.structural.4-6,XIV.4.6,not_required_internal_or_structural,preexisting_latex_reference_command," V\to X$ is the canonical morphism, it is enough to apply \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}, \resp \Ref{XIV.4.6}) to the complex $\R \sisi{i}{\iota}_{\ast}(\sisi{F{|V}}{F_{|V}})$. One may ask whether the precedin"
sga2.r6.residual.001599,parts/14_expose_XIV.tex,1388,133,\Ref{XIV.4.9},4.9,linked_internal_edge,sga2.r6.candidate.001432,sga2.e14.4-8.proposition.4-9,XIV.4.9,not_required_internal_or_structural,preexisting_latex_reference_command,"{\prime}(u)=\delta_{t}(u)$ (\resp $\delta_{t}^{\prime}(u)=\delta_{t}(u)-1$). The first assertion of \Ref{XIV.4.9} follows from \Ref{XIV.4.8}, since the hypotheses of \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}) hold there "
sga2.r6.residual.001600,parts/14_expose_XIV.tex,1388,160,\Ref{XIV.4.8},4.8,linked_internal_edge,sga2.r6.candidate.001433,sga2.e14.4-8.section.4-8,XIV.4.8,not_required_internal_or_structural,preexisting_latex_reference_command,"(\resp $\delta_{t}^{\prime}(u)=\delta_{t}(u)-1$). The first assertion of \Ref{XIV.4.9} follows from \Ref{XIV.4.8}, since the hypotheses of \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}) hold there with $n$ replaced by $n-1$."
sga2.r6.residual.001601,parts/14_expose_XIV.tex,1388,199,\Ref{XIV.4.4},4.4,linked_internal_edge,sga2.r6.candidate.001434,sga2.e14.4-4.structural.4-4,XIV.4.4,not_required_internal_or_structural,preexisting_latex_reference_command,"t}(u)-1$). The first assertion of \Ref{XIV.4.9} follows from \Ref{XIV.4.8}, since the hypotheses of \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}) hold there with $n$ replaced by $n-1$. They also hold for $n$ itself, except "
sga2.r6.residual.001602,parts/14_expose_XIV.tex,1388,220,\Ref{XIV.4.5},4.5,linked_internal_edge,sga2.r6.candidate.001435,sga2.e14.4-5.structural.4-5,XIV.4.5,not_required_internal_or_structural,preexisting_latex_reference_command,"assertion of \Ref{XIV.4.9} follows from \Ref{XIV.4.8}, since the hypotheses of \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}) hold there with $n$ replaced by $n-1$. They also hold for $n$ itself, except at points $u$ such th"
sga2.r6.residual.001603,parts/14_expose_XIV.tex,1392,303,\Ref{XIV.4.2.1},4.2.1,linked_internal_edge,sga2.r6.candidate.001436,sga2.e14.4-2-1.structural.4-2-1,XIV.4.2.1,not_required_internal_or_structural,preexisting_latex_reference_command,"}$ and $u=h(u^{\prime})$. If $u\not\in E$, one has $\prof_{u}(F)\geq n-\delta_{t}^{\prime}(u)$, and \Ref{XIV.4.2.1} shows that this implies $\prof_{u^{\prime}}(F^{\prime})\geq n-\delta_{t}^{\prime}(u^{\prime})$. If "
sga2.r6.residual.001604,parts/14_expose_XIV.tex,1392,653,\Ref{XIV.1.16},1.16,linked_internal_edge,sga2.r6.candidate.001437,sga2.e14.1-16.structural.1-16,XIV.1.16,not_required_internal_or_structural,preexisting_latex_reference_command,"rime}$), and, since the fiber $U_{u}^{\prime}$ of $h$ at $u$ has dimension zero and $h$ is regular, \Ref{XIV.1.16} gives $\prof_{u^{\prime}}(F^{\prime})=\prof_{u}(F)\geq n-1$.\n\nLet $K$ be a dualizing complex on $S^"
sga2.r6.residual.001605,parts/14_expose_XIV.tex,1394,178,\Ref{XIV.4.2.2},4.2.2,linked_internal_edge,sga2.r6.candidate.001438,sga2.e14.4-2-2.structural.4-2-2,XIV.4.2.2,not_required_internal_or_structural,preexisting_latex_reference_command," $t^{\prime}$, and let $\D F^{\prime}$ be the dual of $F^{\prime}$ with respect to $\R^{!}f(K)$. By \Ref{XIV.4.2.2}, the \`etale-depth hypotheses at the points of $U^{\prime}$ translate into the relations\n$$\n\big(\u"
sga2.r6.residual.001606,parts/14_expose_XIV.tex,1403,418,\Ref{XIV.4.9.1},4.9.1,linked_internal_edge,sga2.r6.candidate.001440,sga2.e14.4-9-1.structural.4-9-1,XIV.4.9.1,not_required_internal_or_structural,preexisting_latex_reference_command,"$U_{t^{\prime}}^{\prime}$ (\resp of points of $U^{\prime}$ closed in $X^{\prime}$); it follows from \Ref{XIV.4.9.1} below that this set consists of finitely many points. Applying \Ref{XIV.4.2.2}, one sees that $\pro"
sga2.r6.residual.001607,parts/14_expose_XIV.tex,1403,497,\Ref{XIV.4.2.2},4.2.2,linked_internal_edge,sga2.r6.candidate.001441,sga2.e14.4-2-2.structural.4-2-2,XIV.4.2.2,not_required_internal_or_structural,preexisting_latex_reference_command,"}$); it follows from \Ref{XIV.4.9.1} below that this set consists of finitely many points. Applying \Ref{XIV.4.2.2}, one sees that $\prof_{u^{\prime}}(F^{\prime})\geq n$ for all but finitely many points of $E^{\prim"
sga2.r6.residual.001608,parts/14_expose_XIV.tex,1403,620,\Ref{XIV.1.16},1.16,linked_internal_edge,sga2.r6.candidate.001442,sga2.e14.1-16.structural.1-16,XIV.1.16,not_required_internal_or_structural,preexisting_latex_reference_command,"es that $\prof_{u^{\prime}}(F^{\prime})\geq n$ for all but finitely many points of $E^{\prime}$. By \Ref{XIV.1.16}, it follows that, for all but finitely many\pageoriginale points of $E^{\sisi{\prime}{}}$,\n$$\n\prof"
sga2.r6.residual.001609,parts/14_expose_XIV.tex,1414,71,\eqref{eq:XIV.4.9.*},4.9.*,linked_internal_edge,sga2.r6.candidate.001444,sga2.e14.4-8.equation.4-9,eq:XIV.4.9.*,not_required_internal_or_structural,preexisting_latex_reference_command,"^{\prime}(u).\n\end{equation*}\nIf $u\in U\cap V$, then $\prof_{u}(F_{1})=\prof_{u}(F)$, and relation \eqref{eq:XIV.4.9.*} holds by hypothesis at the points of $U$ that do not belong to $E$; at the latter points, it also h"
sga2.r6.residual.001610,parts/14_expose_XIV.tex,1414,265,\Ref{XIV.1.6},1.6,linked_internal_edge,sga2.r6.candidate.001445,sga2.e14.1-6.structural.1-6,XIV.1.6,not_required_internal_or_structural,preexisting_latex_reference_command,"e latter points, it also holds by the choice of $V$. Finally, if $u\in U$ and $u\not\in V$, then by \Ref{XIV.1.6} g), $\prof_{u}(F_{1})=\infty$. Apply \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}) with $F$ replaced by $F_{1"
sga2.r6.residual.001611,parts/14_expose_XIV.tex,1414,316,\Ref{XIV.4.4},4.4,linked_internal_edge,sga2.r6.candidate.001446,sga2.e14.4-4.structural.4-4,XIV.4.4,not_required_internal_or_structural,preexisting_latex_reference_command,". Finally, if $u\in U$ and $u\not\in V$, then by \Ref{XIV.1.6} g), $\prof_{u}(F_{1})=\infty$. Apply \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}) with $F$ replaced by $F_{1}$; this gives the asserted result, since, for ever"
sga2.r6.residual.001612,parts/14_expose_XIV.tex,1414,337,\Ref{XIV.4.5},4.5,linked_internal_edge,sga2.r6.candidate.001447,sga2.e14.4-5.structural.4-5,XIV.4.5,not_required_internal_or_structural,preexisting_latex_reference_command,"$ and $u\not\in V$, then by \Ref{XIV.1.6} g), $\prof_{u}(F_{1})=\infty$. Apply \Ref{XIV.4.4} (\resp \Ref{XIV.4.5}) with $F$ replaced by $F_{1}$; this gives the asserted result, since, for every $i$,\n$$\n\H_{f^{-1}("
sga2.r6.residual.001613,parts/14_expose_XIV.tex,1428,10,\Ref{XIV.4.2},4.2,linked_internal_edge,sga2.r6.candidate.001448,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,not_required_internal_or_structural,preexisting_latex_reference_command,"is set, so there are only finitely many of them.\n\n\section{Geometric depth} \label{XIV.5}\n\nTo apply \Ref{XIV.4.2} and its corollaries in practice, one needs a convenient criterion for verifying the étale-depth hyp"
sga2.r6.residual.001614,parts/14_expose_XIV.tex,1428,226,\Ref{XIV.4.5},4.5,linked_internal_edge,sga2.r6.candidate.001449,sga2.e14.4-5.structural.4-5,XIV.4.5,not_required_internal_or_structural,preexisting_latex_reference_command,"eses at the points of $U$. We shall give such a criterion, using the local Lefschetz theorem~\sisi{(\Ref{XIV.4.5})}{\Ref{XIV.4.5}}.\n\n\subsection{} \label{XIV.5.1} \sisi{Let}{Let} $A$ be a Noetherian local ring; wh"
sga2.r6.residual.001615,parts/14_expose_XIV.tex,1428,242,\Ref{XIV.4.5},4.5,linked_internal_edge,sga2.r6.candidate.001450,sga2.e14.4-5.structural.4-5,XIV.4.5,not_required_internal_or_structural,preexisting_latex_reference_command,"ts of $U$. We shall give such a criterion, using the local Lefschetz theorem~\sisi{(\Ref{XIV.4.5})}{\Ref{XIV.4.5}}.\n\n\subsection{} \label{XIV.5.1} \sisi{Let}{Let} $A$ be a Noetherian local ring; when we speak of t"
sga2.r6.residual.001616,parts/14_expose_XIV.tex,1430,228,\Ref{XIV.4.5},4.5,linked_internal_edge,sga2.r6.candidate.001451,sga2.e14.4-5.structural.4-5,XIV.4.5,not_required_internal_or_structural,preexisting_latex_reference_command,the depth at the closed point. We shall introduce a notion of \og geometric depth of $A$\fg and use \Ref{XIV.4.5} to compare it with the étale depth $\profet(A)$.\n\n\begin{proposition} \label{XIV.5.2} Let $A$ be a 
