previous_packet,previous_file,previous_head,current_head,carryforward_status,source_packet,source_file,zip_entry,lane_route,entry_type,suffix,crc32,uncompressed_size,source_gate,gate_reason,source_use_label,next_action,claim_boundary,carryforward_decision,witness_id,entry_sha256,decode_encoding,line_count,concepts_found,contexts_extracted
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_056_heisenberg_reality/EN/deligne_paper56_heisenberg_reality_EN.tex,Persianate/Tajik,tex-family,,CCCAB088,25629,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00070,B125F5BA0D08AD7CB89B6B58FB6763D7D777E5082B8F3168F5C97D8CFFCEF559,utf-8,372,automorphism;field;algebra,4
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_056_heisenberg_reality/FR/deligne_paper56_groupe_heisenberg_realite_FR_clean.tex,Persianate/Tajik,tex-family,,6FC0DFBB,26251,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00071,C5C9FAFF1049708F02146FA079B828A5B40A025ED34362A4E162F7BE5D6A2E64,utf-8,368,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_045_gabber_lemma/EN/deligne_paper45_gabber_lemma_EN.tex,Persianate/Tajik,tex-family,,E89DA0DE,39177,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00072,50AD473DD0AF02EDC836D5EC03C740B654FB22151CC827438B5FC74408D73803,utf-8,535,algebra;field,4
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/public_integrated_reader_tex/chapters/21_signal_filter_design_core.tex,R6 Indigenous/Creole/Sign,tex-family,,3279909E,5306,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00073,DF8A9539EA5A843E5D0DB48240EB821A68705D37A6B117073940AA52699CC82B,utf-8,123,ideal,2
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/public_integrated_reader_tex/chapters/01_signals_fourier_sampling.tex,R6 Indigenous/Creole/Sign,tex-family,,684C0440,7647,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00074,29CBB71E572CA9D4186DBCC30C12653F8966DC7D40BF9E542040A493E2137767,utf-8,101,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/public_integrated_reader_tex/chapters/58_fhss_sdr_and_ai_swarm_research_radar.tex,R7 Malay/SEA/Pacific,tex-family,,D76567EE,4616,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00075,6E0672768D9AEB628CE835028CC81113FDE83EF3F3C2E7FAB69FB54C227F5340,utf-8,64,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Killing_Transformationsgruppen.json,R7 Malay/SEA/Pacific,metadata,,EF47C02E,311,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00076,A07B8C8AEF9744989085A5EBBE05AB398EE525EEF586956750367A1726FD4E99,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Hecke_algebraic_numbers.json,R7 Malay/SEA/Pacific,metadata,,E3F0C315,495,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00077,A44AD763AFE95FC60FFF8AE20B63F355A1A5810527C2C837758CE839F239BEFB,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Hensel_Zahlentheorie.json,R7 Malay/SEA/Pacific,metadata,,C1E0E479,562,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00078,0C05F61278E05739F3970AA92B7937DCE73092923403330659F59C35E20ACE35,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/source_repositories_extracted/sonic16x_interslavic_master/interslavic-master/static/opensearch.xml,R7 Malay/SEA/Pacific,metadata,,E5027C48,619,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00079,FCD3F22DB3A00D0203676281AA4D4D0578D69C84F36A484D0AF417C7538B54E3,utf-8,8,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Hausdorff_Mengenlehre.json,R7 Malay/SEA/Pacific,metadata,,B3B4D5AB,807,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00080,34531829796951CFC9E1F963D30FE6AB4DBA160B39704F31AD8DC0EAFDBE476A,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Dirichlet_Werke.json,R7 Malay/SEA/Pacific,metadata,,625ECB1E,950,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00081,12792515B230E67A1E7BA39BB6FD73FCB4B7F7E3645873C26B83A30C978BEEDB,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Minkowski_Abhandlungen.json,R7 Malay/SEA/Pacific,metadata,,AFD344CE,1163,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00082,CAB2DFB911D19C03A6EC757A839EA618D46C4715F4B58AB4432A2511BE808E5E,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Dedekind_Werke.json,R7 Malay/SEA/Pacific,metadata,,BA0A3777,1241,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00083,8BC56A4CAD39546DC43FA858EBB034F685131865D203989E66927B9AB466FDB9,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Weber_Algebra.json,R7 Malay/SEA/Pacific,metadata,,124F11A9,1513,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00084,9ADAC6FBAD73B8F16D285D5545793CD372E1357372BAD98E72BAD4CDA750DB12,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,ia-search/Sylvester_Collected_Mathematical_Papers.json,R7 Malay/SEA/Pacific,metadata,,5D570FA4,2080,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00085,31486CE6A0BEB7BDCB6745E7418B35FB515D0BE0799D66040AC062CD742DD63A,utf-8,1,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/source_repositories_extracted/interslavic-fun_main/interslavic-fun-main/interslavic-fun/i18n/uk/theme-search-algolia.json,R7 Malay/SEA/Pacific,metadata,,0E1D20AD,2945,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00086,7876320A6B88FABDE0DA1EEB1180C6DF35525DE22559C21DA28B6C2E0F8544FD,utf-8,35,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/source_repositories_extracted/interslavic-fun_master/interslavic-fun-main/interslavic-fun/i18n/uk/theme-search-algolia.json,R7 Malay/SEA/Pacific,metadata,,0E1D20AD,2945,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00087,7876320A6B88FABDE0DA1EEB1180C6DF35525DE22559C21DA28B6C2E0F8544FD,utf-8,35,,0
