id,isv,addition,partOfSpeech,type,en,sameInLanguages,genesis,ru,be,uk,pl,cs,sk,sl,hr,sr,mk,bg,cu,de,nl,eo,frequency,intelligibility,using_example
37009,supernova,,f.,1,supernova,v z j,I,сверхновая (звезда),звышновая,наднова,supernowa,supernova,supernova,supernova,supernova,супернова,супернова,свръхнова,!,!Supernova,supernova,!supernovao,3080,cs+ hr+ mk+ pl+ ru~ sk+ sl+ sr+,!
36869,supersila,,f.,1,superpower (ability),,,суперсила,суперсіла ,суперсила,supermoc,superschopnost,superschopnosť,!supersila,"super-sila, super-moć ","велесила, суперсила, великосила","суперсила, супермоќ (способност)",суперсила (способност),!,!Supermacht (Fähigkeit),superkracht,!potenco (kapablo),2690,be+ bg+ mk+ pl+ ru+ sr+ uk+,!
35459,sųpostaviti,,v.tr. pf.,2,juxtapose,v pl sh bg,,сопоставить,"супаставіць, параўнаць ",зіставити,zestawić,"porovnat, srovnat, postavit vedle sebe","porovnať, primerať, postaviť vedľa seba",!primerjati,suprotstaviti,супротставити,сопостави,съпоставя,!,!nebeneinander stellen,naast elkaar leggen,!apudmeti,3419,hr+ mk+ pl~ ru+ sk+ sr+ uk~,!
35458,sųpostavjati,,v.tr. ipf.,2,juxtapose,v pl sh bg,,сопоставлять,"супастаўляць, параўноўваць ",зіставляти,zestawiać,"porovnávat, srovnávat, stavět vedle sebe","porovnávať, primeriavať, stavať vedľa seba",!primerjati,suprotstavljati,супротстављати,сопоставува,съпоставям,!,!nebeneinander stellen,naast elkaar leggen,!apudmeti,2554,pl~,!
4922,sųprotiv,(+2),prep.,1,contrary to,,,"вопреки, несмотря на","насуперак, нягледзячы на, не зважаючы на ",всупереч,"przeciwnie, naprzeciw","naproti tomu, narozdíl od, v rozporu s","naproti tomu, na rozdiel od, v rozpore s",!kljub,"naprotiv, suprotno","насупрот, напротив",спротив,въпреки,!,!gegensätzlich zu,tegenover,!kontraŭe al,5921,bg~ hr+ mk+ pl+ ru- sk+ sr+ uk+,"!V redu krajev nedělja jest prvy denj sedmice, **suprotiv** standarda ISO 8601."
5134,sųprovađati,,v.tr. ipf.,1,"accompany, escort, convoy",,,сопровождать,"суправаджаць, спадарожнічаць ",супроводжувати,"towarzyszyć, akompaniować",doprovázet,sprevádzať,!spremljati,"sprovoditi, provoditi","пратити, спроводити, ићи уз некога",спроведува,съпровождам,!,begleiten,"vergezellen, escorteren","!akompani, eskorto, konvojo",4439,bg+ hr+ mk+ ru+ sk+ sr+ uk+,"!Termohemija, ktora izučaje energetične efekty, **suprovadžajuče** hemične reakcije."
5135,sųprovoditi,,v.tr. pf.,1,"accompany, escort, convoy",,,сопроводить,суправадзіць ,супроводжувати,potowarzyszyć,doprovodit,"sprevadiť, sprevodiť",!spremiti,"sprovesti, provesti","испратити, спровести",спроведе,съпроводя,!,begleiten,"vergezellen, escorteren","!akompani, eskorto, konvojo",3812,cs+ hr+ mk+ pl- ru+ sk+ sr+ uk+,!
5136,sųprovođeńje,,n.sg.,1,"accompaniment, escort",,,сопровождение,"суправод, суправаджэнне, спадарожнічанне ",супровід,"towarzyszenie, akompaniament","doprovod, doprovázení","sprievod, sprevádzanie",!spremljanje,"pratnja, praćenje",пратња,спроведување,съпровод,!,Begleitung,"begeleiding, escorte","!akompano, eskorto",4400,hr+ ru+ sk+ sr~ uk+,!
12724,sųprųg,,m.anim.,1,"husband, spouse",ru uk j,,"супруг, муж","сужэнец, суджанец, муж","чоловік, муж",małżonek,"manžel, muž",manžel,"!mož, soprog","suprug, muž","супруг, муж",сопруг,съпруг,!,Ehemann,echtgenoot,!edzo,6014,bg+ cs- hr+ mk+ pl- ru+ sk- sr+ uk+,!
12725,sųprųga,,f.,1,"wife, spouse",ru uk j,,"супруга, жена",жонка,"дружина, жона",małżonka,"manželka, žena",žena,"!soproga, žena","supruga, žena","супруга, жена",сопруга,съпруга,!,Ehefrau,echtgenote,!edzino,6502,bg+ cs- hr+ mk+ pl- ru+ sk- sr+ uk+,!
21176,sųprųgi,,m.pl.,1,"spouses, married couple, husband and wife",ru uk j,,супруги,"сужэнцы, муж і жонка",подружжя,małżonkowie,manželé,manželia,!zakonca,supružnici,"супружници, брачни другови",сопрузи,съпрузи,!,!Ehemann und Ehefrau,"echtelieden, echtpaar",!edzo kaj edzino,5170,bg+ cs- hr- pl- ru+ sk- sr+ uk+,!
36954,sųprųžsky,,adj.,2,"conjugal, marital",ru uk j,,"брачный, супружеский","шлюбны, жанімскі, сужэнскі","шлюбний, подружній",małżeński,manželský,manželský,!zakonski,"supružnički, bračni","брачни, супружни","брачен, сопружнички",съпружески,!,!verheiratet,huwelijks-,"!tago geedzeco, edzeca",3424,pl- ru+ sk-,"!DŠ: imajemo surpužstvo, jest logično dodati pridavnik supružsky"
18922,sųprųžstvo,,n.,1,marriage,ru uk j,,"супружество, брак","шлюб, сужэнства ",шлюб,małżeństwo,manželství,manželstvo,!zakonska zveza,brak,"супружанство, брачно стање","сопружништво, брак",брак,!,Ehe,huwelijk,!geedzeco,4978,bg+ hr+ pl- ru+ sk- sr+ uk~,"!S **supružstvom** u vsih narodov je svezano množstvo pověrij, znakov i obredov."
21167,sųpųtnik,,m.anim.,1,"travelling companion, fellow traveller",,,"спутник, попутчик, компаньон","спадарожнік, кампаньён ","супутник, попутник, компаньйон",towarzysz podróży,"souputník, spolucestovatel","súputnik, spolujazdec ",!sopotnik,suputnik,сапутник,сопатник,спътник,!,"!Reisebegleiter, Mitläufer",reisgenoot,"!vojaĝas kunulo, kunveturanto",3693,cs+ mk+ pl~ ru~ sk+ sr+ uk+,!Na lěvom brěgu Volgy razměščen grad-**suputnik** Bor.
35140,sųråbota,,f.,1,"cooperation, collaboration",,,сотрудничество,"супраца, супрацоўніцтва ",співпраця,współpraca,spolupráce,spolupráca,!sodelovanje,"suradnja, kooperacija, kolaboracija",сарадња,соработка,"сътрудничество, сработка",!,"!Zusammenarbeit, Zusammenarbeit",samenwerking,"!kunlaboro, kunlaborado",5915,bg- hr+ mk+ pl~ ru+ sk+ sr+ uk~,!
5443,sųråbotati,,v.intr. ipf.,1,"work together, cooperate",,,"сотрудничать, работать совместно","супрацаваць, супрацоўнічаць, працаваць сумесна ","співпрацювати, працювати спільно","współpracować, kooperować",spolupracovat,spolupracovať,!sodelovati,surađivati,сарађивати,соработуваат,сработвам,!,"!zusammenarbeiten, kooperieren",meewerken,"!labori kune, kunlabori",4599,bg+ hr+ mk+ pl~ ru+ sk+ sr+ uk+,"!Fondacija **surabotaje** s asociacijami v Čehiji, Srbiji i Hrvatiji vnutri mrěži ""Medžuslovjansky Svęz""."
5137,sųråbotničstvo,,n.sg.,1,cooperation,,,"сотрудничество, кооперация","супраца, супрацоўніцтва, кааперацыя","співпраця, кооперація","współpraca, kooperacja",spolupráce,spolupráca,!sodelovanje,suradnja,сарадња,соработка,"сътрудничество, сработка",!,!Zusammenarbeit,samenwerking,!kunlaboro,5314,bg+ hr+ pl~ ru+ sk~ sr+ uk+,!
5335,sųråbotnik,,m.anim.,1,"co-worker, colleague, collaborator",,,"коллега, соработник, сослуживец","калега, супрацоўнік, саслужывец (зап.) ","співробітник, колега",współpracownik,spolupracovník,spolupracovník,!sodelavec,suradnik,сарадник,"соработник, колега",колега,!,!Mitarbeiter,"medewerker, collega",!kunlaboranto,4738,bg+ hr+ mk+ pl~ ru+ sk+ sr+ uk+,!Hruševskyj i jegovi **surabotniki** takože padli žrtvami prěslědovanja.
20759,sųråzměrnosť,,f.,2,symmetry,cs j,,"симметрия, симметричность","сіметрыя, сіметрычнасць ","симетрія, симетричність",symetria,"souměrnost, symetrie",symetria,"!simetrija, sorazmernost","simetrija, razmjernost",симетрија,симетричност,симетрия,!,!Symmetrie,symmetrie,!simetrio,2938,pl- uk~,!
20760,sųråzměrny,,adj.,2,symmetrical,cs j,,симметричный,сіметрычны ,симетричний,symetryczny,"souměrný, symetrický","súmerný, symetrický","!simetričen, sorazmeren","simetričan, razmjeran",симетричан,симетричен,симетричен,!,!symmetrisch,symmetrisch,!simetria,2624,pl~,!
12727,surfist,,m.anim.,1,surfer,sk bg,I,"сёрфер, сёрфингист","сёрфер, сёрфінгіст, серфінгіст ","серфер, серфінгіст",surfer,surfař,surfár,!deskar na vodi,surfer,сурфер,сурфер,сърфист,!,!Surfer,surfer,!retumanto,2290,bg+ pl+,!
12726,surfovańje,,n.sg.,1,surfing,,I,сёрфинг,"сёрфінг, серфінг ",серфінг,surfing,surfování,surfovanie,!deskanje,"surfing, daskanje",суфровање,сурфање,сърфиране,!,!Surfen,surfen,!surfado,3338,cs+ pl+ ru~ sk+ uk+,!
15050,surfovati,,v.intr. ipf.,1,surf,,I,"сёрфить, кататься на доске для сёрфинга","сёрфіць, серфіць, катацца на дошцы для сёрфінга ","серфити, займатися серфінгом",surfować,surfovat,surfovať,!surfati,"surfati, daskati",сурфовати,сурфа,сърфирам,!,!Surfen,surfen,!surf,2959,cs+ pl+ sr+,!
22446,Surinam,,m.sg.,1,Suriname,,,Суринам,Сурынам ,Суринам,Surinam,Surinam,Surinam,!Surinam,Surinam,Суринам,Суринам,Суринам,!,!Suriname,Suriname,!Surinamo,2564,be+ bg+ cs+ hr+ mk+ pl+ ru+ sk+ sl+ sr+ uk+,!V Južnoj Amerikě jedino **Surinam** jest menšeju državoju než Urugvaj.
22447,surinamsky,,adj.,1,Surinamese,,,суринамский,сурынамскі ,суринамський,surinamski,surinamský,surinamský,!surinamski,surinamski,суринамски,суринамски,суринамски,!,!surinamischen,Surinaams,!surinama,1099,be+ bg+ cs+ hr+ mk+ pl+ ru+ sk+ sl+ sr+ uk+,!
16807,surovy,,adj.,1,"harsh, raw, severe",,,"суровый, грубый, строгий","суровы, суворы, грубы, хмулаты, строгі ","суворий, грубий, строгий","surowy, srogi","surový, drsný, hrubý","surový, hrubý",!surov,"surov, sirov, grub","суров, оштар, груб",суров,"суров, тежък",!,"!schwere hart, roh,","ruw, grof","!severajn, kruda, severa",4267,be+ cs+ hr+ mk+ pl+ ru+ sk+ sr+ uk+,!Naftove kompanije koristajut azot pod vysokym pritiskom da by izphati **surovu** naftu na povrhnost.
1446,surpriz,,m.,1,surprise,,F,сюрприз,"неспадзеўка, неспадзеў, сюрпрыз ",сюрприз,niespodzianka,překvapení,prekvapenie,!presenečenje,iznenađenje,изненађење,изненадување,изненада,!,!Überraschung,verrassing,!surprizo,6638,be+ bg- hr~ pl~ ru+ sk- sr- uk+,!
37323,surrealističny,,adj.,1,surrealistic,v z j,I,сюрреалистический,сюррэалістычны,сюрреалістичний,surrealistyczny,surrealistický,surrealistický,"surrealističen, nadrealističen",nadrealistički,надреалистички,надреалистички,сюрреалистичен,!,surrealistisch,surrealistisch,superrealisma,2090,pl+,!
35457,surrealizm,,m.sg.,1,surrealism,v z j,I,сюрреализм,"сюррэалізм, звышрэальнасць, сюр ",сюрреалізм,surrealizm,surrealismus,surrealizmus,"surrealizem, nadrealizem",nadrealizam,надреализам,надреализам,сюрреализъм,!,Surrealismus,surrealisme,!superrealismo,2866,be+ pl+ ru+,!
1873,sųsěd,,m.anim.,1,"neighbour, neighbor",,,сосед,сусед ,сусід,sąsiad,soused,sused,sosed,"susjed, komšija","сусед, комшија","сосед, комшија",съсед,!,Nachbar,buurman,"!najbaro, najbarino",5702,be+ bg+ cs+ hr+ mk+ pl+ ru+ sk+ sl+ sr+ uk+,!Poslě serije sporov za ozemja s **susědami** Poljska iznova stala ključnoju učestniceju evropejskoj politiky.
12734,sųsědno do,(+2),prep.,1,next to,,,"по соседству с, рядом с","поруч, побач, поплеч, блізка","по сусідству з, поряд з",obok,"vedle, blízko","vedľa, blízko","!ob, poleg","do, uz, pokraj, pored","до, уз, крај, поред","соседно до, веднаш до","близо до, в близост до",!,!neben an,naast,!apud,6612,bg~ hr+ mk+ pl+ ru+ sk+ sr~ uk+,!
5731,sųsědny,,adj.,1,"neighbouring, neighboring, adjacent",,,"соседний, близлежащий, смежный","суседні, блізкі, сумежны, блізкалеглы (зап.) ","сусідній, довколишній, суміжний","sąsiedni, przylegający","sousední, sousedící, přilehlý","susedný, susediací, priľahlý",!sosednji,susjedni,"суседан, који је у близини",соседен,съседен,!,!benachbart,"naburig, aangrenzend","!apuda, najbara, apuda",3246,be+ cs+ mk+ pl+ ru+ sk+,!Nemnogo menje silny vplyv takože okazali **susědne** i prestižne jezyky.
5732,sųsědsky,,adj.,1,"neighbour’s, neighbor’s",,,соседский,"суседскі, суседаў ",сусідський,sąsiedzki,sousedský,susedský,!sosedski,"susjedski, dobrosusjedski","суседски, комшијски",соседски,съседски,!,"!benachbarte, benachbarte",buur-,"!najbaro, proksimulo",2781,be+ bg+ cs+ mk+ pl+ sk+ sr+,!
5625,sųsědstvo,,n.,1,"neighbourhood, neighborhood",,,"соседство, окрестность, район","суседства, наваколле, ваколічнасць, навакольнасць, наўколле, ваколіца, раён ","сусідство, околиця, район",sąsiedztwo,sousedství,susedstvo,!sosedstvo,"susjedstvo, komšiluk","суседство, комшилук",соседство,съседство,!,"!Nachbarschaft, Nachbarschaft",buurt,"!kvartalo, najbaraĵo",3808,be+ bg+ cs+ hr+ mk+ pl+ ru+ sk+ sl+ sr+ uk+,!
37039,suslik,,m.anim.,2,"gopher, pouched marmot, ground squirrel",v z,,суслик,"суслік, байбак","ховрах, суслик",suseł,sysel,syseľ,!prerijski hribar,glodavac,мрмот,мрмот,"съсел, сънливец",!,"!Gopher, Beutelmurmeltier, Erdhörnchen",grondeekhoorn,"!gopher, poched marmot, grunda sciuro",2351,be+ pl~ ru+ uk+,!
