recovery_id,source,current_head,lane,category,gap_or_blocker,observed_evidence,required_action,boundary,b3_route
AC6F4E-DELTA-RECOVERY-0365,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,cross-lane/unspecified,branch-weight;marginal-intelligibility;authority-boundary,uploader-transfer/post-212df-output-drift-20260706/noether-interlanguage-method-authority/outputs/INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706/branch_inputs/024__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0366,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,cross-lane/unspecified,branch-weight;marginal-intelligibility;authority-boundary,uploader-transfer/post-212df-output-drift-20260706/noether-interlanguage-method-authority/outputs/INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706/branch_inputs/025__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.md,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0367,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,cross-lane/unspecified,branch-weight;marginal-intelligibility;authority-boundary,uploader-transfer/post-212df-output-drift-20260706/noether-interlanguage-method-authority/outputs/INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706/branch_inputs/026__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__enclosures__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.md,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0368,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,cross-lane/unspecified,authority-boundary,uploader-transfer/post-212df-output-drift-20260706/noether-interlanguage-method-authority/outputs/INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706/rules_acknowledgement.md,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0369,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,cross-lane/unspecified,authority-boundary,uploader-transfer/post-212df-output-drift-20260706/noether-interlanguage-method-authority/outputs/NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0370,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Slavic/Interslavic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-non-slavic-core-lane/outputs/MANIFEST.csv,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0371,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Slavic/Interslavic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-non-slavic-core-lane/outputs/NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0372,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Slavic/Interslavic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-non-slavic-core-lane/outputs/NON_SLAVIC_CORE_WHOLE_CORPUS_212DFB1_RECOVERY_20260706/MANIFEST.csv,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0373,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Slavic/Interslavic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-non-slavic-core-lane/outputs/NON_SLAVIC_CORE_WHOLE_CORPUS_212DFB1_RECOVERY_20260706/SHA256SUMS.txt,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0374,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Slavic/Interslavic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-non-slavic-core-lane/outputs/NON_SLAVIC_CORE_WHOLE_CORPUS_212DFB1_RECOVERY_20260706/SYSTEMERROR_RECOVERY_ROUTES_212DFB1.csv,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0375,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Slavic/Interslavic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-non-slavic-core-lane/outputs/SHA256SUMS.txt,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0376,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/ACTIVE_SESSION_STATE.md,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0377,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/B3_UPLOADER_READY_SUMMARY_212DFB.csv,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0378,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Pan-Turkic,authority-boundary,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/BODY_LINKED_AUTHORITY_LEDGER_INDEX_212DFB.csv,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0379,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Pan-Turkic,authority-boundary,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/BODY_LINKED_AUTHORITY_PAN_TURKIC_MATCH_ROWS_212DFB.csv,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0380,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/BRANCH_212DFB_R2_VISIBLE_PATHS.csv,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AC6F4E-DELTA-RECOVERY-0381,GitHub compare 212DFB..AC6F4E,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/BRANCH_ANCHOR_DELTA_212DFB_VS_C7FB.csv,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,"AC6F4E current-head authority refresh/support only; generated-draft/noncanonical/source-use/provenance/gap labels; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
