term_id,chosen_form_latin,f10_flag,E,W,S,I,X,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,witness_writeback_level,witness_writeback_concept
ISV-LB-nach_dem_ansatz,po slědujućej začetnoj shemě,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,ansatz / setup,False,,,
ISV-LB-adj_modul,adjungovany modul,F10-1,0,1,1,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,modul,False,all_shelves,concept_shelf,module
ISV-LB-formen_fünfter_ordnung,Formy petogo poręda,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-faltung_von_kja_mit_nu_f_mit_h,"Svijanje K,j,\A s \nu; f s H",F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,folding,False,,,
ISV-LB-die_doppelte_berechnung_gibt_anlaß_zur_r,Dvojno izračunanje ... daje povod k redukciji,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,reduk,False,all_shelves,,
ISV-LB-ableitung_der_formeln,Izvodženje formul,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,form,False,all_shelves,,
ISV-LB-dualistisch_entgegengesetzt,dualistično protivopoložny,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,set,True,es;fa;fr,,
ISV-LB-als_modul_adjungiert,adjungovano kako modul,F10-1,0,1,1,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,modul,False,all_shelves,concept_shelf,module
ISV-LB-formen_sechster_ordnung,Formy šestogo poręda,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-übersicht_über_die_reduktionen,Obzor redukcij,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,reduk,False,all_shelves,,
ISV-LB-ausführung_der_reduktionen,Izpolnjenje redukcij,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,reduk,False,all_shelves,,
ISV-LB-gesamtformenreihe,obći ręd form,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,form,False,all_shelves,,
ISV-LB-identitäten_entstehen_nicht,identičnosti ne nastavajut,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,identity (relation),False,,,
ISV-LB-formen_siebenter_ordnung,Formy sedmogo poręda,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-einmalige_überschiebung,jednorazovy prěnos,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,folding,False,,,
ISV-LB-zweimalige_polarisation,dvojnorazova polarizacija,F10-1,0,0,0,0,1,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,folding,False,,,
ISV-LB-nach_dem_ansatz,po začętnoj shemě,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,ansatz / setup,False,,,
ISV-LB-formen_achter_ordnung,Formy osmogo poręda,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-sukzessive_einmalige_faltung,poslědovateljno jednorazovo svijanje,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,decomposition,True,,,
ISV-LB-spezielle_zweimalige_faltung,specialno dvojnorazovo svijanje,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,special,False,all_shelves,,
ISV-LB-formen_neunter_ordnung,Formy devętogo poręda,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-überschiebungen_über_funktionaldetermina,transvekcije nad funkcionalnymi determinantami,F10-1,0,0,0,0,1,review,merge into glossary schema during backfill,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-LB-dualistisch_entgegengesetzte_betrachtung,dualistično protivopoložno razmatrjenje,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,set,True,es;fa;fr,,
ISV-LB-formen_11_12_13_15_ordnung,"Formy 11., 12., 13. i 15. poręda",F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-zerfallen_oder_reduzibilität_der_übrigen,Razkladanje ili reducibilnost ostalyh form,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,definition,True,ar;es;fa;fr,,
ISV-LB-erschöpft,izčrpane,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,identity (relation),False,,,
ISV-LB-relativ_vollständiges_system_mod_varrhot,"relativno polny sistem mod $(\varrho,t)$",F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,covariant,True,es;fr,,
ISV-LB-reduktion_des_moduls_und_des_systems_von,redukcija modula ... i sistema od s,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,,
ISV-LB-höhere_formen,vyše formy,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-moduvarrhot,"\pmod{(\varrho,t)}",F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-system_s_i,Sistem $s_I$,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,covariant,True,es;fr,,
ISV-LB-formenreiheformenreihen,ręd form/rędy form,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,form,False,all_shelves,,
ISV-LB-durch_zurückgehen,črez vraćanje ...,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,form,False,,,
ISV-LB-beliebige_formen,proizvoljne formy,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-zerfallende_formen,razkladne formy,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-formenreiheformenreihen,ręd form/rędy form,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,form,False,all_shelves,,
ISV-LB-zerfälltzerfallen,razkladaje se/razkladanje,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,splitting form,False,,,
ISV-LB-formen_7_ordnung,Formy 7. poręda,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-direkte_faltung_mit_den_reduzenten,neposrědno svijanje s reducentami,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,direct sum,True,es;fr,,
ISV-LB-zerfallen_von_überschiebungen_mit_funkti,razkladanje transvekcij s funkcionalnymi determinantami,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-LB-durch_zurückgehen_auf_niedrigere_formen,črez vraćanje ... k nižšim formam,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-nach_dem_ansatz,po slědujućej shemě,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,ansatz / setup,False,,,
ISV-LB-formen_8_ordnung,Formy 8. poręda,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-überschiebung_über_funktionaldeterminant,transvekcija črez funkcionalne determinanty,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-LB-einmalige_überschiebung,jednokratna transvekcija,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,folding,False,,,
ISV-LB-produkt,produkt,F10-1,0,0,0,0,1,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,crossed product,False,,,
ISV-LB-zerfallende_form,razkladna forma,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,form,False,all_shelves,,
ISV-LB-zerfallende_form,razkladna forma,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,form,False,all_shelves,,
ISV-LB-produkte_von_formen_niedrigeren_grades_a,produkty form nižšego stepena sut izpušćene,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-formen_12_13_14_15_ordnung,"Formy 12., 13., 14., 15. poręda",F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-direkte_faltung,neposrědnje svijanje,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,direct sum,True,es;fr,,
ISV-LB-reduzenten_oder_zerfallenden_formen,reducentami abo razkladnymi formami,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-sollen_nicht_mehr_erwähnt_werden,dalej ne budut spominjane,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,ring,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-LB-überschiebung_über_funktionaldeterminant,transvekcija črez funkcionalne determinanty,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-LB-unter_gleichzeitiger_betrachtung,pri jednovrěmennom razsmotrenju,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,least common multiple,False,,,
ISV-LB-einzelne_formen,oddělne formy,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-formen_von_n_variabeln,form v $n$ prěměnnyh,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-formensystem,sistem form,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,sistem,False,all_shelves,,
ISV-LB-invariante_bildungen,invariantne tvorjenja,F10-1,0,1,1,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,invariant,True,all_shelves,concept_shelf,invariant
ISV-LB-faltungsprozeßfaltungen,proces svijanja/svijanja,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,folding,False,,,
ISV-LB-kogredientkontragredient,kogredientny/kontragredientny,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-unterdeterminanten,minory,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-LB-variablenreihensymbolreihen,rędy prěměnnyh/rędy simbolov,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-zerlegungsidentität,razkladna identičnost,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,decomposition identity,False,,,
ISV-LB-formen_von_n_variabeln,form v $n$ prěměnnyh,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-formenzusammenhang,svęz medžu formami,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,,
ISV-LB-beherrschung,ovladanje,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-symbolische_darstellbarkeit,simbolična predstavimost,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-LB-variabelnreihensymbolreihen,rędy prěměnnyh/rędy simbolov,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,form,False,,,
ISV-LB-matrizenprodukte,matrične produkty,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,matrix product,False,,,
ISV-LB-zerlegungsidentität,razkladna identičnost,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,decomposition identity,False,,,
ISV-LB-faltungsprozeßgrundfaltungen,proces svijanja/osnovne svijanja,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,folding,False,,,
ISV-LB-ausdehnungslehre,nauka o razširjenju,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-nachbemerkung,Dodatna zamětka,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,remark,False,,,
ISV-LB-variabelnreihe,ręd prěměnnyh,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,form,False,,,
ISV-LB-ein-eindeutig_zugeordnet,vzaimno jednoznačno prirędženy,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-bedingungsgleichungen,uslovne uravnenja,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,equation,True,ar;bg;cs;es;fa;fr;hr;pl;sk;sl,,
ISV-LB-kogredient_kontragredient,kogredientny / kontragredientny,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-matrizenprodukt,matričny produkt,F10-1,0,0,0,0,1,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,matrix product,False,,,
ISV-LB-gewicht_der_reihe,vaga rěda,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-matrizenprodukt,matričny produkt,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,matrix product,False,,,
ISV-LB-explizite_darstellung,eksplicitno predstavjenje,F10-1,0,1,1,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,decomposition,True,,concept_shelf,representation
ISV-LB-faltungsprozeßfaltung,proces svijanja/svijanje,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,folding,False,,,
ISV-LB-defekt_der_faltung,defekt svijanja,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,folding,False,,,
ISV-LB-zugeordnete_reihen,prirędžene rędy,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,division algebra,False,,,
ISV-LB-quadratische_relationen,kvadratične relacije,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,relation,True,es;fr,,
ISV-LB-produktsatz,teorema produkta,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,teorem,False,all_shelves,,
ISV-LB-symbolische_identitäten,simbolične identičnosti,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,identity (relation),False,,,
ISV-LB-irreduzible_unzerlegbare_identitäten,nereduktibilne nerazložime identičnosti,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,equation,True,ar;bg;cs;es;fa;fr;hr;pl;sk;sl,,
ISV-LB-zusammengesetzte_identitäten,sostavne identičnosti,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,set,True,es;fa;fr,,
ISV-LB-symbolreihenvariabelnreihen,rędy simbolov/rędy prěměnnyh,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,form,False,,,
ISV-LB-notwendige_und_hinreichende_bedingungen,potrěbne i dostatočne uslovja,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-LB-poissonscher_klammerprozeß,proces Poissonovyh skobok,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-gewichtsindizes,indeksy vagy,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-nichtexistenz_der_expliziten_darstellung,neobstajanje eksplicitnogo predstavjenja,F10-1,0,1,1,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,representation,True,,concept_shelf,representation
ISV-LB-zerlegungsidentitäten,razkladne identičnosti,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,form,False,,,
ISV-LB-schlussausdruck,zaključny izraz,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-eine_reihe_zerlegt,ręd jest razložen,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-operation_bricht_ab,operacija prěryvaje se,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-dualististische_zerlegungsidentität,dualistična razkladna identičnost,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,decomposition identity,False,,,
ISV-LB-zerlegungsidentitäten_in_expliziter_form,razkladne identičnosti v eksplicitnoj formě,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,form,False,all_shelves,,
ISV-LB-zerlegbare_identität,razložima identičnost,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-LB-produktsatz_in_allgemeinster_form,teorema produkta v najobćejšej formě,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,B_intl_stem_probeable,teorem,False,all_shelves,,
ISV-LB-einzelsumme,pojedina suma,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,D_no_route_true_gap,,False,,,
ISV-LB-gesamtheit_der_unzerlegbaren_identitäten,vyčerpana jest cělost nerazložimyh identičnostij,F10-1,0,0,0,0,0,review,merge into glossary schema during backfill,C_concept_linked_shelf_plausible,identity (relation),False,,,
