candidate_id,decision,reason,target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
target-candidate-01440,accepted,semantic_named_bold_heading,sga6.e13.thm.4-7,thm,e13,XIII,4,4.7,Theorem 4.7.,SGA6_idx647_665_English_SourceChecked_fragment.tex,538,660,647,650,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,7C8507E31CB0ABB3ABAB3FFCF64DD8CF5AACA399C817A94B20ECC954D52DA630,1440
target-candidate-01441,accepted,semantic_named_bold_heading,sga6.e13.rem.4-8,rem,e13,XIII,4,4.8,Remark 4.8.,SGA6_idx647_665_English_SourceChecked_fragment.tex,612,663,650,653,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,8A12C50E2143FA487E364DEA57B3799ED3CA2664E1D0B9EAD50951911E4E78C0,1441
target-candidate-01442,accepted,structural_heading,sga6.e13.sec.5,subsection,e13,XIII,5,5,5. Finiteness theorems of ``N\'eron--S\'everi'' type,SGA6_idx647_665_English_SourceChecked_fragment.tex,619,663,650,653,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,995C752C2F16EB629B06325A116B4A4FC56B954B1160948EDE52027728747876,1442
target-candidate-01443,accepted,semantic_named_bold_heading,sga6.e13.thm.5-1,thm,e13,XIII,5,5.1,Theorem 5.1.,SGA6_idx647_665_English_SourceChecked_fragment.tex,621,663,650,653,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,0CF273AA052BF81E2A7137585B1A6B3C5844515E69941138B4B8016E69EFF0B1,1443
target-candidate-01444,accepted,semantic_named_bold_heading,sga6.e13.prop.5-2,prop,e13,XIII,5,5.2,Proposition 5.2.,SGA6_idx647_665_English_SourceChecked_fragment.tex,655,664,651,654,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,D8BEF21F741119B505CC35DFA538ECE3E9075A5E52C39DA2D8F165D4657DD8B8,1444
target-candidate-01445,accepted,semantic_named_bold_heading,sga6.e13.rem.5-3,rem,e13,XIII,5,5.3,Remark 5.3.,SGA6_idx647_665_English_SourceChecked_fragment.tex,681,665,652,655,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,82F52390C7A4E5E6C8CB07B8F4226D0975A6E08A95AAC38694A812133AE2EC74,1445
target-candidate-01446,accepted,semantic_named_bold_heading,sga6.e13.thm.5-4,thm,e13,XIII,5,5.4,Theorem 5.4.,SGA6_idx647_665_English_SourceChecked_fragment.tex,693,665,652,655,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,645B4F13D2259EBCDF054687C51EC69809772A3730A9AF2CEECAABCEBA6DEEC7,1446
target-candidate-01447,accepted,structural_heading,sga6.e13.sec.6,subsection,e13,XIII,6,6,6. Appendix: Study of $(b)$-sheaves on $P=\mathbf P^N_k$.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,12,666,653,656,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,463F2370C30ED4584600C1D402A11285173F421E11828360B993E62FEA107CB7,1447
target-candidate-01448,accepted,semantic_numbered_bold_heading,sga6.e13.para.6-1,numbered_paragraph,e13,XIII,6,6.1,6.1.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,14,666,653,656,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,E130DC6E7995580D75837B3BDE4C72758D5378399A686D1DA11BD1A100D71A97,1448
target-candidate-01449,accepted,semantic_named_bold_heading,sga6.e13.lem.6-2,lem,e13,XIII,6,6.2,Lemma 6.2.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,30,666,653,656,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,89C5D36ADE497C85FA2E6DFCBDDD49D61C9FCE773C12E98B812EA5F3374529CB,1449
target-candidate-01450,accepted,semantic_named_bold_heading,sga6.e13.prop.6-3,prop,e13,XIII,6,6.3,Proposition 6.3.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,45,666,653,656,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,1AF9240FF171D613A64ED0F2A71A9E0A64FD4D40384AAAD8AA9BC5865335D372,1450
target-candidate-01451,accepted,semantic_named_bold_heading,sga6.e13.thm.6-4,thm,e13,XIII,6,6.4,Theorem 6.4.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,65,667,654,657,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,BA9BB2EC60F49625407A1A6489DF19304DC7EE98903F6996400836C010FF77B4,1451
target-candidate-01452,accepted,semantic_named_bold_heading,sga6.e13.lem.6-5,lem,e13,XIII,6,6.5,Lemma 6.5.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,106,668,655,658,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,3C0EDC276A93AFA2B80C6F9C3E0E4979340FF84D6E4E8D149A2714609EAD338A,1452
target-candidate-01453,accepted,semantic_named_bold_heading,sga6.e13.prop.6-6,prop,e13,XIII,6,6.6,Proposition 6.6.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,138,669,656,659,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,43D950B8FF6531F3F4A3433F884F9E405E21B3983D3B5DC29EEF9D3F397BED67,1453
target-candidate-01454,accepted,semantic_named_bold_heading,sga6.e13.thm.6-7,thm,e13,XIII,6,6.7,Theorem 6.7.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,166,670,657,660,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,DAE5E80B4EBB232CDFF5F5B049561431916D461C791C3F1AC81739FF23DAE54D,1454
target-candidate-01455,accepted,semantic_named_bold_heading,sga6.e13.cor.6-8,cor,e13,XIII,6,6.8,Corollary 6.8. (Grothendieck).,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,197,671,658,661,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,46A320E990716ED6CFA609186244848C9FBC80ACF0C954917898A6A330BBCC40,1455
target-candidate-01456,accepted,semantic_named_bold_heading,sga6.e13.def.6-9,def,e13,XIII,6,6.9,Definition 6.9.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,219,671,658,661,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,D032515E97A6A3D3304F183EA9FFE00F67BAEEBD27F96F6E318E9CEA7D94B60E,1456
target-candidate-01457,accepted,semantic_named_bold_heading,sga6.e13.lem.6-10,lem,e13,XIII,6,6.10,Lemma 6.10.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,228,671,658,661,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,1B434AEFFF0C6028762E2C1B632F05B01ADC003285B5CE519C7B1E3F88A11F30,1457
target-candidate-01458,accepted,semantic_named_bold_heading,sga6.e13.cor.6-11,cor,e13,XIII,6,6.11,Corollary 6.11.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,241,672,659,662,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,F0170640271A9C8B43BF395C434AE128C53CA997F4A67D6E037963A3DD6026EC,1458
target-candidate-01459,accepted,semantic_named_bold_heading,sga6.e13.rem.6-12,rem,e13,XIII,6,6.12,Remark 6.12.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,268,673,660,663,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,1E4DAB0D2AF53B0E345189CE043F5AB18DB65C186F089CF74003A73703456556,1459
target-candidate-01460,accepted,semantic_named_bold_heading,sga6.e13.cor.6-13,cor,e13,XIII,6,6.13,Corollary 6.13.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,287,673,660,663,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,8C2EB0A7E34AD7B56D704CCCD5F97DC7031ABD2E3CA61CE22D6BFE8A55CB8903,1460
target-candidate-01461,accepted,semantic_named_bold_heading,sga6.e13.cor.6-14,cor,e13,XIII,6,6.14,Corollary 6.14. (I. Hermann).,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,306,674,661,664,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,0208BFF80E189428BA9F13674843F83A3076FE6A3BD8E4BB9F97565489CED50E,1461
target-candidate-01462,accepted,structural_heading,sga6.e13.sec.7,subsection,e13,XIII,7,7,7. Appendix: The Hodge index theorem,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,337,675,662,665,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,790BE744E8334EFD91CCDE35D6EDC60E1D7C868F50EE32006EC017439B3CEA8E,1462
target-candidate-01463,accepted,semantic_named_bold_heading,sga6.e13.thm.7-1,thm,e13,XIII,7,7.1,Theorem 7.1.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,341,675,662,665,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,8DE9AB598AD932E68A636EBF808C61B4A563943E72F57AF3AA098FD9292D1CC2,1463
target-candidate-01464,accepted,semantic_numbered_bold_heading,sga6.e13.para.7-1-1,numbered_paragraph,e13,XIII,7,7.1.1,7.1.1.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,355,675,662,665,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,E5D03BBD6AF06926FE0290F6B6C3F0CBB101224B52B29905022721BE312DCCC6,1464
target-candidate-01465,accepted,semantic_named_bold_heading,sga6.e13.lem.7-1-2,lem,e13,XIII,7,7.1.2,Lemma 7.1.2.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,367,675,662,665,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,9FE43F013C824C22C7A2CE6889840764FC7103394F86E7AFCDA49F6872B2E6A7,1465
target-candidate-01466,accepted,semantic_numbered_bold_heading,sga6.e13.para.7-1-3,numbered_paragraph,e13,XIII,7,7.1.3,7.1.3.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,399,676,663,666,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,9EB6A2ABEA31F186C87EB3AD4A9F9BC7247D852CE867C37D6DD9F13CDDA52EAC,1466
target-candidate-01467,accepted,semantic_numbered_bold_heading,sga6.e13.para.7-1-4,numbered_paragraph,e13,XIII,7,7.1.4,7.1.4.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,414,676,663,666,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,900AB852A3CDED2E2E72274EC7197685E11CDF2A68714A47353C109B36E86903,1467
target-candidate-01468,accepted,semantic_named_bold_heading,sga6.e13.rem.7-2,rem,e13,XIII,7,7.2,Remark 7.2.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,433,677,664,667,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,8A25547ED5423A108B2B0EA643B847411AD3185163413F43955C8221E2B199BA,1468
target-candidate-01469,accepted,semantic_named_bold_heading,sga6.e13.cor.7-3,cor,e13,XIII,7,7.3,Corollary 7.3.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,435,677,664,667,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,65EDCF96CDC7C5F1B51D5C77E973B56C57EB127AE3FD9975FE8A30E5D4E190E6,1469
target-candidate-01470,accepted,semantic_named_bold_heading,sga6.e13.cor.7-4,cor,e13,XIII,7,7.4,Corollary 7.4.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,450,678,665,668,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,2C5661B63752628E9EAB9A66870FE6C1500443B0D9F22A05714EB7C0DB02E48F,1470
target-candidate-01471,accepted,semantic_named_bold_heading,sga6.e13.cor.7-5,cor,e13,XIII,7,7.5,Corollary 7.5.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,486,678,665,668,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,B33CC5F97F479EAD1FF2EB11D9FEA7BB6D6AC0105CB05815C022CCB492D5E8CB,1471
target-candidate-01472,accepted,structural_heading,sga6.e13.bibliography,subsection,e13,XIII,bibliography,bibliography,Bibliography,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,498,679,666,669,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,5C5E472C5FC4DFAA3D7A64573F6E9B9C118840F33558C665B09DAF77026BF1DE,1472
target-candidate-01473,accepted,structural_heading,sga6.e14.expose,section,e14,XIV,expose,XIV,Expos\'e XIV. Open problems in intersection theory,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,510,680,667,670,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,7F7D18A179DA3807BFF2F2B34BDB4C0921D49ECC366A849ABC2EA68C9B3BE086,1473
target-candidate-01474,accepted,structural_heading,sga6.e14.sec.1,section,e14,XIV,1,1,1. The operations $\Lambda^i$ in the derived category $D(X)$\footnote{Cf. the note on p. 23.},fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,517,680,667,670,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,A1DCF89C1CE9C977F8F0F59ED78DFF03B037AB2E2C8B64A51FE7C7D1359249E6,1474
target-candidate-01475,accepted,explicit_equation_tag,sga6.e14.eq.1-1,equation,e14,XIV,1,1.1,1.1,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,528,680,667,670,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,E83A775558823E74B7207C33891DFB2AF607D54C5A97293CF36783774DE22D66,1475
target-candidate-01476,accepted,explicit_equation_tag,sga6.e14.eq.1-2,equation,e14,XIV,1,1.2,1.2,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,535,681,668,671,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,96F423803D11FA9FC2851C552F4916D622D863A1BFBACFE7FEE7CD3CC28700F6,1476
target-candidate-01477,accepted,structural_heading,sga6.e14.sec.2,section,e14,XIV,2,2,2. The Riemann--Roch formula without projectivity hypotheses,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,551,681,668,671,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,052D1134491C7A33304F00DBA38E3C32639A3B4ECD6699D9076C0F5505C66E46,1477
target-candidate-01478,accepted,semantic_numbered_bold_heading,sga6.e14.para.2-1,numbered_paragraph,e14,XIV,2,2.1,2.1.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,553,681,668,671,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,04CB61FBDE11F70A55DCD49E5C0382B90DA4C130E162258D5D3D4B42B4509175,1478
target-candidate-01479,accepted,semantic_numbered_bold_heading,sga6.e14.para.2-2,numbered_paragraph,e14,XIV,2,2.2,2.2.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,558,682,669,672,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,65F381788A3ABBE1084D36544AF0A19103DBFF7805DACD02A4ED57FA3A6AED97,1479
target-candidate-01480,accepted,semantic_numbered_bold_heading,sga6.e14.para.2-3,numbered_paragraph,e14,XIV,2,2.3,2.3.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,572,682,669,672,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,6FE84CCF4CA93FE59E7E2FE2F6A739A49876D31D28A5D26B304FD728739F0AE3,1480
target-candidate-01481,accepted,structural_heading,sga6.e14.sec.3,section,e14,XIV,3,3,3. A Riemann--Roch formula ``without denominators'' for an immersion,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,576,682,669,672,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,A1EC669A97AD81E8DF7A989F7AA567F20395048C893A9FB976B2573572AE9661,1481
target-candidate-01482,accepted,semantic_numbered_bold_heading,sga6.e14.para.3-1,numbered_paragraph,e14,XIV,3,3.1,3.1.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,578,682,669,672,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,C4C03F32FEF925B00569ED77624AFD6E70F9CBDEEAABD54FA8B605AF01F4439C,1482
target-candidate-01483,accepted,explicit_equation_tag,sga6.e14.eq.3-1,equation,e14,XIV,3,3.1,3.1,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,592,683,670,673,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,1B808DD7D6E2F882B73FB8ECF8BCE43FFFD6212398DFA235DB2BD09A4FAF6F94,1483
target-candidate-01484,accepted,semantic_numbered_bold_heading,sga6.e14.para.3-2,numbered_paragraph,e14,XIV,3,3.2,3.2.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,617,684,671,674,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,888375BE10BA54AD8825C10AD549E83042C683F06201E8918CEA475C70AA4898,1484
target-candidate-01485,accepted,semantic_numbered_bold_heading,sga6.e14.para.3-3,numbered_paragraph,e14,XIV,3,3.3,3.3.,fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,645,684,671,674,french_reconciled_through_idx684,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2,07E9D5B36A6619EC2D18C37BE012F7FF822882E564970E7049240552E5A23AFD,1485
target-candidate-01486,accepted,semantic_numbered_bold_heading,sga6.e14.para.3-4,numbered_paragraph,e14,XIV,3,3.4,3.4.,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,19,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,D3ED06D1A243E33C9ADB8E8B66E3F45EBBD1DF5C309B199278D5BD596B154DC9,1486
target-candidate-01487,accepted,semantic_numbered_bold_heading,sga6.e14.para.3-5,numbered_paragraph,e14,XIV,3,3.5,3.5.,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,30,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,0A1FD51F3E806CD1B08554BFB5C1C78E91DC1523309288F95AD9C83B4D35F32E,1487
target-candidate-01488,accepted,structural_heading,sga6.e14.sec.4,section,e14,XIV,4,4,4. Relations between $K^\bullet(X)$ and the Chow ring $A(X)$,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,38,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,FDF2D726AA36ECEF0458557CF3E19E66ADD83E308E93308D2DE7A0D7CB67D28C,1488
target-candidate-01489,accepted,semantic_numbered_bold_heading,sga6.e14.para.4-1,numbered_paragraph,e14,XIV,4,4.1,4.1.,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,40,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,67E8A51F38FB6376A740A3904C7F5130ED26436AFCE5385A2986B9A15E20A8F7,1489
target-candidate-01490,accepted,explicit_equation_tag,sga6.e14.eq.4-1,equation,e14,XIV,4,4.1,4.1,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,60,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,488FA0287963BB3E3A385211DAFEEB3F6AF02CF7F9C2E5E4F60CBF9B300DBB0E,1490
target-candidate-01491,accepted,explicit_equation_tag,sga6.e14.eq.4-2,equation,e14,XIV,4,4.2,4.2,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,110,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,B0E9A2D442194A7B6C3211AFE372ACA074BF3DEB11B99461DAE5EED340E8C1A5,1491
target-candidate-01492,accepted,semantic_numbered_bold_heading,sga6.e14.para.4-2,numbered_paragraph,e14,XIV,4,4.2,4.2.,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,116,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,B781A00D6EC78C65C65F9A6955212C37BD89F11F9259DF64C799258D3946017B,1492
target-candidate-01493,accepted,explicit_equation_tag,sga6.e14.eq.4-3,equation,e14,XIV,4,4.3,4.3,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,127,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,A4EDDF6C47B0AF98E3C6085DCD2FB4849F58E319CD5D6BC207F91EC557F776F8,1493
target-candidate-01494,accepted,explicit_equation_tag,sga6.e14.eq.4-4,equation,e14,XIV,4,4.4,4.4,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,131,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,D833F8CC973DA40BD0BFF5B4CE22C448344564F15A69B2BF94A8AA723F3869C2,1494
target-candidate-01495,accepted,explicit_equation_tag,sga6.e14.eq.4-5,equation,e14,XIV,4,4.5,4.5,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,149,684,671,674,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,0AA314F766AD5E283E96D4BAC87E9308B594A6D2F64F9611DAB2D0A17A6120F5,1495
target-candidate-01496,accepted,semantic_numbered_bold_heading,sga6.e14.para.4-3,numbered_paragraph,e14,XIV,4,4.3,4.3.,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,184,688,675,678,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,ACBE08C355E1B8E201E89862BB47DB00DCE2B6CA23A626349E1C53B0137051A7,1496
target-candidate-01497,accepted,semantic_numbered_bold_heading,sga6.e14.para.4-4,numbered_paragraph,e14,XIV,4,4.4,4.4.,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,230,689,676,679,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,27545CA8C3D00E9A4A966F845FA6FBADBEE45967D73AF58250785421B8902807,1497
target-candidate-01498,accepted,explicit_equation_tag,sga6.e14.eq.4-6,equation,e14,XIV,4,4.6,4.6,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,240,689,676,679,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,46E58EF2228497F28F116285F7E9FC17C467685B1470732BB311DFE9FEB456DB,1498
target-candidate-01499,accepted,explicit_equation_tag,sga6.e14.eq.4-7,equation,e14,XIV,4,4.7,4.7,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,254,690,677,680,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,0DD76BB8D958D0634ECBB269D31687B94CCE587668B9AAB98002A2EAE31BB348,1499
target-candidate-01500,accepted,explicit_equation_tag,sga6.e14.eq.4-8,equation,e14,XIV,4,4.8,4.8,fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,265,690,677,680,july22_source_backed_idx685_692,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF,BC7E34CCB05ED88403A8F24E7CCA60E771BF611DB00A44E7655828EAE6481B34,1500
